Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,36.20,42.30,NP_742171.1,84.50,7.32,42.30,parB
parA CDS,PP_0002,89.73,104.84,NP_742172.1,190.00,18.13,104.84,parA
rsmG CDS,PP_0003,37.35,43.64,NP_742173.1,65.00,7.55,43.64,rsmG
trmF CDS,PP_0004,51.98,60.74,NP_742174.1,263.50,10.50,60.74,trmF
trmE CDS,PP_0005,133.13,155.56,NP_742175.1,488.00,26.90,155.56,trmE
oxaA CDS,PP_0006,13.67,15.97,NP_742176.1,61.50,2.76,15.97,oxaA
yidD CDS,PP_0007,36.49,42.64,NP_742177.1,24.00,7.37,42.64,yidD
rnpA CDS,PP_0008,53.10,62.05,NP_742178.1,57.50,10.73,62.05,rnpA
rpmH CDS,PP_0009,38.79,45.32,NP_742179.1,14.00,7.84,45.32,rpmH
dnaA CDS,PP_0010,45.98,53.73,NP_742180.1,187.00,9.29,53.73,dnaA
dnaN CDS,PP_0011,51.16,59.78,NP_742181.1,151.00,10.34,59.78,dnaN
recF CDS,PP_0012,49.12,57.40,NP_742182.1,145.00,9.93,57.40,recF
gyrB CDS,PP_0013,28.43,33.22,NP_742183.1,184.00,5.74,33.22,gyrB
transposase CDS,PP_0014,4.58,5.35,NP_742184.2,24.00,0.93,5.35,
transposon protein CDS,PP_0015,6.82,7.97,NP_742185.1,17.50,1.38,7.97,
hypothetical protein CDS,PP_0016,41.66,48.67,NP_742186.1,213.50,8.42,48.67,
transcriptional regulator CDS,PP_0017,88.83,103.80,NP_742187.1,85.50,17.95,103.80,
hypothetical protein CDS,PP_0018,239.81,280.21,NP_742188.1,540.50,48.46,280.21,
hypothetical protein CDS,PP_0019,1003.56,1172.62,NP_742189.1,1875.50,202.79,1172.62,
hypothetical protein CDS,PP_0020,516.21,603.17,NP_742190.1,1209.00,104.31,603.17,
hypothetical protein CDS,PP_0021,21.45,25.07,NP_742191.1,53.00,4.34,25.07,
hypothetical protein CDS,PP_0022,260.69,304.60,NP_742192.2,115.00,52.68,304.60,
hypothetical protein CDS,PP_0023,374.03,437.04,NP_742193.1,129.00,75.58,437.04,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.86,3.35,NP_742194.1,13.00,0.58,3.35,
hypothetical protein CDS,PP_0025,2.44,2.86,NP_742195.1,1.00,0.49,2.86,
cobalt/cadmium/zinc exporter CDS,PP_0026,86.28,100.82,NP_742196.1,209.00,17.44,100.82,
membrane protein CDS,PP_0027,58.10,67.88,NP_742197.1,68.50,11.74,67.88,
hypothetical protein CDS,PP_0028,9.72,11.36,NP_742198.1,8.50,1.96,11.36,
czcR-I CDS,PP_0029,137.70,160.89,NP_742199.1,248.50,27.82,160.89,czcR-I
czrSA CDS,PP_0030,57.07,66.68,NP_742200.1,216.50,11.53,66.68,czrSA
hypothetical protein CDS,PP_0031,11.45,13.38,NP_742201.1,18.00,2.31,13.38,
hypothetical protein CDS,PP_0032,13.48,15.75,NP_742202.1,8.00,2.72,15.75,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.40,6.31,NP_742203.1,21.00,1.09,6.31,
bactoprenol glycosyl-transferase CDS,PP_0034,1.52,1.78,NP_742204.1,4.00,0.31,1.78,
bactoprenol-linked glycose transferase CDS,PP_0035,4.45,5.20,NP_742205.1,5.00,0.90,5.20,
transcriptional regulator CDS,PP_0036,1.16,1.35,NP_742206.1,3.00,0.23,1.35,
oprP CDS,PP_0037,8.12,9.49,NP_742207.1,28.00,1.64,9.49,oprP
