Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,52.30,63.16,NP_742171.1,126.00,10.90,63.16,parB
parA CDS,PP_0002,88.31,106.64,NP_742172.1,193.00,18.40,106.64,parA
rsmG CDS,PP_0003,55.94,67.56,NP_742173.1,100.50,11.66,67.56,rsmG
trmF CDS,PP_0004,92.98,112.28,NP_742174.1,486.50,19.38,112.28,trmF
trmE CDS,PP_0005,96.48,116.50,NP_742175.1,365.00,20.11,116.50,trmE
oxaA CDS,PP_0006,15.72,18.98,NP_742176.1,73.00,3.28,18.98,oxaA
yidD CDS,PP_0007,33.88,40.91,NP_742177.1,23.00,7.06,40.91,yidD
rnpA CDS,PP_0008,29.08,35.12,NP_742178.1,32.50,6.06,35.12,rnpA
rpmH CDS,PP_0009,30.87,37.28,NP_742179.1,11.50,6.43,37.28,rpmH
dnaA CDS,PP_0010,118.29,142.84,NP_742180.1,496.50,24.65,142.84,dnaA
dnaN CDS,PP_0011,122.27,147.65,NP_742181.1,372.50,25.48,147.65,dnaN
recF CDS,PP_0012,55.80,67.38,NP_742182.1,170.00,11.63,67.38,recF
gyrB CDS,PP_0013,44.75,54.04,NP_742183.1,299.00,9.33,54.04,gyrB
transposase CDS,PP_0014,5.36,6.48,NP_742184.2,29.00,1.12,6.48,
transposon protein CDS,PP_0015,22.27,26.89,NP_742185.1,59.00,4.64,26.89,
hypothetical protein CDS,PP_0016,31.57,38.12,NP_742186.1,167.00,6.58,38.12,
transcriptional regulator CDS,PP_0017,109.72,132.49,NP_742187.1,109.00,22.87,132.49,
hypothetical protein CDS,PP_0018,238.57,288.10,NP_742188.1,555.00,49.72,288.10,
hypothetical protein CDS,PP_0019,1382.37,1669.32,NP_742189.1,2666.50,288.11,1669.32,
hypothetical protein CDS,PP_0020,596.72,720.59,NP_742190.1,1442.50,124.37,720.59,
hypothetical protein CDS,PP_0021,25.49,30.78,NP_742191.1,65.00,5.31,30.78,
hypothetical protein CDS,PP_0022,254.76,307.64,NP_742192.2,116.00,53.10,307.64,
hypothetical protein CDS,PP_0023,474.74,573.29,NP_742193.1,169.00,98.94,573.29,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.77,3.35,NP_742194.1,13.00,0.58,3.35,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,77.79,93.94,NP_742196.1,194.50,16.21,93.94,
membrane protein CDS,PP_0027,32.05,38.70,NP_742197.1,39.00,6.68,38.70,
hypothetical protein CDS,PP_0028,4.99,6.02,NP_742198.1,4.50,1.04,6.02,
czcR-I CDS,PP_0029,216.62,261.59,NP_742199.1,403.50,45.15,261.59,czcR-I
czrSA CDS,PP_0030,54.27,65.53,NP_742200.1,212.50,11.31,65.53,czrSA
hypothetical protein CDS,PP_0031,11.71,14.14,NP_742201.1,19.00,2.44,14.14,
hypothetical protein CDS,PP_0032,21.22,25.63,NP_742202.1,13.00,4.42,25.63,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.35,7.67,NP_742203.1,25.50,1.32,7.67,
bactoprenol glycosyl-transferase CDS,PP_0034,3.31,4.00,NP_742204.1,9.00,0.69,4.00,
bactoprenol-linked glycose transferase CDS,PP_0035,4.75,5.73,NP_742205.1,5.50,0.99,5.73,
transcriptional regulator CDS,PP_0036,2.62,3.16,NP_742206.1,7.00,0.55,3.16,
oprP CDS,PP_0037,7.30,8.82,NP_742207.1,26.00,1.52,8.82,oprP
hypothetical protein CDS,PP_0039,70.64,85.30,NP_742209.1,200.00,14.72,85.30,
hypothetical protein CDS,PP_0040,72.48,87.52,NP_742210.1,45.00,15.11,87.52,
cadA-I CDS,PP_0041,11.61,14.02,NP_742211.1,64.00,2.42,14.02,cadA-I
hypothetical protein CDS,PP_0042,14.54,17.56,NP_742212.2,13.00,3.03,17.56,
czcA-I CDS,PP_0043,5.16,6.23,NP_742213.1,45.00,1.07,6.23,czcA-I
czcB-I CDS,PP_0044,16.22,19.59,NP_742214.1,56.00,3.38,19.59,czcB-I
czcC-I CDS,PP_0045,12.54,15.14,NP_742215.1,44.00,2.61,15.14,czcC-I
opdT-I CDS,PP_0046,6.20,7.49,NP_742216.1,23.00,1.29,7.49,opdT-I
czcR-II CDS,PP_0047,2.15,2.59,NP_742217.1,4.00,0.45,2.59,czcR-II
hypothetical protein CDS,PP_0048,2.24,2.70,NP_742218.1,2.00,0.47,2.70,
hypothetical protein CDS,PP_0049,58.54,70.70,NP_742219.1,237.00,12.20,70.70,
hypothetical protein CDS,PP_0050,19.54,23.60,NP_742220.1,22.00,4.07,23.60,
sigma-54 dependent transcriptional regulator CDS,PP_0051,18.50,22.34,NP_742221.1,66.00,3.86,22.34,
beta-lactamase domain-containing protein CDS,PP_0052,250.80,302.86,NP_742222.1,612.50,52.27,302.86,
sulfide:quinone oxidoreductase CDS,PP_0053,141.50,170.87,NP_742223.1,495.50,29.49,170.87,
membrane protein CDS,PP_0054,56.17,67.83,NP_742224.1,133.00,11.71,67.83,
transcriptional regulator CDS,PP_0055,18.77,22.67,NP_742225.1,46.00,3.91,22.67,
betA-I CDS,PP_0056,52.39,63.27,NP_742226.1,239.00,10.92,63.27,betA-I
major facilitator family transporter CDS,PP_0057,61.74,74.55,NP_742227.1,276.00,12.87,74.55,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,36.19,43.70,NP_742228.1,78.50,7.54,43.70,
gmhB CDS,PP_0059,21.96,26.52,NP_742229.1,32.00,4.58,26.52,gmhB
glyS CDS,PP_0060,24.95,30.13,NP_742230.1,141.50,5.20,30.13,glyS
glyQ CDS,PP_0061,38.23,46.16,NP_742231.1,100.00,7.97,46.16,glyQ
tag CDS,PP_0062,42.01,50.74,NP_742232.1,64.00,8.76,50.74,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,17.96,21.68,NP_742233.1,44.00,3.74,21.68,
hypothetical protein CDS,PP_0064,71.32,86.13,NP_742234.1,62.00,14.87,86.13,
trkA CDS,PP_0065,44.04,53.19,NP_742235.1,167.00,9.18,53.19,trkA
rsmB CDS,PP_0066,15.06,18.19,NP_742236.1,54.50,3.14,18.19,rsmB
fmt CDS,PP_0067,20.20,24.39,NP_742237.1,52.00,4.21,24.39,fmt
def-I CDS,PP_0068,136.16,164.42,NP_742238.1,190.50,28.38,164.42,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,12.21,14.75,NP_742239.1,37.00,2.55,14.75,
tsaC CDS,PP_0070,78.58,94.89,NP_742240.1,121.00,16.38,94.89,tsaC
hypothetical protein CDS,PP_0071,44.62,53.88,NP_742241.2,41.00,9.30,53.88,
qor-I CDS,PP_0072,183.04,221.04,NP_742242.1,494.00,38.15,221.04,qor-I
hemF CDS,PP_0073,27.22,32.87,NP_742243.1,68.50,5.67,32.87,hemF
aroE CDS,PP_0074,25.70,31.03,NP_742244.1,58.50,5.36,31.03,aroE
choline sulfate transporter CDS,PP_0075,12.50,15.09,NP_742245.1,54.00,2.60,15.09,
choline betaine-binding protein CDS,PP_0076,94.91,114.61,NP_742246.2,242.00,19.78,114.61,
betC CDS,PP_0077,6.45,7.78,NP_742247.1,27.00,1.34,7.78,betC
transcriptional regulator CDS,PP_0079,11.68,14.10,NP_742249.1,29.00,2.43,14.10,
hypothetical protein CDS,PP_0080,19.35,23.37,NP_742250.1,33.00,4.03,23.37,
hypothetical protein CDS,PP_0081,73.06,88.23,NP_742251.1,75.00,15.23,88.23,
