Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,215.30,251.22,NP_742171.1,720.50,62.21,251.22,parB
parA CDS,PP_0002,319.99,373.38,NP_742172.1,971.50,92.46,373.38,parA
rsmG CDS,PP_0003,252.25,294.34,NP_742173.1,629.50,72.89,294.34,rsmG
trmF CDS,PP_0004,213.74,249.41,NP_742174.1,1553.50,61.76,249.41,trmF
trmE CDS,PP_0005,54.04,63.05,NP_742175.1,284.00,15.61,63.05,trmE
oxaA CDS,PP_0006,378.35,441.49,NP_742176.1,2441.00,109.33,441.49,oxaA
yidD CDS,PP_0007,505.29,589.61,NP_742177.1,476.50,146.01,589.61,yidD
rnpA CDS,PP_0008,957.47,1117.23,NP_742178.1,1486.50,276.67,1117.23,rnpA
rpmH CDS,PP_0009,2577.73,3007.85,NP_742179.1,1334.00,744.86,3007.85,rpmH
dnaA CDS,PP_0010,307.94,359.33,NP_742180.1,1795.50,88.98,359.33,dnaA
dnaN CDS,PP_0011,368.73,430.26,NP_742181.1,1560.50,106.55,430.26,dnaN
recF CDS,PP_0012,205.81,240.15,NP_742182.1,871.00,59.47,240.15,recF
gyrB CDS,PP_0013,294.38,343.49,NP_742183.1,2732.00,85.06,343.49,gyrB
transposase CDS,PP_0014,7.99,9.32,NP_742184.2,60.00,2.31,9.32,
transposon protein CDS,PP_0015,21.06,24.57,NP_742185.1,77.50,6.09,24.57,
hypothetical protein CDS,PP_0016,28.92,33.74,NP_742186.1,212.50,8.36,33.74,
transcriptional regulator CDS,PP_0017,164.85,192.36,NP_742187.1,227.50,47.64,192.36,
hypothetical protein CDS,PP_0018,384.64,448.83,NP_742188.1,1243.00,111.15,448.83,
hypothetical protein CDS,PP_0019,430.67,502.53,NP_742189.1,1154.00,124.45,502.53,
hypothetical protein CDS,PP_0020,237.04,276.59,NP_742190.1,796.00,68.50,276.59,
hypothetical protein CDS,PP_0021,41.50,48.43,NP_742191.1,147.00,11.99,48.43,
hypothetical protein CDS,PP_0022,79.05,92.24,NP_742192.2,50.00,22.84,92.24,
hypothetical protein CDS,PP_0023,452.97,528.56,NP_742193.1,224.00,130.89,528.56,
membrane-associated metal-dependent hydrolase CDS,PP_0024,5.38,6.27,NP_742194.1,35.00,1.55,6.27,
hypothetical protein CDS,PP_0025,1.70,1.99,NP_742195.1,1.00,0.49,1.99,
cobalt/cadmium/zinc exporter CDS,PP_0026,39.73,46.36,NP_742196.1,138.00,11.48,46.36,
membrane protein CDS,PP_0027,20.70,24.16,NP_742197.1,35.00,5.98,24.16,
hypothetical protein CDS,PP_0028,3.99,4.65,NP_742198.1,5.00,1.15,4.65,
czcR-I CDS,PP_0029,60.10,70.12,NP_742199.1,155.50,17.37,70.12,czcR-I
czrSA CDS,PP_0030,42.37,49.45,NP_742200.1,230.50,12.24,49.45,czrSA
hypothetical protein CDS,PP_0031,7.10,8.28,NP_742201.1,16.00,2.05,8.28,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.74,6.69,NP_742203.1,32.00,1.66,6.69,
bactoprenol glycosyl-transferase CDS,PP_0034,4.11,4.79,NP_742204.1,15.50,1.19,4.79,
bactoprenol-linked glycose transferase CDS,PP_0035,4.04,4.71,NP_742205.1,6.50,1.17,4.71,
transcriptional regulator CDS,PP_0036,2.42,2.83,NP_742206.1,9.00,0.70,2.83,
oprP CDS,PP_0037,4.25,4.96,NP_742207.1,21.00,1.23,4.96,oprP
hypothetical protein CDS,PP_0039,20.09,23.44,NP_742209.1,79.00,5.80,23.44,
hypothetical protein CDS,PP_0040,44.06,51.41,NP_742210.1,38.00,12.73,51.41,
cadA-I CDS,PP_0041,6.14,7.16,NP_742211.1,47.00,1.77,7.16,cadA-I
hypothetical protein CDS,PP_0042,0.00,0.00,NP_742212.2,0.00,0.00,0.00,
czcA-I CDS,PP_0043,5.65,6.59,NP_742213.1,68.50,1.63,6.59,czcA-I
czcB-I CDS,PP_0044,8.45,9.85,NP_742214.1,40.50,2.44,9.85,czcB-I
czcC-I CDS,PP_0045,4.51,5.26,NP_742215.1,22.00,1.30,5.26,czcC-I
opdT-I CDS,PP_0046,2.91,3.40,NP_742216.1,15.00,0.84,3.40,opdT-I
czcR-II CDS,PP_0047,1.55,1.80,NP_742217.1,4.00,0.45,1.80,czcR-II
hypothetical protein CDS,PP_0048,5.64,6.58,NP_742218.1,7.00,1.63,6.58,
hypothetical protein CDS,PP_0049,67.93,79.26,NP_742219.1,382.00,19.63,79.26,
hypothetical protein CDS,PP_0050,35.80,41.78,NP_742220.1,56.00,10.35,41.78,
sigma-54 dependent transcriptional regulator CDS,PP_0051,42.97,50.14,NP_742221.1,213.00,12.42,50.14,
beta-lactamase domain-containing protein CDS,PP_0052,38.47,44.89,NP_742222.1,130.50,11.12,44.89,
sulfide:quinone oxidoreductase CDS,PP_0053,32.58,38.02,NP_742223.1,158.50,9.41,38.02,
membrane protein CDS,PP_0054,30.10,35.12,NP_742224.1,99.00,8.70,35.12,
transcriptional regulator CDS,PP_0055,52.58,61.36,NP_742225.1,179.00,15.19,61.36,
betA-I CDS,PP_0056,350.98,409.54,NP_742226.1,2224.00,101.42,409.54,betA-I
major facilitator family transporter CDS,PP_0057,67.79,79.10,NP_742227.1,421.00,19.59,79.10,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,55.59,64.87,NP_742228.1,167.50,16.06,64.87,
gmhB CDS,PP_0059,129.69,151.33,NP_742229.1,262.50,37.48,151.33,gmhB
glyS CDS,PP_0060,245.06,285.95,NP_742230.1,1930.50,70.81,285.95,glyS
glyQ CDS,PP_0061,379.33,442.62,NP_742231.1,1378.50,109.61,442.62,glyQ
tag CDS,PP_0062,100.42,117.18,NP_742232.1,212.50,29.02,117.18,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,74.18,86.55,NP_742233.1,252.50,21.43,86.55,
hypothetical protein CDS,PP_0064,43.06,50.25,NP_742234.1,52.00,12.44,50.25,
trkA CDS,PP_0065,53.26,62.14,NP_742235.1,280.50,15.39,62.14,trkA
rsmB CDS,PP_0066,42.28,49.34,NP_742236.1,212.50,12.22,49.34,rsmB
fmt CDS,PP_0067,56.20,65.58,NP_742237.1,201.00,16.24,65.58,fmt
def-I CDS,PP_0068,180.60,210.73,NP_742238.1,351.00,52.19,210.73,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,19.72,23.01,NP_742239.1,83.00,5.70,23.01,
tsaC CDS,PP_0070,90.23,105.28,NP_742240.1,193.00,26.07,105.28,tsaC
hypothetical protein CDS,PP_0071,36.82,42.96,NP_742241.2,47.00,10.64,42.96,
qor-I CDS,PP_0072,221.12,258.02,NP_742242.1,829.00,63.90,258.02,qor-I
hemF CDS,PP_0073,98.11,114.48,NP_742243.1,343.00,28.35,114.48,hemF
aroE CDS,PP_0074,69.56,81.17,NP_742244.1,220.00,20.10,81.17,aroE
choline sulfate transporter CDS,PP_0075,13.66,15.94,NP_742245.1,82.00,3.95,15.94,
choline betaine-binding protein CDS,PP_0076,30.35,35.41,NP_742246.2,107.50,8.77,35.41,
betC CDS,PP_0077,8.85,10.33,NP_742247.1,51.50,2.56,10.33,betC
transcriptional regulator CDS,PP_0079,15.94,18.60,NP_742249.1,55.00,4.61,18.60,
hypothetical protein CDS,PP_0080,26.59,31.03,NP_742250.1,63.00,7.68,31.03,
hypothetical protein CDS,PP_0081,60.31,70.37,NP_742251.1,86.00,17.43,70.37,
trpA CDS,PP_0082,193.72,226.04,NP_742252.1,601.50,55.98,226.04,trpA
trpB CDS,PP_0083,319.66,372.99,NP_742253.1,1492.50,92.37,372.99,trpB
trpI CDS,PP_0084,11.05,12.90,NP_742254.1,38.00,3.19,12.90,trpI
hypothetical protein CDS,PP_0085,33.61,39.22,NP_742255.1,63.00,9.71,39.22,
hypothetical protein CDS,PP_0086,219.80,256.48,NP_742256.1,182.00,63.51,256.48,
