Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,129.99,159.26,NP_742171.1,14.50,1.24,159.26,parB
parA CDS,PP_0002,187.75,230.03,NP_742172.1,19.00,1.80,230.03,parA
rsmG CDS,PP_0003,324.59,397.68,NP_742173.1,27.00,3.11,397.68,rsmG
trmF CDS,PP_0004,113.51,139.07,NP_742174.1,27.50,1.09,139.07,trmF
trmE CDS,PP_0005,51.38,62.94,NP_742175.1,9.00,0.49,62.94,trmE
oxaA CDS,PP_0006,76.73,94.01,NP_742176.1,16.50,0.73,94.01,oxaA
yidD CDS,PP_0007,222.70,272.85,NP_742177.1,7.00,2.13,272.85,yidD
rnpA CDS,PP_0008,231.89,284.11,NP_742178.1,12.00,2.22,284.11,rnpA
rpmH CDS,PP_0009,434.80,532.70,NP_742179.1,7.50,4.16,532.70,rpmH
dnaA CDS,PP_0010,174.95,214.34,NP_742180.1,34.00,1.68,214.34,dnaA
dnaN CDS,PP_0011,230.39,282.27,NP_742181.1,32.50,2.21,282.27,dnaN
recF CDS,PP_0012,152.41,186.73,NP_742182.1,21.50,1.46,186.73,recF
gyrB CDS,PP_0013,184.26,225.75,NP_742183.1,57.00,1.76,225.75,gyrB
transposase CDS,PP_0014,15.98,19.58,NP_742184.2,4.00,0.15,19.58,
transposon protein CDS,PP_0015,8.15,9.99,NP_742185.1,1.00,0.08,9.99,
hypothetical protein CDS,PP_0016,32.66,40.01,NP_742186.1,8.00,0.31,40.01,
transcriptional regulator CDS,PP_0017,282.62,346.25,NP_742187.1,13.00,2.71,346.25,
hypothetical protein CDS,PP_0018,399.21,489.10,NP_742188.1,43.00,3.82,489.10,
hypothetical protein CDS,PP_0019,643.80,788.76,NP_742189.1,57.50,6.16,788.76,
hypothetical protein CDS,PP_0020,281.43,344.79,NP_742190.1,31.50,2.69,344.79,
hypothetical protein CDS,PP_0021,67.76,83.02,NP_742191.1,8.00,0.65,83.02,
hypothetical protein CDS,PP_0022,142.30,174.34,NP_742192.2,3.00,1.36,174.34,
hypothetical protein CDS,PP_0023,9949.75,12190.10,NP_742193.1,164.00,95.27,12190.10,
membrane-associated metal-dependent hydrolase CDS,PP_0024,4.61,5.65,NP_742194.1,1.00,0.04,5.65,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,146.85,179.92,NP_742196.1,17.00,1.41,179.92,
membrane protein CDS,PP_0027,35.49,43.49,NP_742197.1,2.00,0.34,43.49,
hypothetical protein CDS,PP_0028,47.87,58.65,NP_742198.1,2.00,0.46,58.65,
czcR-I CDS,PP_0029,69.57,85.23,NP_742199.1,6.00,0.67,85.23,czcR-I
czrSA CDS,PP_0030,60.67,74.33,NP_742200.1,11.00,0.58,74.33,czrSA
hypothetical protein CDS,PP_0031,53.24,65.23,NP_742201.1,4.00,0.51,65.23,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,16.14,19.77,NP_742203.1,3.00,0.15,19.77,
bactoprenol glycosyl-transferase CDS,PP_0034,0.00,0.00,NP_742204.1,0.00,0.00,0.00,
bactoprenol-linked glycose transferase CDS,PP_0035,0.00,0.00,NP_742205.1,0.00,0.00,0.00,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,0.00,0.00,NP_742207.1,0.00,0.00,0.00,oprP
hypothetical protein CDS,PP_0039,7.63,9.35,NP_742209.1,1.00,0.07,9.35,
hypothetical protein CDS,PP_0040,173.92,213.08,NP_742210.1,5.00,1.67,213.08,
cadA-I CDS,PP_0041,11.75,14.40,NP_742211.1,3.00,0.11,14.40,cadA-I
hypothetical protein CDS,PP_0042,24.16,29.59,NP_742212.2,1.00,0.23,29.59,
czcA-I CDS,PP_0043,14.85,18.19,NP_742213.1,6.00,0.14,18.19,czcA-I
czcB-I CDS,PP_0044,6.26,7.66,NP_742214.1,1.00,0.06,7.66,czcB-I
czcC-I CDS,PP_0045,18.46,22.61,NP_742215.1,3.00,0.18,22.61,czcC-I
opdT-I CDS,PP_0046,0.00,0.00,NP_742216.1,0.00,0.00,0.00,opdT-I
czcR-II CDS,PP_0047,11.59,14.21,NP_742217.1,1.00,0.11,14.21,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,178.72,218.96,NP_742219.1,33.50,1.71,218.96,
hypothetical protein CDS,PP_0050,38.36,47.00,NP_742220.1,2.00,0.37,47.00,
sigma-54 dependent transcriptional regulator CDS,PP_0051,42.37,51.91,NP_742221.1,7.00,0.41,51.91,
beta-lactamase domain-containing protein CDS,PP_0052,132.65,162.52,NP_742222.1,15.00,1.27,162.52,
sulfide:quinone oxidoreductase CDS,PP_0053,43.17,52.89,NP_742223.1,7.00,0.41,52.89,
membrane protein CDS,PP_0054,9.12,11.18,NP_742224.1,1.00,0.09,11.18,
transcriptional regulator CDS,PP_0055,8.81,10.80,NP_742225.1,1.00,0.08,10.80,
betA-I CDS,PP_0056,85.22,104.41,NP_742226.1,18.00,0.82,104.41,betA-I
major facilitator family transporter CDS,PP_0057,43.48,53.27,NP_742227.1,9.00,0.42,53.27,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,44.81,54.90,NP_742228.1,4.50,0.43,54.90,
gmhB CDS,PP_0059,37.06,45.40,NP_742229.1,2.50,0.35,45.40,gmhB
glyS CDS,PP_0060,102.83,125.98,NP_742230.1,27.00,0.98,125.98,glyS
glyQ CDS,PP_0061,173.37,212.40,NP_742231.1,21.00,1.66,212.40,glyQ
tag CDS,PP_0062,70.89,86.85,NP_742232.1,5.00,0.68,86.85,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,35.25,43.19,NP_742233.1,4.00,0.34,43.19,
hypothetical protein CDS,PP_0064,62.11,76.10,NP_742234.1,2.50,0.59,76.10,
trkA CDS,PP_0065,56.96,69.79,NP_742235.1,10.00,0.55,69.79,trkA
rsmB CDS,PP_0066,50.74,62.17,NP_742236.1,8.50,0.49,62.17,rsmB
fmt CDS,PP_0067,8.39,10.28,NP_742237.1,1.00,0.08,10.28,fmt
def-I CDS,PP_0068,77.18,94.56,NP_742238.1,5.00,0.74,94.56,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,21.38,26.20,NP_742239.1,3.00,0.20,26.20,
tsaC CDS,PP_0070,168.31,206.21,NP_742240.1,12.00,1.61,206.21,tsaC
hypothetical protein CDS,PP_0071,70.51,86.38,NP_742241.2,3.00,0.68,86.38,
qor-I CDS,PP_0072,232.07,284.32,NP_742242.1,29.00,2.22,284.32,qor-I
hemF CDS,PP_0073,17.16,21.03,NP_742243.1,2.00,0.16,21.03,hemF
aroE CDS,PP_0074,37.95,46.49,NP_742244.1,4.00,0.36,46.49,aroE
choline sulfate transporter CDS,PP_0075,29.99,36.74,NP_742245.1,6.00,0.29,36.74,
choline betaine-binding protein CDS,PP_0076,59.29,72.64,NP_742246.2,7.00,0.57,72.64,
betC CDS,PP_0077,10.31,12.63,NP_742247.1,2.00,0.10,12.63,betC
transcriptional regulator CDS,PP_0079,34.78,42.62,NP_742249.1,4.00,0.33,42.62,
hypothetical protein CDS,PP_0080,37.99,46.55,NP_742250.1,3.00,0.36,46.55,
hypothetical protein CDS,PP_0081,42.08,51.55,NP_742251.1,2.00,0.40,51.55,
trpA CDS,PP_0082,96.62,118.38,NP_742252.1,10.00,0.93,118.38,trpA
trpB CDS,PP_0083,212.04,259.79,NP_742253.1,33.00,2.03,259.79,trpB
trpI CDS,PP_0084,26.18,32.07,NP_742254.1,3.00,0.25,32.07,trpI
hypothetical protein CDS,PP_0085,560.17,686.30,NP_742255.1,35.00,5.36,686.30,
hypothetical protein CDS,PP_0086,1902.23,2330.55,NP_742256.1,52.50,18.21,2330.55,
hypothetical protein CDS,PP_0087,1348.86,1652.57,NP_742257.1,45.50,12.92,1652.57,
alkanal monooxygenase CDS,PP_0088,54.51,66.79,NP_742258.1,7.00,0.52,66.79,
osmC CDS,PP_0089,0.00,0.00,NP_742259.1,0.00,0.00,0.00,osmC
hypothetical protein CDS,PP_0090,342.57,419.70,NP_742260.1,13.00,3.28,419.70,
putative lipoprotein CDS,PP_0091,151.23,185.29,NP_742261.1,8.00,1.45,185.29,
putative lipoprotein CDS,PP_0092,0.00,0.00,NP_742262.1,0.00,0.00,0.00,
zinc protease CDS,PP_0093,21.80,26.71,NP_742263.2,3.00,0.21,26.71,
5'-nucleotidase CDS,PP_0094,60.11,73.64,NP_742264.1,5.00,0.58,73.64,
hypothetical protein CDS,PP_0095,42.77,52.40,NP_742265.1,3.00,0.41,52.40,
prlC CDS,PP_0096,164.00,200.93,NP_742266.1,43.00,1.57,200.93,prlC
hypothetical protein CDS,PP_0097,55.51,68.00,NP_742267.1,2.00,0.53,68.00,
hypothetical protein CDS,PP_0098,179.92,220.43,NP_742268.1,4.00,1.72,220.43,
hypothetical protein CDS,PP_0099,0.00,0.00,NP_742269.1,0.00,0.00,0.00,
cynT CDS,PP_0100,391.32,479.43,NP_742270.1,36.00,3.75,479.43,cynT
sulfate transporter CDS,PP_0101,5.16,6.32,NP_742271.1,1.00,0.05,6.32,
cytochrome c oxidase subunit 2 CDS,PP_0103,145.70,178.51,NP_742273.1,21.00,1.40,178.51,
ctaD CDS,PP_0104,76.29,93.47,NP_742274.1,15.50,0.73,93.47,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,69.02,84.56,NP_742275.1,5.00,0.66,84.56,
cytochrome c oxidase subunit 3 CDS,PP_0106,74.91,91.78,NP_742276.1,8.50,0.72,91.78,
hypothetical protein CDS,PP_0107,26.51,32.48,NP_742277.2,2.50,0.25,32.48,
hypothetical protein CDS,PP_0108,26.89,32.95,NP_742278.1,2.00,0.26,32.95,
membrane protein CDS,PP_0109,25.36,31.07,NP_742279.1,3.50,0.24,31.07,
CyoE-like protoheme IX farnesyltransferase CDS,PP_0110,74.41,91.17,NP_742280.1,8.50,0.71,91.17,
electron transport protein SCO1/SenC CDS,PP_0111,92.73,113.61,NP_742281.1,7.50,0.89,113.61,
metQ CDS,PP_0112,629.35,771.06,NP_742282.1,62.00,6.03,771.06,metQ
metI CDS,PP_0113,116.46,142.69,NP_742283.1,10.00,1.12,142.69,metI
metN CDS,PP_0114,38.82,47.56,NP_742284.1,5.00,0.37,47.56,metN
katE CDS,PP_0115,10.99,13.47,NP_742285.1,3.00,0.11,13.47,katE
putative lipoprotein CDS,PP_0116,55.27,67.72,NP_742286.1,5.00,0.53,67.72,
znuB CDS,PP_0117,29.99,36.74,NP_742287.1,3.00,0.29,36.74,znuB
znuC CDS,PP_0118,30.33,37.16,NP_742288.1,3.00,0.29,37.16,znuC
zinc uptake regulation protein Zur CDS,PP_0119,16.10,19.73,NP_742289.2,1.00,0.15,19.73,
zinc ABC transporter CDS,PP_0120,34.44,42.19,NP_742290.1,4.00,0.33,42.19,
thrB CDS,PP_0121,65.84,80.66,NP_742291.1,8.00,0.63,80.66,thrB
hypothetical protein CDS,PP_0122,217.40,266.35,NP_742292.1,8.00,2.08,266.35,
polA CDS,PP_0123,54.11,66.30,NP_742293.1,19.00,0.52,66.30,polA
engB CDS,PP_0124,247.28,302.96,NP_742294.1,20.00,2.37,302.96,engB
cytochrome c-type protein CDS,PP_0125,258.29,316.45,NP_742295.1,10.00,2.47,316.45,
cc CDS,PP_0126,215.29,263.76,NP_742296.1,17.00,2.06,263.76,cc
dsbA CDS,PP_0127,327.64,401.42,NP_742297.1,26.50,3.14,401.42,dsbA
hypothetical protein CDS,PP_0128,50.34,61.68,NP_742298.1,5.50,0.48,61.68,
