Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,237.69,322.13,NP_742171.1,45.00,3.86,322.13,parB
parA CDS,PP_0002,378.45,512.88,NP_742172.1,65.00,6.15,512.88,parA
rsmG CDS,PP_0003,580.84,787.16,NP_742173.1,82.00,9.44,787.16,rsmG
trmF CDS,PP_0004,272.40,369.15,NP_742174.1,112.00,4.42,369.15,trmF
trmE CDS,PP_0005,50.45,68.37,NP_742175.1,15.00,0.82,68.37,trmE
oxaA CDS,PP_0006,356.19,482.71,NP_742176.1,130.00,5.79,482.71,oxaA
yidD CDS,PP_0007,843.53,1143.16,NP_742177.1,45.00,13.70,1143.16,yidD
rnpA CDS,PP_0008,1167.05,1581.60,NP_742178.1,102.50,18.96,1581.60,rnpA
rpmH CDS,PP_0009,2305.64,3124.63,NP_742179.1,67.50,37.45,3124.63,rpmH
dnaA CDS,PP_0010,304.69,412.92,NP_742180.1,100.50,4.95,412.92,dnaA
dnaN CDS,PP_0011,281.94,382.09,NP_742181.1,67.50,4.58,382.09,dnaN
recF CDS,PP_0012,294.47,399.07,NP_742182.1,70.50,4.78,399.07,recF
gyrB CDS,PP_0013,347.61,471.08,NP_742183.1,182.50,5.65,471.08,gyrB
transposase CDS,PP_0014,9.42,12.76,NP_742184.2,4.00,0.15,12.76,
transposon protein CDS,PP_0015,14.41,19.53,NP_742185.1,3.00,0.23,19.53,
hypothetical protein CDS,PP_0016,24.05,32.60,NP_742186.1,10.00,0.39,32.60,
transcriptional regulator CDS,PP_0017,333.04,451.34,NP_742187.1,26.00,5.41,451.34,
hypothetical protein CDS,PP_0018,248.89,337.30,NP_742188.1,45.50,4.04,337.30,
hypothetical protein CDS,PP_0019,273.77,371.02,NP_742189.1,41.50,4.45,371.02,
hypothetical protein CDS,PP_0020,257.94,349.56,NP_742190.1,49.00,4.19,349.56,
hypothetical protein CDS,PP_0021,64.88,87.92,NP_742191.1,13.00,1.05,87.92,
hypothetical protein CDS,PP_0022,55.89,75.75,NP_742192.2,2.00,0.91,75.75,
hypothetical protein CDS,PP_0023,500.45,678.21,NP_742193.1,14.00,8.13,678.21,
