Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,213.36,250.61,NP_742171.1,776.50,67.08,250.61,parB
parA CDS,PP_0002,327.41,384.56,NP_742172.1,1081.00,102.93,384.56,parA
rsmG CDS,PP_0003,227.91,267.69,NP_742173.1,618.50,71.65,267.69,rsmG
trmF CDS,PP_0004,212.81,249.95,NP_742174.1,1682.00,66.90,249.95,trmF
trmE CDS,PP_0005,60.01,70.49,NP_742175.1,343.00,18.87,70.49,trmE
oxaA CDS,PP_0006,397.88,467.33,NP_742176.1,2791.50,125.08,467.33,oxaA
yidD CDS,PP_0007,564.11,662.58,NP_742177.1,578.50,177.34,662.58,yidD
rnpA CDS,PP_0008,1158.54,1360.76,NP_742178.1,1956.00,364.22,1360.76,rnpA
rpmH CDS,PP_0009,1352.22,1588.25,NP_742179.1,761.00,425.11,1588.25,rpmH
dnaA CDS,PP_0010,271.82,319.26,NP_742180.1,1723.50,85.45,319.26,dnaA
dnaN CDS,PP_0011,359.06,421.74,NP_742181.1,1652.50,112.88,421.74,dnaN
recF CDS,PP_0012,192.73,226.37,NP_742182.1,887.00,60.59,226.37,recF
gyrB CDS,PP_0013,314.59,369.50,NP_742183.1,3175.00,98.90,369.50,gyrB
transposase CDS,PP_0014,6.98,8.20,NP_742184.2,57.00,2.19,8.20,
transposon protein CDS,PP_0015,16.12,18.93,NP_742185.1,64.50,5.07,18.93,
hypothetical protein CDS,PP_0016,24.71,29.03,NP_742186.1,197.50,7.77,29.03,
transcriptional regulator CDS,PP_0017,174.91,205.44,NP_742187.1,262.50,54.99,205.44,
hypothetical protein CDS,PP_0018,346.73,407.26,NP_742188.1,1218.50,109.01,407.26,
hypothetical protein CDS,PP_0019,446.30,524.21,NP_742189.1,1300.50,140.31,524.21,
hypothetical protein CDS,PP_0020,303.96,357.02,NP_742190.1,1110.00,95.56,357.02,
hypothetical protein CDS,PP_0021,44.39,52.14,NP_742191.1,171.00,13.96,52.14,
hypothetical protein CDS,PP_0022,68.33,80.26,NP_742192.2,47.00,21.48,80.26,
hypothetical protein CDS,PP_0023,422.12,495.80,NP_742193.1,227.00,132.70,495.80,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.81,4.48,NP_742194.1,27.00,1.20,4.48,
hypothetical protein CDS,PP_0025,4.70,5.52,NP_742195.1,3.00,1.48,5.52,
cobalt/cadmium/zinc exporter CDS,PP_0026,39.98,46.96,NP_742196.1,151.00,12.57,46.96,
membrane protein CDS,PP_0027,25.29,29.71,NP_742197.1,46.50,7.95,29.71,
hypothetical protein CDS,PP_0028,4.03,4.74,NP_742198.1,5.50,1.27,4.74,
czcR-I CDS,PP_0029,67.52,79.31,NP_742199.1,190.00,21.23,79.31,czcR-I
czrSA CDS,PP_0030,43.11,50.63,NP_742200.1,255.00,13.55,50.63,czrSA
hypothetical protein CDS,PP_0031,8.57,10.06,NP_742201.1,21.00,2.69,10.06,
hypothetical protein CDS,PP_0032,1.08,1.27,NP_742202.1,1.00,0.34,1.27,
undecaprenyl-glycosyl transferase CDS,PP_0033,7.01,8.23,NP_742203.1,42.50,2.20,8.23,
bactoprenol glycosyl-transferase CDS,PP_0034,3.53,4.15,NP_742204.1,14.50,1.11,4.15,
bactoprenol-linked glycose transferase CDS,PP_0035,2.86,3.35,NP_742205.1,5.00,0.90,3.35,
transcriptional regulator CDS,PP_0036,1.73,2.04,NP_742206.1,7.00,0.54,2.04,
oprP CDS,PP_0037,6.32,7.43,NP_742207.1,34.00,1.99,7.43,oprP
hypothetical protein CDS,PP_0039,28.99,34.05,NP_742209.1,124.00,9.11,34.05,
hypothetical protein CDS,PP_0040,34.12,40.07,NP_742210.1,32.00,10.73,40.07,
cadA-I CDS,PP_0041,7.68,9.03,NP_742211.1,64.00,2.42,9.03,cadA-I
hypothetical protein CDS,PP_0042,2.96,3.48,NP_742212.2,4.00,0.93,3.48,
czcA-I CDS,PP_0043,4.70,5.52,NP_742213.1,62.00,1.48,5.52,czcA-I
czcB-I CDS,PP_0044,7.77,9.12,NP_742214.1,40.50,2.44,9.12,czcB-I
czcC-I CDS,PP_0045,3.87,4.54,NP_742215.1,20.50,1.22,4.54,czcC-I
opdT-I CDS,PP_0046,4.46,5.24,NP_742216.1,25.00,1.40,5.24,opdT-I
czcR-II CDS,PP_0047,3.20,3.76,NP_742217.1,9.00,1.01,3.76,czcR-II
hypothetical protein CDS,PP_0048,3.70,4.35,NP_742218.1,5.00,1.16,4.35,
hypothetical protein CDS,PP_0049,67.04,78.74,NP_742219.1,410.00,21.08,78.74,
hypothetical protein CDS,PP_0050,40.57,47.65,NP_742220.1,69.00,12.75,47.65,
sigma-54 dependent transcriptional regulator CDS,PP_0051,42.30,49.68,NP_742221.1,228.00,13.30,49.68,
beta-lactamase domain-containing protein CDS,PP_0052,41.47,48.71,NP_742222.1,153.00,13.04,48.71,
sulfide:quinone oxidoreductase CDS,PP_0053,27.79,32.64,NP_742223.1,147.00,8.74,32.64,
membrane protein CDS,PP_0054,33.41,39.24,NP_742224.1,119.50,10.50,39.24,
transcriptional regulator CDS,PP_0055,54.97,64.57,NP_742225.1,203.50,17.28,64.57,
betA-I CDS,PP_0056,346.83,407.37,NP_742226.1,2390.00,109.04,407.37,betA-I
major facilitator family transporter CDS,PP_0057,83.96,98.61,NP_742227.1,567.00,26.39,98.61,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,59.51,69.90,NP_742228.1,195.00,18.71,69.90,
gmhB CDS,PP_0059,135.61,159.29,NP_742229.1,298.50,42.63,159.29,gmhB
glyS CDS,PP_0060,249.86,293.48,NP_742230.1,2140.50,78.55,293.48,glyS
glyQ CDS,PP_0061,356.03,418.17,NP_742231.1,1407.00,111.93,418.17,glyQ
tag CDS,PP_0062,97.99,115.10,NP_742232.1,225.50,30.81,115.10,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,76.04,89.32,NP_742233.1,281.50,23.91,89.32,
hypothetical protein CDS,PP_0064,53.31,62.61,NP_742234.1,70.00,16.76,62.61,
trkA CDS,PP_0065,50.37,59.16,NP_742235.1,288.50,15.83,59.16,trkA
rsmB CDS,PP_0066,38.61,45.35,NP_742236.1,211.00,12.14,45.35,rsmB
fmt CDS,PP_0067,68.00,79.88,NP_742237.1,264.50,21.38,79.88,fmt
def-I CDS,PP_0068,163.71,192.28,NP_742238.1,346.00,51.47,192.28,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,15.73,18.48,NP_742239.1,72.00,4.95,18.48,
tsaC CDS,PP_0070,73.94,86.85,NP_742240.1,172.00,23.25,86.85,tsaC
hypothetical protein CDS,PP_0071,74.20,87.15,NP_742241.2,103.00,23.33,87.15,
qor-I CDS,PP_0072,207.75,244.01,NP_742242.1,847.00,65.31,244.01,qor-I
hemF CDS,PP_0073,101.00,118.63,NP_742243.1,384.00,31.75,118.63,hemF
aroE CDS,PP_0074,72.40,85.04,NP_742244.1,249.00,22.76,85.04,aroE
choline sulfate transporter CDS,PP_0075,13.94,16.37,NP_742245.1,91.00,4.38,16.37,
choline betaine-binding protein CDS,PP_0076,33.49,39.34,NP_742246.2,129.00,10.53,39.34,
betC CDS,PP_0077,6.95,8.17,NP_742247.1,44.00,2.19,8.17,betC
transcriptional regulator CDS,PP_0079,12.79,15.03,NP_742249.1,48.00,4.02,15.03,
hypothetical protein CDS,PP_0080,21.74,25.53,NP_742250.1,56.00,6.83,25.53,
hypothetical protein CDS,PP_0081,79.96,93.92,NP_742251.1,124.00,25.14,93.92,
trpA CDS,PP_0082,221.08,259.66,NP_742252.1,746.50,69.50,259.66,trpA
trpB CDS,PP_0083,302.21,354.97,NP_742253.1,1534.50,95.01,354.97,trpB
trpI CDS,PP_0084,16.85,19.79,NP_742254.1,63.00,5.30,19.79,trpI
hypothetical protein CDS,PP_0085,16.43,19.30,NP_742255.1,33.50,5.17,19.30,
hypothetical protein CDS,PP_0086,144.37,169.57,NP_742256.1,130.00,45.39,169.57,
hypothetical protein CDS,PP_0087,368.00,432.23,NP_742257.1,405.00,115.69,432.23,
alkanal monooxygenase CDS,PP_0088,120.42,141.44,NP_742258.1,504.50,37.86,141.44,
osmC CDS,PP_0089,10.42,12.24,NP_742259.1,18.50,3.27,12.24,osmC
hypothetical protein CDS,PP_0090,123.57,145.15,NP_742260.1,153.00,38.85,145.15,
putative lipoprotein CDS,PP_0091,79.96,93.92,NP_742261.1,138.00,25.14,93.92,
putative lipoprotein CDS,PP_0092,24.05,28.24,NP_742262.1,41.50,7.56,28.24,
zinc protease CDS,PP_0093,32.30,37.93,NP_742263.2,145.00,10.15,37.93,
5'-nucleotidase CDS,PP_0094,70.01,82.23,NP_742264.1,190.00,22.01,82.23,
hypothetical protein CDS,PP_0095,54.18,63.64,NP_742265.1,124.00,17.03,63.64,
prlC CDS,PP_0096,174.30,204.72,NP_742266.1,1491.00,54.80,204.72,prlC
hypothetical protein CDS,PP_0097,186.29,218.81,NP_742267.1,219.00,58.57,218.81,
hypothetical protein CDS,PP_0098,119.94,140.88,NP_742268.1,87.00,37.71,140.88,
hypothetical protein CDS,PP_0099,14.27,16.76,NP_742269.1,63.00,4.49,16.76,
cynT CDS,PP_0100,427.45,502.07,NP_742270.1,1283.00,134.38,502.07,cynT
sulfate transporter CDS,PP_0101,55.47,65.15,NP_742271.1,351.00,17.44,65.15,
cytochrome c oxidase subunit 2 CDS,PP_0103,27.11,31.85,NP_742273.1,127.50,8.52,31.85,
ctaD CDS,PP_0104,10.71,12.58,NP_742274.1,71.00,3.37,12.58,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,9.94,11.68,NP_742275.1,23.50,3.13,11.68,
cytochrome c oxidase subunit 3 CDS,PP_0106,10.13,11.90,NP_742276.1,37.50,3.18,11.90,
hypothetical protein CDS,PP_0107,4.88,5.73,NP_742277.2,15.00,1.53,5.73,
hypothetical protein CDS,PP_0108,3.71,4.36,NP_742278.1,9.00,1.17,4.36,
membrane protein CDS,PP_0109,4.00,4.70,NP_742279.1,18.00,1.26,4.70,
CyoE-like protoheme IX farnesyltransferase CDS,PP_0110,16.50,19.38,NP_742280.1,61.50,5.19,19.38,
electron transport protein SCO1/SenC CDS,PP_0111,154.05,180.94,NP_742281.1,406.50,48.43,180.94,
metQ CDS,PP_0112,332.91,391.02,NP_742282.1,1070.00,104.66,391.02,metQ
metI CDS,PP_0113,126.19,148.21,NP_742283.1,353.50,39.67,148.21,metI
metN CDS,PP_0114,90.55,106.36,NP_742284.1,380.50,28.47,106.36,metN
katE CDS,PP_0115,13.36,15.70,NP_742285.1,119.00,4.20,15.70,katE
putative lipoprotein CDS,PP_0116,94.19,110.63,NP_742286.1,278.00,29.61,110.63,
znuB CDS,PP_0117,25.89,30.41,NP_742287.1,84.50,8.14,30.41,znuB
znuC CDS,PP_0118,24.95,29.30,NP_742288.1,80.50,7.84,29.30,znuC
zinc uptake regulation protein Zur CDS,PP_0119,37.51,44.06,NP_742289.2,76.00,11.79,44.06,
zinc ABC transporter CDS,PP_0120,46.71,54.86,NP_742290.1,177.00,14.68,54.86,
thrB CDS,PP_0121,94.72,111.25,NP_742291.1,375.50,29.78,111.25,thrB
hypothetical protein CDS,PP_0122,105.36,123.76,NP_742292.1,126.50,33.12,123.76,
polA CDS,PP_0123,74.90,87.97,NP_742293.1,858.00,23.55,87.97,polA
engB CDS,PP_0124,177.73,208.76,NP_742294.1,469.00,55.88,208.76,engB
cytochrome c-type protein CDS,PP_0125,222.86,261.76,NP_742295.1,281.50,70.06,261.76,
cc CDS,PP_0126,121.69,142.93,NP_742296.1,313.50,38.26,142.93,cc
dsbA CDS,PP_0127,279.67,328.49,NP_742297.1,738.00,87.92,328.49,dsbA
hypothetical protein CDS,PP_0128,109.14,128.19,NP_742298.1,389.00,34.31,128.19,
GGDEF domain-containing protein CDS,PP_0129,93.95,110.35,NP_742299.1,759.00,29.53,110.35,
amiD CDS,PP_0130,51.99,61.06,NP_742300.1,171.00,16.34,61.06,amiD
membrane-anchored phosphodiesterase CDS,PP_0131,20.36,23.92,NP_742301.1,136.50,6.40,23.92,
kinB CDS,PP_0132,32.78,38.50,NP_742302.1,243.50,10.30,38.50,kinB
algB CDS,PP_0133,71.41,83.88,NP_742303.1,401.00,22.45,83.88,algB
hypothetical protein CDS,PP_0134,7.88,9.25,NP_742304.1,27.00,2.48,9.25,
hypothetical protein CDS,PP_0135,7.40,8.70,NP_742305.1,5.00,2.33,8.70,
hypothetical protein CDS,PP_0136,19.35,22.73,NP_742306.1,38.00,6.08,22.73,
gltP CDS,PP_0137,11.55,13.57,NP_742307.1,64.00,3.63,13.57,gltP
membrane protein CDS,PP_0138,45.83,53.83,NP_742308.1,235.00,14.41,53.83,
lipoprotein CDS,PP_0139,69.40,81.51,NP_742309.1,184.00,21.82,81.51,
hypothetical protein CDS,PP_0140,47.77,56.11,NP_742310.1,187.00,15.02,56.11,
ABC transporter ATP-binding protein CDS,PP_0141,51.49,60.48,NP_742311.1,170.00,16.19,60.48,
