Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,252.51,301.54,NP_742171.1,945.00,81.80,301.54,parB
parA CDS,PP_0002,424.72,507.18,NP_742172.1,1442.00,137.59,507.18,parA
rsmG CDS,PP_0003,341.67,408.00,NP_742173.1,953.50,110.69,408.00,rsmG
trmF CDS,PP_0004,386.02,460.97,NP_742174.1,3137.50,125.06,460.97,trmF
trmE CDS,PP_0005,69.93,83.51,NP_742175.1,411.00,22.65,83.51,trmE
oxaA CDS,PP_0006,460.45,549.85,NP_742176.1,3322.00,149.17,549.85,oxaA
yidD CDS,PP_0007,696.97,832.30,NP_742177.1,735.00,225.79,832.30,yidD
rnpA CDS,PP_0008,1604.40,1915.90,NP_742178.1,2785.50,519.76,1915.90,rnpA
rpmH CDS,PP_0009,1371.12,1637.34,NP_742179.1,793.50,444.19,1637.34,rpmH
dnaA CDS,PP_0010,361.10,431.22,NP_742180.1,2354.50,116.98,431.22,dnaA
dnaN CDS,PP_0011,434.74,519.15,NP_742181.1,2057.50,140.84,519.15,dnaN
recF CDS,PP_0012,262.64,313.64,NP_742182.1,1243.00,85.09,313.64,recF
gyrB CDS,PP_0013,418.08,499.25,NP_742183.1,4339.00,135.44,499.25,gyrB
transposase CDS,PP_0014,4.35,5.19,NP_742184.2,36.50,1.41,5.19,
transposon protein CDS,PP_0015,13.36,15.96,NP_742185.1,55.00,4.33,15.96,
hypothetical protein CDS,PP_0016,27.26,32.55,NP_742186.1,224.00,8.83,32.55,
transcriptional regulator CDS,PP_0017,163.29,194.99,NP_742187.1,252.00,52.90,194.99,
hypothetical protein CDS,PP_0018,236.04,281.87,NP_742188.1,853.00,76.47,281.87,
hypothetical protein CDS,PP_0019,323.04,385.77,NP_742189.1,968.00,104.65,385.77,
hypothetical protein CDS,PP_0020,221.29,264.25,NP_742190.1,831.00,71.69,264.25,
hypothetical protein CDS,PP_0021,44.43,53.06,NP_742191.1,176.00,14.39,53.06,
hypothetical protein CDS,PP_0022,32.52,38.83,NP_742192.2,23.00,10.53,38.83,
hypothetical protein CDS,PP_0023,70.52,84.22,NP_742193.1,39.00,22.85,84.22,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.06,2.46,NP_742194.1,15.00,0.67,2.46,
hypothetical protein CDS,PP_0025,3.05,3.64,NP_742195.1,2.00,0.99,3.64,
cobalt/cadmium/zinc exporter CDS,PP_0026,49.56,59.19,NP_742196.1,192.50,16.06,59.19,
membrane protein CDS,PP_0027,21.95,26.21,NP_742197.1,41.50,7.11,26.21,
hypothetical protein CDS,PP_0028,3.57,4.26,NP_742198.1,5.00,1.16,4.26,
czcR-I CDS,PP_0029,62.21,74.28,NP_742199.1,180.00,20.15,74.28,czcR-I
czrSA CDS,PP_0030,37.23,44.46,NP_742200.1,226.50,12.06,44.46,czrSA
hypothetical protein CDS,PP_0031,4.17,4.97,NP_742201.1,10.50,1.35,4.97,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,3.85,4.59,NP_742203.1,24.00,1.25,4.59,
bactoprenol glycosyl-transferase CDS,PP_0034,2.13,2.55,NP_742204.1,9.00,0.69,2.55,
bactoprenol-linked glycose transferase CDS,PP_0035,3.89,4.64,NP_742205.1,7.00,1.26,4.64,
transcriptional regulator CDS,PP_0036,2.65,3.16,NP_742206.1,11.00,0.86,3.16,
oprP CDS,PP_0037,7.96,9.50,NP_742207.1,44.00,2.58,9.50,oprP
hypothetical protein CDS,PP_0039,38.42,45.88,NP_742209.1,169.00,12.45,45.88,
hypothetical protein CDS,PP_0040,74.65,89.14,NP_742210.1,72.00,24.18,89.14,
cadA-I CDS,PP_0041,9.57,11.43,NP_742211.1,82.00,3.10,11.43,cadA-I
hypothetical protein CDS,PP_0042,0.72,0.86,NP_742212.2,1.00,0.23,0.86,
czcA-I CDS,PP_0043,7.30,8.72,NP_742213.1,99.00,2.37,8.72,czcA-I
czcB-I CDS,PP_0044,13.24,15.81,NP_742214.1,71.00,4.29,15.81,czcB-I
czcC-I CDS,PP_0045,8.25,9.85,NP_742215.1,45.00,2.67,9.85,czcC-I
opdT-I CDS,PP_0046,5.90,7.05,NP_742216.1,34.00,1.91,7.05,opdT-I
czcR-II CDS,PP_0047,1.73,2.06,NP_742217.1,5.00,0.56,2.06,czcR-II
hypothetical protein CDS,PP_0048,0.72,0.86,NP_742218.1,1.00,0.23,0.86,
hypothetical protein CDS,PP_0049,50.09,59.81,NP_742219.1,315.00,16.23,59.81,
hypothetical protein CDS,PP_0050,14.87,17.75,NP_742220.1,26.00,4.82,17.75,
sigma-54 dependent transcriptional regulator CDS,PP_0051,62.78,74.97,NP_742221.1,348.00,20.34,74.97,
beta-lactamase domain-containing protein CDS,PP_0052,67.08,80.11,NP_742222.1,254.50,21.73,80.11,
sulfide:quinone oxidoreductase CDS,PP_0053,50.18,59.93,NP_742223.1,273.00,16.26,59.93,
membrane protein CDS,PP_0054,51.25,61.20,NP_742224.1,188.50,16.60,61.20,
transcriptional regulator CDS,PP_0055,69.61,83.13,NP_742225.1,265.00,22.55,83.13,
betA-I CDS,PP_0056,38.38,45.84,NP_742226.1,272.00,12.44,45.84,betA-I
major facilitator family transporter CDS,PP_0057,11.09,13.24,NP_742227.1,77.00,3.59,13.24,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,51.64,61.67,NP_742228.1,174.00,16.73,61.67,
gmhB CDS,PP_0059,145.13,173.31,NP_742229.1,328.50,47.02,173.31,gmhB
glyS CDS,PP_0060,265.51,317.06,NP_742230.1,2339.00,86.02,317.06,glyS
glyQ CDS,PP_0061,369.47,441.21,NP_742231.1,1501.50,119.69,441.21,glyQ
tag CDS,PP_0062,133.33,159.22,NP_742232.1,315.50,43.19,159.22,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,125.70,150.10,NP_742233.1,478.50,40.72,150.10,
hypothetical protein CDS,PP_0064,88.13,105.24,NP_742234.1,119.00,28.55,105.24,
trkA CDS,PP_0065,74.02,88.39,NP_742235.1,436.00,23.98,88.39,trkA
rsmB CDS,PP_0066,78.91,94.24,NP_742236.1,443.50,25.57,94.24,rsmB
fmt CDS,PP_0067,97.26,116.14,NP_742237.1,389.00,31.51,116.14,fmt
def-I CDS,PP_0068,247.77,295.87,NP_742238.1,538.50,80.27,295.87,def-I
