Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,48.06,58.30,NP_742171.1,101.50,8.77,58.30,parB
parA CDS,PP_0002,113.78,138.02,NP_742172.1,218.00,20.76,138.02,parA
rsmG CDS,PP_0003,55.88,67.78,NP_742173.1,88.00,10.20,67.78,rsmG
trmF CDS,PP_0004,74.46,90.32,NP_742174.1,341.50,13.59,90.32,trmF
trmE CDS,PP_0005,123.92,150.32,NP_742175.1,411.00,22.61,150.32,trmE
oxaA CDS,PP_0006,18.05,21.90,NP_742176.1,73.50,3.29,21.90,oxaA
yidD CDS,PP_0007,25.21,30.58,NP_742177.1,15.00,4.60,30.58,yidD
rnpA CDS,PP_0008,25.01,30.33,NP_742178.1,24.50,4.56,30.33,rnpA
rpmH CDS,PP_0009,18.37,22.29,NP_742179.1,6.00,3.35,22.29,rpmH
dnaA CDS,PP_0010,83.03,100.72,NP_742180.1,305.50,15.15,100.72,dnaA
dnaN CDS,PP_0011,90.24,109.46,NP_742181.1,241.00,16.47,109.46,dnaN
recF CDS,PP_0012,65.71,79.71,NP_742182.1,175.50,11.99,79.71,recF
gyrB CDS,PP_0013,36.20,43.91,NP_742183.1,212.00,6.61,43.91,gyrB
transposase CDS,PP_0014,5.59,6.78,NP_742184.2,26.50,1.02,6.78,
transposon protein CDS,PP_0015,16.15,19.59,NP_742185.1,37.50,2.95,19.59,
hypothetical protein CDS,PP_0016,44.31,53.75,NP_742186.1,205.50,8.09,53.75,
transcriptional regulator CDS,PP_0017,100.47,121.88,NP_742187.1,87.50,18.34,121.88,
hypothetical protein CDS,PP_0018,339.82,412.22,NP_742188.1,693.00,62.01,412.22,
hypothetical protein CDS,PP_0019,1427.88,1732.09,NP_742189.1,2414.50,260.58,1732.09,
hypothetical protein CDS,PP_0020,608.97,738.71,NP_742190.1,1290.50,111.13,738.71,
hypothetical protein CDS,PP_0021,21.03,25.51,NP_742191.1,47.00,3.84,25.51,
hypothetical protein CDS,PP_0022,182.89,221.85,NP_742192.2,73.00,33.38,221.85,
hypothetical protein CDS,PP_0023,608.84,738.56,NP_742193.1,190.00,111.11,738.56,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.19,2.66,NP_742194.1,9.00,0.40,2.66,
hypothetical protein CDS,PP_0025,8.11,9.83,NP_742195.1,3.00,1.48,9.83,
cobalt/cadmium/zinc exporter CDS,PP_0026,74.60,90.49,NP_742196.1,163.50,13.61,90.49,
membrane protein CDS,PP_0027,26.25,31.84,NP_742197.1,28.00,4.79,31.84,
hypothetical protein CDS,PP_0028,6.95,8.43,NP_742198.1,5.50,1.27,8.43,
czcR-I CDS,PP_0029,120.03,145.60,NP_742199.1,196.00,21.90,145.60,czcR-I
czrSA CDS,PP_0030,49.96,60.60,NP_742200.1,171.50,9.12,60.60,czrSA
hypothetical protein CDS,PP_0031,18.63,22.60,NP_742201.1,26.50,3.40,22.60,
hypothetical protein CDS,PP_0032,7.45,9.03,NP_742202.1,4.00,1.36,9.03,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.11,7.41,NP_742203.1,21.50,1.11,7.41,
bactoprenol glycosyl-transferase CDS,PP_0034,2.31,2.80,NP_742204.1,5.50,0.42,2.80,
bactoprenol-linked glycose transferase CDS,PP_0035,1.97,2.39,NP_742205.1,2.00,0.36,2.39,
transcriptional regulator CDS,PP_0036,1.71,2.07,NP_742206.1,4.00,0.31,2.07,
