Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,195.43,222.15,NP_742171.1,671.00,57.91,222.15,parB
parA CDS,PP_0002,322.80,366.94,NP_742172.1,1005.50,95.65,366.94,parA
rsmG CDS,PP_0003,223.01,253.51,NP_742173.1,571.00,66.08,253.51,rsmG
trmF CDS,PP_0004,216.91,246.57,NP_742174.1,1617.50,64.27,246.57,trmF
trmE CDS,PP_0005,60.64,68.94,NP_742175.1,327.00,17.97,68.94,trmE
oxaA CDS,PP_0006,379.42,431.30,NP_742176.1,2511.50,112.43,431.30,oxaA
yidD CDS,PP_0007,479.58,545.15,NP_742177.1,464.00,142.11,545.15,yidD
rnpA CDS,PP_0008,879.23,999.45,NP_742178.1,1400.50,260.53,999.45,rnpA
rpmH CDS,PP_0009,2719.62,3091.49,NP_742179.1,1444.00,805.86,3091.49,rpmH
dnaA CDS,PP_0010,310.26,352.68,NP_742180.1,1856.00,91.93,352.68,dnaA
dnaN CDS,PP_0011,372.29,423.20,NP_742181.1,1616.50,110.31,423.20,dnaN
recF CDS,PP_0012,214.88,244.26,NP_742182.1,933.00,63.67,244.26,recF
gyrB CDS,PP_0013,268.80,305.56,NP_742183.1,2559.50,79.65,305.56,gyrB
transposase CDS,PP_0014,7.85,8.93,NP_742184.2,60.50,2.33,8.93,
transposon protein CDS,PP_0015,18.01,20.47,NP_742185.1,68.00,5.34,20.47,
hypothetical protein CDS,PP_0016,26.13,29.70,NP_742186.1,197.00,7.74,29.70,
transcriptional regulator CDS,PP_0017,194.22,220.78,NP_742187.1,275.00,57.55,220.78,
hypothetical protein CDS,PP_0018,437.03,496.79,NP_742188.1,1449.00,129.50,496.79,
hypothetical protein CDS,PP_0019,492.33,559.65,NP_742189.1,1353.50,145.88,559.65,
hypothetical protein CDS,PP_0020,264.56,300.74,NP_742190.1,911.50,78.39,300.74,
hypothetical protein CDS,PP_0021,42.65,48.48,NP_742191.1,155.00,12.64,48.48,
hypothetical protein CDS,PP_0022,90.92,103.35,NP_742192.2,59.00,26.94,103.35,
hypothetical protein CDS,PP_0023,583.41,663.19,NP_742193.1,296.00,172.87,663.19,
membrane-associated metal-dependent hydrolase CDS,PP_0024,4.64,5.28,NP_742194.1,31.00,1.38,5.28,
hypothetical protein CDS,PP_0025,3.32,3.78,NP_742195.1,2.00,0.98,3.78,
cobalt/cadmium/zinc exporter CDS,PP_0026,55.01,62.53,NP_742196.1,196.00,16.30,62.53,
membrane protein CDS,PP_0027,16.14,18.35,NP_742197.1,28.00,4.78,18.35,
hypothetical protein CDS,PP_0028,5.44,6.19,NP_742198.1,7.00,1.61,6.19,
czcR-I CDS,PP_0029,44.45,50.53,NP_742199.1,118.00,13.17,50.53,czcR-I
czrSA CDS,PP_0030,42.56,48.37,NP_742200.1,237.50,12.61,48.37,czrSA
hypothetical protein CDS,PP_0031,5.84,6.64,NP_742201.1,13.50,1.73,6.64,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,7.16,8.14,NP_742203.1,41.00,2.12,8.14,
bactoprenol glycosyl-transferase CDS,PP_0034,2.84,3.23,NP_742204.1,11.00,0.84,3.23,
bactoprenol-linked glycose transferase CDS,PP_0035,3.03,3.44,NP_742205.1,5.00,0.90,3.44,
transcriptional regulator CDS,PP_0036,2.36,2.68,NP_742206.1,9.00,0.70,2.68,
oprP CDS,PP_0037,4.14,4.71,NP_742207.1,21.00,1.23,4.71,oprP
hypothetical protein CDS,PP_0039,16.85,19.16,NP_742209.1,68.00,4.99,19.16,
hypothetical protein CDS,PP_0040,45.20,51.38,NP_742210.1,40.00,13.39,51.38,
cadA-I CDS,PP_0041,7.76,8.82,NP_742211.1,61.00,2.30,8.82,cadA-I
hypothetical protein CDS,PP_0042,2.35,2.68,NP_742212.2,3.00,0.70,2.68,
czcA-I CDS,PP_0043,5.59,6.35,NP_742213.1,69.50,1.66,6.35,czcA-I
czcB-I CDS,PP_0044,9.04,10.28,NP_742214.1,44.50,2.68,10.28,czcB-I
czcC-I CDS,PP_0045,6.00,6.82,NP_742215.1,30.00,1.78,6.82,czcC-I
opdT-I CDS,PP_0046,3.97,4.52,NP_742216.1,21.00,1.18,4.52,opdT-I
czcR-II CDS,PP_0047,2.26,2.57,NP_742217.1,6.00,0.67,2.57,czcR-II
hypothetical protein CDS,PP_0048,4.71,5.35,NP_742218.1,6.00,1.40,5.35,
hypothetical protein CDS,PP_0049,88.57,100.68,NP_742219.1,511.00,26.24,100.68,
hypothetical protein CDS,PP_0050,29.91,34.00,NP_742220.1,48.00,8.86,34.00,
sigma-54 dependent transcriptional regulator CDS,PP_0051,41.69,47.39,NP_742221.1,212.00,12.35,47.39,
beta-lactamase domain-containing protein CDS,PP_0052,46.40,52.74,NP_742222.1,161.50,13.75,52.74,
sulfide:quinone oxidoreductase CDS,PP_0053,37.37,42.48,NP_742223.1,186.50,11.07,42.48,
membrane protein CDS,PP_0054,37.04,42.11,NP_742224.1,125.00,10.98,42.11,
transcriptional regulator CDS,PP_0055,62.13,70.63,NP_742225.1,217.00,18.41,70.63,
betA-I CDS,PP_0056,450.37,511.96,NP_742226.1,2928.00,133.45,511.96,betA-I
major facilitator family transporter CDS,PP_0057,92.44,105.08,NP_742227.1,589.00,27.39,105.08,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,60.17,68.39,NP_742228.1,186.00,17.83,68.39,
gmhB CDS,PP_0059,117.98,134.11,NP_742229.1,245.00,34.96,134.11,gmhB
glyS CDS,PP_0060,256.55,291.63,NP_742230.1,2073.50,76.02,291.63,glyS
