Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,52.23,67.09,NP_742171.1,9.50,0.82,67.09,parB
parA CDS,PP_0002,106.05,136.22,NP_742172.1,17.50,1.66,136.22,parA
rsmG CDS,PP_0003,121.65,156.25,NP_742173.1,16.50,1.90,156.25,rsmG
trmF CDS,PP_0004,16.45,21.13,NP_742174.1,6.50,0.26,21.13,trmF
trmE CDS,PP_0005,91.02,116.91,NP_742175.1,26.00,1.42,116.91,trmE
oxaA CDS,PP_0006,18.54,23.81,NP_742176.1,6.50,0.29,23.81,oxaA
yidD CDS,PP_0007,29.27,37.59,NP_742177.1,1.50,0.46,37.59,yidD
rnpA CDS,PP_0008,29.63,38.05,NP_742178.1,2.50,0.46,38.05,rnpA
rpmH CDS,PP_0009,53.33,68.50,NP_742179.1,1.50,0.83,68.50,rpmH
dnaA CDS,PP_0010,82.04,105.38,NP_742180.1,26.00,1.28,105.38,dnaA
dnaN CDS,PP_0011,52.17,67.01,NP_742181.1,12.00,0.82,67.01,dnaN
recF CDS,PP_0012,32.61,41.88,NP_742182.1,7.50,0.51,41.88,recF
gyrB CDS,PP_0013,72.36,92.94,NP_742183.1,36.50,1.13,92.94,gyrB
transposase CDS,PP_0014,12.25,15.73,NP_742184.2,5.00,0.19,15.73,
transposon protein CDS,PP_0015,35.00,44.95,NP_742185.1,7.00,0.55,44.95,
hypothetical protein CDS,PP_0016,30.04,38.59,NP_742186.1,12.00,0.47,38.59,
transcriptional regulator CDS,PP_0017,186.65,239.75,NP_742187.1,14.00,2.92,239.75,
hypothetical protein CDS,PP_0018,355.83,457.06,NP_742188.1,62.50,5.56,457.06,
hypothetical protein CDS,PP_0019,1489.97,1913.85,NP_742189.1,217.00,23.29,1913.85,
hypothetical protein CDS,PP_0020,747.87,960.62,NP_742190.1,136.50,11.69,960.62,
hypothetical protein CDS,PP_0021,20.78,26.69,NP_742191.1,4.00,0.32,26.69,
hypothetical protein CDS,PP_0022,116.35,149.45,NP_742192.2,4.00,1.82,149.45,
hypothetical protein CDS,PP_0023,5990.07,7694.16,NP_742193.1,161.00,93.64,7694.16,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.83,3.63,NP_742194.1,1.00,0.04,3.63,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,105.95,136.09,NP_742196.1,20.00,1.66,136.09,
membrane protein CDS,PP_0027,54.42,69.90,NP_742197.1,5.00,0.85,69.90,
hypothetical protein CDS,PP_0028,14.68,18.85,NP_742198.1,1.00,0.23,18.85,
czcR-I CDS,PP_0029,81.77,105.03,NP_742199.1,11.50,1.28,105.03,czcR-I
czrSA CDS,PP_0030,38.90,49.96,NP_742200.1,11.50,0.61,49.96,czrSA
hypothetical protein CDS,PP_0031,24.49,31.45,NP_742201.1,3.00,0.38,31.45,
hypothetical protein CDS,PP_0032,21.62,27.77,NP_742202.1,1.00,0.34,27.77,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.60,8.47,NP_742203.1,2.00,0.10,8.47,
bactoprenol glycosyl-transferase CDS,PP_0034,14.63,18.80,NP_742204.1,3.00,0.23,18.80,
bactoprenol-linked glycose transferase CDS,PP_0035,45.71,58.71,NP_742205.1,4.00,0.71,58.71,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,3.72,4.78,NP_742207.1,1.00,0.06,4.78,oprP
hypothetical protein CDS,PP_0039,74.85,96.14,NP_742209.1,16.00,1.17,96.14,
hypothetical protein CDS,PP_0040,255.97,328.79,NP_742210.1,12.00,4.00,328.79,
cadA-I CDS,PP_0041,16.82,21.60,NP_742211.1,7.00,0.26,21.60,cadA-I
hypothetical protein CDS,PP_0042,29.63,38.05,NP_742212.2,2.00,0.46,38.05,
czcA-I CDS,PP_0043,3.04,3.90,NP_742213.1,2.00,0.05,3.90,czcA-I
czcB-I CDS,PP_0044,7.67,9.86,NP_742214.1,2.00,0.12,9.86,czcB-I
czcC-I CDS,PP_0045,3.77,4.85,NP_742215.1,1.00,0.06,4.85,czcC-I
opdT-I CDS,PP_0046,3.57,4.59,NP_742216.1,1.00,0.06,4.59,opdT-I
czcR-II CDS,PP_0047,7.11,9.13,NP_742217.1,1.00,0.11,9.13,czcR-II
hypothetical protein CDS,PP_0048,14.81,19.03,NP_742218.1,1.00,0.23,19.03,
hypothetical protein CDS,PP_0049,80.16,102.96,NP_742219.1,24.50,1.25,102.96,
hypothetical protein CDS,PP_0050,23.53,30.22,NP_742220.1,2.00,0.37,30.22,
sigma-54 dependent transcriptional regulator CDS,PP_0051,29.70,38.14,NP_742221.1,8.00,0.46,38.14,
beta-lactamase domain-containing protein CDS,PP_0052,319.97,410.99,NP_742222.1,59.00,5.00,410.99,
sulfide:quinone oxidoreductase CDS,PP_0053,113.46,145.74,NP_742223.1,30.00,1.77,145.74,
membrane protein CDS,PP_0054,27.97,35.93,NP_742224.1,5.00,0.44,35.93,
transcriptional regulator CDS,PP_0055,27.02,34.71,NP_742225.1,5.00,0.42,34.71,
betA-I CDS,PP_0056,473.27,607.91,NP_742226.1,163.00,7.40,607.91,betA-I
major facilitator family transporter CDS,PP_0057,823.62,1057.92,NP_742227.1,278.00,12.88,1057.92,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,36.64,47.06,NP_742228.1,6.00,0.57,47.06,
gmhB CDS,PP_0059,18.18,23.35,NP_742229.1,2.00,0.28,23.35,gmhB
glyS CDS,PP_0060,22.19,28.50,NP_742230.1,9.50,0.35,28.50,glyS
glyQ CDS,PP_0061,27.85,35.77,NP_742231.1,5.50,0.44,35.77,glyQ
tag CDS,PP_0062,34.78,44.67,NP_742232.1,4.00,0.54,44.67,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,16.21,20.83,NP_742233.1,3.00,0.25,20.83,
hypothetical protein CDS,PP_0064,83.80,107.64,NP_742234.1,5.50,1.31,107.64,
trkA CDS,PP_0065,36.68,47.11,NP_742235.1,10.50,0.57,47.11,trkA
rsmB CDS,PP_0066,3.66,4.70,NP_742236.1,1.00,0.06,4.70,rsmB
fmt CDS,PP_0067,10.29,13.22,NP_742237.1,2.00,0.16,13.22,fmt
def-I CDS,PP_0068,75.73,97.28,NP_742238.1,8.00,1.18,97.28,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,28.41,36.50,NP_742239.1,6.50,0.44,36.50,
tsaC CDS,PP_0070,81.71,104.96,NP_742240.1,9.50,1.28,104.96,tsaC
hypothetical protein CDS,PP_0071,43.24,55.54,NP_742241.2,3.00,0.68,55.54,
qor-I CDS,PP_0072,206.11,264.75,NP_742242.1,42.00,3.22,264.75,qor-I
hemF CDS,PP_0073,10.53,13.52,NP_742243.1,2.00,0.16,13.52,hemF
aroE CDS,PP_0074,5.82,7.47,NP_742244.1,1.00,0.09,7.47,aroE
choline sulfate transporter CDS,PP_0075,3.06,3.94,NP_742245.1,1.00,0.05,3.94,
choline betaine-binding protein CDS,PP_0076,114.27,146.78,NP_742246.2,22.00,1.79,146.78,
betC CDS,PP_0077,15.81,20.31,NP_742247.1,5.00,0.25,20.31,betC
transcriptional regulator CDS,PP_0079,16.00,20.55,NP_742249.1,3.00,0.25,20.55,
hypothetical protein CDS,PP_0080,15.53,19.95,NP_742250.1,2.00,0.24,19.95,
hypothetical protein CDS,PP_0081,103.21,132.58,NP_742251.1,8.00,1.61,132.58,
trpA CDS,PP_0082,5.93,7.61,NP_742252.1,1.00,0.09,7.61,trpA
trpB CDS,PP_0083,63.05,80.98,NP_742253.1,16.00,0.99,80.98,trpB
trpI CDS,PP_0084,45.48,58.42,NP_742254.1,8.50,0.71,58.42,trpI
hypothetical protein CDS,PP_0085,196.30,252.14,NP_742255.1,20.00,3.07,252.14,
hypothetical protein CDS,PP_0086,1322.08,1698.20,NP_742256.1,59.50,20.67,1698.20,
hypothetical protein CDS,PP_0087,672.66,864.02,NP_742257.1,37.00,10.52,864.02,
alkanal monooxygenase CDS,PP_0088,19.10,24.54,NP_742258.1,4.00,0.30,24.54,
osmC CDS,PP_0089,16.90,21.71,NP_742259.1,1.50,0.26,21.71,osmC
hypothetical protein CDS,PP_0090,460.56,591.58,NP_742260.1,28.50,7.20,591.58,
putative lipoprotein CDS,PP_0091,568.06,729.66,NP_742261.1,49.00,8.88,729.66,
putative lipoprotein CDS,PP_0092,0.00,0.00,NP_742262.1,0.00,0.00,0.00,
zinc protease CDS,PP_0093,8.91,11.45,NP_742263.2,2.00,0.14,11.45,
5'-nucleotidase CDS,PP_0094,51.61,66.29,NP_742264.1,7.00,0.81,66.29,
hypothetical protein CDS,PP_0095,17.48,22.46,NP_742265.1,2.00,0.27,22.46,
prlC CDS,PP_0096,114.61,147.21,NP_742266.1,49.00,1.79,147.21,prlC
hypothetical protein CDS,PP_0097,212.74,273.27,NP_742267.1,12.50,3.33,273.27,
hypothetical protein CDS,PP_0098,68.96,88.58,NP_742268.1,2.50,1.08,88.58,
hypothetical protein CDS,PP_0099,9.06,11.64,NP_742269.1,2.00,0.14,11.64,
cynT CDS,PP_0100,259.97,333.93,NP_742270.1,39.00,4.06,333.93,cynT
sulfate transporter CDS,PP_0101,6.32,8.12,NP_742271.1,2.00,0.10,8.12,
cytochrome c oxidase subunit 2 CDS,PP_0103,827.57,1063.01,NP_742273.1,194.50,12.94,1063.01,
ctaD CDS,PP_0104,487.50,626.18,NP_742274.1,161.50,7.62,626.18,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,486.72,625.19,NP_742275.1,57.50,7.61,625.19,
cytochrome c oxidase subunit 3 CDS,PP_0106,705.33,905.99,NP_742276.1,130.50,11.03,905.99,
hypothetical protein CDS,PP_0107,130.07,167.07,NP_742277.2,20.00,2.03,167.07,
hypothetical protein CDS,PP_0108,90.71,116.52,NP_742278.1,11.00,1.42,116.52,
membrane protein CDS,PP_0109,122.21,156.98,NP_742279.1,27.50,1.91,156.98,
CyoE-like protoheme IX farnesyltransferase CDS,PP_0110,72.48,93.09,NP_742280.1,13.50,1.13,93.09,
electron transport protein SCO1/SenC CDS,PP_0111,117.52,150.96,NP_742281.1,15.50,1.84,150.96,
metQ CDS,PP_0112,186.75,239.88,NP_742282.1,30.00,2.92,239.88,metQ
metI CDS,PP_0113,17.86,22.93,NP_742283.1,2.50,0.28,22.93,metI
metN CDS,PP_0114,21.43,27.52,NP_742284.1,4.50,0.33,27.52,metN
katE CDS,PP_0115,11.23,14.43,NP_742285.1,5.00,0.18,14.43,katE
putative lipoprotein CDS,PP_0116,210.15,269.93,NP_742286.1,31.00,3.29,269.93,
znuB CDS,PP_0117,0.00,0.00,NP_742287.1,0.00,0.00,0.00,znuB
znuC CDS,PP_0118,43.41,55.75,NP_742288.1,7.00,0.68,55.75,znuC
zinc uptake regulation protein Zur CDS,PP_0119,19.75,25.37,NP_742289.2,2.00,0.31,25.37,
zinc ABC transporter CDS,PP_0120,36.96,47.47,NP_742290.1,7.00,0.58,47.47,
thrB CDS,PP_0121,75.70,97.24,NP_742291.1,15.00,1.18,97.24,thrB
hypothetical protein CDS,PP_0122,483.28,620.77,NP_742292.1,29.00,7.55,620.77,
polA CDS,PP_0123,29.69,38.14,NP_742293.1,17.00,0.46,38.14,polA
engB CDS,PP_0124,288.12,370.09,NP_742294.1,38.00,4.50,370.09,engB
cytochrome c-type protein CDS,PP_0125,681.12,874.88,NP_742295.1,43.00,10.65,874.88,
cc CDS,PP_0126,209.69,269.34,NP_742296.1,27.00,3.28,269.34,cc
dsbA CDS,PP_0127,166.81,214.26,NP_742297.1,22.00,2.61,214.26,dsbA
hypothetical protein CDS,PP_0128,33.68,43.26,NP_742298.1,6.00,0.53,43.26,
GGDEF domain-containing protein CDS,PP_0129,2.48,3.18,NP_742299.1,1.00,0.04,3.18,
amiD CDS,PP_0130,6.08,7.81,NP_742300.1,1.00,0.10,7.81,amiD
membrane-anchored phosphodiesterase CDS,PP_0131,29.85,38.34,NP_742301.1,10.00,0.47,38.34,
kinB CDS,PP_0132,53.87,69.19,NP_742302.1,20.00,0.84,69.19,kinB
algB CDS,PP_0133,146.09,187.65,NP_742303.1,41.00,2.28,187.65,algB
hypothetical protein CDS,PP_0134,11.68,15.00,NP_742304.1,2.00,0.18,15.00,
hypothetical protein CDS,PP_0135,29.63,38.05,NP_742305.1,1.00,0.46,38.05,
hypothetical protein CDS,PP_0136,50.95,65.44,NP_742306.1,5.00,0.80,65.44,
gltP CDS,PP_0137,3.61,4.64,NP_742307.1,1.00,0.06,4.64,gltP
membrane protein CDS,PP_0138,25.36,32.58,NP_742308.1,6.50,0.40,32.58,
lipoprotein CDS,PP_0139,33.96,43.62,NP_742309.1,4.50,0.53,43.62,
hypothetical protein CDS,PP_0140,28.11,36.11,NP_742310.1,5.50,0.44,36.11,
ABC transporter ATP-binding protein CDS,PP_0141,24.24,31.14,NP_742311.1,4.00,0.38,31.14,
ABC transporter permease CDS,PP_0142,23.28,29.90,NP_742312.1,5.50,0.36,29.90,
membrane protein CDS,PP_0143,9.36,12.02,NP_742313.1,2.00,0.15,12.02,
insulinase family metalloprotease CDS,PP_0144,18.76,24.10,NP_742314.1,5.50,0.29,24.10,
yjbB CDS,PP_0145,99.81,128.20,NP_742315.1,34.50,1.56,128.20,yjbB
ygdQ CDS,PP_0146,30.07,38.63,NP_742316.1,5.00,0.47,38.63,ygdQ
citN CDS,PP_0147,11.01,14.14,NP_742317.1,3.00,0.17,14.14,citN
hypothetical protein CDS,PP_0148,142.21,182.66,NP_742318.1,12.00,2.22,182.66,
hypothetical protein CDS,PP_0149,7.36,9.46,NP_742319.1,3.00,0.12,9.46,
hypothetical protein CDS,PP_0150,0.00,0.00,NP_742320.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0151,97.95,125.81,NP_742321.1,6.00,1.53,125.81,
hypothetical protein CDS,PP_0152,667.65,857.58,NP_742322.1,53.00,10.44,857.58,
hypothetical protein CDS,PP_0153,111.10,142.71,NP_742323.1,5.00,1.74,142.71,
scpC CDS,PP_0154,189.54,243.46,NP_742324.1,59.00,2.96,243.46,scpC
pntB CDS,PP_0155,48.43,62.21,NP_742325.1,14.50,0.76,62.21,pntB
pntAA CDS,PP_0156,55.61,71.43,YP_009236895.1,13.00,0.87,71.43,pntAA
gcdR CDS,PP_0157,10.46,13.43,NP_742326.1,2.00,0.16,13.43,gcdR
gcdH CDS,PP_0158,162.42,208.63,NP_742327.1,40.00,2.54,208.63,gcdH
family III CoA-transferase CDS,PP_0159,176.89,227.21,NP_742328.1,45.00,2.77,227.21,
ferrioxamine receptor CDS,PP_0160,25.09,32.22,NP_742329.1,13.00,0.39,32.22,
putative transmembrane sensor CDS,PP_0161,67.70,86.97,NP_742330.1,13.50,1.06,86.97,
ECF family RNA polymerase sigma-70 factor CDS,PP_0162,87.35,112.20,NP_742331.1,9.50,1.37,112.20,
transcriptional regulator CDS,PP_0163,41.73,53.61,NP_742332.1,6.00,0.65,53.61,
hypothetical protein CDS,PP_0164,27.70,35.58,NP_742333.2,4.00,0.43,35.58,
GGDEF domain-containing protein CDS,PP_0165,54.23,69.66,NP_742334.1,22.00,0.85,69.66,
HlyD family secretion protein CDS,PP_0166,153.36,196.99,NP_742335.1,44.00,2.40,196.99,
paxB CDS,PP_0167,109.03,140.05,NP_742336.1,49.00,1.70,140.05,paxB
putative surface adhesion protein CDS,PP_0168,768.87,987.60,NP_742337.1,4173.00,12.02,987.60,
TauD/TfdA family dioxygenase CDS,PP_0169,26.66,34.25,NP_742338.1,5.00,0.42,34.25,
ABC transporter substrate-binding protein CDS,PP_0170,0.00,0.00,NP_742339.1,0.00,0.00,0.00,
ABC transporter ATP-binding protein CDS,PP_0171,8.33,10.70,NP_742340.1,1.50,0.13,10.70,
ABC transporter permease CDS,PP_0172,13.89,17.84,NP_742341.1,2.50,0.22,17.84,
transcriptional factor-like protein CDS,PP_0173,76.18,97.86,NP_742342.1,10.00,1.19,97.86,
hypothetical protein CDS,PP_0174,99.62,127.96,NP_742343.1,17.00,1.56,127.96,
transcriptional regulator CDS,PP_0175,0.00,0.00,NP_742344.1,0.00,0.00,0.00,
putative efflux transporter CDS,PP_0176,2.30,2.95,NP_742345.1,1.00,0.04,2.95,
hypothetical protein CDS,PP_0177,0.00,0.00,NP_742346.1,0.00,0.00,0.00,
efflux pump CDS,PP_0178,0.00,0.00,NP_742347.1,0.00,0.00,0.00,
