Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,209.82,256.87,NP_742171.1,462.50,39.98,256.87,parB
parA CDS,PP_0002,410.56,502.60,NP_742172.1,821.00,78.24,502.60,parA
rsmG CDS,PP_0003,240.92,294.93,NP_742173.1,396.00,45.91,294.93,rsmG
trmF CDS,PP_0004,289.00,353.79,NP_742174.1,1383.50,55.07,353.79,trmF
trmE CDS,PP_0005,53.15,65.07,NP_742175.1,184.00,10.13,65.07,trmE
oxaA CDS,PP_0006,567.25,694.44,NP_742176.1,2410.50,108.10,694.44,oxaA
yidD CDS,PP_0007,968.40,1185.52,NP_742177.1,601.50,184.54,1185.52,yidD
rnpA CDS,PP_0008,2023.79,2477.53,NP_742178.1,2069.50,385.65,2477.53,rnpA
rpmH CDS,PP_0009,2324.99,2846.26,NP_742179.1,792.50,443.05,2846.26,rpmH
dnaA CDS,PP_0010,287.99,352.56,NP_742180.1,1106.00,54.88,352.56,dnaA
dnaN CDS,PP_0011,380.81,466.19,NP_742181.1,1061.50,72.57,466.19,dnaN
recF CDS,PP_0012,266.19,325.87,NP_742182.1,742.00,50.72,325.87,recF
gyrB CDS,PP_0013,300.76,368.19,NP_742183.1,1838.50,57.31,368.19,gyrB
transposase CDS,PP_0014,3.84,4.70,NP_742184.2,19.00,0.73,4.70,
transposon protein CDS,PP_0015,9.08,11.11,NP_742185.1,22.00,1.73,11.11,
hypothetical protein CDS,PP_0016,21.80,26.68,NP_742186.1,105.50,4.15,26.68,
transcriptional regulator CDS,PP_0017,130.37,159.60,NP_742187.1,118.50,24.84,159.60,
hypothetical protein CDS,PP_0018,170.54,208.78,NP_742188.1,363.00,32.50,208.78,
hypothetical protein CDS,PP_0019,211.63,259.07,NP_742189.1,373.50,40.33,259.07,
hypothetical protein CDS,PP_0020,159.82,195.66,NP_742190.1,353.50,30.46,195.66,
hypothetical protein CDS,PP_0021,42.86,52.47,NP_742191.1,100.00,8.17,52.47,
hypothetical protein CDS,PP_0022,36.00,44.08,NP_742192.2,15.00,6.86,44.08,
hypothetical protein CDS,PP_0023,46.05,56.38,NP_742193.1,15.00,8.78,56.38,
membrane-associated metal-dependent hydrolase CDS,PP_0024,0.93,1.14,NP_742194.1,4.00,0.18,1.14,
hypothetical protein CDS,PP_0025,2.59,3.17,NP_742195.1,1.00,0.49,3.17,
cobalt/cadmium/zinc exporter CDS,PP_0026,43.50,53.25,NP_742196.1,99.50,8.29,53.25,
membrane protein CDS,PP_0027,22.00,26.94,NP_742197.1,24.50,4.19,26.94,
hypothetical protein CDS,PP_0028,2.42,2.97,NP_742198.1,2.00,0.46,2.97,
czcR-I CDS,PP_0029,25.52,31.25,NP_742199.1,43.50,4.86,31.25,czcR-I
czrSA CDS,PP_0030,17.44,21.36,NP_742200.1,62.50,3.32,21.36,czrSA
hypothetical protein CDS,PP_0031,0.67,0.82,NP_742201.1,1.00,0.13,0.82,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.85,7.16,NP_742203.1,21.50,1.12,7.16,
bactoprenol glycosyl-transferase CDS,PP_0034,2.62,3.20,NP_742204.1,6.50,0.50,3.20,
bactoprenol-linked glycose transferase CDS,PP_0035,3.77,4.62,NP_742205.1,4.00,0.72,4.62,
transcriptional regulator CDS,PP_0036,3.27,4.00,NP_742206.1,8.00,0.62,4.00,
oprP CDS,PP_0037,7.37,9.02,NP_742207.1,24.00,1.40,9.02,oprP
hypothetical protein CDS,PP_0039,34.36,42.06,NP_742209.1,89.00,6.55,42.06,
hypothetical protein CDS,PP_0040,95.05,116.36,NP_742210.1,54.00,18.11,116.36,
cadA-I CDS,PP_0041,6.14,7.52,NP_742211.1,31.00,1.17,7.52,cadA-I
hypothetical protein CDS,PP_0042,0.00,0.00,NP_742212.2,0.00,0.00,0.00,
czcA-I CDS,PP_0043,4.63,5.67,NP_742213.1,37.00,0.88,5.67,czcA-I
czcB-I CDS,PP_0044,7.28,8.91,NP_742214.1,23.00,1.39,8.91,czcB-I
czcC-I CDS,PP_0045,3.42,4.19,NP_742215.1,11.00,0.65,4.19,czcC-I
opdT-I CDS,PP_0046,3.83,4.69,NP_742216.1,13.00,0.73,4.69,opdT-I
czcR-II CDS,PP_0047,2.35,2.87,NP_742217.1,4.00,0.45,2.87,czcR-II
hypothetical protein CDS,PP_0048,1.22,1.50,NP_742218.1,1.00,0.23,1.50,
hypothetical protein CDS,PP_0049,28.89,35.36,NP_742219.1,107.00,5.50,35.36,
hypothetical protein CDS,PP_0050,31.06,38.03,NP_742220.1,32.00,5.92,38.03,
sigma-54 dependent transcriptional regulator CDS,PP_0051,50.85,62.25,NP_742221.1,166.00,9.69,62.25,
beta-lactamase domain-containing protein CDS,PP_0052,101.81,124.64,NP_742222.1,227.50,19.40,124.64,
sulfide:quinone oxidoreductase CDS,PP_0053,78.34,95.90,NP_742223.1,251.00,14.93,95.90,
membrane protein CDS,PP_0054,65.32,79.96,NP_742224.1,141.50,12.45,79.96,
transcriptional regulator CDS,PP_0055,52.63,64.43,NP_742225.1,118.00,10.03,64.43,
betA-I CDS,PP_0056,28.27,34.61,NP_742226.1,118.00,5.39,34.61,betA-I
major facilitator family transporter CDS,PP_0057,11.49,14.07,NP_742227.1,47.00,2.19,14.07,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,63.99,78.34,NP_742228.1,127.00,12.19,78.34,
