Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,44.64,52.82,NP_742171.1,121.50,10.51,52.82,parB
parA CDS,PP_0002,102.86,121.71,NP_742172.1,254.00,24.23,121.71,parA
rsmG CDS,PP_0003,60.84,72.00,NP_742173.1,123.50,14.33,72.00,rsmG
trmF CDS,PP_0004,53.11,62.85,NP_742174.1,314.00,12.51,62.85,trmF
trmE CDS,PP_0005,131.94,156.12,NP_742175.1,564.00,31.08,156.12,trmE
oxaA CDS,PP_0006,16.48,19.51,NP_742176.1,86.50,3.88,19.51,oxaA
yidD CDS,PP_0007,31.94,37.80,NP_742177.1,24.50,7.52,37.80,yidD
rnpA CDS,PP_0008,55.04,65.13,NP_742178.1,69.50,12.96,65.13,rnpA
rpmH CDS,PP_0009,53.45,63.25,NP_742179.1,22.50,12.59,63.25,rpmH
dnaA CDS,PP_0010,58.72,69.49,NP_742180.1,278.50,13.83,69.49,dnaA
dnaN CDS,PP_0011,61.59,72.88,NP_742181.1,212.00,14.51,72.88,dnaN
recF CDS,PP_0012,52.58,62.22,NP_742182.1,181.00,12.39,62.22,recF
gyrB CDS,PP_0013,32.65,38.64,NP_742183.1,246.50,7.69,38.64,gyrB
transposase CDS,PP_0014,3.60,4.26,NP_742184.2,22.00,0.85,4.26,
transposon protein CDS,PP_0015,10.19,12.06,NP_742185.1,30.50,2.40,12.06,
hypothetical protein CDS,PP_0016,28.86,34.15,NP_742186.1,172.50,6.80,34.15,
transcriptional regulator CDS,PP_0017,109.13,129.14,NP_742187.1,122.50,25.71,129.14,
hypothetical protein CDS,PP_0018,219.90,260.21,NP_742188.1,578.00,51.80,260.21,
hypothetical protein CDS,PP_0019,832.08,984.60,NP_742189.1,1813.50,195.99,984.60,
hypothetical protein CDS,PP_0020,388.63,459.87,NP_742190.1,1061.50,91.54,459.87,
hypothetical protein CDS,PP_0021,19.44,23.00,NP_742191.1,56.00,4.58,23.00,
hypothetical protein CDS,PP_0022,128.29,151.80,NP_742192.2,66.00,30.22,151.80,
hypothetical protein CDS,PP_0023,226.24,267.71,NP_742193.1,91.00,53.29,267.71,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.40,4.02,NP_742194.1,18.00,0.80,4.02,
hypothetical protein CDS,PP_0025,2.10,2.48,NP_742195.1,1.00,0.49,2.48,
cobalt/cadmium/zinc exporter CDS,PP_0026,88.32,104.51,NP_742196.1,249.50,20.80,104.51,
membrane protein CDS,PP_0027,46.91,55.51,NP_742197.1,64.50,11.05,55.51,
hypothetical protein CDS,PP_0028,6.87,8.12,NP_742198.1,7.00,1.62,8.12,
czcR-I CDS,PP_0029,138.74,164.17,NP_742199.1,292.00,32.68,164.17,czcR-I
czrSA CDS,PP_0030,57.75,68.33,NP_742200.1,255.50,13.60,68.33,czrSA
hypothetical protein CDS,PP_0031,6.82,8.07,NP_742201.1,12.50,1.61,8.07,
hypothetical protein CDS,PP_0032,7.22,8.55,NP_742202.1,5.00,1.70,8.55,
undecaprenyl-glycosyl transferase CDS,PP_0033,4.96,5.87,NP_742203.1,22.50,1.17,5.87,
bactoprenol glycosyl-transferase CDS,PP_0034,2.93,3.47,NP_742204.1,9.00,0.69,3.47,
bactoprenol-linked glycose transferase CDS,PP_0035,3.44,4.07,NP_742205.1,4.50,0.81,4.07,
transcriptional regulator CDS,PP_0036,2.65,3.13,NP_742206.1,8.00,0.62,3.13,
oprP CDS,PP_0037,5.47,6.47,NP_742207.1,22.00,1.29,6.47,oprP
hypothetical protein CDS,PP_0039,28.13,33.29,NP_742209.1,90.00,6.63,33.29,
hypothetical protein CDS,PP_0040,35.64,42.17,NP_742210.1,25.00,8.39,42.17,
cadA-I CDS,PP_0041,12.84,15.20,NP_742211.1,80.00,3.02,15.20,cadA-I
hypothetical protein CDS,PP_0042,4.95,5.86,NP_742212.2,5.00,1.17,5.86,
czcA-I CDS,PP_0043,5.48,6.48,NP_742213.1,54.00,1.29,6.48,czcA-I
czcB-I CDS,PP_0044,14.61,17.29,NP_742214.1,57.00,3.44,17.29,czcB-I
czcC-I CDS,PP_0045,9.33,11.04,NP_742215.1,37.00,2.20,11.04,czcC-I
opdT-I CDS,PP_0046,3.82,4.52,NP_742216.1,16.00,0.90,4.52,opdT-I
czcR-II CDS,PP_0047,2.38,2.81,NP_742217.1,5.00,0.56,2.81,czcR-II
hypothetical protein CDS,PP_0048,0.99,1.17,NP_742218.1,1.00,0.23,1.17,
hypothetical protein CDS,PP_0049,92.26,109.17,NP_742219.1,422.00,21.73,109.17,
hypothetical protein CDS,PP_0050,31.44,37.21,NP_742220.1,40.00,7.41,37.21,
sigma-54 dependent transcriptional regulator CDS,PP_0051,18.36,21.72,NP_742221.1,74.00,4.32,21.72,
beta-lactamase domain-containing protein CDS,PP_0052,233.38,276.16,NP_742222.1,644.00,54.97,276.16,
sulfide:quinone oxidoreductase CDS,PP_0053,117.90,139.51,NP_742223.1,466.50,27.77,139.51,
membrane protein CDS,PP_0054,88.78,105.05,NP_742224.1,237.50,20.91,105.05,
transcriptional regulator CDS,PP_0055,45.15,53.42,NP_742225.1,125.00,10.63,53.42,
betA-I CDS,PP_0056,1583.03,1873.19,NP_742226.1,8159.00,372.87,1873.19,betA-I
major facilitator family transporter CDS,PP_0057,2320.27,2745.56,NP_742227.1,11720.00,546.52,2745.56,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,18.57,21.97,NP_742228.1,45.50,4.37,21.97,
gmhB CDS,PP_0059,14.27,16.89,NP_742229.1,23.50,3.36,16.89,gmhB
glyS CDS,PP_0060,30.20,35.73,NP_742230.1,193.50,7.11,35.73,glyS
glyQ CDS,PP_0061,36.71,43.44,NP_742231.1,108.50,8.65,43.44,glyQ
tag CDS,PP_0062,27.89,33.00,NP_742232.1,48.00,6.57,33.00,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,21.31,25.21,NP_742233.1,59.00,5.02,25.21,
