Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,211.94,242.51,NP_742171.1,792.50,68.43,242.51,parB
parA CDS,PP_0002,330.61,378.28,NP_742172.1,1121.50,106.73,378.28,parA
rsmG CDS,PP_0003,220.92,252.78,NP_742173.1,616.00,71.32,252.78,rsmG
trmF CDS,PP_0004,227.32,260.10,NP_742174.1,1846.00,73.39,260.10,trmF
trmE CDS,PP_0005,54.83,62.74,NP_742175.1,322.00,17.70,62.74,trmE
oxaA CDS,PP_0006,387.80,443.73,NP_742176.1,2795.50,125.20,443.73,oxaA
yidD CDS,PP_0007,573.72,656.45,NP_742177.1,604.50,185.22,656.45,yidD
rnpA CDS,PP_0008,1155.55,1322.18,NP_742178.1,2004.50,373.06,1322.18,rnpA
rpmH CDS,PP_0009,1266.81,1449.48,NP_742179.1,732.50,408.98,1449.48,rpmH
dnaA CDS,PP_0010,278.53,318.69,NP_742180.1,1814.50,89.92,318.69,dnaA
dnaN CDS,PP_0011,366.49,419.34,NP_742181.1,1733.00,118.32,419.34,dnaN
recF CDS,PP_0012,200.91,229.88,NP_742182.1,950.00,64.86,229.88,recF
gyrB CDS,PP_0013,286.08,327.33,NP_742183.1,2966.50,92.36,327.33,gyrB
transposase CDS,PP_0014,7.09,8.11,NP_742184.2,59.50,2.29,8.11,
transposon protein CDS,PP_0015,15.69,17.95,NP_742185.1,64.50,5.06,17.95,
hypothetical protein CDS,PP_0016,28.19,32.26,NP_742186.1,231.50,9.10,32.26,
transcriptional regulator CDS,PP_0017,143.00,163.62,NP_742187.1,220.50,46.17,163.62,
hypothetical protein CDS,PP_0018,391.34,447.77,NP_742188.1,1413.00,126.34,447.77,
hypothetical protein CDS,PP_0019,476.13,544.79,NP_742189.1,1425.50,153.72,544.79,
hypothetical protein CDS,PP_0020,297.31,340.18,NP_742190.1,1115.50,95.98,340.18,
hypothetical protein CDS,PP_0021,45.99,52.62,NP_742191.1,182.00,14.85,52.62,
hypothetical protein CDS,PP_0022,56.60,64.76,NP_742192.2,40.00,18.27,64.76,
hypothetical protein CDS,PP_0023,528.48,604.69,NP_742193.1,292.00,170.62,604.69,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.71,4.25,NP_742194.1,27.00,1.20,4.25,
