Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,191.09,253.29,NP_742171.1,42.00,3.32,253.29,parB
parA CDS,PP_0002,95.29,126.30,NP_742172.1,19.00,1.65,126.30,parA
rsmG CDS,PP_0003,335.57,444.80,NP_742173.1,55.00,5.83,444.80,rsmG
trmF CDS,PP_0004,140.36,186.05,NP_742174.1,67.00,2.44,186.05,trmF
trmE CDS,PP_0005,14.49,19.20,NP_742175.1,5.00,0.25,19.20,trmE
oxaA CDS,PP_0006,258.42,342.54,NP_742176.1,109.50,4.49,342.54,oxaA
yidD CDS,PP_0007,169.53,224.72,NP_742177.1,10.50,2.94,224.72,yidD
rnpA CDS,PP_0008,764.96,1013.97,NP_742178.1,78.00,13.28,1013.97,rnpA
rpmH CDS,PP_0009,2795.03,3704.89,NP_742179.1,95.00,48.54,3704.89,rpmH
dnaA CDS,PP_0010,343.39,455.18,NP_742180.1,131.50,5.96,455.18,dnaA
dnaN CDS,PP_0011,268.03,355.28,NP_742181.1,74.50,4.65,355.28,dnaN
recF CDS,PP_0012,203.27,269.44,NP_742182.1,56.50,3.53,269.44,recF
gyrB CDS,PP_0013,432.30,573.02,NP_742183.1,263.50,7.51,573.02,gyrB
transposase CDS,PP_0014,11.15,14.78,NP_742184.2,5.50,0.19,14.78,
transposon protein CDS,PP_0015,39.31,52.10,NP_742185.1,9.50,0.68,52.10,
hypothetical protein CDS,PP_0016,24.86,32.96,NP_742186.1,12.00,0.43,32.96,
transcriptional regulator CDS,PP_0017,342.02,453.36,NP_742187.1,31.00,5.94,453.36,
hypothetical protein CDS,PP_0018,939.97,1245.95,NP_742188.1,199.50,16.32,1245.95,
hypothetical protein CDS,PP_0019,568.22,753.20,NP_742189.1,100.00,9.87,753.20,
hypothetical protein CDS,PP_0020,328.72,435.73,NP_742190.1,72.50,5.71,435.73,
hypothetical protein CDS,PP_0021,94.57,125.35,NP_742191.1,22.00,1.64,125.35,
hypothetical protein CDS,PP_0022,168.50,223.36,NP_742192.2,7.00,2.93,223.36,
hypothetical protein CDS,PP_0023,2370.81,3142.58,NP_742193.1,77.00,41.17,3142.58,
membrane-associated metal-dependent hydrolase CDS,PP_0024,0.00,0.00,NP_742194.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0025,51.92,68.82,NP_742195.1,2.00,0.90,68.82,
cobalt/cadmium/zinc exporter CDS,PP_0026,13.15,17.43,NP_742196.1,3.00,0.23,17.43,
membrane protein CDS,PP_0027,0.00,0.00,NP_742197.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0028,12.15,16.10,NP_742198.1,1.00,0.21,16.10,
czcR-I CDS,PP_0029,17.65,23.40,NP_742199.1,3.00,0.31,23.40,czcR-I
czrSA CDS,PP_0030,25.19,33.39,NP_742200.1,9.00,0.44,33.39,czrSA
hypothetical protein CDS,PP_0031,0.00,0.00,NP_742201.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.46,7.24,NP_742203.1,2.00,0.09,7.24,
bactoprenol glycosyl-transferase CDS,PP_0034,4.04,5.35,NP_742204.1,1.00,0.07,5.35,
bactoprenol-linked glycose transferase CDS,PP_0035,9.46,12.54,NP_742205.1,1.00,0.16,12.54,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,6.16,8.16,NP_742207.1,2.00,0.11,8.16,oprP
hypothetical protein CDS,PP_0039,30.97,41.05,NP_742209.1,8.00,0.54,41.05,
hypothetical protein CDS,PP_0040,88.26,117.00,NP_742210.1,5.00,1.53,117.00,
cadA-I CDS,PP_0041,7.95,10.54,NP_742211.1,4.00,0.14,10.54,cadA-I
hypothetical protein CDS,PP_0042,0.00,0.00,NP_742212.2,0.00,0.00,0.00,
czcA-I CDS,PP_0043,3.77,5.00,NP_742213.1,3.00,0.07,5.00,czcA-I
czcB-I CDS,PP_0044,6.35,8.42,NP_742214.1,2.00,0.11,8.42,czcB-I
czcC-I CDS,PP_0045,3.12,4.14,NP_742215.1,1.00,0.05,4.14,czcC-I
opdT-I CDS,PP_0046,5.91,7.83,NP_742216.1,2.00,0.10,7.83,opdT-I
czcR-II CDS,PP_0047,0.00,0.00,NP_742217.1,0.00,0.00,0.00,czcR-II
hypothetical protein CDS,PP_0048,49.04,65.00,NP_742218.1,4.00,0.85,65.00,
