Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,182.58,225.69,NP_742171.1,21.50,1.85,225.69,parB
parA CDS,PP_0002,191.90,237.20,NP_742172.1,20.50,1.94,237.20,parA
rsmG CDS,PP_0003,256.24,316.73,NP_742173.1,22.50,2.59,316.73,rsmG
trmF CDS,PP_0004,107.53,132.92,NP_742174.1,27.50,1.09,132.92,trmF
trmE CDS,PP_0005,48.67,60.16,NP_742175.1,9.00,0.49,60.16,trmE
oxaA CDS,PP_0006,44.05,54.45,NP_742176.1,10.00,0.45,54.45,oxaA
yidD CDS,PP_0007,60.27,74.50,NP_742177.1,2.00,0.61,74.50,yidD
rnpA CDS,PP_0008,311.19,384.66,NP_742178.1,17.00,3.15,384.66,rnpA
rpmH CDS,PP_0009,384.42,475.17,NP_742179.1,7.00,3.89,475.17,rpmH
dnaA CDS,PP_0010,212.03,262.09,NP_742180.1,43.50,2.14,262.09,dnaA
dnaN CDS,PP_0011,265.26,327.88,NP_742181.1,39.50,2.68,327.88,dnaN
recF CDS,PP_0012,184.67,228.27,NP_742182.1,27.50,1.87,228.27,recF
gyrB CDS,PP_0013,188.33,232.79,NP_742183.1,61.50,1.91,232.79,gyrB
transposase CDS,PP_0014,15.14,18.71,NP_742184.2,4.00,0.15,18.71,
transposon protein CDS,PP_0015,15.45,19.09,NP_742185.1,2.00,0.16,19.09,
hypothetical protein CDS,PP_0016,30.94,38.24,NP_742186.1,8.00,0.31,38.24,
transcriptional regulator CDS,PP_0017,164.75,203.64,NP_742187.1,8.00,1.67,203.64,
hypothetical protein CDS,PP_0018,430.93,532.66,NP_742188.1,49.00,4.36,532.66,
hypothetical protein CDS,PP_0019,806.07,996.37,NP_742189.1,76.00,8.15,996.37,
hypothetical protein CDS,PP_0020,473.94,585.82,NP_742190.1,56.00,4.79,585.82,
hypothetical protein CDS,PP_0021,24.07,29.75,NP_742191.1,3.00,0.24,29.75,
hypothetical protein CDS,PP_0022,224.66,277.70,NP_742192.2,5.00,2.27,277.70,
hypothetical protein CDS,PP_0023,9252.81,11437.20,NP_742193.1,161.00,93.61,11437.20,
membrane-associated metal-dependent hydrolase CDS,PP_0024,4.37,5.40,NP_742194.1,1.00,0.04,5.40,
hypothetical protein CDS,PP_0025,145.37,179.69,NP_742195.1,3.00,1.47,179.69,
cobalt/cadmium/zinc exporter CDS,PP_0026,171.84,212.41,NP_742196.1,21.00,1.74,212.41,
membrane protein CDS,PP_0027,50.43,62.34,NP_742197.1,3.00,0.51,62.34,
hypothetical protein CDS,PP_0028,22.67,28.02,NP_742198.1,1.00,0.23,28.02,
czcR-I CDS,PP_0029,126.31,156.13,NP_742199.1,11.50,1.28,156.13,czcR-I
czrSA CDS,PP_0030,80.98,100.10,NP_742200.1,15.50,0.82,100.10,czrSA
hypothetical protein CDS,PP_0031,50.43,62.34,NP_742201.1,4.00,0.51,62.34,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.10,6.30,NP_742203.1,1.00,0.05,6.30,
bactoprenol glycosyl-transferase CDS,PP_0034,15.07,18.63,NP_742204.1,2.00,0.15,18.63,
bactoprenol-linked glycose transferase CDS,PP_0035,17.65,21.82,NP_742205.1,1.00,0.18,21.82,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,0.00,0.00,NP_742207.1,0.00,0.00,0.00,oprP
hypothetical protein CDS,PP_0039,14.45,17.86,NP_742209.1,2.00,0.15,17.86,
hypothetical protein CDS,PP_0040,65.90,81.46,NP_742210.1,2.00,0.67,81.46,
cadA-I CDS,PP_0041,11.13,13.76,NP_742211.1,3.00,0.11,13.76,cadA-I
hypothetical protein CDS,PP_0042,45.76,56.57,NP_742212.2,2.00,0.46,56.57,
czcA-I CDS,PP_0043,2.34,2.90,NP_742213.1,1.00,0.02,2.90,czcA-I
czcB-I CDS,PP_0044,5.93,7.33,NP_742214.1,1.00,0.06,7.33,czcB-I
czcC-I CDS,PP_0045,11.66,14.41,NP_742215.1,2.00,0.12,14.41,czcC-I
opdT-I CDS,PP_0046,0.00,0.00,NP_742216.1,0.00,0.00,0.00,opdT-I
czcR-II CDS,PP_0047,0.00,0.00,NP_742217.1,0.00,0.00,0.00,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,181.93,224.88,NP_742219.1,36.00,1.84,224.88,
hypothetical protein CDS,PP_0050,18.17,22.46,NP_742220.1,1.00,0.18,22.46,
sigma-54 dependent transcriptional regulator CDS,PP_0051,51.60,63.79,NP_742221.1,9.00,0.52,63.79,
beta-lactamase domain-containing protein CDS,PP_0052,146.60,181.21,NP_742222.1,17.50,1.48,181.21,
sulfide:quinone oxidoreductase CDS,PP_0053,67.19,83.05,NP_742223.1,11.50,0.68,83.05,
membrane protein CDS,PP_0054,17.28,21.36,NP_742224.1,2.00,0.17,21.36,
transcriptional regulator CDS,PP_0055,16.70,20.64,NP_742225.1,2.00,0.17,20.64,
betA-I CDS,PP_0056,85.22,105.33,NP_742226.1,19.00,0.86,105.33,betA-I
major facilitator family transporter CDS,PP_0057,109.83,135.76,NP_742227.1,24.00,1.11,135.76,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,56.59,69.95,NP_742228.1,6.00,0.57,69.95,
gmhB CDS,PP_0059,21.06,26.03,NP_742229.1,1.50,0.21,26.03,gmhB
glyS CDS,PP_0060,84.78,104.79,NP_742230.1,23.50,0.86,104.79,glyS
glyQ CDS,PP_0061,164.23,203.00,NP_742231.1,21.00,1.66,203.00,glyQ
tag CDS,PP_0062,80.58,99.61,NP_742232.1,6.00,0.82,99.61,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,33.40,41.28,NP_742233.1,4.00,0.34,41.28,
hypothetical protein CDS,PP_0064,188.29,232.74,NP_742234.1,8.00,1.90,232.74,
trkA CDS,PP_0065,43.17,53.36,NP_742235.1,8.00,0.44,53.36,trkA
rsmB CDS,PP_0066,28.28,34.95,NP_742236.1,5.00,0.29,34.95,rsmB
fmt CDS,PP_0067,55.62,68.75,NP_742237.1,7.00,0.56,68.75,fmt
def-I CDS,PP_0068,116.98,144.60,NP_742238.1,8.00,1.18,144.60,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,23.63,29.21,NP_742239.1,3.50,0.24,29.21,
tsaC CDS,PP_0070,59.79,73.90,NP_742240.1,4.50,0.60,73.90,tsaC
hypothetical protein CDS,PP_0071,89.05,110.08,NP_742241.2,4.00,0.90,110.08,
qor-I CDS,PP_0072,265.32,327.95,NP_742242.1,35.00,2.68,327.95,qor-I
hemF CDS,PP_0073,73.16,90.43,NP_742243.1,9.00,0.74,90.43,hemF
aroE CDS,PP_0074,35.95,44.43,NP_742244.1,4.00,0.36,44.43,aroE
choline sulfate transporter CDS,PP_0075,14.20,17.56,NP_742245.1,3.00,0.14,17.56,
choline betaine-binding protein CDS,PP_0076,80.24,99.18,NP_742246.2,10.00,0.81,99.18,
betC CDS,PP_0077,9.77,12.07,NP_742247.1,2.00,0.10,12.07,betC
transcriptional regulator CDS,PP_0079,8.24,10.18,NP_742249.1,1.00,0.08,10.18,
hypothetical protein CDS,PP_0080,35.99,44.49,NP_742250.1,3.00,0.36,44.49,
hypothetical protein CDS,PP_0081,59.79,73.90,NP_742251.1,3.00,0.60,73.90,
trpA CDS,PP_0082,137.29,169.70,NP_742252.1,15.00,1.39,169.70,trpA
trpB CDS,PP_0083,133.91,165.52,NP_742253.1,22.00,1.35,165.52,trpB
trpI CDS,PP_0084,8.27,10.22,NP_742254.1,1.00,0.08,10.22,trpI
hypothetical protein CDS,PP_0085,341.12,421.66,NP_742255.1,22.50,3.45,421.66,
hypothetical protein CDS,PP_0086,1321.43,1633.39,NP_742256.1,38.50,13.37,1633.39,
hypothetical protein CDS,PP_0087,1853.43,2290.99,NP_742257.1,66.00,18.75,2290.99,
alkanal monooxygenase CDS,PP_0088,59.01,72.95,NP_742258.1,8.00,0.60,72.95,
