Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,215.14,265.85,NP_742171.1,25.50,2.19,265.85,parB
parA CDS,PP_0002,190.65,235.58,NP_742172.1,20.50,1.94,235.58,parA
rsmG CDS,PP_0003,248.91,307.57,NP_742173.1,22.00,2.54,307.57,rsmG
trmF CDS,PP_0004,89.35,110.41,NP_742174.1,23.00,0.91,110.41,trmF
trmE CDS,PP_0005,102.07,126.13,NP_742175.1,19.00,1.04,126.13,trmE
oxaA CDS,PP_0006,61.27,75.71,NP_742176.1,14.00,0.62,75.71,oxaA
yidD CDS,PP_0007,134.73,166.49,NP_742177.1,4.50,1.37,166.49,yidD
rnpA CDS,PP_0008,236.42,292.14,NP_742178.1,13.00,2.41,292.14,rnpA
rpmH CDS,PP_0009,518.31,640.46,NP_742179.1,9.50,5.28,640.46,rpmH
dnaA CDS,PP_0010,198.54,245.34,NP_742180.1,41.00,2.02,245.34,dnaA
dnaN CDS,PP_0011,166.79,206.10,NP_742181.1,25.00,1.70,206.10,dnaN
recF CDS,PP_0012,236.84,292.66,NP_742182.1,35.50,2.41,292.66,recF
gyrB CDS,PP_0013,181.02,223.68,NP_742183.1,59.50,1.84,223.68,gyrB
transposase CDS,PP_0014,11.28,13.94,NP_742184.2,3.00,0.11,13.94,
transposon protein CDS,PP_0015,15.34,18.96,NP_742185.1,2.00,0.16,18.96,
hypothetical protein CDS,PP_0016,46.11,56.97,NP_742186.1,12.00,0.47,56.97,
transcriptional regulator CDS,PP_0017,225.06,278.10,NP_742187.1,11.00,2.29,278.10,
hypothetical protein CDS,PP_0018,366.96,453.45,NP_742188.1,42.00,3.74,453.45,
hypothetical protein CDS,PP_0019,679.65,839.82,NP_742189.1,64.50,6.92,839.82,
hypothetical protein CDS,PP_0020,273.26,337.66,NP_742190.1,32.50,2.78,337.66,
hypothetical protein CDS,PP_0021,55.80,68.95,NP_742191.1,7.00,0.57,68.95,
hypothetical protein CDS,PP_0022,0.00,0.00,NP_742192.2,0.00,0.00,0.00,
hypothetical protein CDS,PP_0023,10163.24,12558.43,NP_742193.1,178.00,103.51,12558.43,
membrane-associated metal-dependent hydrolase CDS,PP_0024,4.34,5.36,NP_742194.1,1.00,0.04,5.36,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,182.92,226.03,NP_742196.1,22.50,1.86,226.03,
membrane protein CDS,PP_0027,25.05,30.96,NP_742197.1,1.50,0.26,30.96,
hypothetical protein CDS,PP_0028,22.52,27.83,NP_742198.1,1.00,0.23,27.83,
czcR-I CDS,PP_0029,196.41,242.70,NP_742199.1,18.00,2.00,242.70,czcR-I
czrSA CDS,PP_0030,57.10,70.55,NP_742200.1,11.00,0.58,70.55,czrSA
hypothetical protein CDS,PP_0031,25.05,30.96,NP_742201.1,2.00,0.26,30.96,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.06,6.26,NP_742203.1,1.00,0.05,6.26,
bactoprenol glycosyl-transferase CDS,PP_0034,0.00,0.00,NP_742204.1,0.00,0.00,0.00,
bactoprenol-linked glycose transferase CDS,PP_0035,17.54,21.67,NP_742205.1,1.00,0.18,21.67,
transcriptional regulator CDS,PP_0036,7.60,9.39,NP_742206.1,1.00,0.08,9.39,
oprP CDS,PP_0037,0.00,0.00,NP_742207.1,0.00,0.00,0.00,oprP
hypothetical protein CDS,PP_0039,7.18,8.87,NP_742209.1,1.00,0.07,8.87,
hypothetical protein CDS,PP_0040,261.88,323.60,NP_742210.1,8.00,2.67,323.60,
cadA-I CDS,PP_0041,3.69,4.56,NP_742211.1,1.00,0.04,4.56,cadA-I
hypothetical protein CDS,PP_0042,0.00,0.00,NP_742212.2,0.00,0.00,0.00,
czcA-I CDS,PP_0043,11.65,14.39,NP_742213.1,5.00,0.12,14.39,czcA-I
czcB-I CDS,PP_0044,11.78,14.55,NP_742214.1,2.00,0.12,14.55,czcB-I
czcC-I CDS,PP_0045,5.79,7.16,NP_742215.1,1.00,0.06,7.16,czcC-I
opdT-I CDS,PP_0046,0.00,0.00,NP_742216.1,0.00,0.00,0.00,opdT-I
czcR-II CDS,PP_0047,0.00,0.00,NP_742217.1,0.00,0.00,0.00,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,218.40,269.88,NP_742219.1,43.50,2.22,269.88,
hypothetical protein CDS,PP_0050,18.05,22.31,NP_742220.1,1.00,0.18,22.31,
sigma-54 dependent transcriptional regulator CDS,PP_0051,39.88,49.27,NP_742221.1,7.00,0.41,49.27,
beta-lactamase domain-containing protein CDS,PP_0052,129.00,159.40,NP_742222.1,15.50,1.31,159.40,
sulfide:quinone oxidoreductase CDS,PP_0053,34.83,43.03,NP_742223.1,6.00,0.35,43.03,
membrane protein CDS,PP_0054,12.88,15.91,NP_742224.1,1.50,0.13,15.91,
transcriptional regulator CDS,PP_0055,33.18,41.00,NP_742225.1,4.00,0.34,41.00,
betA-I CDS,PP_0056,111.40,137.65,NP_742226.1,25.00,1.13,137.65,betA-I
major facilitator family transporter CDS,PP_0057,81.84,101.13,NP_742227.1,18.00,0.83,101.13,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,65.60,81.06,NP_742228.1,7.00,0.67,81.06,
gmhB CDS,PP_0059,55.80,68.95,NP_742229.1,4.00,0.57,68.95,gmhB
glyS CDS,PP_0060,105.73,130.65,NP_742230.1,29.50,1.08,130.65,glyS
glyQ CDS,PP_0061,174.81,216.01,NP_742231.1,22.50,1.78,216.01,glyQ
tag CDS,PP_0062,53.37,65.95,NP_742232.1,4.00,0.54,65.95,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,24.88,30.75,NP_742233.1,3.00,0.25,30.75,
hypothetical protein CDS,PP_0064,128.60,158.91,NP_742234.1,5.50,1.31,158.91,
trkA CDS,PP_0065,64.33,79.49,NP_742235.1,12.00,0.66,79.49,trkA
rsmB CDS,PP_0066,30.90,38.18,NP_742236.1,5.50,0.31,38.18,rsmB
fmt CDS,PP_0067,39.47,48.77,NP_742237.1,5.00,0.40,48.77,fmt
def-I CDS,PP_0068,130.75,161.56,NP_742238.1,9.00,1.33,161.56,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,26.83,33.16,NP_742239.1,4.00,0.27,33.16,
tsaC CDS,PP_0070,132.00,163.11,NP_742240.1,10.00,1.34,163.11,tsaC
hypothetical protein CDS,PP_0071,154.83,191.32,NP_742241.2,7.00,1.58,191.32,
qor-I CDS,PP_0072,233.47,288.49,NP_742242.1,31.00,2.38,288.49,qor-I
hemF CDS,PP_0073,0.00,0.00,NP_742243.1,0.00,0.00,0.00,hemF
aroE CDS,PP_0074,17.86,22.06,NP_742244.1,2.00,0.18,22.06,aroE
choline sulfate transporter CDS,PP_0075,9.41,11.62,NP_742245.1,2.00,0.10,11.62,
choline betaine-binding protein CDS,PP_0076,31.89,39.40,NP_742246.2,4.00,0.32,39.40,
betC CDS,PP_0077,14.56,17.99,NP_742247.1,3.00,0.15,17.99,betC
transcriptional regulator CDS,PP_0079,8.18,10.11,NP_742249.1,1.00,0.08,10.11,
hypothetical protein CDS,PP_0080,11.92,14.73,NP_742250.1,1.00,0.12,14.73,
hypothetical protein CDS,PP_0081,79.20,97.86,NP_742251.1,4.00,0.81,97.86,
trpA CDS,PP_0082,63.65,78.65,NP_742252.1,7.00,0.65,78.65,trpA
trpB CDS,PP_0083,187.46,231.64,NP_742253.1,31.00,1.91,231.64,trpB
trpI CDS,PP_0084,16.42,20.29,NP_742254.1,2.00,0.17,20.29,trpI
hypothetical protein CDS,PP_0085,218.40,269.88,NP_742255.1,14.50,2.22,269.88,
hypothetical protein CDS,PP_0086,1244.63,1537.96,NP_742256.1,36.50,12.68,1537.96,
hypothetical protein CDS,PP_0087,1897.17,2344.28,NP_742257.1,68.00,19.32,2344.28,
alkanal monooxygenase CDS,PP_0088,131.92,163.01,NP_742258.1,18.00,1.34,163.01,
osmC CDS,PP_0089,0.00,0.00,NP_742259.1,0.00,0.00,0.00,osmC
hypothetical protein CDS,PP_0090,396.79,490.31,NP_742260.1,16.00,4.04,490.31,
putative lipoprotein CDS,PP_0091,177.91,219.84,NP_742261.1,10.00,1.81,219.84,
putative lipoprotein CDS,PP_0092,17.79,21.98,NP_742262.1,1.00,0.18,21.98,
zinc protease CDS,PP_0093,20.52,25.35,NP_742263.2,3.00,0.21,25.35,
5'-nucleotidase CDS,PP_0094,113.14,139.81,NP_742264.1,10.00,1.15,139.81,
hypothetical protein CDS,PP_0095,26.83,33.16,NP_742265.1,2.00,0.27,33.16,
prlC CDS,PP_0096,177.68,219.55,NP_742266.1,49.50,1.81,219.55,prlC
hypothetical protein CDS,PP_0097,222.01,274.33,NP_742267.1,8.50,2.26,274.33,
hypothetical protein CDS,PP_0098,0.00,0.00,NP_742268.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0099,6.96,8.59,NP_742269.1,1.00,0.07,8.59,
cynT CDS,PP_0100,552.41,682.60,NP_742270.1,54.00,5.63,682.60,cynT
sulfate transporter CDS,PP_0101,19.41,23.98,NP_742271.1,4.00,0.20,23.98,
cytochrome c oxidase subunit 2 CDS,PP_0103,81.62,100.86,NP_742273.1,12.50,0.83,100.86,
ctaD CDS,PP_0104,62.54,77.28,NP_742274.1,13.50,0.64,77.28,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,32.48,40.13,NP_742275.1,2.50,0.33,40.13,
cytochrome c oxidase subunit 3 CDS,PP_0106,107.83,133.24,NP_742276.1,13.00,1.10,133.24,
hypothetical protein CDS,PP_0107,34.93,43.16,NP_742277.2,3.50,0.36,43.16,
hypothetical protein CDS,PP_0108,6.33,7.82,NP_742278.1,0.50,0.06,7.82,
membrane protein CDS,PP_0109,37.51,46.35,NP_742279.1,5.50,0.38,46.35,
CyoE-like protoheme IX farnesyltransferase CDS,PP_0110,57.67,71.26,NP_742280.1,7.00,0.59,71.26,
electron transport protein SCO1/SenC CDS,PP_0111,162.90,201.29,NP_742281.1,14.00,1.66,201.29,
metQ CDS,PP_0112,324.81,401.36,NP_742282.1,34.00,3.31,401.36,metQ
metI CDS,PP_0113,16.44,20.32,NP_742283.1,1.50,0.17,20.32,metI
metN CDS,PP_0114,54.80,67.72,NP_742284.1,7.50,0.56,67.72,metN
katE CDS,PP_0115,17.24,21.30,NP_742285.1,5.00,0.18,21.30,katE
putative lipoprotein CDS,PP_0116,124.84,154.26,NP_742286.1,12.00,1.27,154.26,
