Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,225.17,278.00,NP_742171.1,610.50,52.77,278.00,parB
parA CDS,PP_0002,419.35,517.75,NP_742172.1,1031.50,98.28,517.75,parA
rsmG CDS,PP_0003,369.96,456.77,NP_742173.1,748.00,86.71,456.77,rsmG
trmF CDS,PP_0004,371.57,458.76,NP_742174.1,2188.00,87.08,458.76,trmF
trmE CDS,PP_0005,61.53,75.97,NP_742175.1,262.00,14.42,75.97,trmE
oxaA CDS,PP_0006,498.95,616.03,NP_742176.1,2608.00,116.94,616.03,oxaA
yidD CDS,PP_0007,630.22,778.11,NP_742177.1,481.50,147.71,778.11,yidD
rnpA CDS,PP_0008,1288.33,1590.64,NP_742178.1,1620.50,301.95,1590.64,rnpA
rpmH CDS,PP_0009,3808.93,4702.72,NP_742179.1,1597.00,892.70,4702.72,rpmH
dnaA CDS,PP_0010,369.61,456.34,NP_742180.1,1746.00,86.63,456.34,dnaA
dnaN CDS,PP_0011,417.79,515.83,NP_742181.1,1432.50,97.92,515.83,dnaN
recF CDS,PP_0012,286.69,353.97,NP_742182.1,983.00,67.19,353.97,recF
gyrB CDS,PP_0013,395.46,488.26,NP_742183.1,2973.50,92.68,488.26,gyrB
transposase CDS,PP_0014,4.11,5.07,NP_742184.2,25.00,0.96,5.07,
transposon protein CDS,PP_0015,11.24,13.87,NP_742185.1,33.50,2.63,13.87,
hypothetical protein CDS,PP_0016,29.31,36.19,NP_742186.1,174.50,6.87,36.19,
transcriptional regulator CDS,PP_0017,199.00,245.70,NP_742187.1,222.50,46.64,245.70,
hypothetical protein CDS,PP_0018,223.44,275.87,NP_742188.1,585.00,52.37,275.87,
hypothetical protein CDS,PP_0019,279.83,345.50,NP_742189.1,607.50,65.58,345.50,
hypothetical protein CDS,PP_0020,158.23,195.36,NP_742190.1,430.50,37.09,195.36,
hypothetical protein CDS,PP_0021,41.82,51.63,NP_742191.1,120.00,9.80,51.63,
hypothetical protein CDS,PP_0022,40.98,50.60,NP_742192.2,21.00,9.60,50.60,
hypothetical protein CDS,PP_0023,159.74,197.23,NP_742193.1,64.00,37.44,197.23,
membrane-associated metal-dependent hydrolase CDS,PP_0024,1.90,2.34,NP_742194.1,10.00,0.44,2.34,
hypothetical protein CDS,PP_0025,12.63,15.59,NP_742195.1,6.00,2.96,15.59,
cobalt/cadmium/zinc exporter CDS,PP_0026,29.85,36.86,NP_742196.1,84.00,7.00,36.86,
membrane protein CDS,PP_0027,10.22,12.62,NP_742197.1,14.00,2.40,12.62,
hypothetical protein CDS,PP_0028,4.92,6.08,NP_742198.1,5.00,1.15,6.08,
czcR-I CDS,PP_0029,26.00,32.10,NP_742199.1,54.50,6.09,32.10,czcR-I
czrSA CDS,PP_0030,28.48,35.16,NP_742200.1,125.50,6.67,35.16,czrSA
hypothetical protein CDS,PP_0031,4.38,5.41,NP_742201.1,8.00,1.03,5.41,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,4.65,5.74,NP_742203.1,21.00,1.09,5.74,
