Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,213.37,284.44,NP_742171.1,48.00,4.06,284.44,parB
parA CDS,PP_0002,262.14,349.45,NP_742172.1,53.50,4.98,349.45,parA
rsmG CDS,PP_0003,327.86,437.06,NP_742173.1,55.00,6.23,437.06,rsmG
trmF CDS,PP_0004,156.58,208.73,NP_742174.1,76.50,2.98,208.73,trmF
trmE CDS,PP_0005,42.46,56.60,NP_742175.1,15.00,0.81,56.60,trmE
oxaA CDS,PP_0006,280.15,373.46,NP_742176.1,121.50,5.33,373.46,oxaA
yidD CDS,PP_0007,425.92,567.79,NP_742177.1,27.00,8.10,567.79,yidD
rnpA CDS,PP_0008,1082.74,1443.38,NP_742178.1,113.00,20.58,1443.38,rnpA
rpmH CDS,PP_0009,2860.17,3812.82,NP_742179.1,99.50,54.38,3812.82,rpmH
dnaA CDS,PP_0010,341.88,455.76,NP_742180.1,134.00,6.50,455.76,dnaA
dnaN CDS,PP_0011,281.21,374.87,NP_742181.1,80.00,5.35,374.87,dnaN
recF CDS,PP_0012,253.08,337.38,NP_742182.1,72.00,4.81,337.38,recF
gyrB CDS,PP_0013,370.27,493.60,NP_742183.1,231.00,7.04,493.60,gyrB
transposase CDS,PP_0014,12.88,17.16,NP_742184.2,6.50,0.24,17.16,
transposon protein CDS,PP_0015,10.11,13.47,NP_742185.1,2.50,0.19,13.47,
hypothetical protein CDS,PP_0016,6.07,8.10,NP_742186.1,3.00,0.12,8.10,
transcriptional regulator CDS,PP_0017,269.49,359.25,NP_742187.1,25.00,5.12,359.25,
hypothetical protein CDS,PP_0018,577.72,770.15,NP_742188.1,125.50,10.98,770.15,
hypothetical protein CDS,PP_0019,535.74,714.18,NP_742189.1,96.50,10.19,714.18,
hypothetical protein CDS,PP_0020,305.67,407.48,NP_742190.1,69.00,5.81,407.48,
hypothetical protein CDS,PP_0021,79.80,106.37,NP_742191.1,19.00,1.52,106.37,
hypothetical protein CDS,PP_0022,0.00,0.00,NP_742192.2,0.00,0.00,0.00,
hypothetical protein CDS,PP_0023,1413.87,1884.80,NP_742193.1,47.00,26.88,1884.80,
membrane-associated metal-dependent hydrolase CDS,PP_0024,0.00,0.00,NP_742194.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0025,25.36,33.81,NP_742195.1,1.00,0.48,33.81,
cobalt/cadmium/zinc exporter CDS,PP_0026,38.55,51.39,NP_742196.1,9.00,0.73,51.39,
membrane protein CDS,PP_0027,26.40,35.19,NP_742197.1,3.00,0.50,35.19,
hypothetical protein CDS,PP_0028,0.00,0.00,NP_742198.1,0.00,0.00,0.00,
czcR-I CDS,PP_0029,17.25,22.99,NP_742199.1,3.00,0.33,22.99,czcR-I
czrSA CDS,PP_0030,27.35,36.46,NP_742200.1,10.00,0.52,36.46,czrSA
hypothetical protein CDS,PP_0031,13.20,17.60,NP_742201.1,2.00,0.25,17.60,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,10.67,14.22,NP_742203.1,4.00,0.20,14.22,
bactoprenol glycosyl-transferase CDS,PP_0034,3.94,5.26,NP_742204.1,1.00,0.07,5.26,
bactoprenol-linked glycose transferase CDS,PP_0035,0.00,0.00,NP_742205.1,0.00,0.00,0.00,
transcriptional regulator CDS,PP_0036,12.01,16.02,NP_742206.1,3.00,0.23,16.02,
oprP CDS,PP_0037,3.01,4.01,NP_742207.1,1.00,0.06,4.01,oprP
hypothetical protein CDS,PP_0039,26.48,35.29,NP_742209.1,7.00,0.50,35.29,
hypothetical protein CDS,PP_0040,120.73,160.94,NP_742210.1,7.00,2.30,160.94,
cadA-I CDS,PP_0041,3.88,5.18,NP_742211.1,2.00,0.07,5.18,cadA-I
hypothetical protein CDS,PP_0042,0.00,0.00,NP_742212.2,0.00,0.00,0.00,
czcA-I CDS,PP_0043,6.14,8.18,NP_742213.1,5.00,0.12,8.18,czcA-I
czcB-I CDS,PP_0044,12.41,16.54,NP_742214.1,4.00,0.24,16.54,czcB-I
czcC-I CDS,PP_0045,6.10,8.13,NP_742215.1,2.00,0.12,8.13,czcC-I
opdT-I CDS,PP_0046,8.66,11.55,NP_742216.1,3.00,0.16,11.55,opdT-I
czcR-II CDS,PP_0047,0.00,0.00,NP_742217.1,0.00,0.00,0.00,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,58.20,77.58,NP_742219.1,22.00,1.11,77.58,
hypothetical protein CDS,PP_0050,123.65,164.83,NP_742220.1,13.00,2.35,164.83,
sigma-54 dependent transcriptional regulator CDS,PP_0051,51.02,68.02,NP_742221.1,17.00,0.97,68.02,
beta-lactamase domain-containing protein CDS,PP_0052,21.92,29.23,NP_742222.1,5.00,0.42,29.23,
sulfide:quinone oxidoreductase CDS,PP_0053,6.12,8.15,NP_742223.1,2.00,0.12,8.15,
membrane protein CDS,PP_0054,15.83,21.10,NP_742224.1,3.50,0.30,21.10,
transcriptional regulator CDS,PP_0055,45.89,61.17,NP_742225.1,10.50,0.87,61.17,
betA-I CDS,PP_0056,44.60,59.46,NP_742226.1,19.00,0.85,59.46,betA-I
major facilitator family transporter CDS,PP_0057,14.37,19.16,NP_742227.1,6.00,0.27,19.16,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,51.84,69.11,NP_742228.1,10.50,0.99,69.11,
gmhB CDS,PP_0059,80.85,107.77,NP_742229.1,11.00,1.54,107.77,gmhB
glyS CDS,PP_0060,207.72,276.91,NP_742230.1,110.00,3.95,276.91,glyS
glyQ CDS,PP_0061,259.94,346.52,NP_742231.1,63.50,4.94,346.52,glyQ
tag CDS,PP_0062,105.45,140.58,NP_742232.1,15.00,2.00,140.58,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,52.44,69.91,NP_742233.1,12.00,1.00,69.91,
hypothetical protein CDS,PP_0064,36.96,49.27,NP_742234.1,3.00,0.70,49.27,
trkA CDS,PP_0065,74.84,99.77,NP_742235.1,26.50,1.42,99.77,trkA
rsmB CDS,PP_0066,13.32,17.76,NP_742236.1,4.50,0.25,17.76,rsmB
