Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,203.72,278.46,NP_742171.1,303.50,26.20,278.46,parB
parA CDS,PP_0002,320.74,438.41,NP_742172.1,433.50,41.25,438.41,parA
rsmG CDS,PP_0003,208.38,284.83,NP_742173.1,231.50,26.80,284.83,rsmG
trmF CDS,PP_0004,210.01,287.06,NP_742174.1,679.50,27.01,287.06,trmF
trmE CDS,PP_0005,60.69,82.96,NP_742175.1,142.00,7.81,82.96,trmE
oxaA CDS,PP_0006,398.67,544.93,NP_742176.1,1145.00,51.27,544.93,oxaA
yidD CDS,PP_0007,852.79,1165.65,NP_742177.1,358.00,109.67,1165.65,yidD
rnpA CDS,PP_0008,2126.94,2907.25,NP_742178.1,1470.00,273.52,2907.25,rnpA
rpmH CDS,PP_0009,3155.68,4313.41,NP_742179.1,727.00,405.81,4313.41,rpmH
dnaA CDS,PP_0010,252.74,345.46,NP_742180.1,656.00,32.50,345.46,dnaA
dnaN CDS,PP_0011,341.30,466.51,NP_742181.1,643.00,43.89,466.51,dnaN
recF CDS,PP_0012,272.30,372.19,NP_742182.1,513.00,35.02,372.19,recF
gyrB CDS,PP_0013,238.17,325.55,NP_742183.1,984.00,30.63,325.55,gyrB
transposase CDS,PP_0014,7.63,10.43,NP_742184.2,25.50,0.98,10.43,
transposon protein CDS,PP_0015,17.70,24.20,NP_742185.1,29.00,2.28,24.20,
hypothetical protein CDS,PP_0016,36.22,49.51,NP_742186.1,118.50,4.66,49.51,
transcriptional regulator CDS,PP_0017,215.68,294.80,NP_742187.1,132.50,27.74,294.80,
hypothetical protein CDS,PP_0018,777.15,1062.27,NP_742188.1,1118.00,99.94,1062.27,
hypothetical protein CDS,PP_0019,648.45,886.35,NP_742189.1,773.50,83.39,886.35,
hypothetical protein CDS,PP_0020,529.47,723.71,NP_742190.1,791.50,68.09,723.71,
hypothetical protein CDS,PP_0021,67.22,91.89,NP_742191.1,106.00,8.64,91.89,
hypothetical protein CDS,PP_0022,88.79,121.36,NP_742192.2,25.00,11.42,121.36,
hypothetical protein CDS,PP_0023,813.12,1111.43,NP_742193.1,179.00,104.57,1111.43,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.45,4.72,NP_742194.1,10.00,0.44,4.72,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,24.58,33.60,NP_742196.1,38.00,3.16,33.60,
membrane protein CDS,PP_0027,23.92,32.69,NP_742197.1,18.00,3.08,32.69,
hypothetical protein CDS,PP_0028,10.75,14.70,NP_742198.1,6.00,1.38,14.70,
czcR-I CDS,PP_0029,39.50,53.99,NP_742199.1,45.50,5.08,53.99,czcR-I
czrSA CDS,PP_0030,38.61,52.78,NP_742200.1,93.50,4.97,52.78,czrSA
hypothetical protein CDS,PP_0031,12.96,17.71,NP_742201.1,13.00,1.67,17.71,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.44,8.81,NP_742203.1,16.00,0.83,8.81,
bactoprenol glycosyl-transferase CDS,PP_0034,6.85,9.36,NP_742204.1,11.50,0.88,9.36,
bactoprenol-linked glycose transferase CDS,PP_0035,6.28,8.58,NP_742205.1,4.50,0.81,8.58,
transcriptional regulator CDS,PP_0036,6.05,8.27,NP_742206.1,10.00,0.78,8.27,
oprP CDS,PP_0037,4.54,6.21,NP_742207.1,10.00,0.58,6.21,oprP
hypothetical protein CDS,PP_0039,42.84,58.55,NP_742209.1,75.00,5.51,58.55,
hypothetical protein CDS,PP_0040,114.59,156.64,NP_742210.1,44.00,14.74,156.64,
cadA-I CDS,PP_0041,8.51,11.63,NP_742211.1,29.00,1.09,11.63,cadA-I
hypothetical protein CDS,PP_0042,5.43,7.42,NP_742212.2,3.00,0.70,7.42,
czcA-I CDS,PP_0043,3.89,5.32,NP_742213.1,21.00,0.50,5.32,czcA-I
czcB-I CDS,PP_0044,7.03,9.60,NP_742214.1,15.00,0.90,9.60,czcB-I
czcC-I CDS,PP_0045,8.75,11.96,NP_742215.1,19.00,1.13,11.96,czcC-I
opdT-I CDS,PP_0046,6.10,8.34,NP_742216.1,14.00,0.78,8.34,opdT-I
czcR-II CDS,PP_0047,1.74,2.37,NP_742217.1,2.00,0.22,2.37,czcR-II
hypothetical protein CDS,PP_0048,1.81,2.47,NP_742218.1,1.00,0.23,2.47,
hypothetical protein CDS,PP_0049,65.11,89.00,NP_742219.1,163.00,8.37,89.00,
hypothetical protein CDS,PP_0050,18.67,25.52,NP_742220.1,13.00,2.40,25.52,
sigma-54 dependent transcriptional regulator CDS,PP_0051,54.38,74.34,NP_742221.1,120.00,6.99,74.34,
beta-lactamase domain-containing protein CDS,PP_0052,74.49,101.82,NP_742222.1,112.50,9.58,101.82,
sulfide:quinone oxidoreductase CDS,PP_0053,55.41,75.74,NP_742223.1,120.00,7.13,75.74,
membrane protein CDS,PP_0054,58.39,79.82,NP_742224.1,85.50,7.51,79.82,
transcriptional regulator CDS,PP_0055,38.93,53.22,NP_742225.1,59.00,5.01,53.22,
betA-I CDS,PP_0056,14.18,19.38,NP_742226.1,40.00,1.82,19.38,betA-I
major facilitator family transporter CDS,PP_0057,7.23,9.89,NP_742227.1,20.00,0.93,9.89,
