Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,280.53,368.51,NP_742171.1,54.00,4.52,368.51,parB
parA CDS,PP_0002,332.12,436.28,NP_742172.1,58.00,5.36,436.28,parA
rsmG CDS,PP_0003,522.49,686.35,NP_742173.1,75.00,8.43,686.35,rsmG
trmF CDS,PP_0004,289.43,380.20,NP_742174.1,121.00,4.67,380.20,trmF
trmE CDS,PP_0005,59.54,78.22,NP_742175.1,18.00,0.96,78.22,trmE
oxaA CDS,PP_0006,331.45,435.40,NP_742176.1,123.00,5.35,435.40,oxaA
yidD CDS,PP_0007,506.99,665.98,NP_742177.1,27.50,8.18,665.98,yidD
rnpA CDS,PP_0008,1455.75,1912.29,NP_742178.1,130.00,23.48,1912.29,rnpA
rpmH CDS,PP_0009,3544.19,4655.69,NP_742179.1,105.50,57.16,4655.69,rpmH
dnaA CDS,PP_0010,420.42,552.28,NP_742180.1,141.00,6.78,552.28,dnaA
dnaN CDS,PP_0011,357.39,469.48,NP_742181.1,87.00,5.76,469.48,dnaN
recF CDS,PP_0012,207.45,272.51,NP_742182.1,50.50,3.35,272.51,recF
gyrB CDS,PP_0013,463.64,609.04,NP_742183.1,247.50,7.48,609.04,gyrB
transposase CDS,PP_0014,8.10,10.64,NP_742184.2,3.50,0.13,10.64,
transposon protein CDS,PP_0015,11.81,15.51,NP_742185.1,2.50,0.19,15.51,
hypothetical protein CDS,PP_0016,28.39,37.29,NP_742186.1,12.00,0.46,37.29,
transcriptional regulator CDS,PP_0017,365.34,479.91,NP_742187.1,29.00,5.89,479.91,
hypothetical protein CDS,PP_0018,242.09,318.02,NP_742188.1,45.00,3.90,318.02,
hypothetical protein CDS,PP_0019,285.48,375.01,NP_742189.1,44.00,4.60,375.01,
hypothetical protein CDS,PP_0020,222.62,292.44,NP_742190.1,43.00,3.59,292.44,
hypothetical protein CDS,PP_0021,88.35,116.06,NP_742191.1,18.00,1.42,116.06,
hypothetical protein CDS,PP_0022,137.43,180.53,NP_742192.2,5.00,2.22,180.53,
hypothetical protein CDS,PP_0023,281.25,369.46,NP_742193.1,8.00,4.54,369.46,
membrane-associated metal-dependent hydrolase CDS,PP_0024,0.00,0.00,NP_742194.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,62.57,82.20,NP_742196.1,12.50,1.01,82.20,
membrane protein CDS,PP_0027,25.71,33.77,NP_742197.1,2.50,0.41,33.77,
hypothetical protein CDS,PP_0028,55.48,72.87,NP_742198.1,4.00,0.89,72.87,
czcR-I CDS,PP_0029,6.72,8.83,NP_742199.1,1.00,0.11,8.83,czcR-I
czrSA CDS,PP_0030,25.57,33.59,NP_742200.1,8.00,0.41,33.59,czrSA
hypothetical protein CDS,PP_0031,0.00,0.00,NP_742201.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0032,20.43,26.84,NP_742202.1,1.00,0.33,26.84,
undecaprenyl-glycosyl transferase CDS,PP_0033,9.35,12.28,NP_742203.1,3.00,0.15,12.28,
bactoprenol glycosyl-transferase CDS,PP_0034,0.00,0.00,NP_742204.1,0.00,0.00,0.00,
bactoprenol-linked glycose transferase CDS,PP_0035,10.80,14.18,NP_742205.1,1.00,0.17,14.18,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,7.03,9.24,NP_742207.1,2.00,0.11,9.24,oprP
hypothetical protein CDS,PP_0039,35.36,46.45,NP_742209.1,8.00,0.57,46.45,
