Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,56.02,68.73,NP_742171.1,141.50,12.22,68.73,parB
parA CDS,PP_0002,94.04,115.37,NP_742172.1,215.50,20.51,115.37,parA
rsmG CDS,PP_0003,49.64,60.90,NP_742173.1,93.50,10.83,60.90,rsmG
trmF CDS,PP_0004,75.92,93.15,NP_742174.1,416.50,16.56,93.15,trmF
trmE CDS,PP_0005,122.01,149.69,NP_742175.1,484.00,26.61,149.69,trmE
oxaA CDS,PP_0006,17.97,22.05,NP_742176.1,87.50,3.92,22.05,oxaA
yidD CDS,PP_0007,34.42,42.23,NP_742177.1,24.50,7.51,42.23,yidD
rnpA CDS,PP_0008,33.28,40.83,NP_742178.1,39.00,7.26,40.83,rnpA
rpmH CDS,PP_0009,89.60,109.93,NP_742179.1,35.00,19.55,109.93,rpmH
dnaA CDS,PP_0010,90.10,110.54,NP_742180.1,396.50,19.65,110.54,dnaA
dnaN CDS,PP_0011,93.13,114.26,NP_742181.1,297.50,20.32,114.26,dnaN
recF CDS,PP_0012,60.73,74.51,NP_742182.1,194.00,13.25,74.51,recF
gyrB CDS,PP_0013,32.26,39.58,NP_742183.1,226.00,7.04,39.58,gyrB
transposase CDS,PP_0014,4.76,5.84,NP_742184.2,27.00,1.04,5.84,
transposon protein CDS,PP_0015,18.72,22.97,NP_742185.1,52.00,4.08,22.97,
hypothetical protein CDS,PP_0016,40.84,50.10,NP_742186.1,226.50,8.91,50.10,
transcriptional regulator CDS,PP_0017,158.89,194.93,NP_742187.1,165.50,34.66,194.93,
hypothetical protein CDS,PP_0018,463.68,568.88,NP_742188.1,1131.00,101.15,568.88,
hypothetical protein CDS,PP_0019,1819.03,2231.73,NP_742189.1,3679.00,396.79,2231.73,
hypothetical protein CDS,PP_0020,568.92,697.99,NP_742190.1,1442.00,124.10,697.99,
hypothetical protein CDS,PP_0021,21.32,26.16,NP_742191.1,57.00,4.65,26.16,
hypothetical protein CDS,PP_0022,655.61,804.36,NP_742192.2,313.00,143.01,804.36,
hypothetical protein CDS,PP_0023,399.19,489.76,NP_742193.1,149.00,87.08,489.76,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.65,3.25,NP_742194.1,13.00,0.58,3.25,
hypothetical protein CDS,PP_0025,4.52,5.54,NP_742195.1,2.00,0.99,5.54,
cobalt/cadmium/zinc exporter CDS,PP_0026,94.60,116.07,NP_742196.1,248.00,20.64,116.07,
membrane protein CDS,PP_0027,18.03,22.11,NP_742197.1,23.00,3.93,22.11,
hypothetical protein CDS,PP_0028,9.51,11.67,NP_742198.1,9.00,2.07,11.67,
czcR-I CDS,PP_0029,98.82,121.24,NP_742199.1,193.00,21.56,121.24,czcR-I
czrSA CDS,PP_0030,47.01,57.67,NP_742200.1,193.00,10.25,57.67,czrSA
hypothetical protein CDS,PP_0031,14.69,18.03,NP_742201.1,25.00,3.21,18.03,
hypothetical protein CDS,PP_0032,14.01,17.19,NP_742202.1,9.00,3.06,17.19,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.89,8.45,NP_742203.1,29.00,1.50,8.45,
bactoprenol glycosyl-transferase CDS,PP_0034,3.69,4.52,NP_742204.1,10.50,0.80,4.52,
bactoprenol-linked glycose transferase CDS,PP_0035,2.06,2.52,NP_742205.1,2.50,0.45,2.52,
transcriptional regulator CDS,PP_0036,2.85,3.50,NP_742206.1,8.00,0.62,3.50,
oprP CDS,PP_0037,6.70,8.22,NP_742207.1,25.00,1.46,8.22,oprP
hypothetical protein CDS,PP_0039,66.02,81.00,NP_742209.1,196.00,14.40,81.00,
hypothetical protein CDS,PP_0040,101.38,124.38,NP_742210.1,66.00,22.11,124.38,
cadA-I CDS,PP_0041,14.36,17.61,NP_742211.1,83.00,3.13,17.61,cadA-I
hypothetical protein CDS,PP_0042,7.47,9.16,NP_742212.2,7.00,1.63,9.16,
czcA-I CDS,PP_0043,5.03,6.17,NP_742213.1,46.00,1.10,6.17,czcA-I
czcB-I CDS,PP_0044,19.34,23.73,NP_742214.1,70.00,4.22,23.73,czcB-I
czcC-I CDS,PP_0045,12.77,15.67,NP_742215.1,47.00,2.79,15.67,czcC-I
opdT-I CDS,PP_0046,4.89,5.99,NP_742216.1,19.00,1.07,5.99,opdT-I
czcR-II CDS,PP_0047,5.12,6.28,NP_742217.1,10.00,1.12,6.28,czcR-II
hypothetical protein CDS,PP_0048,2.13,2.62,NP_742218.1,2.00,0.47,2.62,
hypothetical protein CDS,PP_0049,47.59,58.39,NP_742219.1,202.00,10.38,58.39,
hypothetical protein CDS,PP_0050,15.25,18.71,NP_742220.1,18.00,3.33,18.71,
sigma-54 dependent transcriptional regulator CDS,PP_0051,16.30,20.00,NP_742221.1,61.00,3.56,20.00,
beta-lactamase domain-containing protein CDS,PP_0052,303.44,372.28,NP_742222.1,777.00,66.19,372.28,
sulfide:quinone oxidoreductase CDS,PP_0053,147.07,180.44,NP_742223.1,540.00,32.08,180.44,
membrane protein CDS,PP_0054,76.94,94.39,NP_742224.1,191.00,16.78,94.39,
transcriptional regulator CDS,PP_0055,24.13,29.61,NP_742225.1,62.00,5.26,29.61,
betA-I CDS,PP_0056,116.46,142.88,NP_742226.1,557.00,25.40,142.88,betA-I
major facilitator family transporter CDS,PP_0057,90.88,111.50,NP_742227.1,426.00,19.82,111.50,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,32.76,40.19,NP_742228.1,74.50,7.15,40.19,
gmhB CDS,PP_0059,12.44,15.26,NP_742229.1,19.00,2.71,15.26,gmhB
glyS CDS,PP_0060,24.05,29.51,NP_742230.1,143.00,5.25,29.51,glyS
glyQ CDS,PP_0061,41.38,50.77,NP_742231.1,113.50,9.03,50.77,glyQ
