Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,326.92,444.92,NP_742171.1,63.50,5.45,444.92,parB
parA CDS,PP_0002,320.63,436.36,NP_742172.1,56.50,5.35,436.36,parA
rsmG CDS,PP_0003,503.99,685.91,NP_742173.1,73.00,8.40,685.91,rsmG
trmF CDS,PP_0004,225.20,306.49,NP_742174.1,95.00,3.75,306.49,trmF
trmE CDS,PP_0005,32.78,44.62,NP_742175.1,10.00,0.55,44.62,trmE
oxaA CDS,PP_0006,340.49,463.39,NP_742176.1,127.50,5.68,463.39,oxaA
yidD CDS,PP_0007,803.90,1094.06,NP_742177.1,44.00,13.40,1094.06,yidD
rnpA CDS,PP_0008,1697.93,2310.79,NP_742178.1,153.00,28.31,2310.79,rnpA
rpmH CDS,PP_0009,2080.80,2831.85,NP_742179.1,62.50,34.69,2831.85,rpmH
dnaA CDS,PP_0010,416.65,567.04,NP_742180.1,141.00,6.95,567.04,dnaA
dnaN CDS,PP_0011,223.91,304.73,NP_742181.1,55.00,3.73,304.73,dnaN
recF CDS,PP_0012,238.16,324.12,NP_742182.1,58.50,3.97,324.12,recF
gyrB CDS,PP_0013,407.50,554.58,NP_742183.1,219.50,6.79,554.58,gyrB
transposase CDS,PP_0014,5.74,7.81,NP_742184.2,2.50,0.10,7.81,
transposon protein CDS,PP_0015,49.16,66.90,NP_742185.1,10.50,0.82,66.90,
hypothetical protein CDS,PP_0016,18.76,25.53,NP_742186.1,8.00,0.31,25.53,
transcriptional regulator CDS,PP_0017,237.21,322.83,NP_742187.1,19.00,3.95,322.83,
hypothetical protein CDS,PP_0018,170.61,232.19,NP_742188.1,32.00,2.84,232.19,
hypothetical protein CDS,PP_0019,350.43,476.92,NP_742189.1,54.50,5.84,476.92,
hypothetical protein CDS,PP_0020,171.88,233.92,NP_742190.1,33.50,2.87,233.92,
hypothetical protein CDS,PP_0021,92.42,125.78,NP_742191.1,19.00,1.54,125.78,
hypothetical protein CDS,PP_0022,0.00,0.00,NP_742192.2,0.00,0.00,0.00,
hypothetical protein CDS,PP_0023,278.73,379.34,NP_742193.1,8.00,4.65,379.34,
membrane-associated metal-dependent hydrolase CDS,PP_0024,0.00,0.00,NP_742194.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0025,29.38,39.98,NP_742195.1,1.00,0.49,39.98,
cobalt/cadmium/zinc exporter CDS,PP_0026,59.53,81.02,NP_742196.1,12.00,0.99,81.02,
membrane protein CDS,PP_0027,30.57,41.61,NP_742197.1,3.00,0.51,41.61,
hypothetical protein CDS,PP_0028,0.00,0.00,NP_742198.1,0.00,0.00,0.00,
czcR-I CDS,PP_0029,59.93,81.56,NP_742199.1,9.00,1.00,81.56,czcR-I
czrSA CDS,PP_0030,19.00,25.86,NP_742200.1,6.00,0.32,25.86,czrSA
hypothetical protein CDS,PP_0031,0.00,0.00,NP_742201.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,12.36,16.82,NP_742203.1,4.00,0.21,16.82,
bactoprenol glycosyl-transferase CDS,PP_0034,9.14,12.43,NP_742204.1,2.00,0.15,12.43,
bactoprenol-linked glycose transferase CDS,PP_0035,10.70,14.56,NP_742205.1,1.00,0.18,14.56,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,0.00,0.00,NP_742207.1,0.00,0.00,0.00,oprP
hypothetical protein CDS,PP_0039,26.28,35.77,NP_742209.1,6.00,0.44,35.77,
hypothetical protein CDS,PP_0040,239.71,326.23,NP_742210.1,12.00,4.00,326.23,
cadA-I CDS,PP_0041,18.00,24.49,NP_742211.1,8.00,0.30,24.49,cadA-I
hypothetical protein CDS,PP_0042,41.62,56.64,NP_742212.2,3.00,0.69,56.64,
czcA-I CDS,PP_0043,4.26,5.80,NP_742213.1,3.00,0.07,5.80,czcA-I
czcB-I CDS,PP_0044,14.37,19.56,NP_742214.1,4.00,0.24,19.56,czcB-I
czcC-I CDS,PP_0045,3.53,4.81,NP_742215.1,1.00,0.06,4.81,czcC-I
opdT-I CDS,PP_0046,0.00,0.00,NP_742216.1,0.00,0.00,0.00,opdT-I
czcR-II CDS,PP_0047,0.00,0.00,NP_742217.1,0.00,0.00,0.00,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,18.38,25.02,NP_742219.1,6.00,0.31,25.02,
hypothetical protein CDS,PP_0050,0.00,0.00,NP_742220.1,0.00,0.00,0.00,
sigma-54 dependent transcriptional regulator CDS,PP_0051,27.81,37.85,NP_742221.1,8.00,0.46,37.85,
beta-lactamase domain-containing protein CDS,PP_0052,60.94,82.94,NP_742222.1,12.00,1.02,82.94,
sulfide:quinone oxidoreductase CDS,PP_0053,49.58,67.48,NP_742223.1,14.00,0.83,67.48,
membrane protein CDS,PP_0054,15.72,21.39,NP_742224.1,3.00,0.26,21.39,
transcriptional regulator CDS,PP_0055,55.68,75.77,NP_742225.1,11.00,0.93,75.77,
betA-I CDS,PP_0056,24.47,33.30,NP_742226.1,9.00,0.41,33.30,betA-I
major facilitator family transporter CDS,PP_0057,8.32,11.33,NP_742227.1,3.00,0.14,11.33,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,94.35,128.41,NP_742228.1,16.50,1.57,128.41,
gmhB CDS,PP_0059,89.38,121.64,NP_742229.1,10.50,1.49,121.64,gmhB
glyS CDS,PP_0060,127.95,174.13,NP_742230.1,58.50,2.13,174.13,glyS
glyQ CDS,PP_0061,301.06,409.72,NP_742231.1,63.50,5.02,409.72,glyQ
tag CDS,PP_0062,65.14,88.65,NP_742232.1,8.00,1.09,88.65,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,70.86,96.44,NP_742233.1,14.00,1.18,96.44,
hypothetical protein CDS,PP_0064,156.95,213.60,NP_742234.1,11.00,2.62,213.60,
trkA CDS,PP_0065,75.24,102.39,NP_742235.1,23.00,1.25,102.39,trkA
rsmB CDS,PP_0066,48.00,65.32,NP_742236.1,14.00,0.80,65.32,rsmB
fmt CDS,PP_0067,67.44,91.78,NP_742237.1,14.00,1.12,91.78,fmt
def-I CDS,PP_0068,221.62,301.62,NP_742238.1,25.00,3.69,301.62,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,0.00,0.00,NP_742239.1,0.00,0.00,0.00,
tsaC CDS,PP_0070,56.38,76.73,NP_742240.1,7.00,0.94,76.73,tsaC
hypothetical protein CDS,PP_0071,40.49,55.11,NP_742241.2,3.00,0.68,55.11,
qor-I CDS,PP_0072,206.80,281.45,NP_742242.1,45.00,3.45,281.45,qor-I
hemF CDS,PP_0073,68.99,93.90,NP_742243.1,14.00,1.15,93.90,hemF
aroE CDS,PP_0074,32.69,44.49,NP_742244.1,6.00,0.54,44.49,aroE
choline sulfate transporter CDS,PP_0075,2.87,3.91,NP_742245.1,1.00,0.05,3.91,
choline betaine-binding protein CDS,PP_0076,34.05,46.34,NP_742246.2,7.00,0.57,46.34,
betC CDS,PP_0077,5.92,8.06,NP_742247.1,2.00,0.10,8.06,betC
transcriptional regulator CDS,PP_0079,19.98,27.19,NP_742249.1,4.00,0.33,27.19,
hypothetical protein CDS,PP_0080,40.00,54.44,NP_742250.1,5.50,0.67,54.44,
hypothetical protein CDS,PP_0081,102.70,139.77,NP_742251.1,8.50,1.71,139.77,
trpA CDS,PP_0082,61.04,83.07,NP_742252.1,11.00,1.02,83.07,trpA
trpB CDS,PP_0083,125.46,170.75,NP_742253.1,34.00,2.09,170.75,trpB
trpI CDS,PP_0084,20.04,27.28,NP_742254.1,4.00,0.33,27.28,trpI
hypothetical protein CDS,PP_0085,252.76,343.99,NP_742255.1,27.50,4.21,343.99,
hypothetical protein CDS,PP_0086,93.64,127.43,NP_742256.1,4.50,1.56,127.43,
hypothetical protein CDS,PP_0087,272.40,370.72,NP_742257.1,16.00,4.54,370.72,
alkanal monooxygenase CDS,PP_0088,84.97,115.64,NP_742258.1,19.00,1.42,115.64,
osmC CDS,PP_0089,116.06,157.95,NP_742259.1,11.00,1.93,157.95,osmC
hypothetical protein CDS,PP_0090,332.93,453.10,NP_742260.1,22.00,5.55,453.10,
putative lipoprotein CDS,PP_0091,108.56,147.75,NP_742261.1,10.00,1.81,147.75,
putative lipoprotein CDS,PP_0092,108.56,147.75,NP_742262.1,10.00,1.81,147.75,
zinc protease CDS,PP_0093,41.73,56.79,NP_742263.2,10.00,0.70,56.79,
5'-nucleotidase CDS,PP_0094,103.56,140.94,NP_742264.1,15.00,1.73,140.94,
hypothetical protein CDS,PP_0095,98.24,133.70,NP_742265.1,12.00,1.64,133.70,
prlC CDS,PP_0096,216.84,295.11,NP_742266.1,99.00,3.62,295.11,prlC
hypothetical protein CDS,PP_0097,533.92,726.64,NP_742267.1,33.50,8.90,726.64,
hypothetical protein CDS,PP_0098,116.24,158.19,NP_742268.1,4.50,1.94,158.19,
hypothetical protein CDS,PP_0099,16.98,23.10,NP_742269.1,4.00,0.28,23.10,
cynT CDS,PP_0100,836.48,1138.41,NP_742270.1,134.00,13.95,1138.41,cynT
sulfate transporter CDS,PP_0101,41.45,56.41,NP_742271.1,14.00,0.69,56.41,
cytochrome c oxidase subunit 2 CDS,PP_0103,11.95,16.27,NP_742273.1,3.00,0.20,16.27,
ctaD CDS,PP_0104,8.48,11.54,NP_742274.1,3.00,0.14,11.54,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,7.93,10.79,NP_742275.1,1.00,0.13,10.79,
cytochrome c oxidase subunit 3 CDS,PP_0106,5.06,6.89,NP_742276.1,1.00,0.08,6.89,
hypothetical protein CDS,PP_0107,3.05,4.14,NP_742277.2,0.50,0.05,4.14,
hypothetical protein CDS,PP_0108,3.86,5.25,NP_742278.1,0.50,0.06,5.25,
membrane protein CDS,PP_0109,4.16,5.66,NP_742279.1,1.00,0.07,5.66,
CyoE-like protoheme IX farnesyltransferase CDS,PP_0110,22.62,30.79,NP_742280.1,4.50,0.38,30.79,
electron transport protein SCO1/SenC CDS,PP_0111,188.16,256.07,NP_742281.1,26.50,3.14,256.07,
metQ CDS,PP_0112,192.37,261.81,NP_742282.1,33.00,3.21,261.81,metQ
metI CDS,PP_0113,30.10,40.96,NP_742283.1,4.50,0.50,40.96,metI
metN CDS,PP_0114,46.82,63.72,NP_742284.1,10.50,0.78,63.72,metN
katE CDS,PP_0115,49.45,67.30,NP_742285.1,23.50,0.82,67.30,katE
putative lipoprotein CDS,PP_0116,66.66,90.72,NP_742286.1,10.50,1.11,90.72,
znuB CDS,PP_0117,48.79,66.40,NP_742287.1,8.50,0.81,66.40,znuB
znuC CDS,PP_0118,63.88,86.93,NP_742288.1,11.00,1.06,86.93,znuC
zinc uptake regulation protein Zur CDS,PP_0119,41.62,56.64,NP_742289.2,4.50,0.69,56.64,
zinc ABC transporter CDS,PP_0120,128.56,174.96,NP_742290.1,26.00,2.14,174.96,
thrB CDS,PP_0121,85.07,115.78,NP_742291.1,18.00,1.42,115.78,thrB
hypothetical protein CDS,PP_0122,202.88,276.11,NP_742292.1,13.00,3.38,276.11,
polA CDS,PP_0123,93.23,126.88,NP_742293.1,57.00,1.55,126.88,polA
engB CDS,PP_0124,276.91,376.86,NP_742294.1,39.00,4.62,376.86,engB
cytochrome c-type protein CDS,PP_0125,356.00,484.50,NP_742295.1,24.00,5.94,484.50,
cc CDS,PP_0126,94.54,128.67,NP_742296.1,13.00,1.58,128.67,cc
dsbA CDS,PP_0127,489.92,666.76,NP_742297.1,69.00,8.17,666.76,dsbA
hypothetical protein CDS,PP_0128,94.62,128.77,NP_742298.1,18.00,1.58,128.77,
GGDEF domain-containing protein CDS,PP_0129,48.70,66.28,NP_742299.1,21.00,0.81,66.28,
amiD CDS,PP_0130,45.57,62.02,NP_742300.1,8.00,0.76,62.02,amiD
membrane-anchored phosphodiesterase CDS,PP_0131,22.36,30.43,NP_742301.1,8.00,0.37,30.43,
kinB CDS,PP_0132,47.92,65.22,NP_742302.1,19.00,0.80,65.22,kinB
algB CDS,PP_0133,146.81,199.81,NP_742303.1,44.00,2.45,199.81,algB
hypothetical protein CDS,PP_0134,16.40,22.32,NP_742304.1,3.00,0.27,22.32,
hypothetical protein CDS,PP_0135,55.49,75.52,NP_742305.1,2.00,0.93,75.52,
hypothetical protein CDS,PP_0136,57.26,77.92,NP_742306.1,6.00,0.95,77.92,
gltP CDS,PP_0137,199.53,271.55,NP_742307.1,59.00,3.33,271.55,gltP
membrane protein CDS,PP_0138,34.71,47.24,NP_742308.1,9.50,0.58,47.24,
lipoprotein CDS,PP_0139,17.67,24.04,NP_742309.1,2.50,0.29,24.04,
hypothetical protein CDS,PP_0140,35.90,48.86,NP_742310.1,7.50,0.60,48.86,
ABC transporter ATP-binding protein CDS,PP_0141,31.21,42.48,NP_742311.1,5.50,0.52,42.48,
ABC transporter permease CDS,PP_0142,43.60,59.33,NP_742312.1,11.00,0.73,59.33,
membrane protein CDS,PP_0143,30.66,41.73,NP_742313.1,7.00,0.51,41.73,
insulinase family metalloprotease CDS,PP_0144,19.17,26.08,NP_742314.1,6.00,0.32,26.08,
yjbB CDS,PP_0145,24.38,33.18,NP_742315.1,9.00,0.41,33.18,yjbB
ygdQ CDS,PP_0146,98.56,134.14,NP_742316.1,17.50,1.64,134.14,ygdQ
citN CDS,PP_0147,49.82,67.81,NP_742317.1,14.50,0.83,67.81,citN
hypothetical protein CDS,PP_0148,61.04,83.07,NP_742318.1,5.50,1.02,83.07,
hypothetical protein CDS,PP_0149,17.23,23.45,NP_742319.1,7.50,0.29,23.45,
hypothetical protein CDS,PP_0150,98.01,133.39,NP_742320.1,7.00,1.63,133.39,
hypothetical protein CDS,PP_0151,168.16,228.86,NP_742321.1,11.00,2.80,228.86,
hypothetical protein CDS,PP_0152,342.10,465.58,NP_742322.1,29.00,5.70,465.58,
hypothetical protein CDS,PP_0153,769.89,1047.79,NP_742323.1,37.00,12.84,1047.79,
scpC CDS,PP_0154,87.24,118.73,NP_742324.1,29.00,1.45,118.73,scpC
pntB CDS,PP_0155,20.33,27.67,NP_742325.1,6.50,0.34,27.67,pntB
pntAA CDS,PP_0156,20.03,27.26,YP_009236895.1,5.00,0.33,27.26,pntAA
gcdR CDS,PP_0157,19.58,26.65,NP_742326.1,4.00,0.33,26.65,gcdR
gcdH CDS,PP_0158,157.80,214.76,NP_742327.1,41.50,2.63,214.76,gcdH
family III CoA-transferase CDS,PP_0159,130.68,177.84,NP_742328.1,35.50,2.18,177.84,
ferrioxamine receptor CDS,PP_0160,21.69,29.51,NP_742329.1,12.00,0.36,29.51,
putative transmembrane sensor CDS,PP_0161,16.44,22.37,NP_742330.1,3.50,0.27,22.37,
ECF family RNA polymerase sigma-70 factor CDS,PP_0162,90.41,123.04,NP_742331.1,10.50,1.51,123.04,
transcriptional regulator CDS,PP_0163,6.51,8.86,NP_742332.1,1.00,0.11,8.86,
hypothetical protein CDS,PP_0164,42.16,57.37,NP_742333.2,6.50,0.70,57.37,
GGDEF domain-containing protein CDS,PP_0165,47.32,64.40,NP_742334.1,20.50,0.79,64.40,
HlyD family secretion protein CDS,PP_0166,182.78,248.76,NP_742335.1,56.00,3.05,248.76,
paxB CDS,PP_0167,120.85,164.48,NP_742336.1,58.00,2.01,164.48,paxB
putative surface adhesion protein CDS,PP_0168,527.46,717.84,NP_742337.1,3057.00,8.79,717.84,
TauD/TfdA family dioxygenase CDS,PP_0169,9.99,13.59,NP_742338.1,2.00,0.17,13.59,
ABC transporter substrate-binding protein CDS,PP_0170,13.22,17.99,NP_742339.1,3.00,0.22,17.99,
ABC transporter ATP-binding protein CDS,PP_0171,0.00,0.00,NP_742340.1,0.00,0.00,0.00,
ABC transporter permease CDS,PP_0172,26.01,35.40,NP_742341.1,5.00,0.43,35.40,
transcriptional factor-like protein CDS,PP_0173,142.68,194.18,NP_742342.1,20.00,2.38,194.18,
hypothetical protein CDS,PP_0174,21.95,29.87,NP_742343.1,4.00,0.37,29.87,
transcriptional regulator CDS,PP_0175,29.77,40.51,NP_742344.1,3.00,0.50,40.51,
