Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,195.26,221.78,NP_742171.1,689.00,59.46,221.78,parB
parA CDS,PP_0002,339.55,385.67,NP_742172.1,1087.00,103.41,385.67,parA
rsmG CDS,PP_0003,241.89,274.75,NP_742173.1,636.50,73.66,274.75,rsmG
trmF CDS,PP_0004,240.03,272.63,NP_742174.1,1839.50,73.10,272.63,trmF
trmE CDS,PP_0005,53.96,61.28,NP_742175.1,299.00,16.43,61.28,trmE
oxaA CDS,PP_0006,372.65,423.26,NP_742176.1,2535.00,113.48,423.26,oxaA
yidD CDS,PP_0007,507.88,576.86,NP_742177.1,505.00,154.67,576.86,yidD
rnpA CDS,PP_0008,892.48,1013.70,NP_742178.1,1461.00,271.79,1013.70,rnpA
rpmH CDS,PP_0009,2547.33,2893.31,NP_742179.1,1390.00,775.75,2893.31,rpmH
dnaA CDS,PP_0010,299.86,340.59,NP_742180.1,1843.50,91.32,340.59,dnaA
dnaN CDS,PP_0011,363.04,412.34,NP_742181.1,1620.00,110.56,412.34,dnaN
recF CDS,PP_0012,213.90,242.95,NP_742182.1,954.50,65.14,242.95,recF
gyrB CDS,PP_0013,279.69,317.68,NP_742183.1,2737.00,85.18,317.68,gyrB
transposase CDS,PP_0014,7.77,8.82,NP_742184.2,61.50,2.37,8.82,
transposon protein CDS,PP_0015,16.75,19.03,NP_742185.1,65.00,5.10,19.03,
hypothetical protein CDS,PP_0016,30.52,34.67,NP_742186.1,236.50,9.29,34.67,
transcriptional regulator CDS,PP_0017,159.78,181.48,NP_742187.1,232.50,48.66,181.48,
hypothetical protein CDS,PP_0018,442.27,502.34,NP_742188.1,1507.00,134.69,502.34,
hypothetical protein CDS,PP_0019,504.36,572.86,NP_742189.1,1425.00,153.60,572.86,
hypothetical protein CDS,PP_0020,251.92,286.14,NP_742190.1,892.00,76.72,286.14,
hypothetical protein CDS,PP_0021,40.43,45.92,NP_742191.1,151.00,12.31,45.92,
hypothetical protein CDS,PP_0022,74.97,85.15,NP_742192.2,50.00,22.83,85.15,
hypothetical protein CDS,PP_0023,586.86,666.57,NP_742193.1,306.00,178.72,666.57,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.79,4.30,NP_742194.1,26.00,1.15,4.30,
hypothetical protein CDS,PP_0025,3.23,3.67,NP_742195.1,2.00,0.98,3.67,
cobalt/cadmium/zinc exporter CDS,PP_0026,49.97,56.76,NP_742196.1,183.00,15.22,56.76,
membrane protein CDS,PP_0027,19.35,21.98,NP_742197.1,34.50,5.89,21.98,
hypothetical protein CDS,PP_0028,4.92,5.59,NP_742198.1,6.50,1.50,5.59,
czcR-I CDS,PP_0029,60.66,68.90,NP_742199.1,165.50,18.47,68.90,czcR-I
czrSA CDS,PP_0030,45.94,52.18,NP_742200.1,263.50,13.99,52.18,czrSA
hypothetical protein CDS,PP_0031,3.79,4.30,NP_742201.1,9.00,1.15,4.30,
hypothetical protein CDS,PP_0032,2.23,2.53,NP_742202.1,2.00,0.68,2.53,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.12,6.95,NP_742203.1,36.00,1.86,6.95,
bactoprenol glycosyl-transferase CDS,PP_0034,2.64,3.00,NP_742204.1,10.50,0.80,3.00,
bactoprenol-linked glycose transferase CDS,PP_0035,2.65,3.01,NP_742205.1,4.50,0.81,3.01,
transcriptional regulator CDS,PP_0036,1.79,2.03,NP_742206.1,7.00,0.54,2.03,
oprP CDS,PP_0037,5.18,5.88,NP_742207.1,27.00,1.58,5.88,oprP
hypothetical protein CDS,PP_0039,18.33,20.82,NP_742209.1,76.00,5.58,20.82,
hypothetical protein CDS,PP_0040,37.39,42.46,NP_742210.1,34.00,11.39,42.46,
cadA-I CDS,PP_0041,7.31,8.30,NP_742211.1,59.00,2.22,8.30,cadA-I
hypothetical protein CDS,PP_0042,1.53,1.73,NP_742212.2,2.00,0.47,1.73,
czcA-I CDS,PP_0043,4.89,5.55,NP_742213.1,62.50,1.49,5.55,czcA-I
czcB-I CDS,PP_0044,9.79,11.12,NP_742214.1,49.50,2.98,11.12,czcB-I
czcC-I CDS,PP_0045,5.06,5.74,NP_742215.1,26.00,1.54,5.74,czcC-I
opdT-I CDS,PP_0046,2.58,2.93,NP_742216.1,14.00,0.78,2.93,opdT-I
czcR-II CDS,PP_0047,0.73,0.83,NP_742217.1,2.00,0.22,0.83,czcR-II
hypothetical protein CDS,PP_0048,2.29,2.60,NP_742218.1,3.00,0.70,2.60,
hypothetical protein CDS,PP_0049,81.20,92.23,NP_742219.1,481.50,24.73,92.23,
hypothetical protein CDS,PP_0050,34.56,39.26,NP_742220.1,57.00,10.53,39.26,
sigma-54 dependent transcriptional regulator CDS,PP_0051,43.82,49.77,NP_742221.1,229.00,13.34,49.77,
beta-lactamase domain-containing protein CDS,PP_0052,43.05,48.90,NP_742222.1,154.00,13.11,48.90,
sulfide:quinone oxidoreductase CDS,PP_0053,39.77,45.17,NP_742223.1,204.00,12.11,45.17,
membrane protein CDS,PP_0054,35.03,39.79,NP_742224.1,121.50,10.67,39.79,
transcriptional regulator CDS,PP_0055,53.35,60.60,NP_742225.1,191.50,16.25,60.60,
betA-I CDS,PP_0056,445.86,506.42,NP_742226.1,2979.00,135.78,506.42,betA-I
major facilitator family transporter CDS,PP_0057,97.89,111.19,NP_742227.1,641.00,29.81,111.19,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,59.80,67.93,NP_742228.1,190.00,18.21,67.93,
gmhB CDS,PP_0059,132.84,150.88,NP_742229.1,283.50,40.45,150.88,gmhB
glyS CDS,PP_0060,264.92,300.90,NP_742230.1,2200.50,80.68,300.90,glyS
glyQ CDS,PP_0061,385.98,438.40,NP_742231.1,1479.00,117.54,438.40,glyQ
tag CDS,PP_0062,106.00,120.39,NP_742232.1,236.50,32.28,120.39,tag
