Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,233.61,290.96,NP_742171.1,768.50,66.27,290.96,parB
parA CDS,PP_0002,407.95,508.10,NP_742172.1,1217.50,115.72,508.10,parA
rsmG CDS,PP_0003,273.73,340.94,NP_742173.1,671.50,77.65,340.94,rsmG
trmF CDS,PP_0004,288.68,359.55,NP_742174.1,2062.50,81.89,359.55,trmF
trmE CDS,PP_0005,61.55,76.67,NP_742175.1,318.00,17.46,76.67,trmE
oxaA CDS,PP_0006,712.63,887.60,NP_742176.1,4519.50,202.15,887.60,oxaA
yidD CDS,PP_0007,905.62,1127.96,NP_742177.1,839.50,256.89,1127.96,yidD
rnpA CDS,PP_0008,1793.41,2233.72,NP_742178.1,2737.00,508.72,2233.72,rnpA
rpmH CDS,PP_0009,4112.34,5121.97,NP_742179.1,2092.00,1166.50,5121.97,rpmH
dnaA CDS,PP_0010,330.98,412.24,NP_742180.1,1897.00,93.88,412.24,dnaA
dnaN CDS,PP_0011,381.84,475.58,NP_742181.1,1588.50,108.31,475.58,dnaN
recF CDS,PP_0012,292.06,363.76,NP_742182.1,1215.00,82.84,363.76,recF
gyrB CDS,PP_0013,304.56,379.34,NP_742183.1,2778.50,86.39,379.34,gyrB
transposase CDS,PP_0014,6.71,8.35,NP_742184.2,49.50,1.90,8.35,
transposon protein CDS,PP_0015,12.16,15.15,NP_742185.1,44.00,3.45,15.15,
hypothetical protein CDS,PP_0016,24.29,30.26,NP_742186.1,175.50,6.89,30.26,
transcriptional regulator CDS,PP_0017,158.12,196.94,NP_742187.1,214.50,44.85,196.94,
hypothetical protein CDS,PP_0018,308.98,384.83,NP_742188.1,981.50,87.64,384.83,
hypothetical protein CDS,PP_0019,353.45,440.23,NP_742189.1,931.00,100.26,440.23,
hypothetical protein CDS,PP_0020,260.38,324.30,NP_742190.1,859.50,73.86,324.30,
hypothetical protein CDS,PP_0021,38.77,48.29,NP_742191.1,135.00,11.00,48.29,
hypothetical protein CDS,PP_0022,64.33,80.13,NP_742192.2,40.00,18.25,80.13,
hypothetical protein CDS,PP_0023,90.52,112.74,NP_742193.1,44.00,25.68,112.74,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.81,3.50,NP_742194.1,18.00,0.80,3.50,
hypothetical protein CDS,PP_0025,6.94,8.64,NP_742195.1,4.00,1.97,8.64,
cobalt/cadmium/zinc exporter CDS,PP_0026,20.50,25.54,NP_742196.1,70.00,5.82,25.54,
membrane protein CDS,PP_0027,9.93,12.37,NP_742197.1,16.50,2.82,12.37,
hypothetical protein CDS,PP_0028,6.09,7.58,NP_742198.1,7.50,1.73,7.58,
czcR-I CDS,PP_0029,19.46,24.24,NP_742199.1,49.50,5.52,24.24,czcR-I
czrSA CDS,PP_0030,21.32,26.55,NP_742200.1,114.00,6.05,26.55,czrSA
hypothetical protein CDS,PP_0031,6.09,7.59,NP_742201.1,13.50,1.73,7.59,
hypothetical protein CDS,PP_0032,2.39,2.98,NP_742202.1,2.00,0.68,2.98,
undecaprenyl-glycosyl transferase CDS,PP_0033,4.56,5.68,NP_742203.1,25.00,1.29,5.68,
bactoprenol glycosyl-transferase CDS,PP_0034,3.24,4.03,NP_742204.1,12.00,0.92,4.03,
bactoprenol-linked glycose transferase CDS,PP_0035,1.26,1.57,NP_742205.1,2.00,0.36,1.57,
transcriptional regulator CDS,PP_0036,1.10,1.36,NP_742206.1,4.00,0.31,1.36,
oprP CDS,PP_0037,4.11,5.12,NP_742207.1,20.00,1.17,5.12,oprP
