Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,251.45,319.41,NP_742171.1,920.00,79.33,319.41,parB
parA CDS,PP_0002,407.01,517.02,NP_742172.1,1351.00,128.41,517.02,parA
rsmG CDS,PP_0003,309.52,393.18,NP_742173.1,844.50,97.65,393.18,rsmG
trmF CDS,PP_0004,285.61,362.80,NP_742174.1,2269.50,90.11,362.80,trmF
trmE CDS,PP_0005,61.78,78.48,NP_742175.1,355.00,19.49,78.48,trmE
oxaA CDS,PP_0006,655.98,833.28,NP_742176.1,4627.00,206.96,833.28,oxaA
yidD CDS,PP_0007,853.54,1084.23,NP_742177.1,880.00,269.29,1084.23,yidD
rnpA CDS,PP_0008,1827.82,2321.83,NP_742178.1,3102.50,576.68,2321.83,rnpA
rpmH CDS,PP_0009,4110.17,5221.03,NP_742179.1,2325.50,1296.76,5221.03,rpmH
dnaA CDS,PP_0010,335.24,425.84,NP_742180.1,2137.00,105.77,425.84,dnaA
dnaN CDS,PP_0011,389.68,494.99,NP_742181.1,1803.00,122.94,494.99,dnaN
recF CDS,PP_0012,281.40,357.45,NP_742182.1,1302.00,88.78,357.45,recF
gyrB CDS,PP_0013,336.27,427.16,NP_742183.1,3412.00,106.09,427.16,gyrB
transposase CDS,PP_0014,8.40,10.68,NP_742184.2,69.00,2.65,10.68,
transposon protein CDS,PP_0015,18.27,23.21,NP_742185.1,73.50,5.76,23.21,
hypothetical protein CDS,PP_0016,25.83,32.81,NP_742186.1,207.50,8.15,32.81,
transcriptional regulator CDS,PP_0017,175.97,223.53,NP_742187.1,265.50,55.52,223.53,
hypothetical protein CDS,PP_0018,293.94,373.38,NP_742188.1,1038.50,92.74,373.38,
hypothetical protein CDS,PP_0019,395.62,502.55,NP_742189.1,1159.00,124.82,502.55,
hypothetical protein CDS,PP_0020,269.25,342.02,NP_742190.1,988.50,84.95,342.02,
hypothetical protein CDS,PP_0021,42.35,53.80,NP_742191.1,164.00,13.36,53.80,
hypothetical protein CDS,PP_0022,72.30,91.85,NP_742192.2,50.00,22.81,91.85,
hypothetical protein CDS,PP_0023,77.68,98.68,NP_742193.1,42.00,24.51,98.68,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.51,4.46,NP_742194.1,25.00,1.11,4.46,
hypothetical protein CDS,PP_0025,4.68,5.94,NP_742195.1,3.00,1.48,5.94,
cobalt/cadmium/zinc exporter CDS,PP_0026,23.04,29.27,NP_742196.1,87.50,7.27,29.27,
membrane protein CDS,PP_0027,11.90,15.12,NP_742197.1,22.00,3.76,15.12,
hypothetical protein CDS,PP_0028,4.01,5.10,NP_742198.1,5.50,1.27,5.10,
czcR-I CDS,PP_0029,26.16,33.23,NP_742199.1,74.00,8.25,33.23,czcR-I
czrSA CDS,PP_0030,24.89,31.61,NP_742200.1,148.00,7.85,31.61,czrSA
hypothetical protein CDS,PP_0031,3.65,4.64,NP_742201.1,9.00,1.15,4.64,
hypothetical protein CDS,PP_0032,2.15,2.73,NP_742202.1,2.00,0.68,2.73,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.25,6.67,NP_742203.1,32.00,1.66,6.67,
bactoprenol glycosyl-transferase CDS,PP_0034,3.52,4.47,NP_742204.1,14.50,1.11,4.47,
bactoprenol-linked glycose transferase CDS,PP_0035,2.56,3.25,NP_742205.1,4.50,0.81,3.25,
transcriptional regulator CDS,PP_0036,0.98,1.25,NP_742206.1,4.00,0.31,1.25,
oprP CDS,PP_0037,6.47,8.22,NP_742207.1,35.00,2.04,8.22,oprP
hypothetical protein CDS,PP_0039,23.26,29.54,NP_742209.1,100.00,7.34,29.54,
hypothetical protein CDS,PP_0040,31.81,40.41,NP_742210.1,30.00,10.04,40.41,
cadA-I CDS,PP_0041,5.97,7.58,NP_742211.1,50.00,1.88,7.58,cadA-I
hypothetical protein CDS,PP_0042,2.21,2.81,NP_742212.2,3.00,0.70,2.81,
czcA-I CDS,PP_0043,4.45,5.66,NP_742213.1,59.00,1.40,5.66,czcA-I
czcB-I CDS,PP_0044,6.29,8.00,NP_742214.1,33.00,1.99,8.00,czcB-I
czcC-I CDS,PP_0045,5.06,6.43,NP_742215.1,27.00,1.60,6.43,czcC-I
opdT-I CDS,PP_0046,4.62,5.86,NP_742216.1,26.00,1.46,5.86,opdT-I
czcR-II CDS,PP_0047,1.41,1.80,NP_742217.1,4.00,0.45,1.80,czcR-II
hypothetical protein CDS,PP_0048,8.84,11.23,NP_742218.1,12.00,2.79,11.23,
hypothetical protein CDS,PP_0049,28.63,36.36,NP_742219.1,176.00,9.03,36.36,
hypothetical protein CDS,PP_0050,127.49,161.95,NP_742220.1,218.00,40.22,161.95,
sigma-54 dependent transcriptional regulator CDS,PP_0051,39.86,50.63,NP_742221.1,216.00,12.58,50.63,
beta-lactamase domain-containing protein CDS,PP_0052,15.77,20.03,NP_742222.1,58.50,4.98,20.03,
sulfide:quinone oxidoreductase CDS,PP_0053,16.45,20.90,NP_742223.1,87.50,5.19,20.90,
membrane protein CDS,PP_0054,24.19,30.73,NP_742224.1,87.00,7.63,30.73,
transcriptional regulator CDS,PP_0055,30.36,38.57,NP_742225.1,113.00,9.58,38.57,
betA-I CDS,PP_0056,10.54,13.39,NP_742226.1,73.00,3.32,13.39,betA-I
major facilitator family transporter CDS,PP_0057,9.28,11.79,NP_742227.1,63.00,2.93,11.79,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,80.90,102.77,NP_742228.1,266.50,25.52,102.77,
gmhB CDS,PP_0059,171.04,217.27,NP_742229.1,378.50,53.96,217.27,gmhB
glyS CDS,PP_0060,365.16,463.86,NP_742230.1,3145.00,115.21,463.86,glyS
glyQ CDS,PP_0061,502.63,638.47,NP_742231.1,1997.00,158.58,638.47,glyQ
tag CDS,PP_0062,96.82,122.99,NP_742232.1,224.00,30.55,122.99,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,94.58,120.14,NP_742233.1,352.00,29.84,120.14,
hypothetical protein CDS,PP_0064,39.39,50.03,NP_742234.1,52.00,12.43,50.03,
trkA CDS,PP_0065,63.65,80.85,NP_742235.1,366.50,20.08,80.85,trkA
rsmB CDS,PP_0066,72.62,92.25,NP_742236.1,399.00,22.91,92.25,rsmB
fmt CDS,PP_0067,93.86,119.22,NP_742237.1,367.00,29.61,119.22,fmt
