Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,234.01,308.30,NP_742171.1,46.50,3.90,308.30,parB
parA CDS,PP_0002,341.15,449.46,NP_742172.1,61.50,5.69,449.46,parA
rsmG CDS,PP_0003,418.42,551.25,NP_742173.1,62.00,6.98,551.25,rsmG
trmF CDS,PP_0004,236.35,311.39,NP_742174.1,102.00,3.94,311.39,trmF
trmE CDS,PP_0005,44.86,59.11,NP_742175.1,14.00,0.75,59.11,trmE
oxaA CDS,PP_0006,383.73,505.56,NP_742176.1,147.00,6.40,505.56,oxaA
yidD CDS,PP_0007,500.06,658.81,NP_742177.1,28.00,8.34,658.81,yidD
rnpA CDS,PP_0008,1540.39,2029.42,NP_742178.1,142.00,25.69,2029.42,rnpA
rpmH CDS,PP_0009,2603.47,3430.01,NP_742179.1,80.00,43.41,3430.01,rpmH
dnaA CDS,PP_0010,486.71,641.22,NP_742180.1,168.50,8.12,641.22,dnaA
dnaN CDS,PP_0011,314.38,414.19,NP_742181.1,79.00,5.24,414.19,dnaN
recF CDS,PP_0012,206.93,272.63,NP_742182.1,52.00,3.45,272.63,recF
gyrB CDS,PP_0013,427.36,563.03,NP_742183.1,235.50,7.13,563.03,gyrB
transposase CDS,PP_0014,8.97,11.82,NP_742184.2,4.00,0.15,11.82,
transposon protein CDS,PP_0015,13.73,18.09,NP_742185.1,3.00,0.23,18.09,
hypothetical protein CDS,PP_0016,25.21,33.21,NP_742186.1,11.00,0.42,33.21,
transcriptional regulator CDS,PP_0017,280.69,369.80,NP_742187.1,23.00,4.68,369.80,
hypothetical protein CDS,PP_0018,218.89,288.38,NP_742188.1,42.00,3.65,288.38,
hypothetical protein CDS,PP_0019,241.98,318.80,NP_742189.1,38.50,4.04,318.80,
hypothetical protein CDS,PP_0020,213.15,280.82,NP_742190.1,42.50,3.55,280.82,
hypothetical protein CDS,PP_0021,80.83,106.49,NP_742191.1,17.00,1.35,106.49,
hypothetical protein CDS,PP_0022,53.25,70.16,NP_742192.2,2.00,0.89,70.16,
hypothetical protein CDS,PP_0023,408.68,538.43,NP_742193.1,12.00,6.82,538.43,
membrane-associated metal-dependent hydrolase CDS,PP_0024,5.17,6.82,NP_742194.1,2.00,0.09,6.82,
hypothetical protein CDS,PP_0025,28.71,37.83,NP_742195.1,1.00,0.48,37.83,
cobalt/cadmium/zinc exporter CDS,PP_0026,67.89,89.44,NP_742196.1,14.00,1.13,89.44,
membrane protein CDS,PP_0027,0.00,0.00,NP_742197.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0028,0.00,0.00,NP_742198.1,0.00,0.00,0.00,
czcR-I CDS,PP_0029,39.05,51.45,NP_742199.1,6.00,0.65,51.45,czcR-I
czrSA CDS,PP_0030,30.96,40.79,NP_742200.1,10.00,0.52,40.79,czrSA
hypothetical protein CDS,PP_0031,7.47,9.84,NP_742201.1,1.00,0.12,9.84,
hypothetical protein CDS,PP_0032,19.79,26.07,NP_742202.1,1.00,0.33,26.07,
undecaprenyl-glycosyl transferase CDS,PP_0033,9.06,11.93,NP_742203.1,3.00,0.15,11.93,
bactoprenol glycosyl-transferase CDS,PP_0034,8.93,11.76,NP_742204.1,2.00,0.15,11.76,
bactoprenol-linked glycose transferase CDS,PP_0035,10.46,13.78,NP_742205.1,1.00,0.17,13.78,
transcriptional regulator CDS,PP_0036,4.53,5.97,NP_742206.1,1.00,0.08,5.97,
oprP CDS,PP_0037,6.81,8.97,NP_742207.1,2.00,0.11,8.97,oprP
hypothetical protein CDS,PP_0039,17.13,22.57,NP_742209.1,4.00,0.29,22.57,
hypothetical protein CDS,PP_0040,234.31,308.70,NP_742210.1,12.00,3.91,308.70,
cadA-I CDS,PP_0041,13.19,17.38,NP_742211.1,6.00,0.22,17.38,cadA-I
hypothetical protein CDS,PP_0042,13.56,17.86,NP_742212.2,1.00,0.23,17.86,
czcA-I CDS,PP_0043,5.56,7.32,NP_742213.1,4.00,0.09,7.32,czcA-I
czcB-I CDS,PP_0044,10.54,13.88,NP_742214.1,3.00,0.18,13.88,czcB-I
czcC-I CDS,PP_0045,3.45,4.55,NP_742215.1,1.00,0.06,4.55,czcC-I
