Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,195.67,241.04,NP_742171.1,462.50,39.97,241.04,parB
parA CDS,PP_0002,402.22,495.47,NP_742172.1,862.50,82.15,495.47,parA
rsmG CDS,PP_0003,249.63,307.51,NP_742173.1,440.00,50.99,307.51,rsmG
trmF CDS,PP_0004,314.02,386.82,NP_742174.1,1612.00,64.14,386.82,trmF
trmE CDS,PP_0005,70.04,86.28,NP_742175.1,260.00,14.31,86.28,trmE
oxaA CDS,PP_0006,463.92,571.49,NP_742176.1,2114.00,94.76,571.49,oxaA
yidD CDS,PP_0007,566.77,698.18,NP_742177.1,377.50,115.76,698.18,yidD
rnpA CDS,PP_0008,1304.09,1606.44,NP_742178.1,1430.00,266.36,1606.44,rnpA
rpmH CDS,PP_0009,4756.28,5859.03,NP_742179.1,1738.50,971.48,5859.03,rpmH
dnaA CDS,PP_0010,312.03,384.38,NP_742180.1,1285.00,63.73,384.38,dnaA
dnaN CDS,PP_0011,363.82,448.17,NP_742181.1,1087.50,74.31,448.17,dnaN
recF CDS,PP_0012,281.69,347.00,NP_742182.1,842.00,57.54,347.00,recF
gyrB CDS,PP_0013,295.73,364.30,NP_742183.1,1938.50,60.40,364.30,gyrB
transposase CDS,PP_0014,4.15,5.11,NP_742184.2,22.00,0.85,5.11,
transposon protein CDS,PP_0015,9.04,11.14,NP_742185.1,23.50,1.85,11.14,
hypothetical protein CDS,PP_0016,26.11,32.16,NP_742186.1,135.50,5.33,32.16,
transcriptional regulator CDS,PP_0017,192.36,236.96,NP_742187.1,187.50,39.29,236.96,
hypothetical protein CDS,PP_0018,302.96,373.21,NP_742188.1,691.50,61.88,373.21,
hypothetical protein CDS,PP_0019,280.84,345.95,NP_742189.1,531.50,57.36,345.95,
hypothetical protein CDS,PP_0020,195.21,240.47,NP_742190.1,463.00,39.87,240.47,
hypothetical protein CDS,PP_0021,51.16,63.03,NP_742191.1,128.00,10.45,63.03,
hypothetical protein CDS,PP_0022,67.15,82.72,NP_742192.2,30.00,13.72,82.72,
hypothetical protein CDS,PP_0023,77.30,95.23,NP_742193.1,27.00,15.79,95.23,
