Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,224.78,309.02,NP_742171.1,76.50,6.52,309.02,parB
parA CDS,PP_0002,223.48,307.23,NP_742172.1,69.00,6.48,307.23,parA
rsmG CDS,PP_0003,360.54,495.66,NP_742173.1,91.50,10.46,495.66,rsmG
trmF CDS,PP_0004,186.70,256.67,NP_742174.1,138.00,5.42,256.67,trmF
trmE CDS,PP_0005,39.29,54.02,NP_742175.1,21.00,1.14,54.02,trmE
oxaA CDS,PP_0006,284.25,390.78,NP_742176.1,186.50,8.25,390.78,oxaA
yidD CDS,PP_0007,479.66,659.42,NP_742177.1,46.00,13.92,659.42,yidD
rnpA CDS,PP_0008,1320.57,1815.48,NP_742178.1,208.50,38.32,1815.48,rnpA
rpmH CDS,PP_0009,3078.17,4231.76,NP_742179.1,162.00,89.31,4231.76,rpmH
dnaA CDS,PP_0010,319.59,439.36,NP_742180.1,189.50,9.27,439.36,dnaA
dnaN CDS,PP_0011,221.89,305.05,NP_742181.1,95.50,6.44,305.05,dnaN
recF CDS,PP_0012,267.20,367.34,NP_742182.1,115.00,7.75,367.34,recF
gyrB CDS,PP_0013,300.91,413.68,NP_742183.1,284.00,8.73,413.68,gyrB
transposase CDS,PP_0014,7.86,10.80,NP_742184.2,6.00,0.23,10.80,
transposon protein CDS,PP_0015,13.36,18.37,NP_742185.1,5.00,0.39,18.37,
hypothetical protein CDS,PP_0016,33.45,45.99,NP_742186.1,25.00,0.97,45.99,
transcriptional regulator CDS,PP_0017,206.64,284.08,NP_742187.1,29.00,6.00,284.08,
hypothetical protein CDS,PP_0018,407.74,560.55,NP_742188.1,134.00,11.83,560.55,
hypothetical protein CDS,PP_0019,449.54,618.01,NP_742189.1,122.50,13.04,618.01,
hypothetical protein CDS,PP_0020,323.57,444.83,NP_742190.1,110.50,9.39,444.83,
hypothetical protein CDS,PP_0021,74.96,103.05,NP_742191.1,27.00,2.17,103.05,
hypothetical protein CDS,PP_0022,77.73,106.86,NP_742192.2,5.00,2.26,106.86,
hypothetical protein CDS,PP_0023,1551.01,2132.28,NP_742193.1,78.00,45.00,2132.28,
membrane-associated metal-dependent hydrolase CDS,PP_0024,6.04,8.31,NP_742194.1,4.00,0.18,8.31,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,33.98,46.71,NP_742196.1,12.00,0.99,46.71,
membrane protein CDS,PP_0027,29.08,39.98,NP_742197.1,5.00,0.84,39.98,
hypothetical protein CDS,PP_0028,23.53,32.35,NP_742198.1,3.00,0.68,32.35,
czcR-I CDS,PP_0029,60.80,83.59,NP_742199.1,16.00,1.76,83.59,czcR-I
czrSA CDS,PP_0030,27.12,37.28,NP_742200.1,15.00,0.79,37.28,czrSA
hypothetical protein CDS,PP_0031,0.00,0.00,NP_742201.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,10.58,14.54,NP_742203.1,6.00,0.31,14.54,
bactoprenol glycosyl-transferase CDS,PP_0034,0.00,0.00,NP_742204.1,0.00,0.00,0.00,
bactoprenol-linked glycose transferase CDS,PP_0035,0.00,0.00,NP_742205.1,0.00,0.00,0.00,
transcriptional regulator CDS,PP_0036,2.65,3.64,NP_742206.1,1.00,0.08,3.64,
oprP CDS,PP_0037,3.98,5.47,NP_742207.1,2.00,0.12,5.47,oprP
hypothetical protein CDS,PP_0039,32.50,44.68,NP_742209.1,13.00,0.94,44.68,
hypothetical protein CDS,PP_0040,68.40,94.04,NP_742210.1,6.00,1.98,94.04,
cadA-I CDS,PP_0041,5.14,7.06,NP_742211.1,4.00,0.15,7.06,cadA-I
hypothetical protein CDS,PP_0042,0.00,0.00,NP_742212.2,0.00,0.00,0.00,
czcA-I CDS,PP_0043,2.43,3.35,NP_742213.1,3.00,0.07,3.35,czcA-I
czcB-I CDS,PP_0044,6.15,8.46,NP_742214.1,3.00,0.18,8.46,czcB-I
czcC-I CDS,PP_0045,4.03,5.54,NP_742215.1,2.00,0.12,5.54,czcC-I
opdT-I CDS,PP_0046,5.73,7.87,NP_742216.1,3.00,0.17,7.87,opdT-I
czcR-II CDS,PP_0047,3.80,5.22,NP_742217.1,1.00,0.11,5.22,czcR-II
hypothetical protein CDS,PP_0048,7.92,10.88,NP_742218.1,1.00,0.23,10.88,
hypothetical protein CDS,PP_0049,29.73,40.87,NP_742219.1,17.00,0.86,40.87,
hypothetical protein CDS,PP_0050,81.73,112.36,NP_742220.1,13.00,2.37,112.36,
sigma-54 dependent transcriptional regulator CDS,PP_0051,43.65,60.00,NP_742221.1,22.00,1.27,60.00,
beta-lactamase domain-containing protein CDS,PP_0052,8.70,11.95,NP_742222.1,3.00,0.25,11.95,
sulfide:quinone oxidoreductase CDS,PP_0053,8.09,11.12,NP_742223.1,4.00,0.23,11.12,
membrane protein CDS,PP_0054,2.99,4.11,NP_742224.1,1.00,0.09,4.11,
transcriptional regulator CDS,PP_0055,14.44,19.86,NP_742225.1,5.00,0.42,19.86,
betA-I CDS,PP_0056,45.00,61.87,NP_742226.1,29.00,1.31,61.87,betA-I
major facilitator family transporter CDS,PP_0057,9.50,13.06,NP_742227.1,6.00,0.28,13.06,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,68.53,94.22,NP_742228.1,21.00,1.99,94.22,
gmhB CDS,PP_0059,119.03,163.63,NP_742229.1,24.50,3.45,163.63,gmhB
glyS CDS,PP_0060,215.95,296.88,NP_742230.1,173.00,6.27,296.88,glyS
glyQ CDS,PP_0061,285.47,392.45,NP_742231.1,105.50,8.28,392.45,glyQ
tag CDS,PP_0062,106.88,146.94,NP_742232.1,23.00,3.10,146.94,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,54.88,75.45,NP_742233.1,19.00,1.59,75.45,
hypothetical protein CDS,PP_0064,40.72,55.98,NP_742234.1,5.00,1.18,55.98,
trkA CDS,PP_0065,73.74,101.38,NP_742235.1,39.50,2.14,101.38,trkA
rsmB CDS,PP_0066,39.13,53.80,NP_742236.1,20.00,1.14,53.80,rsmB
fmt CDS,PP_0067,53.61,73.70,NP_742237.1,19.50,1.56,73.70,fmt
def-I CDS,PP_0068,177.08,243.44,NP_742238.1,35.00,5.14,243.44,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,16.35,22.48,NP_742239.1,7.00,0.47,22.48,
tsaC CDS,PP_0070,68.96,94.80,NP_742240.1,15.00,2.00,94.80,tsaC
hypothetical protein CDS,PP_0071,38.52,52.95,NP_742241.2,5.00,1.12,52.95,
qor-I CDS,PP_0072,104.91,144.23,NP_742242.1,40.00,3.04,144.23,qor-I
hemF CDS,PP_0073,64.69,88.94,NP_742243.1,23.00,1.88,88.94,hemF
aroE CDS,PP_0074,62.19,85.49,NP_742244.1,20.00,1.80,85.49,aroE
choline sulfate transporter CDS,PP_0075,4.91,6.76,NP_742245.1,3.00,0.14,6.76,
choline betaine-binding protein CDS,PP_0076,38.87,53.43,NP_742246.2,14.00,1.13,53.43,
betC CDS,PP_0077,6.76,9.29,NP_742247.1,4.00,0.20,9.29,betC
transcriptional regulator CDS,PP_0079,22.80,31.35,NP_742249.1,8.00,0.66,31.35,
hypothetical protein CDS,PP_0080,20.75,28.53,NP_742250.1,5.00,0.60,28.53,
hypothetical protein CDS,PP_0081,48.27,66.36,NP_742251.1,7.00,1.40,66.36,
trpA CDS,PP_0082,199.51,274.28,NP_742252.1,63.00,5.79,274.28,trpA
trpB CDS,PP_0083,362.24,497.99,NP_742253.1,172.00,10.51,497.99,trpB
trpI CDS,PP_0084,8.58,11.79,NP_742254.1,3.00,0.25,11.79,trpI
hypothetical protein CDS,PP_0085,41.97,57.69,NP_742255.1,8.00,1.22,57.69,
hypothetical protein CDS,PP_0086,100.94,138.77,NP_742256.1,8.50,2.93,138.77,
hypothetical protein CDS,PP_0087,286.63,394.06,NP_742257.1,29.50,8.32,394.06,
alkanal monooxygenase CDS,PP_0088,51.05,70.18,NP_742258.1,20.00,1.48,70.18,
osmC CDS,PP_0089,24.09,33.11,NP_742259.1,4.00,0.70,33.11,osmC
hypothetical protein CDS,PP_0090,172.74,237.47,NP_742260.1,20.00,5.01,237.47,
putative lipoprotein CDS,PP_0091,49.57,68.14,NP_742261.1,8.00,1.44,68.14,
putative lipoprotein CDS,PP_0092,24.78,34.07,NP_742262.1,4.00,0.72,34.07,
zinc protease CDS,PP_0093,11.91,16.37,NP_742263.2,5.00,0.35,16.37,
5'-nucleotidase CDS,PP_0094,35.46,48.75,NP_742264.1,9.00,1.03,48.75,
hypothetical protein CDS,PP_0095,46.72,64.23,NP_742265.1,10.00,1.36,64.23,
prlC CDS,PP_0096,149.38,205.37,NP_742266.1,119.50,4.33,205.37,prlC
hypothetical protein CDS,PP_0097,195.57,268.86,NP_742267.1,21.50,5.67,268.86,
hypothetical protein CDS,PP_0098,58.97,81.07,NP_742268.1,4.00,1.71,81.07,
hypothetical protein CDS,PP_0099,4.84,6.66,NP_742269.1,2.00,0.14,6.66,
cynT CDS,PP_0100,527.28,724.88,NP_742270.1,148.00,15.30,724.88,cynT
sulfate transporter CDS,PP_0101,45.62,62.72,NP_742271.1,27.00,1.32,62.72,
cytochrome c oxidase subunit 2 CDS,PP_0103,6.82,9.38,NP_742273.1,3.00,0.20,9.38,
ctaD CDS,PP_0104,8.07,11.09,NP_742274.1,5.00,0.23,11.09,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,2.26,3.11,NP_742275.1,0.50,0.07,3.11,
cytochrome c oxidase subunit 3 CDS,PP_0106,1.44,1.99,NP_742276.1,0.50,0.04,1.99,
hypothetical protein CDS,PP_0107,0.00,0.00,NP_742277.2,0.00,0.00,0.00,
hypothetical protein CDS,PP_0108,0.00,0.00,NP_742278.1,0.00,0.00,0.00,
membrane protein CDS,PP_0109,0.00,0.00,NP_742279.1,0.00,0.00,0.00,
CyoE-like protoheme IX farnesyltransferase CDS,PP_0110,28.69,39.45,NP_742280.1,10.00,0.83,39.45,
electron transport protein SCO1/SenC CDS,PP_0111,137.78,189.42,NP_742281.1,34.00,4.00,189.42,
metQ CDS,PP_0112,332.70,457.39,NP_742282.1,100.00,9.65,457.39,metQ
metI CDS,PP_0113,137.42,188.92,NP_742283.1,36.00,3.99,188.92,metI
metN CDS,PP_0114,66.16,90.96,NP_742284.1,26.00,1.92,90.96,metN
katE CDS,PP_0115,8.41,11.56,NP_742285.1,7.00,0.24,11.56,katE
putative lipoprotein CDS,PP_0116,72.46,99.62,NP_742286.1,20.00,2.10,99.62,
znuB CDS,PP_0117,16.38,22.52,NP_742287.1,5.00,0.48,22.52,znuB
znuC CDS,PP_0118,28.17,38.73,NP_742288.1,8.50,0.82,38.73,znuC
zinc uptake regulation protein Zur CDS,PP_0119,44.86,61.68,NP_742289.2,8.50,1.30,61.68,
zinc ABC transporter CDS,PP_0120,52.21,71.77,NP_742290.1,18.50,1.51,71.77,
thrB CDS,PP_0121,49.90,68.60,NP_742291.1,18.50,1.45,68.60,thrB
hypothetical protein CDS,PP_0122,160.32,220.40,NP_742292.1,18.00,4.65,220.40,
polA CDS,PP_0123,61.61,84.70,NP_742293.1,66.00,1.79,84.70,polA
engB CDS,PP_0124,129.68,178.27,NP_742294.1,32.00,3.76,178.27,engB
cytochrome c-type protein CDS,PP_0125,385.19,529.55,NP_742295.1,45.50,11.18,529.55,
cc CDS,PP_0126,147.35,202.57,NP_742296.1,35.50,4.28,202.57,cc
dsbA CDS,PP_0127,289.74,398.33,NP_742297.1,71.50,8.41,398.33,dsbA
hypothetical protein CDS,PP_0128,33.00,45.37,NP_742298.1,11.00,0.96,45.37,
GGDEF domain-containing protein CDS,PP_0129,91.99,126.47,NP_742299.1,69.50,2.67,126.47,
amiD CDS,PP_0130,32.51,44.70,NP_742300.1,10.00,0.94,44.70,amiD
membrane-anchored phosphodiesterase CDS,PP_0131,18.35,25.22,NP_742301.1,11.50,0.53,25.22,
kinB CDS,PP_0132,24.47,33.64,NP_742302.1,17.00,0.71,33.64,kinB
algB CDS,PP_0133,79.03,108.65,NP_742303.1,41.50,2.29,108.65,algB
hypothetical protein CDS,PP_0134,6.24,8.58,NP_742304.1,2.00,0.18,8.58,
hypothetical protein CDS,PP_0135,0.00,0.00,NP_742305.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0136,43.57,59.90,NP_742306.1,8.00,1.26,59.90,
gltP CDS,PP_0137,279.87,384.75,NP_742307.1,145.00,8.12,384.75,gltP
membrane protein CDS,PP_0138,23.98,32.97,NP_742308.1,11.50,0.70,32.97,
lipoprotein CDS,PP_0139,42.35,58.22,NP_742309.1,10.50,1.23,58.22,
hypothetical protein CDS,PP_0140,32.78,45.07,NP_742310.1,12.00,0.95,45.07,
ABC transporter ATP-binding protein CDS,PP_0141,25.91,35.62,NP_742311.1,8.00,0.75,35.62,
ABC transporter permease CDS,PP_0142,27.14,37.32,NP_742312.1,12.00,0.79,37.32,
membrane protein CDS,PP_0143,30.00,41.25,NP_742313.1,12.00,0.87,41.25,
insulinase family metalloprotease CDS,PP_0144,14.59,20.05,NP_742314.1,8.00,0.42,20.05,
yjbB CDS,PP_0145,9.28,12.75,NP_742315.1,6.00,0.27,12.75,yjbB
ygdQ CDS,PP_0146,152.69,209.91,NP_742316.1,47.50,4.43,209.91,ygdQ
citN CDS,PP_0147,30.40,41.79,NP_742317.1,15.50,0.88,41.79,citN
hypothetical protein CDS,PP_0148,6.33,8.71,NP_742318.1,1.00,0.18,8.71,
hypothetical protein CDS,PP_0149,26.88,36.96,NP_742319.1,20.50,0.78,36.96,
hypothetical protein CDS,PP_0150,127.86,175.77,NP_742320.1,16.00,3.71,175.77,
hypothetical protein CDS,PP_0151,222.49,305.87,NP_742321.1,25.50,6.46,305.87,
hypothetical protein CDS,PP_0152,289.50,398.00,NP_742322.1,43.00,8.40,398.00,
hypothetical protein CDS,PP_0153,296.89,408.16,NP_742323.1,25.00,8.61,408.16,
scpC CDS,PP_0154,446.41,613.71,NP_742324.1,260.00,12.95,613.71,scpC
pntB CDS,PP_0155,25.88,35.58,NP_742325.1,14.50,0.75,35.58,pntB
pntAA CDS,PP_0156,38.87,53.43,YP_009236895.1,17.00,1.13,53.43,pntAA
gcdR CDS,PP_0157,36.33,49.94,NP_742326.1,13.00,1.05,49.94,gcdR
gcdH CDS,PP_0158,399.31,548.96,NP_742327.1,184.00,11.59,548.96,gcdH
family III CoA-transferase CDS,PP_0159,218.49,300.37,NP_742328.1,104.00,6.34,300.37,
ferrioxamine receptor CDS,PP_0160,18.57,25.52,NP_742329.1,18.00,0.54,25.52,
putative transmembrane sensor CDS,PP_0161,6.70,9.21,NP_742330.1,2.50,0.19,9.21,
ECF family RNA polymerase sigma-70 factor CDS,PP_0162,27.03,37.16,NP_742331.1,5.50,0.78,37.16,
transcriptional regulator CDS,PP_0163,33.46,46.00,NP_742332.1,9.00,0.97,46.00,
hypothetical protein CDS,PP_0164,111.04,152.66,NP_742333.2,30.00,3.22,152.66,
GGDEF domain-containing protein CDS,PP_0165,47.43,65.20,NP_742334.1,36.00,1.38,65.20,
HlyD family secretion protein CDS,PP_0166,170.45,234.33,NP_742335.1,91.50,4.95,234.33,
paxB CDS,PP_0167,90.98,125.07,NP_742336.1,76.50,2.64,125.07,paxB
putative surface adhesion protein CDS,PP_0168,474.25,651.98,NP_742337.1,4816.00,13.76,651.98,
TauD/TfdA family dioxygenase CDS,PP_0169,17.10,23.51,NP_742338.1,6.00,0.50,23.51,
ABC transporter substrate-binding protein CDS,PP_0170,2.51,3.46,NP_742339.1,1.00,0.07,3.46,
ABC transporter ATP-binding protein CDS,PP_0171,20.78,28.57,NP_742340.1,7.00,0.60,28.57,
ABC transporter permease CDS,PP_0172,17.81,24.49,NP_742341.1,6.00,0.52,24.49,
transcriptional factor-like protein CDS,PP_0173,248.37,341.45,NP_742342.1,61.00,7.21,341.45,
hypothetical protein CDS,PP_0174,37.58,51.67,NP_742343.1,12.00,1.09,51.67,
transcriptional regulator CDS,PP_0175,11.33,15.57,NP_742344.1,2.00,0.33,15.57,
putative efflux transporter CDS,PP_0176,3.69,5.07,NP_742345.1,3.00,0.11,5.07,
hypothetical protein CDS,PP_0177,0.00,0.00,NP_742346.1,0.00,0.00,0.00,
efflux pump CDS,PP_0178,7.32,10.06,NP_742347.1,2.50,0.21,10.06,
putative efflux transporter CDS,PP_0179,13.56,18.64,NP_742348.1,7.50,0.39,18.64,
cytochrome c family protein CDS,PP_0180,34.90,47.98,NP_742349.1,26.00,1.01,47.98,
hypothetical protein CDS,PP_0181,396.24,544.74,NP_742350.1,38.00,11.50,544.74,
hypothetical protein CDS,PP_0182,296.30,407.35,NP_742351.1,35.00,8.60,407.35,
glutathione S-transferase CDS,PP_0183,81.25,111.70,NP_742352.1,21.00,2.36,111.70,
argH CDS,PP_0184,216.95,298.26,NP_742353.1,119.00,6.29,298.26,argH
algR CDS,PP_0185,93.09,127.98,NP_742354.1,27.00,2.70,127.98,algR
hemC CDS,PP_0186,107.56,147.87,NP_742355.1,39.50,3.12,147.87,hemC
hemD CDS,PP_0187,53.44,73.47,NP_742356.1,16.00,1.55,73.47,hemD
uroporphyrin-III C-methyltransferase CDS,PP_0188,75.04,103.17,NP_742357.1,33.00,2.18,103.17,
heme biosynthesis protein CDS,PP_0189,59.00,81.12,NP_742358.1,28.50,1.71,81.12,
disulfide bond formation protein B CDS,PP_0190,10.12,13.91,NP_742359.1,2.00,0.29,13.91,
algQ CDS,PP_0191,460.20,632.67,NP_742360.1,84.50,13.35,632.67,algQ
fkl CDS,PP_0192,94.79,130.31,NP_742361.1,24.50,2.75,130.31,fkl
algP CDS,PP_0194,448.25,616.24,NP_742363.1,173.00,13.01,616.24,algP
hypothetical protein CDS,PP_0195,69.47,95.51,NP_742364.1,13.00,2.02,95.51,
yheS CDS,PP_0196,100.00,137.48,NP_742365.1,74.50,2.90,137.48,yheS
hypothetical protein CDS,PP_0197,23.99,32.99,NP_742366.1,5.50,0.70,32.99,
