Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,188.74,213.72,NP_742171.1,434.50,37.57,213.72,parB
parA CDS,PP_0002,330.85,374.66,NP_742172.1,691.00,65.86,374.66,parA
rsmG CDS,PP_0003,249.31,282.32,NP_742173.1,428.00,49.63,282.32,rsmG
trmF CDS,PP_0004,188.71,213.69,NP_742174.1,943.50,37.57,213.69,trmF
trmE CDS,PP_0005,122.53,138.75,NP_742175.1,443.00,24.39,138.75,trmE
oxaA CDS,PP_0006,94.63,107.16,NP_742176.1,420.00,18.84,107.16,oxaA
yidD CDS,PP_0007,164.17,185.91,NP_742177.1,106.50,32.68,185.91,yidD
rnpA CDS,PP_0008,323.50,366.33,NP_742178.1,345.50,64.40,366.33,rnpA
rpmH CDS,PP_0009,370.78,419.87,NP_742179.1,132.00,73.81,419.87,rpmH
dnaA CDS,PP_0010,275.37,311.83,NP_742180.1,1104.50,54.82,311.83,dnaA
dnaN CDS,PP_0011,367.88,416.58,NP_742181.1,1071.00,73.23,416.58,dnaN
recF CDS,PP_0012,184.11,208.48,NP_742182.1,536.00,36.65,208.48,recF
gyrB CDS,PP_0013,231.90,262.60,NP_742183.1,1480.50,46.16,262.60,gyrB
transposase CDS,PP_0014,8.71,9.86,NP_742184.2,45.00,1.73,9.86,
transposon protein CDS,PP_0015,23.50,26.61,NP_742185.1,59.50,4.68,26.61,
hypothetical protein CDS,PP_0016,41.54,47.04,NP_742186.1,210.00,8.27,47.04,
transcriptional regulator CDS,PP_0017,304.42,344.73,NP_742187.1,289.00,60.60,344.73,
hypothetical protein CDS,PP_0018,458.61,519.32,NP_742188.1,1019.50,91.29,519.32,
hypothetical protein CDS,PP_0019,790.97,895.69,NP_742189.1,1458.00,157.46,895.69,
hypothetical protein CDS,PP_0020,439.17,497.31,NP_742190.1,1014.50,87.42,497.31,
hypothetical protein CDS,PP_0021,53.76,60.88,NP_742191.1,131.00,10.70,60.88,
hypothetical protein CDS,PP_0022,117.21,132.73,NP_742192.2,51.00,23.33,132.73,
hypothetical protein CDS,PP_0023,3530.49,3997.90,NP_742193.1,1201.00,702.81,3997.90,
membrane-associated metal-dependent hydrolase CDS,PP_0024,6.25,7.08,NP_742194.1,28.00,1.24,7.08,
hypothetical protein CDS,PP_0025,2.48,2.81,NP_742195.1,1.00,0.49,2.81,
cobalt/cadmium/zinc exporter CDS,PP_0026,148.17,167.79,NP_742196.1,354.00,29.50,167.79,
membrane protein CDS,PP_0027,53.31,60.37,NP_742197.1,62.00,10.61,60.37,
