Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,20.27,24.34,NP_742171.1,53.50,4.63,24.34,parB
parA CDS,PP_0002,50.74,60.92,NP_742172.1,121.50,11.59,60.92,parA
rsmG CDS,PP_0003,48.27,57.95,NP_742173.1,95.00,11.02,57.95,rsmG
trmF CDS,PP_0004,37.86,45.45,NP_742174.1,217.00,8.65,45.45,trmF
trmE CDS,PP_0005,91.92,110.36,NP_742175.1,381.00,20.99,110.36,trmE
oxaA CDS,PP_0006,14.74,17.70,NP_742176.1,75.00,3.37,17.70,oxaA
yidD CDS,PP_0007,35.63,42.78,NP_742177.1,26.50,8.14,42.78,yidD
rnpA CDS,PP_0008,31.85,38.24,NP_742178.1,39.00,7.27,38.24,rnpA
rpmH CDS,PP_0009,35.53,42.65,NP_742179.1,14.50,8.11,42.65,rpmH
dnaA CDS,PP_0010,32.08,38.51,NP_742180.1,147.50,7.33,38.51,dnaA
dnaN CDS,PP_0011,29.06,34.89,NP_742181.1,97.00,6.64,34.89,dnaN
recF CDS,PP_0012,33.86,40.65,NP_742182.1,113.00,7.73,40.65,recF
gyrB CDS,PP_0013,22.06,26.49,NP_742183.1,161.50,5.04,26.49,gyrB
transposase CDS,PP_0014,9.29,11.15,NP_742184.2,55.00,2.12,11.15,
transposon protein CDS,PP_0015,23.95,28.75,NP_742185.1,69.50,5.47,28.75,
hypothetical protein CDS,PP_0016,38.56,46.30,NP_742186.1,223.50,8.81,46.30,
transcriptional regulator CDS,PP_0017,136.44,163.82,NP_742187.1,148.50,31.16,163.82,
hypothetical protein CDS,PP_0018,215.41,258.63,NP_742188.1,549.00,49.20,258.63,
hypothetical protein CDS,PP_0019,1969.67,2364.89,NP_742189.1,4162.50,449.85,2364.89,
hypothetical protein CDS,PP_0020,635.66,763.21,NP_742190.1,1683.50,145.18,763.21,
hypothetical protein CDS,PP_0021,15.03,18.05,NP_742191.1,42.00,3.43,18.05,
hypothetical protein CDS,PP_0022,607.40,729.28,NP_742192.2,303.00,138.72,729.28,
hypothetical protein CDS,PP_0023,492.30,591.08,NP_742193.1,192.00,112.44,591.08,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.12,3.74,NP_742194.1,16.00,0.71,3.74,
hypothetical protein CDS,PP_0025,8.65,10.38,NP_742195.1,4.00,1.97,10.38,
cobalt/cadmium/zinc exporter CDS,PP_0026,76.48,91.83,NP_742196.1,209.50,17.47,91.83,
membrane protein CDS,PP_0027,22.13,26.57,NP_742197.1,29.50,5.05,26.57,
hypothetical protein CDS,PP_0028,8.09,9.72,NP_742198.1,8.00,1.85,9.72,
czcR-I CDS,PP_0029,107.80,129.44,NP_742199.1,220.00,24.62,129.44,czcR-I
czrSA CDS,PP_0030,45.45,54.57,NP_742200.1,195.00,10.38,54.57,czrSA
hypothetical protein CDS,PP_0031,9.56,11.48,NP_742201.1,17.00,2.18,11.48,
hypothetical protein CDS,PP_0032,22.35,26.83,NP_742202.1,15.00,5.10,26.83,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.14,7.37,NP_742203.1,27.00,1.40,7.37,
bactoprenol glycosyl-transferase CDS,PP_0034,3.36,4.04,NP_742204.1,10.00,0.77,4.04,
bactoprenol-linked glycose transferase CDS,PP_0035,2.36,2.84,NP_742205.1,3.00,0.54,2.84,
transcriptional regulator CDS,PP_0036,3.75,4.51,NP_742206.1,11.00,0.86,4.51,
oprP CDS,PP_0037,6.15,7.39,NP_742207.1,24.00,1.41,7.39,oprP
hypothetical protein CDS,PP_0039,25.47,30.58,NP_742209.1,79.00,5.82,30.58,
hypothetical protein CDS,PP_0040,49.98,60.01,NP_742210.1,34.00,11.42,60.01,
cadA-I CDS,PP_0041,17.05,20.47,NP_742211.1,103.00,3.89,20.47,cadA-I
hypothetical protein CDS,PP_0042,11.23,13.48,NP_742212.2,11.00,2.56,13.48,
czcA-I CDS,PP_0043,6.80,8.16,NP_742213.1,65.00,1.55,8.16,czcA-I
czcB-I CDS,PP_0044,23.80,28.57,NP_742214.1,90.00,5.43,28.57,czcB-I
czcC-I CDS,PP_0045,17.16,20.61,NP_742215.1,66.00,3.92,20.61,czcC-I
opdT-I CDS,PP_0046,5.41,6.50,NP_742216.1,22.00,1.24,6.50,opdT-I
czcR-II CDS,PP_0047,3.92,4.71,NP_742217.1,8.00,0.90,4.71,czcR-II
hypothetical protein CDS,PP_0048,2.04,2.45,NP_742218.1,2.00,0.47,2.45,
hypothetical protein CDS,PP_0049,66.51,79.86,NP_742219.1,295.00,15.19,79.86,
hypothetical protein CDS,PP_0050,30.00,36.01,NP_742220.1,37.00,6.85,36.01,
sigma-54 dependent transcriptional regulator CDS,PP_0051,7.93,9.52,NP_742221.1,31.00,1.81,9.52,
beta-lactamase domain-containing protein CDS,PP_0052,368.89,442.90,NP_742222.1,987.00,84.25,442.90,
sulfide:quinone oxidoreductase CDS,PP_0053,149.74,179.79,NP_742223.1,574.50,34.20,179.79,
membrane protein CDS,PP_0054,88.47,106.23,NP_742224.1,229.50,20.21,106.23,
transcriptional regulator CDS,PP_0055,30.54,36.67,NP_742225.1,82.00,6.98,36.67,
betA-I CDS,PP_0056,1543.36,1853.04,NP_742226.1,7713.00,352.49,1853.04,betA-I
major facilitator family transporter CDS,PP_0057,1414.52,1698.35,NP_742227.1,6928.00,323.06,1698.35,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,18.73,22.48,NP_742228.1,44.50,4.28,22.48,
gmhB CDS,PP_0059,5.01,6.02,NP_742229.1,8.00,1.14,6.02,gmhB
glyS CDS,PP_0060,10.62,12.75,NP_742230.1,66.00,2.43,12.75,glyS
glyQ CDS,PP_0061,22.16,26.60,NP_742231.1,63.50,5.06,26.60,glyQ
