Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,203.76,281.72,NP_742171.1,75.50,6.44,281.72,parB
parA CDS,PP_0002,309.38,427.75,NP_742172.1,104.00,9.79,427.75,parA
rsmG CDS,PP_0003,343.81,475.36,NP_742173.1,95.00,10.88,475.36,rsmG
trmF CDS,PP_0004,173.35,239.67,NP_742174.1,139.50,5.48,239.67,trmF
trmE CDS,PP_0005,37.81,52.27,NP_742175.1,22.00,1.20,52.27,trmE
oxaA CDS,PP_0006,366.07,506.13,NP_742176.1,261.50,11.58,506.13,oxaA
yidD CDS,PP_0007,569.85,787.88,NP_742177.1,59.50,18.02,787.88,yidD
rnpA CDS,PP_0008,1442.71,1994.69,NP_742178.1,248.00,45.63,1994.69,rnpA
rpmH CDS,PP_0009,2076.80,2871.39,NP_742179.1,119.00,65.69,2871.39,rpmH
dnaA CDS,PP_0010,286.57,396.21,NP_742180.1,185.00,9.06,396.21,dnaA
dnaN CDS,PP_0011,279.57,386.53,NP_742181.1,131.00,8.84,386.53,dnaN
recF CDS,PP_0012,204.87,283.26,NP_742182.1,96.00,6.48,283.26,recF
gyrB CDS,PP_0013,319.20,441.32,NP_742183.1,328.00,10.10,441.32,gyrB
transposase CDS,PP_0014,8.42,11.64,NP_742184.2,7.00,0.27,11.64,
transposon protein CDS,PP_0015,7.36,10.18,NP_742185.1,3.00,0.23,10.18,
hypothetical protein CDS,PP_0016,21.51,29.74,NP_742186.1,17.50,0.68,29.74,
transcriptional regulator CDS,PP_0017,251.96,348.37,NP_742187.1,38.50,7.97,348.37,
hypothetical protein CDS,PP_0018,374.51,517.79,NP_742188.1,134.00,11.85,517.79,
hypothetical protein CDS,PP_0019,497.16,687.37,NP_742189.1,147.50,15.73,687.37,
hypothetical protein CDS,PP_0020,342.92,474.12,NP_742190.1,127.50,10.85,474.12,
hypothetical protein CDS,PP_0021,81.59,112.81,NP_742191.1,32.00,2.58,112.81,
hypothetical protein CDS,PP_0022,42.84,59.23,NP_742192.2,3.00,1.35,59.23,
hypothetical protein CDS,PP_0023,1662.01,2297.90,NP_742193.1,91.00,52.57,2297.90,
membrane-associated metal-dependent hydrolase CDS,PP_0024,4.16,5.76,NP_742194.1,3.00,0.13,5.76,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,26.00,35.95,NP_742196.1,10.00,0.82,35.95,
membrane protein CDS,PP_0027,5.34,7.39,NP_742197.1,1.00,0.17,7.39,
hypothetical protein CDS,PP_0028,0.00,0.00,NP_742198.1,0.00,0.00,0.00,
czcR-I CDS,PP_0029,36.65,50.67,NP_742199.1,10.50,1.16,50.67,czcR-I
czrSA CDS,PP_0030,10.79,14.92,NP_742200.1,6.50,0.34,14.92,czrSA
hypothetical protein CDS,PP_0031,0.00,0.00,NP_742201.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,9.72,13.43,NP_742203.1,6.00,0.31,13.43,
bactoprenol glycosyl-transferase CDS,PP_0034,7.18,9.93,NP_742204.1,3.00,0.23,9.93,
bactoprenol-linked glycose transferase CDS,PP_0035,0.00,0.00,NP_742205.1,0.00,0.00,0.00,
transcriptional regulator CDS,PP_0036,2.43,3.36,NP_742206.1,1.00,0.08,3.36,
oprP CDS,PP_0037,7.31,10.10,NP_742207.1,4.00,0.23,10.10,oprP
hypothetical protein CDS,PP_0039,22.96,31.75,NP_742209.1,10.00,0.73,31.75,
hypothetical protein CDS,PP_0040,41.89,57.91,NP_742210.1,4.00,1.32,57.91,
cadA-I CDS,PP_0041,9.43,13.04,NP_742211.1,8.00,0.30,13.04,cadA-I
hypothetical protein CDS,PP_0042,0.00,0.00,NP_742212.2,0.00,0.00,0.00,
czcA-I CDS,PP_0043,1.49,2.06,NP_742213.1,2.00,0.05,2.06,czcA-I
czcB-I CDS,PP_0044,7.53,10.42,NP_742214.1,4.00,0.24,10.42,czcB-I
czcC-I CDS,PP_0045,1.85,2.56,NP_742215.1,1.00,0.06,2.56,czcC-I
opdT-I CDS,PP_0046,7.01,9.69,NP_742216.1,4.00,0.22,9.69,opdT-I
czcR-II CDS,PP_0047,3.49,4.83,NP_742217.1,1.00,0.11,4.83,czcR-II
hypothetical protein CDS,PP_0048,7.27,10.05,NP_742218.1,1.00,0.23,10.05,
hypothetical protein CDS,PP_0049,32.12,44.41,NP_742219.1,20.00,1.02,44.41,
hypothetical protein CDS,PP_0050,69.30,95.81,NP_742220.1,12.00,2.19,95.81,
sigma-54 dependent transcriptional regulator CDS,PP_0051,38.27,52.91,NP_742221.1,21.00,1.21,52.91,
beta-lactamase domain-containing protein CDS,PP_0052,10.65,14.72,NP_742222.1,4.00,0.34,14.72,
sulfide:quinone oxidoreductase CDS,PP_0053,5.57,7.70,NP_742223.1,3.00,0.18,7.70,
membrane protein CDS,PP_0054,5.49,7.59,NP_742224.1,2.00,0.17,7.59,
transcriptional regulator CDS,PP_0055,26.53,36.68,NP_742225.1,10.00,0.84,36.68,
betA-I CDS,PP_0056,15.68,21.68,NP_742226.1,11.00,0.50,21.68,betA-I
