Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,248.87,326.93,NP_742171.1,55.50,4.77,326.93,parB
parA CDS,PP_0002,345.99,454.52,NP_742172.1,70.00,6.63,454.52,parA
rsmG CDS,PP_0003,451.00,592.46,NP_742173.1,75.00,8.64,592.46,rsmG
trmF CDS,PP_0004,242.60,318.70,NP_742174.1,117.50,4.65,318.70,trmF
trmE CDS,PP_0005,42.83,56.26,NP_742175.1,15.00,0.82,56.26,trmE
oxaA CDS,PP_0006,332.62,436.95,NP_742176.1,143.00,6.37,436.95,oxaA
yidD CDS,PP_0007,525.14,689.86,NP_742177.1,33.00,10.06,689.86,yidD
rnpA CDS,PP_0008,1309.72,1720.54,NP_742178.1,135.50,25.10,1720.54,rnpA
rpmH CDS,PP_0009,2914.26,3828.36,NP_742179.1,100.50,55.85,3828.36,rpmH
dnaA CDS,PP_0010,306.28,402.35,NP_742180.1,119.00,5.87,402.35,dnaA
dnaN CDS,PP_0011,265.94,349.36,NP_742181.1,75.00,5.10,349.36,dnaN
recF CDS,PP_0012,326.22,428.55,NP_742182.1,92.00,6.25,428.55,recF
gyrB CDS,PP_0013,426.88,560.78,NP_742183.1,264.00,8.18,560.78,gyrB
transposase CDS,PP_0014,3.00,3.94,NP_742184.2,1.50,0.06,3.94,
transposon protein CDS,PP_0015,16.31,21.43,NP_742185.1,4.00,0.31,21.43,
hypothetical protein CDS,PP_0016,37.78,49.63,NP_742186.1,18.50,0.72,49.63,
transcriptional regulator CDS,PP_0017,255.54,335.70,NP_742187.1,23.50,4.90,335.70,
hypothetical protein CDS,PP_0018,232.19,305.02,NP_742188.1,50.00,4.45,305.02,
hypothetical protein CDS,PP_0019,235.22,309.00,NP_742189.1,42.00,4.51,309.00,
hypothetical protein CDS,PP_0020,151.94,199.60,NP_742190.1,34.00,2.91,199.60,
hypothetical protein CDS,PP_0021,67.79,89.05,NP_742191.1,16.00,1.30,89.05,
hypothetical protein CDS,PP_0022,71.18,93.50,NP_742192.2,3.00,1.36,93.50,
hypothetical protein CDS,PP_0023,394.50,518.24,NP_742193.1,13.00,7.56,518.24,
membrane-associated metal-dependent hydrolase CDS,PP_0024,4.61,6.06,NP_742194.1,2.00,0.09,6.06,
hypothetical protein CDS,PP_0025,25.59,33.61,NP_742195.1,1.00,0.49,33.61,
cobalt/cadmium/zinc exporter CDS,PP_0026,34.57,45.41,NP_742196.1,8.00,0.66,45.41,
membrane protein CDS,PP_0027,8.88,11.66,NP_742197.1,1.00,0.17,11.66,
hypothetical protein CDS,PP_0028,0.00,0.00,NP_742198.1,0.00,0.00,0.00,
czcR-I CDS,PP_0029,20.30,26.67,NP_742199.1,3.50,0.39,26.67,czcR-I
czrSA CDS,PP_0030,15.17,19.93,NP_742200.1,5.50,0.29,19.93,czrSA
hypothetical protein CDS,PP_0031,0.00,0.00,NP_742201.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.38,7.07,NP_742203.1,2.00,0.10,7.07,
bactoprenol glycosyl-transferase CDS,PP_0034,0.00,0.00,NP_742204.1,0.00,0.00,0.00,
bactoprenol-linked glycose transferase CDS,PP_0035,0.00,0.00,NP_742205.1,0.00,0.00,0.00,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,6.07,7.97,NP_742207.1,2.00,0.12,7.97,oprP
hypothetical protein CDS,PP_0039,22.89,30.07,NP_742209.1,6.00,0.44,30.07,
hypothetical protein CDS,PP_0040,139.19,182.85,NP_742210.1,8.00,2.67,182.85,
cadA-I CDS,PP_0041,9.80,12.87,NP_742211.1,5.00,0.19,12.87,cadA-I
hypothetical protein CDS,PP_0042,0.00,0.00,NP_742212.2,0.00,0.00,0.00,
czcA-I CDS,PP_0043,4.95,6.51,NP_742213.1,4.00,0.09,6.51,czcA-I
czcB-I CDS,PP_0044,21.90,28.78,NP_742214.1,7.00,0.42,28.78,czcB-I
czcC-I CDS,PP_0045,6.16,8.09,NP_742215.1,2.00,0.12,8.09,czcC-I
opdT-I CDS,PP_0046,8.74,11.48,NP_742216.1,3.00,0.17,11.48,opdT-I
czcR-II CDS,PP_0047,5.80,7.62,NP_742217.1,1.00,0.11,7.62,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,10.67,14.02,NP_742219.1,4.00,0.20,14.02,
hypothetical protein CDS,PP_0050,19.19,25.21,NP_742220.1,2.00,0.37,25.21,
