Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,66.51,80.70,NP_742171.1,137.00,11.84,80.70,parB
parA CDS,PP_0002,112.10,136.03,NP_742172.1,209.50,19.95,136.03,parA
rsmG CDS,PP_0003,55.01,66.75,NP_742173.1,84.50,9.79,66.75,rsmG
trmF CDS,PP_0004,69.29,84.08,NP_742174.1,310.00,12.33,84.08,trmF
trmE CDS,PP_0005,127.97,155.28,NP_742175.1,414.00,22.78,155.28,trmE
oxaA CDS,PP_0006,13.09,15.89,NP_742176.1,52.00,2.33,15.89,oxaA
yidD CDS,PP_0007,45.65,55.40,NP_742177.1,26.50,8.13,55.40,yidD
rnpA CDS,PP_0008,34.01,41.27,NP_742178.1,32.50,6.05,41.27,rnpA
rpmH CDS,PP_0009,34.53,41.90,NP_742179.1,11.00,6.15,41.90,rpmH
dnaA CDS,PP_0010,81.92,99.40,NP_742180.1,294.00,14.58,99.40,dnaA
dnaN CDS,PP_0011,90.79,110.16,NP_742181.1,236.50,16.16,110.16,dnaN
recF CDS,PP_0012,52.78,64.05,NP_742182.1,137.50,9.40,64.05,recF
gyrB CDS,PP_0013,35.01,42.48,NP_742183.1,200.00,6.23,42.48,gyrB
transposase CDS,PP_0014,7.14,8.66,NP_742184.2,33.00,1.27,8.66,
transposon protein CDS,PP_0015,11.04,13.39,NP_742185.1,25.00,1.96,13.39,
hypothetical protein CDS,PP_0016,37.47,45.47,NP_742186.1,169.50,6.67,45.47,
transcriptional regulator CDS,PP_0017,114.78,139.27,NP_742187.1,97.50,20.43,139.27,
hypothetical protein CDS,PP_0018,331.54,402.30,NP_742188.1,659.50,59.01,402.30,
hypothetical protein CDS,PP_0019,1446.59,1755.33,NP_742189.1,2386.00,257.49,1755.33,
hypothetical protein CDS,PP_0020,633.99,769.31,NP_742190.1,1310.50,112.85,769.31,
hypothetical protein CDS,PP_0021,22.47,27.27,NP_742191.1,49.00,4.00,27.27,
hypothetical protein CDS,PP_0022,205.47,249.33,NP_742192.2,80.00,36.57,249.33,
hypothetical protein CDS,PP_0023,643.90,781.33,NP_742193.1,196.00,114.61,781.33,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.50,3.03,NP_742194.1,10.00,0.44,3.03,
hypothetical protein CDS,PP_0025,5.54,6.72,NP_742195.1,2.00,0.99,6.72,
cobalt/cadmium/zinc exporter CDS,PP_0026,76.71,93.09,NP_742196.1,164.00,13.65,93.09,
membrane protein CDS,PP_0027,33.63,40.81,NP_742197.1,35.00,5.99,40.81,
hypothetical protein CDS,PP_0028,3.89,4.72,NP_742198.1,3.00,0.69,4.72,
czcR-I CDS,PP_0029,128.08,155.41,NP_742199.1,204.00,22.80,155.41,czcR-I
czrSA CDS,PP_0030,45.69,55.45,NP_742200.1,153.00,8.13,55.45,czrSA
hypothetical protein CDS,PP_0031,15.14,18.37,NP_742201.1,21.00,2.69,18.37,
hypothetical protein CDS,PP_0032,11.45,13.90,NP_742202.1,6.00,2.04,13.90,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.70,8.13,NP_742203.1,23.00,1.19,8.13,
bactoprenol glycosyl-transferase CDS,PP_0034,2.58,3.14,NP_742204.1,6.00,0.46,3.14,
bactoprenol-linked glycose transferase CDS,PP_0035,5.05,6.12,NP_742205.1,5.00,0.90,6.12,
transcriptional regulator CDS,PP_0036,0.87,1.06,NP_742206.1,2.00,0.16,1.06,
oprP CDS,PP_0037,9.20,11.16,NP_742207.1,28.00,1.64,11.16,oprP
hypothetical protein CDS,PP_0039,66.91,81.20,NP_742209.1,162.00,11.91,81.20,
hypothetical protein CDS,PP_0040,105.48,127.99,NP_742210.1,56.00,18.77,127.99,
cadA-I CDS,PP_0041,11.45,13.90,NP_742211.1,54.00,2.04,13.90,cadA-I
hypothetical protein CDS,PP_0042,11.77,14.28,NP_742212.2,9.00,2.10,14.28,
czcA-I CDS,PP_0043,4.15,5.04,NP_742213.1,31.00,0.74,5.04,czcA-I
czcB-I CDS,PP_0044,23.04,27.95,NP_742214.1,68.00,4.10,27.95,czcB-I
czcC-I CDS,PP_0045,9.66,11.72,NP_742215.1,29.00,1.72,11.72,czcC-I
opdT-I CDS,PP_0046,5.68,6.89,NP_742216.1,18.00,1.01,6.89,opdT-I
czcR-II CDS,PP_0047,3.14,3.81,NP_742217.1,5.00,0.56,3.81,czcR-II
hypothetical protein CDS,PP_0048,2.62,3.17,NP_742218.1,2.00,0.47,3.17,
hypothetical protein CDS,PP_0049,73.67,89.39,NP_742219.1,255.00,13.11,89.39,
hypothetical protein CDS,PP_0050,23.89,28.99,NP_742220.1,23.00,4.25,28.99,
sigma-54 dependent transcriptional regulator CDS,PP_0051,13.11,15.91,NP_742221.1,40.00,2.33,15.91,
beta-lactamase domain-containing protein CDS,PP_0052,264.57,321.04,NP_742222.1,552.50,47.09,321.04,
sulfide:quinone oxidoreductase CDS,PP_0053,153.12,185.80,NP_742223.1,458.50,27.26,185.80,
membrane protein CDS,PP_0054,90.64,109.98,NP_742224.1,183.50,16.13,109.98,
transcriptional regulator CDS,PP_0055,35.55,43.14,NP_742225.1,74.50,6.33,43.14,
betA-I CDS,PP_0056,506.09,614.10,NP_742226.1,1974.00,90.08,614.10,betA-I
major facilitator family transporter CDS,PP_0057,1147.64,1392.57,NP_742227.1,4387.00,204.28,1392.57,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,24.80,30.10,NP_742228.1,46.00,4.41,30.10,
gmhB CDS,PP_0059,18.46,22.40,NP_742229.1,23.00,3.29,22.40,gmhB
glyS CDS,PP_0060,28.67,34.78,NP_742230.1,139.00,5.10,34.78,glyS
glyQ CDS,PP_0061,34.42,41.77,NP_742231.1,77.00,6.13,41.77,glyQ
tag CDS,PP_0062,45.68,55.43,NP_742232.1,59.50,8.13,55.43,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,20.76,25.19,NP_742233.1,43.50,3.70,25.19,
hypothetical protein CDS,PP_0064,66.60,80.81,NP_742234.1,49.50,11.85,80.81,
trkA CDS,PP_0065,40.71,49.40,NP_742235.1,132.00,7.25,49.40,trkA
rsmB CDS,PP_0066,13.42,16.28,NP_742236.1,41.50,2.39,16.28,rsmB
fmt CDS,PP_0067,19.99,24.25,NP_742237.1,44.00,3.56,24.25,fmt
def-I CDS,PP_0068,165.50,200.83,NP_742238.1,198.00,29.46,200.83,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,17.56,21.31,NP_742239.1,45.50,3.13,21.31,
tsaC CDS,PP_0070,98.35,119.34,NP_742240.1,129.50,17.51,119.34,tsaC
hypothetical protein CDS,PP_0071,57.27,69.49,NP_742241.2,45.00,10.19,69.49,
qor-I CDS,PP_0072,250.46,303.92,NP_742242.1,578.00,44.58,303.92,qor-I
hemF CDS,PP_0073,32.99,40.03,NP_742243.1,71.00,5.87,40.03,hemF
aroE CDS,PP_0074,28.25,34.28,NP_742244.1,55.00,5.03,34.28,aroE
choline sulfate transporter CDS,PP_0075,18.40,22.33,NP_742245.1,68.00,3.28,22.33,
choline betaine-binding protein CDS,PP_0076,108.47,131.62,NP_742246.2,236.50,19.31,131.62,
betC CDS,PP_0077,8.51,10.33,NP_742247.1,30.50,1.52,10.33,betC
transcriptional regulator CDS,PP_0079,16.01,19.43,NP_742249.1,34.00,2.85,19.43,
hypothetical protein CDS,PP_0080,38.74,47.01,NP_742250.1,56.50,6.90,47.01,
hypothetical protein CDS,PP_0081,96.26,116.81,NP_742251.1,84.50,17.13,116.81,
trpA CDS,PP_0082,47.09,57.14,NP_742252.1,90.00,8.38,57.14,trpA
trpB CDS,PP_0083,56.71,68.82,NP_742253.1,163.00,10.10,68.82,trpB
trpI CDS,PP_0084,47.25,57.33,NP_742254.1,100.00,8.41,57.33,trpI
hypothetical protein CDS,PP_0085,53.30,64.67,NP_742255.1,61.50,9.49,64.67,
hypothetical protein CDS,PP_0086,661.19,802.31,NP_742256.1,337.00,117.69,802.31,
hypothetical protein CDS,PP_0087,288.15,349.64,NP_742257.1,179.50,51.29,349.64,
alkanal monooxygenase CDS,PP_0088,57.77,70.10,NP_742258.1,137.00,10.28,70.10,
osmC CDS,PP_0089,16.41,19.92,NP_742259.1,16.50,2.92,19.92,osmC
hypothetical protein CDS,PP_0090,526.53,638.90,NP_742260.1,369.00,93.72,638.90,
putative lipoprotein CDS,PP_0091,1132.67,1374.41,NP_742261.1,1106.50,201.61,1374.41,
putative lipoprotein CDS,PP_0092,59.37,72.04,NP_742262.1,58.00,10.57,72.04,
zinc protease CDS,PP_0093,18.10,21.96,NP_742263.2,46.00,3.22,21.96,
5'-nucleotidase CDS,PP_0094,93.74,113.75,NP_742264.1,144.00,16.69,113.75,
hypothetical protein CDS,PP_0095,47.09,57.14,NP_742265.1,61.00,8.38,57.14,
prlC CDS,PP_0096,146.22,177.43,NP_742266.1,708.00,26.03,177.43,prlC
hypothetical protein CDS,PP_0097,184.85,224.30,NP_742267.1,123.00,32.90,224.30,
hypothetical protein CDS,PP_0098,53.58,65.02,NP_742268.1,22.00,9.54,65.02,
hypothetical protein CDS,PP_0099,22.01,26.71,NP_742269.1,55.00,3.92,26.71,
cynT CDS,PP_0100,681.01,826.36,NP_742270.1,1157.00,121.22,826.36,cynT
sulfate transporter CDS,PP_0101,30.15,36.59,NP_742271.1,108.00,5.37,36.59,
cytochrome c oxidase subunit 2 CDS,PP_0103,752.91,913.60,NP_742273.1,2004.00,134.02,913.60,
ctaD CDS,PP_0104,628.22,762.30,NP_742274.1,2357.00,111.82,762.30,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,646.15,784.06,NP_742275.1,864.50,115.01,784.06,
cytochrome c oxidase subunit 3 CDS,PP_0106,1151.59,1397.37,NP_742276.1,2413.00,204.98,1397.37,
hypothetical protein CDS,PP_0107,390.77,474.17,NP_742277.2,680.50,69.56,474.17,
