Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,212.88,249.93,NP_742171.1,755.50,65.26,249.93,parB
parA CDS,PP_0002,312.76,367.20,NP_742172.1,1007.00,95.89,367.20,parA
rsmG CDS,PP_0003,224.82,263.96,NP_742173.1,595.00,68.93,263.96,rsmG
trmF CDS,PP_0004,206.74,242.72,NP_742174.1,1593.50,63.38,242.72,trmF
trmE CDS,PP_0005,51.31,60.25,NP_742175.1,286.00,15.73,60.25,trmE
oxaA CDS,PP_0006,402.52,472.58,NP_742176.1,2754.00,123.41,472.58,oxaA
yidD CDS,PP_0007,574.96,675.04,NP_742177.1,575.00,176.27,675.04,yidD
rnpA CDS,PP_0008,1155.51,1356.66,NP_742178.1,1902.50,354.26,1356.66,rnpA
rpmH CDS,PP_0009,1394.82,1637.61,NP_742179.1,765.50,427.63,1637.61,rpmH
dnaA CDS,PP_0010,279.78,328.49,NP_742180.1,1730.00,85.78,328.49,dnaA
dnaN CDS,PP_0011,381.67,448.11,NP_742181.1,1713.00,117.02,448.11,dnaN
recF CDS,PP_0012,194.40,228.24,NP_742182.1,872.50,59.60,228.24,recF
gyrB CDS,PP_0013,306.59,359.96,NP_742183.1,3017.50,94.00,359.96,gyrB
transposase CDS,PP_0014,5.65,6.63,NP_742184.2,45.00,1.73,6.63,
transposon protein CDS,PP_0015,16.66,19.55,NP_742185.1,65.00,5.11,19.55,
hypothetical protein CDS,PP_0016,23.61,27.72,NP_742186.1,184.00,7.24,27.72,
transcriptional regulator CDS,PP_0017,160.57,188.52,NP_742187.1,235.00,49.23,188.52,
hypothetical protein CDS,PP_0018,336.44,395.00,NP_742188.1,1153.00,103.15,395.00,
hypothetical protein CDS,PP_0019,441.47,518.31,NP_742189.1,1254.50,135.35,518.31,
hypothetical protein CDS,PP_0020,303.69,356.55,NP_742190.1,1081.50,93.11,356.55,
hypothetical protein CDS,PP_0021,57.24,67.20,NP_742191.1,215.00,17.55,67.20,
hypothetical protein CDS,PP_0022,53.67,63.01,NP_742192.2,36.00,16.45,63.01,
hypothetical protein CDS,PP_0023,455.74,535.07,NP_742193.1,239.00,139.72,535.07,
membrane-associated metal-dependent hydrolase CDS,PP_0024,4.64,5.44,NP_742194.1,32.00,1.42,5.44,
hypothetical protein CDS,PP_0025,8.04,9.44,NP_742195.1,5.00,2.46,9.44,
cobalt/cadmium/zinc exporter CDS,PP_0026,40.32,47.34,NP_742196.1,148.50,12.36,47.34,
membrane protein CDS,PP_0027,22.31,26.20,NP_742197.1,40.00,6.84,26.20,
hypothetical protein CDS,PP_0028,10.16,11.92,NP_742198.1,13.50,3.11,11.92,
czcR-I CDS,PP_0029,66.87,78.51,NP_742199.1,183.50,20.50,78.51,czcR-I
czrSA CDS,PP_0030,41.43,48.64,NP_742200.1,239.00,12.70,48.64,czrSA
hypothetical protein CDS,PP_0031,6.90,8.10,NP_742201.1,16.50,2.12,8.10,
hypothetical protein CDS,PP_0032,2.22,2.60,NP_742202.1,2.00,0.68,2.60,
