Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,190.65,232.48,NP_742171.1,401.00,34.65,232.48,parB
parA CDS,PP_0002,406.14,495.26,NP_742172.1,775.00,73.82,495.26,parA
rsmG CDS,PP_0003,269.36,328.47,NP_742173.1,422.50,48.96,328.47,rsmG
trmF CDS,PP_0004,306.80,374.12,NP_742174.1,1401.50,55.76,374.12,trmF
trmE CDS,PP_0005,53.28,64.97,NP_742175.1,176.00,9.68,64.97,trmE
oxaA CDS,PP_0006,546.49,666.41,NP_742176.1,2216.00,99.33,666.41,oxaA
yidD CDS,PP_0007,749.11,913.48,NP_742177.1,444.00,136.16,913.48,yidD
rnpA CDS,PP_0008,1510.56,1842.02,NP_742178.1,1474.00,274.56,1842.02,rnpA
rpmH CDS,PP_0009,4857.57,5923.47,NP_742179.1,1580.00,882.90,5923.47,rpmH
dnaA CDS,PP_0010,304.53,371.35,NP_742180.1,1116.00,55.35,371.35,dnaA
dnaN CDS,PP_0011,383.65,467.84,NP_742181.1,1020.50,69.73,467.84,dnaN
recF CDS,PP_0012,300.38,366.29,NP_742182.1,799.00,54.60,366.29,recF
gyrB CDS,PP_0013,287.07,350.06,NP_742183.1,1674.50,52.18,350.06,gyrB
transposase CDS,PP_0014,4.87,5.94,NP_742184.2,23.00,0.89,5.94,
transposon protein CDS,PP_0015,8.21,10.02,NP_742185.1,19.00,1.49,10.02,
hypothetical protein CDS,PP_0016,22.52,27.46,NP_742186.1,104.00,4.09,27.46,
transcriptional regulator CDS,PP_0017,162.56,198.23,NP_742187.1,141.00,29.55,198.23,
hypothetical protein CDS,PP_0018,196.44,239.55,NP_742188.1,399.00,35.71,239.55,
hypothetical protein CDS,PP_0019,227.71,277.68,NP_742189.1,383.50,41.39,277.68,
hypothetical protein CDS,PP_0020,137.64,167.84,NP_742190.1,290.50,25.02,167.84,
hypothetical protein CDS,PP_0021,41.32,50.39,NP_742191.1,92.00,7.51,50.39,
hypothetical protein CDS,PP_0022,55.34,67.48,NP_742192.2,22.00,10.06,67.48,
hypothetical protein CDS,PP_0023,41.83,51.00,NP_742193.1,13.00,7.60,51.00,
membrane-associated metal-dependent hydrolase CDS,PP_0024,0.98,1.19,NP_742194.1,4.00,0.18,1.19,
hypothetical protein CDS,PP_0025,13.56,16.54,NP_742195.1,5.00,2.47,16.54,
cobalt/cadmium/zinc exporter CDS,PP_0026,47.64,58.10,NP_742196.1,104.00,8.66,58.10,
membrane protein CDS,PP_0027,13.65,16.64,NP_742197.1,14.50,2.48,16.64,
hypothetical protein CDS,PP_0028,3.17,3.87,NP_742198.1,2.50,0.58,3.87,
czcR-I CDS,PP_0029,22.44,27.37,NP_742199.1,36.50,4.08,27.37,czcR-I
czrSA CDS,PP_0030,16.67,20.33,NP_742200.1,57.00,3.03,20.33,czrSA
hypothetical protein CDS,PP_0031,1.06,1.29,NP_742201.1,1.50,0.19,1.29,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.99,7.30,NP_742203.1,21.00,1.09,7.30,
bactoprenol glycosyl-transferase CDS,PP_0034,3.16,3.86,NP_742204.1,7.50,0.57,3.86,
bactoprenol-linked glycose transferase CDS,PP_0035,4.45,5.42,NP_742205.1,4.50,0.81,5.42,
transcriptional regulator CDS,PP_0036,3.85,4.70,NP_742206.1,9.00,0.70,4.70,
oprP CDS,PP_0037,7.72,9.42,NP_742207.1,24.00,1.40,9.42,oprP
hypothetical protein CDS,PP_0039,23.87,29.10,NP_742209.1,59.00,4.34,29.10,
hypothetical protein CDS,PP_0040,81.16,98.97,NP_742210.1,44.00,14.75,98.97,
cadA-I CDS,PP_0041,6.44,7.85,NP_742211.1,31.00,1.17,7.85,cadA-I
hypothetical protein CDS,PP_0042,0.00,0.00,NP_742212.2,0.00,0.00,0.00,
czcA-I CDS,PP_0043,4.99,6.08,NP_742213.1,38.00,0.91,6.08,czcA-I
czcB-I CDS,PP_0044,6.97,8.50,NP_742214.1,21.00,1.27,8.50,czcB-I
czcC-I CDS,PP_0045,3.59,4.38,NP_742215.1,11.00,0.65,4.38,czcC-I
opdT-I CDS,PP_0046,4.01,4.90,NP_742216.1,13.00,0.73,4.90,opdT-I
czcR-II CDS,PP_0047,1.84,2.25,NP_742217.1,3.00,0.34,2.25,czcR-II
hypothetical protein CDS,PP_0048,1.28,1.56,NP_742218.1,1.00,0.23,1.56,
hypothetical protein CDS,PP_0049,27.44,33.47,NP_742219.1,97.00,4.99,33.47,
hypothetical protein CDS,PP_0050,27.47,33.49,NP_742220.1,27.00,4.99,33.49,
sigma-54 dependent transcriptional regulator CDS,PP_0051,52.96,64.59,NP_742221.1,165.00,9.63,64.59,
beta-lactamase domain-containing protein CDS,PP_0052,112.32,136.97,NP_742222.1,239.50,20.42,136.97,
sulfide:quinone oxidoreductase CDS,PP_0053,73.43,89.54,NP_742223.1,224.50,13.35,89.54,
membrane protein CDS,PP_0054,61.43,74.92,NP_742224.1,127.00,11.17,74.92,
transcriptional regulator CDS,PP_0055,49.08,59.85,NP_742225.1,105.00,8.92,59.85,
betA-I CDS,PP_0056,29.13,35.52,NP_742226.1,116.00,5.29,35.52,betA-I
major facilitator family transporter CDS,PP_0057,11.53,14.06,NP_742227.1,45.00,2.10,14.06,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,58.35,71.15,NP_742228.1,110.50,10.61,71.15,
gmhB CDS,PP_0059,149.75,182.61,NP_742229.1,190.50,27.22,182.61,gmhB
glyS CDS,PP_0060,298.00,363.40,NP_742230.1,1475.50,54.16,363.40,glyS
glyQ CDS,PP_0061,407.82,497.31,NP_742231.1,931.50,74.12,497.31,glyQ
tag CDS,PP_0062,135.34,165.04,NP_742232.1,180.00,24.60,165.04,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,144.89,176.69,NP_742233.1,310.00,26.34,176.69,
hypothetical protein CDS,PP_0064,72.47,88.37,NP_742234.1,55.00,13.17,88.37,
