Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,268.50,356.89,NP_742171.1,123.00,10.19,356.89,parB
parA CDS,PP_0002,277.91,369.40,NP_742172.1,115.50,10.54,369.40,parA
rsmG CDS,PP_0003,405.43,538.90,NP_742173.1,138.50,15.38,538.90,rsmG
trmF CDS,PP_0004,279.42,371.41,NP_742174.1,278.00,10.60,371.41,trmF
trmE CDS,PP_0005,43.09,57.28,NP_742175.1,31.00,1.63,57.28,trmE
oxaA CDS,PP_0006,352.15,468.08,NP_742176.1,311.00,13.36,468.08,oxaA
yidD CDS,PP_0007,429.94,571.48,NP_742177.1,55.50,16.31,571.48,yidD
rnpA CDS,PP_0008,1453.96,1932.61,NP_742178.1,309.00,55.15,1932.61,rnpA
rpmH CDS,PP_0009,2759.71,3668.21,NP_742179.1,195.50,104.69,3668.21,rpmH
dnaA CDS,PP_0010,435.39,578.72,NP_742180.1,347.50,16.52,578.72,dnaA
dnaN CDS,PP_0011,388.39,516.24,NP_742181.1,225.00,14.73,516.24,dnaN
recF CDS,PP_0012,215.77,286.80,NP_742182.1,125.00,8.19,286.80,recF
gyrB CDS,PP_0013,475.04,631.43,NP_742183.1,603.50,18.02,631.43,gyrB
transposase CDS,PP_0014,3.89,5.17,NP_742184.2,4.00,0.15,5.17,
transposon protein CDS,PP_0015,35.73,47.49,NP_742185.1,18.00,1.36,47.49,
hypothetical protein CDS,PP_0016,22.86,30.39,NP_742186.1,23.00,0.87,30.39,
transcriptional regulator CDS,PP_0017,301.73,401.06,NP_742187.1,57.00,11.45,401.06,
hypothetical protein CDS,PP_0018,276.92,368.09,NP_742188.1,122.50,10.50,368.09,
hypothetical protein CDS,PP_0019,312.16,414.93,NP_742189.1,114.50,11.84,414.93,
hypothetical protein CDS,PP_0020,187.09,248.68,NP_742190.1,86.00,7.10,248.68,
hypothetical protein CDS,PP_0021,74.25,98.69,NP_742191.1,36.00,2.82,98.69,
hypothetical protein CDS,PP_0022,23.10,30.70,NP_742192.2,2.00,0.88,30.70,
hypothetical protein CDS,PP_0023,295.45,392.72,NP_742193.1,20.00,11.21,392.72,
membrane-associated metal-dependent hydrolase CDS,PP_0024,6.73,8.95,NP_742194.1,6.00,0.26,8.95,
hypothetical protein CDS,PP_0025,49.82,66.22,NP_742195.1,4.00,1.89,66.22,
cobalt/cadmium/zinc exporter CDS,PP_0026,44.17,58.71,NP_742196.1,21.00,1.68,58.71,
membrane protein CDS,PP_0027,10.80,14.36,NP_742197.1,2.50,0.41,14.36,
hypothetical protein CDS,PP_0028,14.57,19.37,NP_742198.1,2.50,0.55,19.37,
czcR-I CDS,PP_0029,42.35,56.29,NP_742199.1,15.00,1.61,56.29,czcR-I
czrSA CDS,PP_0030,24.17,32.13,NP_742200.1,18.00,0.92,32.13,czrSA
hypothetical protein CDS,PP_0031,3.24,4.31,NP_742201.1,1.00,0.12,4.31,
hypothetical protein CDS,PP_0032,8.58,11.41,NP_742202.1,1.00,0.33,11.41,
undecaprenyl-glycosyl transferase CDS,PP_0033,10.48,13.93,NP_742203.1,8.00,0.40,13.93,
