Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,275.13,365.21,NP_742171.1,119.50,9.88,365.21,parB
parA CDS,PP_0002,274.09,363.82,NP_742172.1,108.00,9.84,363.82,parA
rsmG CDS,PP_0003,443.06,588.11,NP_742173.1,143.50,15.91,588.11,rsmG
trmF CDS,PP_0004,277.75,368.68,NP_742174.1,262.00,9.97,368.68,trmF
trmE CDS,PP_0005,38.12,50.60,NP_742175.1,26.00,1.37,50.60,trmE
oxaA CDS,PP_0006,352.31,467.65,NP_742176.1,295.00,12.65,467.65,oxaA
yidD CDS,PP_0007,298.23,395.86,NP_742177.1,36.50,10.71,395.86,yidD
rnpA CDS,PP_0008,1461.56,1940.07,NP_742178.1,294.50,52.48,1940.07,rnpA
rpmH CDS,PP_0009,3096.83,4110.70,NP_742179.1,208.00,111.19,4110.70,rpmH
dnaA CDS,PP_0010,448.64,595.52,NP_742180.1,339.50,16.11,595.52,dnaA
dnaN CDS,PP_0011,373.23,495.42,NP_742181.1,205.00,13.40,495.42,dnaN
recF CDS,PP_0012,240.32,319.00,NP_742182.1,132.00,8.63,319.00,recF
gyrB CDS,PP_0013,468.66,622.09,NP_742183.1,564.50,16.83,622.09,gyrB
transposase CDS,PP_0014,2.57,3.40,NP_742184.2,2.50,0.09,3.40,
transposon protein CDS,PP_0015,32.45,43.08,NP_742185.1,15.50,1.17,43.08,
hypothetical protein CDS,PP_0016,26.74,35.49,NP_742186.1,25.50,0.96,35.49,
transcriptional regulator CDS,PP_0017,304.29,403.91,NP_742187.1,54.50,10.93,403.91,
hypothetical protein CDS,PP_0018,304.00,403.52,NP_742188.1,127.50,10.92,403.52,
hypothetical protein CDS,PP_0019,287.55,381.69,NP_742189.1,100.00,10.32,381.69,
hypothetical protein CDS,PP_0020,164.05,217.77,NP_742190.1,71.50,5.89,217.77,
hypothetical protein CDS,PP_0021,78.31,103.95,NP_742191.1,36.00,2.81,103.95,
hypothetical protein CDS,PP_0022,48.73,64.68,NP_742192.2,4.00,1.75,64.68,
hypothetical protein CDS,PP_0023,327.20,434.33,NP_742193.1,21.00,11.75,434.33,
membrane-associated metal-dependent hydrolase CDS,PP_0024,5.92,7.86,NP_742194.1,5.00,0.21,7.86,
hypothetical protein CDS,PP_0025,26.27,34.88,NP_742195.1,2.00,0.94,34.88,
cobalt/cadmium/zinc exporter CDS,PP_0026,46.59,61.84,NP_742196.1,21.00,1.67,61.84,
membrane protein CDS,PP_0027,13.67,18.15,NP_742197.1,3.00,0.49,18.15,
hypothetical protein CDS,PP_0028,12.29,16.32,NP_742198.1,2.00,0.44,16.32,
czcR-I CDS,PP_0029,37.22,49.41,NP_742199.1,12.50,1.34,49.41,czcR-I
czrSA CDS,PP_0030,21.96,29.14,NP_742200.1,15.50,0.79,29.14,czrSA
hypothetical protein CDS,PP_0031,3.42,4.54,NP_742201.1,1.00,0.12,4.54,
hypothetical protein CDS,PP_0032,9.05,12.02,NP_742202.1,1.00,0.33,12.02,
undecaprenyl-glycosyl transferase CDS,PP_0033,11.05,14.67,NP_742203.1,8.00,0.40,14.67,
bactoprenol glycosyl-transferase CDS,PP_0034,2.04,2.71,NP_742204.1,1.00,0.07,2.71,
bactoprenol-linked glycose transferase CDS,PP_0035,19.14,25.41,NP_742205.1,4.00,0.69,25.41,
transcriptional regulator CDS,PP_0036,2.07,2.75,NP_742206.1,1.00,0.07,2.75,
oprP CDS,PP_0037,9.35,12.41,NP_742207.1,6.00,0.34,12.41,oprP
hypothetical protein CDS,PP_0039,23.51,31.20,NP_742209.1,12.00,0.84,31.20,
hypothetical protein CDS,PP_0040,142.93,189.72,NP_742210.1,16.00,5.13,189.72,
cadA-I CDS,PP_0041,11.07,14.69,NP_742211.1,11.00,0.40,14.69,cadA-I
hypothetical protein CDS,PP_0042,0.00,0.00,NP_742212.2,0.00,0.00,0.00,
czcA-I CDS,PP_0043,4.45,5.91,NP_742213.1,7.00,0.16,5.91,czcA-I
czcB-I CDS,PP_0044,12.85,17.06,NP_742214.1,8.00,0.46,17.06,czcB-I
czcC-I CDS,PP_0045,4.74,6.29,NP_742215.1,3.00,0.17,6.29,czcC-I
opdT-I CDS,PP_0046,4.49,5.96,NP_742216.1,3.00,0.16,5.96,opdT-I
czcR-II CDS,PP_0047,2.98,3.95,NP_742217.1,1.00,0.11,3.95,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,39.05,51.83,NP_742219.1,28.50,1.40,51.83,
hypothetical protein CDS,PP_0050,34.48,45.77,NP_742220.1,7.00,1.24,45.77,
sigma-54 dependent transcriptional regulator CDS,PP_0051,59.07,78.41,NP_742221.1,38.00,2.12,78.41,
beta-lactamase domain-containing protein CDS,PP_0052,153.30,203.49,NP_742222.1,67.50,5.50,203.49,
sulfide:quinone oxidoreductase CDS,PP_0053,66.52,88.30,NP_742223.1,42.00,2.39,88.30,
membrane protein CDS,PP_0054,12.88,17.10,NP_742224.1,5.50,0.46,17.10,
transcriptional regulator CDS,PP_0055,29.43,39.06,NP_742225.1,13.00,1.06,39.06,
betA-I CDS,PP_0056,17.02,22.60,NP_742226.1,14.00,0.61,22.60,betA-I
major facilitator family transporter CDS,PP_0057,13.65,18.12,NP_742227.1,11.00,0.49,18.12,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,38.36,50.92,NP_742228.1,15.00,1.38,50.92,
gmhB CDS,PP_0059,100.88,133.91,NP_742229.1,26.50,3.62,133.91,gmhB
glyS CDS,PP_0060,176.54,234.34,NP_742230.1,180.50,6.34,234.34,glyS
glyQ CDS,PP_0061,241.70,320.84,NP_742231.1,114.00,8.68,320.84,glyQ
tag CDS,PP_0062,131.08,174.00,NP_742232.1,36.00,4.71,174.00,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,88.28,117.18,NP_742233.1,39.00,3.17,117.18,
hypothetical protein CDS,PP_0064,98.90,131.28,NP_742234.1,15.50,3.55,131.28,
trkA CDS,PP_0065,87.77,116.51,NP_742235.1,60.00,3.15,116.51,trkA
rsmB CDS,PP_0066,48.29,64.11,NP_742236.1,31.50,1.73,64.11,rsmB
fmt CDS,PP_0067,24.77,32.89,NP_742237.1,11.50,0.89,32.89,fmt
def-I CDS,PP_0068,247.78,328.90,NP_742238.1,62.50,8.90,328.90,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,16.48,21.87,NP_742239.1,9.00,0.59,21.87,
tsaC CDS,PP_0070,54.03,71.72,NP_742240.1,15.00,1.94,71.72,tsaC
hypothetical protein CDS,PP_0071,24.14,32.05,NP_742241.2,4.00,0.87,32.05,
qor-I CDS,PP_0072,267.17,354.64,NP_742242.1,130.00,9.59,354.64,qor-I
hemF CDS,PP_0073,65.02,86.30,NP_742243.1,29.50,2.33,86.30,hemF
aroE CDS,PP_0074,74.31,98.64,NP_742244.1,30.50,2.67,98.64,aroE
choline sulfate transporter CDS,PP_0075,11.55,15.33,NP_742245.1,9.00,0.41,15.33,
choline betaine-binding protein CDS,PP_0076,51.12,67.86,NP_742246.2,23.50,1.84,67.86,
betC CDS,PP_0077,9.93,13.18,NP_742247.1,7.50,0.36,13.18,betC
transcriptional regulator CDS,PP_0079,22.33,29.64,NP_742249.1,10.00,0.80,29.64,
hypothetical protein CDS,PP_0080,43.91,58.28,NP_742250.1,13.50,1.58,58.28,
hypothetical protein CDS,PP_0081,78.35,103.99,NP_742251.1,14.50,2.81,103.99,
trpA CDS,PP_0082,70.72,93.87,NP_742252.1,28.50,2.54,93.87,trpA
trpB CDS,PP_0083,142.74,189.48,NP_742253.1,86.50,5.13,189.48,trpB
trpI CDS,PP_0084,6.72,8.92,NP_742254.1,3.00,0.24,8.92,trpI
hypothetical protein CDS,PP_0085,254.84,338.27,NP_742255.1,62.00,9.15,338.27,
hypothetical protein CDS,PP_0086,167.50,222.33,NP_742256.1,18.00,6.01,222.33,
hypothetical protein CDS,PP_0087,106.59,141.49,NP_742257.1,14.00,3.83,141.49,
alkanal monooxygenase CDS,PP_0088,64.00,84.95,NP_742258.1,32.00,2.30,84.95,
osmC CDS,PP_0089,184.01,244.25,NP_742259.1,39.00,6.61,244.25,osmC
hypothetical protein CDS,PP_0090,250.40,332.38,NP_742260.1,37.00,8.99,332.38,
putative lipoprotein CDS,PP_0091,58.26,77.33,NP_742261.1,12.00,2.09,77.33,
putative lipoprotein CDS,PP_0092,131.08,174.00,NP_742262.1,27.00,4.71,174.00,
zinc protease CDS,PP_0093,37.33,49.55,NP_742263.2,20.00,1.34,49.55,
5'-nucleotidase CDS,PP_0094,71.01,94.26,NP_742264.1,23.00,2.55,94.26,
hypothetical protein CDS,PP_0095,65.90,87.48,NP_742265.1,18.00,2.37,87.48,
prlC CDS,PP_0096,284.55,377.71,NP_742266.1,290.50,10.22,377.71,prlC
hypothetical protein CDS,PP_0097,413.40,548.74,NP_742267.1,58.00,14.84,548.74,
hypothetical protein CDS,PP_0098,109.74,145.67,NP_742268.1,9.50,3.94,145.67,
hypothetical protein CDS,PP_0099,20.88,27.71,NP_742269.1,11.00,0.75,27.71,
cynT CDS,PP_0100,723.03,959.74,NP_742270.1,259.00,25.96,959.74,cynT
sulfate transporter CDS,PP_0101,45.02,59.76,NP_742271.1,34.00,1.62,59.76,
cytochrome c oxidase subunit 2 CDS,PP_0103,9.80,13.01,NP_742273.1,5.50,0.35,13.01,
ctaD CDS,PP_0104,10.75,14.26,NP_742274.1,8.50,0.39,14.26,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,8.86,11.76,NP_742275.1,2.50,0.32,11.76,
cytochrome c oxidase subunit 3 CDS,PP_0106,6.79,9.01,NP_742276.1,3.00,0.24,9.01,
hypothetical protein CDS,PP_0107,8.17,10.85,NP_742277.2,3.00,0.29,10.85,
hypothetical protein CDS,PP_0108,0.00,0.00,NP_742278.1,0.00,0.00,0.00,
membrane protein CDS,PP_0109,1.86,2.47,NP_742279.1,1.00,0.07,2.47,
CyoE-like protoheme IX farnesyltransferase CDS,PP_0110,25.86,34.32,NP_742280.1,11.50,0.93,34.32,
electron transport protein SCO1/SenC CDS,PP_0111,112.72,149.63,NP_742281.1,35.50,4.05,149.63,
