Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,30.99,35.90,NP_742171.1,67.50,5.84,35.90,parB
parA CDS,PP_0002,90.08,104.36,NP_742172.1,178.00,16.98,104.36,parA
rsmG CDS,PP_0003,44.33,51.35,NP_742173.1,72.00,8.36,51.35,rsmG
trmF CDS,PP_0004,55.70,64.53,NP_742174.1,263.50,10.50,64.53,trmF
trmE CDS,PP_0005,134.78,156.13,NP_742175.1,461.00,25.40,156.13,trmE
oxaA CDS,PP_0006,13.81,16.00,NP_742176.1,58.00,2.60,16.00,oxaA
yidD CDS,PP_0007,39.10,45.30,NP_742177.1,24.00,7.37,45.30,yidD
rnpA CDS,PP_0008,36.12,41.85,NP_742178.1,36.50,6.81,41.85,rnpA
rpmH CDS,PP_0009,87.59,101.46,NP_742179.1,29.50,16.51,101.46,rpmH
dnaA CDS,PP_0010,48.75,56.48,NP_742180.1,185.00,9.19,56.48,dnaA
dnaN CDS,PP_0011,49.74,57.62,NP_742181.1,137.00,9.38,57.62,dnaN
recF CDS,PP_0012,52.46,60.78,NP_742182.1,144.50,9.89,60.78,recF
gyrB CDS,PP_0013,27.23,31.55,NP_742183.1,164.50,5.13,31.55,gyrB
transposase CDS,PP_0014,5.12,5.93,NP_742184.2,25.00,0.96,5.93,
transposon protein CDS,PP_0015,11.90,13.78,NP_742185.1,28.50,2.24,13.78,
hypothetical protein CDS,PP_0016,43.59,50.50,NP_742186.1,208.50,8.22,50.50,
transcriptional regulator CDS,PP_0017,104.10,120.60,NP_742187.1,93.50,19.62,120.60,
hypothetical protein CDS,PP_0018,335.68,388.87,NP_742188.1,706.00,63.27,388.87,
hypothetical protein CDS,PP_0019,1082.62,1254.16,NP_742189.1,1888.00,204.06,1254.16,
hypothetical protein CDS,PP_0020,410.89,475.99,NP_742190.1,898.00,77.45,475.99,
hypothetical protein CDS,PP_0021,13.45,15.58,NP_742191.1,31.00,2.53,15.58,
hypothetical protein CDS,PP_0022,437.26,506.54,NP_742192.2,180.00,82.42,506.54,
hypothetical protein CDS,PP_0023,413.25,478.73,NP_742193.1,133.00,77.89,478.73,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.07,3.55,NP_742194.1,13.00,0.58,3.55,
hypothetical protein CDS,PP_0025,7.86,9.10,NP_742195.1,3.00,1.48,9.10,
cobalt/cadmium/zinc exporter CDS,PP_0026,98.88,114.54,NP_742196.1,223.50,18.64,114.54,
membrane protein CDS,PP_0027,38.17,44.22,NP_742197.1,42.00,7.20,44.22,
hypothetical protein CDS,PP_0028,10.42,12.07,NP_742198.1,8.50,1.96,12.07,
czcR-I CDS,PP_0029,111.93,129.67,NP_742199.1,188.50,21.10,129.67,czcR-I
czrSA CDS,PP_0030,53.53,62.01,NP_742200.1,189.50,10.09,62.01,czrSA
hypothetical protein CDS,PP_0031,12.95,15.00,NP_742201.1,19.00,2.44,15.00,
hypothetical protein CDS,PP_0032,14.44,16.73,NP_742202.1,8.00,2.72,16.73,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.51,6.38,NP_742203.1,20.00,1.04,6.38,
bactoprenol glycosyl-transferase CDS,PP_0034,2.24,2.60,NP_742204.1,5.50,0.42,2.60,
bactoprenol-linked glycose transferase CDS,PP_0035,3.34,3.87,NP_742205.1,3.50,0.63,3.87,
transcriptional regulator CDS,PP_0036,1.65,1.92,NP_742206.1,4.00,0.31,1.92,
oprP CDS,PP_0037,8.39,9.72,NP_742207.1,27.00,1.58,9.72,oprP
hypothetical protein CDS,PP_0039,24.22,28.06,NP_742209.1,62.00,4.57,28.06,
hypothetical protein CDS,PP_0040,32.07,37.15,NP_742210.1,18.00,6.04,37.15,
cadA-I CDS,PP_0041,10.23,11.85,NP_742211.1,51.00,1.93,11.85,cadA-I
hypothetical protein CDS,PP_0042,8.66,10.03,NP_742212.2,7.00,1.63,10.03,
czcA-I CDS,PP_0043,4.75,5.51,NP_742213.1,37.50,0.90,5.51,czcA-I
czcB-I CDS,PP_0044,17.78,20.60,NP_742214.1,55.50,3.35,20.60,czcB-I
czcC-I CDS,PP_0045,12.60,14.60,NP_742215.1,40.00,2.38,14.60,czcC-I
opdT-I CDS,PP_0046,2.98,3.45,NP_742216.1,10.00,0.56,3.45,opdT-I
czcR-II CDS,PP_0047,3.56,4.13,NP_742217.1,6.00,0.67,4.13,czcR-II
hypothetical protein CDS,PP_0048,2.47,2.87,NP_742218.1,2.00,0.47,2.87,
hypothetical protein CDS,PP_0049,97.40,112.84,NP_742219.1,356.50,18.36,112.84,
hypothetical protein CDS,PP_0050,38.31,44.38,NP_742220.1,39.00,7.22,44.38,
sigma-54 dependent transcriptional regulator CDS,PP_0051,13.95,16.16,NP_742221.1,45.00,2.63,16.16,
