Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,174.75,213.07,NP_742171.1,375.50,32.45,213.07,parB
parA CDS,PP_0002,421.16,513.52,NP_742172.1,821.00,78.20,513.52,parA
rsmG CDS,PP_0003,285.52,348.13,NP_742173.1,457.50,53.01,348.13,rsmG
trmF CDS,PP_0004,309.43,377.28,NP_742174.1,1444.00,57.45,377.28,trmF
trmE CDS,PP_0005,56.30,68.65,NP_742175.1,190.00,10.45,68.65,trmE
oxaA CDS,PP_0006,539.66,658.00,NP_742176.1,2235.50,100.20,658.00,oxaA
yidD CDS,PP_0007,732.47,893.09,NP_742177.1,443.50,136.00,893.09,yidD
rnpA CDS,PP_0008,1539.36,1876.93,NP_742178.1,1534.50,285.82,1876.93,rnpA
rpmH CDS,PP_0009,4916.02,5994.06,NP_742179.1,1633.50,912.78,5994.06,rpmH
dnaA CDS,PP_0010,306.52,373.73,NP_742180.1,1147.50,56.91,373.73,dnaA
dnaN CDS,PP_0011,362.31,441.76,NP_742181.1,984.50,67.27,441.76,dnaN
recF CDS,PP_0012,292.20,356.28,NP_742182.1,794.00,54.25,356.28,recF
gyrB CDS,PP_0013,280.42,341.91,NP_742183.1,1671.00,52.07,341.91,gyrB
transposase CDS,PP_0014,2.70,3.29,NP_742184.2,13.00,0.50,3.29,
transposon protein CDS,PP_0015,9.31,11.35,NP_742185.1,22.00,1.73,11.35,
hypothetical protein CDS,PP_0016,22.68,27.65,NP_742186.1,107.00,4.21,27.65,
transcriptional regulator CDS,PP_0017,178.31,217.42,NP_742187.1,158.00,33.11,217.42,
hypothetical protein CDS,PP_0018,193.98,236.52,NP_742188.1,402.50,36.02,236.52,
hypothetical protein CDS,PP_0019,224.07,273.20,NP_742189.1,385.50,41.60,273.20,
hypothetical protein CDS,PP_0020,134.50,163.99,NP_742190.1,290.00,24.97,163.99,
hypothetical protein CDS,PP_0021,32.54,39.67,NP_742191.1,74.00,6.04,39.67,
hypothetical protein CDS,PP_0022,59.10,72.05,NP_742192.2,24.00,10.97,72.05,
hypothetical protein CDS,PP_0023,66.14,80.64,NP_742193.1,21.00,12.28,80.64,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.15,2.63,NP_742194.1,9.00,0.40,2.63,
hypothetical protein CDS,PP_0025,10.62,12.95,NP_742195.1,4.00,1.97,12.95,
cobalt/cadmium/zinc exporter CDS,PP_0026,45.29,55.22,NP_742196.1,101.00,8.41,55.22,
membrane protein CDS,PP_0027,8.29,10.11,NP_742197.1,9.00,1.54,10.11,
hypothetical protein CDS,PP_0028,4.97,6.06,NP_742198.1,4.00,0.92,6.06,
czcR-I CDS,PP_0029,16.85,20.55,NP_742199.1,28.00,3.13,20.55,czcR-I
czrSA CDS,PP_0030,16.61,20.25,NP_742200.1,58.00,3.08,20.25,czrSA
hypothetical protein CDS,PP_0031,3.45,4.21,NP_742201.1,5.00,0.64,4.21,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.28,7.66,NP_742203.1,22.50,1.17,7.66,
bactoprenol glycosyl-transferase CDS,PP_0034,3.51,4.28,NP_742204.1,8.50,0.65,4.28,
bactoprenol-linked glycose transferase CDS,PP_0035,3.87,4.72,NP_742205.1,4.00,0.72,4.72,
transcriptional regulator CDS,PP_0036,1.68,2.04,NP_742206.1,4.00,0.31,2.04,
oprP CDS,PP_0037,5.35,6.53,NP_742207.1,17.00,0.99,6.53,oprP
hypothetical protein CDS,PP_0039,20.99,25.59,NP_742209.1,53.00,3.90,25.59,
hypothetical protein CDS,PP_0040,75.84,92.47,NP_742210.1,42.00,14.08,92.47,
cadA-I CDS,PP_0041,7.52,9.17,NP_742211.1,37.00,1.40,9.17,cadA-I
hypothetical protein CDS,PP_0042,1.25,1.53,NP_742212.2,1.00,0.23,1.53,
czcA-I CDS,PP_0043,3.85,4.70,NP_742213.1,30.00,0.72,4.70,czcA-I
czcB-I CDS,PP_0044,7.79,9.50,NP_742214.1,24.00,1.45,9.50,czcB-I
czcC-I CDS,PP_0045,5.43,6.62,NP_742215.1,17.00,1.01,6.62,czcC-I
opdT-I CDS,PP_0046,3.02,3.69,NP_742216.1,10.00,0.56,3.69,opdT-I
czcR-II CDS,PP_0047,1.20,1.47,NP_742217.1,2.00,0.22,1.47,czcR-II
hypothetical protein CDS,PP_0048,1.25,1.53,NP_742218.1,1.00,0.23,1.53,
hypothetical protein CDS,PP_0049,31.85,38.83,NP_742219.1,115.00,5.91,38.83,
hypothetical protein CDS,PP_0050,29.87,36.42,NP_742220.1,30.00,5.55,36.42,
sigma-54 dependent transcriptional regulator CDS,PP_0051,54.67,66.66,NP_742221.1,174.00,10.15,66.66,
beta-lactamase domain-containing protein CDS,PP_0052,114.08,139.10,NP_742222.1,248.50,21.18,139.10,
sulfide:quinone oxidoreductase CDS,PP_0053,68.99,84.12,NP_742223.1,215.50,12.81,84.12,
membrane protein CDS,PP_0054,67.00,81.70,NP_742224.1,141.50,12.44,81.70,
transcriptional regulator CDS,PP_0055,52.84,64.43,NP_742225.1,115.50,9.81,64.43,
betA-I CDS,PP_0056,28.51,34.76,NP_742226.1,116.00,5.29,34.76,betA-I
major facilitator family transporter CDS,PP_0057,10.78,13.15,NP_742227.1,43.00,2.00,13.15,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,70.04,85.40,NP_742228.1,135.50,13.00,85.40,
gmhB CDS,PP_0059,147.74,180.14,NP_742229.1,192.00,27.43,180.14,gmhB
glyS CDS,PP_0060,292.90,357.13,NP_742230.1,1481.50,54.38,357.13,glyS
glyQ CDS,PP_0061,400.28,488.06,NP_742231.1,934.00,74.32,488.06,glyQ
tag CDS,PP_0062,124.39,151.66,NP_742232.1,169.00,23.10,151.66,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,125.36,152.85,NP_742233.1,274.00,23.28,152.85,
hypothetical protein CDS,PP_0064,66.42,80.99,NP_742234.1,51.50,12.33,80.99,
trkA CDS,PP_0065,70.82,86.35,NP_742235.1,239.50,13.15,86.35,trkA
rsmB CDS,PP_0066,97.93,119.40,NP_742236.1,316.00,18.18,119.40,rsmB
fmt CDS,PP_0067,102.12,124.51,NP_742237.1,234.50,18.96,124.51,fmt
def-I CDS,PP_0068,326.55,398.16,NP_742238.1,407.50,60.63,398.16,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,8.88,10.83,NP_742239.1,24.00,1.65,10.83,
tsaC CDS,PP_0070,104.12,126.95,NP_742240.1,143.00,19.33,126.95,tsaC
hypothetical protein CDS,PP_0071,62.22,75.87,NP_742241.2,51.00,11.55,75.87,
qor-I CDS,PP_0072,362.25,441.69,NP_742242.1,872.00,67.26,441.69,qor-I
