Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,259.69,310.03,NP_742171.1,945.50,81.85,310.03,parB
parA CDS,PP_0002,446.25,532.76,NP_742172.1,1474.00,140.65,532.76,parA
rsmG CDS,PP_0003,337.56,403.01,NP_742173.1,916.50,106.39,403.01,rsmG
trmF CDS,PP_0004,384.07,458.53,NP_742174.1,3037.00,121.05,458.53,trmF
trmE CDS,PP_0005,66.28,79.13,NP_742175.1,379.00,20.89,79.13,trmE
oxaA CDS,PP_0006,453.62,541.56,NP_742176.1,3184.00,142.97,541.56,oxaA
yidD CDS,PP_0007,664.25,793.03,NP_742177.1,681.50,209.36,793.03,yidD
rnpA CDS,PP_0008,1612.71,1925.36,NP_742178.1,2724.00,508.30,1925.36,rnpA
rpmH CDS,PP_0009,1423.55,1699.53,NP_742179.1,801.50,448.68,1699.53,rpmH
dnaA CDS,PP_0010,370.93,442.85,NP_742180.1,2353.00,116.91,442.85,dnaA
dnaN CDS,PP_0011,452.08,539.72,NP_742181.1,2081.50,142.49,539.72,dnaN
recF CDS,PP_0012,251.18,299.87,NP_742182.1,1156.50,79.17,299.87,recF
gyrB CDS,PP_0013,406.16,484.90,NP_742183.1,4101.00,128.01,484.90,gyrB
transposase CDS,PP_0014,4.96,5.92,NP_742184.2,40.50,1.56,5.92,
transposon protein CDS,PP_0015,16.73,19.98,NP_742185.1,67.00,5.27,19.98,
hypothetical protein CDS,PP_0016,26.83,32.03,NP_742186.1,214.50,8.46,32.03,
transcriptional regulator CDS,PP_0017,188.82,225.43,NP_742187.1,283.50,59.51,225.43,
hypothetical protein CDS,PP_0018,235.94,281.68,NP_742188.1,829.50,74.36,281.68,
hypothetical protein CDS,PP_0019,280.60,334.99,NP_742189.1,818.00,88.44,334.99,
hypothetical protein CDS,PP_0020,221.30,264.20,NP_742190.1,808.50,69.75,264.20,
hypothetical protein CDS,PP_0021,46.71,55.76,NP_742191.1,180.00,14.72,55.76,
hypothetical protein CDS,PP_0022,27.61,32.96,NP_742192.2,19.00,8.70,32.96,
hypothetical protein CDS,PP_0023,65.06,77.67,NP_742193.1,35.00,20.50,77.67,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.12,2.53,NP_742194.1,15.00,0.67,2.53,
hypothetical protein CDS,PP_0025,3.13,3.74,NP_742195.1,2.00,0.99,3.74,
cobalt/cadmium/zinc exporter CDS,PP_0026,39.83,47.55,NP_742196.1,150.50,12.55,47.55,
membrane protein CDS,PP_0027,20.12,24.02,NP_742197.1,37.00,6.34,24.02,
hypothetical protein CDS,PP_0028,3.30,3.94,NP_742198.1,4.50,1.04,3.94,
czcR-I CDS,PP_0029,49.73,59.37,NP_742199.1,140.00,15.67,59.37,czcR-I
czrSA CDS,PP_0030,32.36,38.63,NP_742200.1,191.50,10.20,38.63,czrSA
hypothetical protein CDS,PP_0031,4.69,5.60,NP_742201.1,11.50,1.48,5.60,
hypothetical protein CDS,PP_0032,1.08,1.29,NP_742202.1,1.00,0.34,1.29,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.84,8.16,NP_742203.1,41.50,2.16,8.16,
bactoprenol glycosyl-transferase CDS,PP_0034,2.92,3.49,NP_742204.1,12.00,0.92,3.49,
bactoprenol-linked glycose transferase CDS,PP_0035,3.71,4.43,NP_742205.1,6.50,1.17,4.43,
transcriptional regulator CDS,PP_0036,2.72,3.25,NP_742206.1,11.00,0.86,3.25,
oprP CDS,PP_0037,7.62,9.10,NP_742207.1,41.00,2.40,9.10,oprP
hypothetical protein CDS,PP_0039,35.76,42.69,NP_742209.1,153.00,11.27,42.69,
hypothetical protein CDS,PP_0040,87.38,104.33,NP_742210.1,82.00,27.54,104.33,
cadA-I CDS,PP_0041,9.36,11.18,NP_742211.1,78.00,2.95,11.18,cadA-I
hypothetical protein CDS,PP_0042,1.48,1.77,NP_742212.2,2.00,0.47,1.77,
czcA-I CDS,PP_0043,7.13,8.51,NP_742213.1,94.00,2.25,8.51,czcA-I
czcB-I CDS,PP_0044,11.12,13.27,NP_742214.1,58.00,3.50,13.27,czcB-I
czcC-I CDS,PP_0045,6.79,8.10,NP_742215.1,36.00,2.14,8.10,czcC-I
opdT-I CDS,PP_0046,4.28,5.11,NP_742216.1,24.00,1.35,5.11,opdT-I
czcR-II CDS,PP_0047,1.07,1.27,NP_742217.1,3.00,0.34,1.27,czcR-II
hypothetical protein CDS,PP_0048,5.18,6.18,NP_742218.1,7.00,1.63,6.18,
hypothetical protein CDS,PP_0049,50.75,60.59,NP_742219.1,310.50,16.00,60.59,
hypothetical protein CDS,PP_0050,22.33,26.66,NP_742220.1,38.00,7.04,26.66,
sigma-54 dependent transcriptional regulator CDS,PP_0051,57.49,68.63,NP_742221.1,310.00,18.12,68.63,
beta-lactamase domain-containing protein CDS,PP_0052,58.79,70.19,NP_742222.1,217.00,18.53,70.19,
sulfide:quinone oxidoreductase CDS,PP_0053,56.31,67.22,NP_742223.1,298.00,17.75,67.22,
membrane protein CDS,PP_0054,53.52,63.89,NP_742224.1,191.50,16.87,63.89,
transcriptional regulator CDS,PP_0055,74.93,89.46,NP_742225.1,277.50,23.62,89.46,
betA-I CDS,PP_0056,34.09,40.70,NP_742226.1,235.00,10.74,40.70,betA-I
major facilitator family transporter CDS,PP_0057,11.84,14.14,NP_742227.1,80.00,3.73,14.14,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,59.64,71.20,NP_742228.1,195.50,18.80,71.20,
gmhB CDS,PP_0059,121.48,145.03,NP_742229.1,267.50,38.29,145.03,gmhB
glyS CDS,PP_0060,266.38,318.02,NP_742230.1,2283.00,83.96,318.02,glyS
glyQ CDS,PP_0061,366.74,437.84,NP_742231.1,1450.00,115.59,437.84,glyQ
tag CDS,PP_0062,138.78,165.69,NP_742232.1,319.50,43.74,165.69,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,137.30,163.92,NP_742233.1,508.50,43.28,163.92,
hypothetical protein CDS,PP_0064,106.57,127.23,NP_742234.1,140.00,33.59,127.23,
trkA CDS,PP_0065,78.70,93.96,NP_742235.1,451.00,24.81,93.96,trkA
rsmB CDS,PP_0066,72.33,86.36,NP_742236.1,395.50,22.80,86.36,rsmB
fmt CDS,PP_0067,96.63,115.36,NP_742237.1,376.00,30.46,115.36,fmt
def-I CDS,PP_0068,243.79,291.06,NP_742238.1,515.50,76.84,291.06,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,12.77,15.25,NP_742239.1,58.50,4.03,15.25,
tsaC CDS,PP_0070,89.59,106.96,NP_742240.1,208.50,28.24,106.96,tsaC
hypothetical protein CDS,PP_0071,100.09,119.49,NP_742241.2,139.00,31.55,119.49,
qor-I CDS,PP_0072,394.23,470.66,NP_742242.1,1608.00,124.25,470.66,qor-I
hemF CDS,PP_0073,108.06,129.01,NP_742243.1,411.00,34.06,129.01,hemF
aroE CDS,PP_0074,89.81,107.22,NP_742244.1,309.00,28.31,107.22,aroE
choline sulfate transporter CDS,PP_0075,23.89,28.52,NP_742245.1,156.00,7.53,28.52,
choline betaine-binding protein CDS,PP_0076,48.92,58.40,NP_742246.2,188.50,15.42,58.40,
betC CDS,PP_0077,10.03,11.97,NP_742247.1,63.50,3.16,11.97,betC
transcriptional regulator CDS,PP_0079,21.85,26.08,NP_742249.1,82.00,6.89,26.08,
hypothetical protein CDS,PP_0080,26.58,31.73,NP_742250.1,68.50,8.38,31.73,
hypothetical protein CDS,PP_0081,89.27,106.58,NP_742251.1,138.50,28.14,106.58,
trpA CDS,PP_0082,138.98,165.92,NP_742252.1,469.50,43.80,165.92,trpA
trpB CDS,PP_0083,190.07,226.92,NP_742253.1,965.50,59.91,226.92,trpB
trpI CDS,PP_0084,58.27,69.57,NP_742254.1,218.00,18.37,69.57,trpI
hypothetical protein CDS,PP_0085,108.12,129.08,NP_742255.1,220.50,34.08,129.08,
hypothetical protein CDS,PP_0086,62.16,74.22,NP_742256.1,56.00,19.59,74.22,
hypothetical protein CDS,PP_0087,186.19,222.29,NP_742257.1,205.00,58.68,222.29,
alkanal monooxygenase CDS,PP_0088,125.85,150.25,NP_742258.1,527.50,39.67,150.25,
osmC CDS,PP_0089,94.28,112.56,NP_742259.1,167.50,29.71,112.56,osmC
hypothetical protein CDS,PP_0090,252.69,301.68,NP_742260.1,313.00,79.64,301.68,
putative lipoprotein CDS,PP_0091,155.80,186.00,NP_742261.1,269.00,49.10,186.00,
putative lipoprotein CDS,PP_0092,104.54,124.81,NP_742262.1,180.50,32.95,124.81,
zinc protease CDS,PP_0093,44.30,52.89,NP_742263.2,199.00,13.96,52.89,
5'-nucleotidase CDS,PP_0094,94.66,113.01,NP_742264.1,257.00,29.83,113.01,
hypothetical protein CDS,PP_0095,84.73,101.16,NP_742265.1,194.00,26.71,101.16,
prlC CDS,PP_0096,345.58,412.58,NP_742266.1,2957.50,108.92,412.58,prlC
hypothetical protein CDS,PP_0097,466.80,557.29,NP_742267.1,549.00,147.13,557.29,
hypothetical protein CDS,PP_0098,174.32,208.11,NP_742268.1,126.50,54.94,208.11,
hypothetical protein CDS,PP_0099,27.85,33.25,NP_742269.1,123.00,8.78,33.25,
cynT CDS,PP_0100,500.86,597.96,NP_742270.1,1504.00,157.86,597.96,cynT
sulfate transporter CDS,PP_0101,43.91,52.42,NP_742271.1,278.00,13.84,52.42,
cytochrome c oxidase subunit 2 CDS,PP_0103,27.42,32.74,NP_742273.1,129.00,8.64,32.74,
ctaD CDS,PP_0104,10.48,12.51,NP_742274.1,69.50,3.30,12.51,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,14.59,17.42,NP_742275.1,34.50,4.60,17.42,
cytochrome c oxidase subunit 3 CDS,PP_0106,18.63,22.24,NP_742276.1,69.00,5.87,22.24,
hypothetical protein CDS,PP_0107,8.28,9.89,NP_742277.2,25.50,2.61,9.89,
hypothetical protein CDS,PP_0108,4.74,5.66,NP_742278.1,11.50,1.49,5.66,
membrane protein CDS,PP_0109,6.33,7.55,NP_742279.1,28.50,1.99,7.55,
