Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,236.57,292.05,NP_742171.1,641.50,55.45,292.05,parB
parA CDS,PP_0002,410.36,506.59,NP_742172.1,1009.50,96.19,506.59,parA
rsmG CDS,PP_0003,383.76,473.75,NP_742173.1,776.00,89.95,473.75,rsmG
trmF CDS,PP_0004,363.72,449.01,NP_742174.1,2142.00,85.25,449.01,trmF
trmE CDS,PP_0005,58.47,72.18,NP_742175.1,249.00,13.71,72.18,trmE
oxaA CDS,PP_0006,488.85,603.48,NP_742176.1,2555.50,114.59,603.48,oxaA
yidD CDS,PP_0007,634.07,782.76,NP_742177.1,484.50,148.63,782.76,yidD
rnpA CDS,PP_0008,1337.86,1651.58,NP_742178.1,1683.00,313.59,1651.58,rnpA
rpmH CDS,PP_0009,3722.64,4595.59,NP_742179.1,1561.00,872.58,4595.59,rpmH
dnaA CDS,PP_0010,376.45,464.73,NP_742180.1,1778.50,88.24,464.73,dnaA
dnaN CDS,PP_0011,432.18,533.52,NP_742181.1,1482.00,101.30,533.52,dnaN
recF CDS,PP_0012,299.78,370.08,NP_742182.1,1028.00,70.27,370.08,recF
gyrB CDS,PP_0013,377.73,466.31,NP_742183.1,2840.50,88.54,466.31,gyrB
transposase CDS,PP_0014,7.81,9.64,NP_742184.2,47.50,1.83,9.64,
transposon protein CDS,PP_0015,12.24,15.11,NP_742185.1,36.50,2.87,15.11,
hypothetical protein CDS,PP_0016,24.18,29.85,NP_742186.1,144.00,5.67,29.85,
transcriptional regulator CDS,PP_0017,192.27,237.36,NP_742187.1,215.00,45.07,237.36,
hypothetical protein CDS,PP_0018,238.31,294.19,NP_742188.1,624.00,55.86,294.19,
hypothetical protein CDS,PP_0019,293.16,361.90,NP_742189.1,636.50,68.72,361.90,
hypothetical protein CDS,PP_0020,161.89,199.85,NP_742190.1,440.50,37.95,199.85,
hypothetical protein CDS,PP_0021,48.43,59.79,NP_742191.1,139.00,11.35,59.79,
hypothetical protein CDS,PP_0022,62.44,77.08,NP_742192.2,32.00,14.64,77.08,
hypothetical protein CDS,PP_0023,104.82,129.40,NP_742193.1,42.00,24.57,129.40,
membrane-associated metal-dependent hydrolase CDS,PP_0024,1.52,1.87,NP_742194.1,8.00,0.36,1.87,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,27.01,33.34,NP_742196.1,76.00,6.33,33.34,
membrane protein CDS,PP_0027,14.60,18.02,NP_742197.1,20.00,3.42,18.02,
