Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,247.77,310.38,NP_742171.1,806.00,69.73,310.38,parB
parA CDS,PP_0002,395.60,495.58,NP_742172.1,1167.50,111.34,495.58,parA
rsmG CDS,PP_0003,291.03,364.59,NP_742173.1,706.00,81.91,364.59,rsmG
trmF CDS,PP_0004,281.03,352.06,NP_742174.1,1985.50,79.10,352.06,trmF
trmE CDS,PP_0005,61.07,76.51,NP_742175.1,312.00,17.19,76.51,trmE
oxaA CDS,PP_0006,449.50,563.11,NP_742176.1,2819.00,126.51,563.11,oxaA
yidD CDS,PP_0007,775.63,971.66,NP_742177.1,711.00,218.30,971.66,yidD
rnpA CDS,PP_0008,1724.14,2159.89,NP_742178.1,2602.00,485.26,2159.89,rnpA
rpmH CDS,PP_0009,2208.51,2766.69,NP_742179.1,1111.00,621.59,2766.69,rpmH
dnaA CDS,PP_0010,335.85,420.73,NP_742180.1,1903.50,94.53,420.73,dnaA
dnaN CDS,PP_0011,357.82,448.25,NP_742181.1,1472.00,100.71,448.25,dnaN
recF CDS,PP_0012,254.87,319.29,NP_742182.1,1048.50,71.73,319.29,recF
gyrB CDS,PP_0013,382.98,479.77,NP_742183.1,3455.00,107.79,479.77,gyrB
transposase CDS,PP_0014,5.34,6.69,NP_742184.2,39.00,1.50,6.69,
transposon protein CDS,PP_0015,8.11,10.16,NP_742185.1,29.00,2.28,10.16,
hypothetical protein CDS,PP_0016,17.57,22.01,NP_742186.1,125.50,4.94,22.01,
transcriptional regulator CDS,PP_0017,180.77,226.46,NP_742187.1,242.50,50.88,226.46,
hypothetical protein CDS,PP_0018,150.73,188.83,NP_742188.1,473.50,42.42,188.83,
hypothetical protein CDS,PP_0019,219.22,274.62,NP_742189.1,571.00,61.70,274.62,
hypothetical protein CDS,PP_0020,172.93,216.64,NP_742190.1,564.50,48.67,216.64,
hypothetical protein CDS,PP_0021,41.82,52.39,NP_742191.1,144.00,11.77,52.39,
hypothetical protein CDS,PP_0022,39.03,48.90,NP_742192.2,24.00,10.99,48.90,
hypothetical protein CDS,PP_0023,99.86,125.09,NP_742193.1,48.00,28.10,125.09,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.05,2.57,NP_742194.1,13.00,0.58,2.57,
