Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,65.14,77.31,NP_742171.1,172.00,14.87,77.31,parB
parA CDS,PP_0002,103.12,122.38,NP_742172.1,247.00,23.54,122.38,parA
rsmG CDS,PP_0003,49.52,58.77,NP_742173.1,97.50,11.30,58.77,rsmG
trmF CDS,PP_0004,87.98,104.41,NP_742174.1,504.50,20.08,104.41,trmF
trmE CDS,PP_0005,104.19,123.64,NP_742175.1,432.00,23.78,123.64,trmE
oxaA CDS,PP_0006,14.24,16.90,NP_742176.1,72.50,3.25,16.90,oxaA
yidD CDS,PP_0007,34.27,40.68,NP_742177.1,25.50,7.82,40.68,yidD
rnpA CDS,PP_0008,48.58,57.65,NP_742178.1,59.50,11.09,57.65,rnpA
rpmH CDS,PP_0009,25.72,30.52,NP_742179.1,10.50,5.87,30.52,rpmH
dnaA CDS,PP_0010,125.76,149.25,NP_742180.1,578.50,28.70,149.25,dnaA
dnaN CDS,PP_0011,126.69,150.35,NP_742181.1,423.00,28.92,150.35,dnaN
recF CDS,PP_0012,57.35,68.07,NP_742182.1,191.50,13.09,68.07,recF
gyrB CDS,PP_0013,41.66,49.43,NP_742183.1,305.00,9.51,49.43,gyrB
transposase CDS,PP_0014,7.34,8.71,NP_742184.2,43.50,1.68,8.71,
transposon protein CDS,PP_0015,14.98,17.78,NP_742185.1,43.50,3.42,17.78,
hypothetical protein CDS,PP_0016,29.93,35.51,NP_742186.1,173.50,6.83,35.51,
transcriptional regulator CDS,PP_0017,99.65,118.26,NP_742187.1,108.50,22.75,118.26,
hypothetical protein CDS,PP_0018,245.73,291.62,NP_742188.1,626.50,56.09,291.62,
hypothetical protein CDS,PP_0019,1259.21,1494.37,NP_742189.1,2662.00,287.41,1494.37,
hypothetical protein CDS,PP_0020,585.99,695.43,NP_742190.1,1552.50,133.75,695.43,
hypothetical protein CDS,PP_0021,21.47,25.48,NP_742191.1,60.00,4.90,25.48,
hypothetical protein CDS,PP_0022,214.42,254.46,NP_742192.2,107.00,48.94,254.46,
hypothetical protein CDS,PP_0023,338.34,401.52,NP_742193.1,132.00,77.23,401.52,
membrane-associated metal-dependent hydrolase CDS,PP_0024,1.75,2.08,NP_742194.1,9.00,0.40,2.08,
hypothetical protein CDS,PP_0025,6.48,7.69,NP_742195.1,3.00,1.48,7.69,
cobalt/cadmium/zinc exporter CDS,PP_0026,63.32,75.14,NP_742196.1,173.50,14.45,75.14,
membrane protein CDS,PP_0027,31.49,37.37,NP_742197.1,42.00,7.19,37.37,
hypothetical protein CDS,PP_0028,5.56,6.60,NP_742198.1,5.50,1.27,6.60,
czcR-I CDS,PP_0029,172.67,204.92,NP_742199.1,352.50,39.41,204.92,czcR-I
czrSA CDS,PP_0030,43.57,51.71,NP_742200.1,187.00,9.95,51.71,czrSA
hypothetical protein CDS,PP_0031,11.53,13.68,NP_742201.1,20.50,2.63,13.68,
hypothetical protein CDS,PP_0032,8.94,10.61,NP_742202.1,6.00,2.04,10.61,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.91,7.01,NP_742203.1,26.00,1.35,7.01,
bactoprenol glycosyl-transferase CDS,PP_0034,2.52,2.99,NP_742204.1,7.50,0.58,2.99,
bactoprenol-linked glycose transferase CDS,PP_0035,2.76,3.27,NP_742205.1,3.50,0.63,3.27,
transcriptional regulator CDS,PP_0036,2.73,3.24,NP_742206.1,8.00,0.62,3.24,
oprP CDS,PP_0037,7.18,8.52,NP_742207.1,28.00,1.64,8.52,oprP
hypothetical protein CDS,PP_0039,78.63,93.32,NP_742209.1,244.00,17.95,93.32,
hypothetical protein CDS,PP_0040,82.29,97.66,NP_742210.1,56.00,18.78,97.66,
cadA-I CDS,PP_0041,14.23,16.89,NP_742211.1,86.00,3.25,16.89,cadA-I
hypothetical protein CDS,PP_0042,13.27,15.74,NP_742212.2,13.00,3.03,15.74,
czcA-I CDS,PP_0043,4.81,5.71,NP_742213.1,46.00,1.10,5.71,czcA-I
czcB-I CDS,PP_0044,14.54,17.25,NP_742214.1,55.00,3.32,17.25,czcB-I
czcC-I CDS,PP_0045,11.44,13.57,NP_742215.1,44.00,2.61,13.57,czcC-I
opdT-I CDS,PP_0046,3.20,3.80,NP_742216.1,13.00,0.73,3.80,opdT-I
czcR-II CDS,PP_0047,3.92,4.65,NP_742217.1,8.00,0.89,4.65,czcR-II
hypothetical protein CDS,PP_0048,5.10,6.06,NP_742218.1,5.00,1.16,6.06,
hypothetical protein CDS,PP_0049,53.98,64.06,NP_742219.1,239.50,12.32,64.06,
hypothetical protein CDS,PP_0050,17.83,21.16,NP_742220.1,22.00,4.07,21.16,
sigma-54 dependent transcriptional regulator CDS,PP_0051,19.18,22.76,NP_742221.1,75.00,4.38,22.76,
beta-lactamase domain-containing protein CDS,PP_0052,222.86,264.48,NP_742222.1,596.50,50.87,264.48,
sulfide:quinone oxidoreductase CDS,PP_0053,132.10,156.77,NP_742223.1,507.00,30.15,156.77,
membrane protein CDS,PP_0054,66.28,78.66,NP_742224.1,172.00,15.13,78.66,
transcriptional regulator CDS,PP_0055,21.78,25.85,NP_742225.1,58.50,4.97,25.85,
