Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,47.97,61.48,NP_742171.1,8.00,0.69,61.48,parB
parA CDS,PP_0002,59.48,76.24,NP_742172.1,9.00,0.85,76.24,parA
rsmG CDS,PP_0003,108.55,139.13,NP_742173.1,13.50,1.55,139.13,rsmG
trmF CDS,PP_0004,31.75,40.69,NP_742174.1,11.50,0.45,40.69,trmF
trmE CDS,PP_0005,76.36,97.87,NP_742175.1,20.00,1.09,97.87,trmE
oxaA CDS,PP_0006,15.55,19.93,NP_742176.1,5.00,0.22,19.93,oxaA
yidD CDS,PP_0007,85.11,109.09,NP_742177.1,4.00,1.22,109.09,yidD
rnpA CDS,PP_0008,0.00,0.00,NP_742178.1,0.00,0.00,0.00,rnpA
rpmH CDS,PP_0009,116.32,149.09,NP_742179.1,3.00,1.67,149.09,rpmH
dnaA CDS,PP_0010,39.58,50.73,NP_742180.1,11.50,0.57,50.73,dnaA
dnaN CDS,PP_0011,45.04,57.73,NP_742181.1,9.50,0.65,57.73,dnaN
recF CDS,PP_0012,59.27,75.97,NP_742182.1,12.50,0.85,75.97,recF
gyrB CDS,PP_0013,55.13,70.67,NP_742183.1,25.50,0.79,70.67,gyrB
transposase CDS,PP_0014,10.69,13.70,NP_742184.2,4.00,0.15,13.70,
transposon protein CDS,PP_0015,21.81,27.96,NP_742185.1,4.00,0.31,27.96,
hypothetical protein CDS,PP_0016,54.61,70.00,NP_742186.1,20.00,0.78,70.00,
transcriptional regulator CDS,PP_0017,58.16,74.55,NP_742187.1,4.00,0.83,74.55,
hypothetical protein CDS,PP_0018,493.64,632.72,NP_742188.1,79.50,7.07,632.72,
hypothetical protein CDS,PP_0019,1684.91,2159.63,NP_742189.1,225.00,24.13,2159.63,
hypothetical protein CDS,PP_0020,606.50,777.38,NP_742190.1,101.50,8.69,777.38,
hypothetical protein CDS,PP_0021,22.66,29.04,NP_742191.1,4.00,0.32,29.04,
hypothetical protein CDS,PP_0022,253.79,325.30,NP_742192.2,8.00,3.64,325.30,
hypothetical protein CDS,PP_0023,6898.13,8841.64,NP_742193.1,170.00,98.80,8841.64,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.08,3.95,NP_742194.1,1.00,0.04,3.95,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,98.22,125.89,NP_742196.1,17.00,1.41,125.89,
membrane protein CDS,PP_0027,23.74,30.43,NP_742197.1,2.00,0.34,30.43,
hypothetical protein CDS,PP_0028,0.00,0.00,NP_742198.1,0.00,0.00,0.00,
czcR-I CDS,PP_0029,77.55,99.40,NP_742199.1,10.00,1.11,99.40,czcR-I
czrSA CDS,PP_0030,29.51,37.83,NP_742200.1,8.00,0.42,37.83,czrSA
hypothetical protein CDS,PP_0031,17.80,22.82,NP_742201.1,2.00,0.26,22.82,
hypothetical protein CDS,PP_0032,47.16,60.44,NP_742202.1,2.00,0.68,60.44,
undecaprenyl-glycosyl transferase CDS,PP_0033,7.20,9.22,NP_742203.1,2.00,0.10,9.22,
bactoprenol glycosyl-transferase CDS,PP_0034,5.32,6.82,NP_742204.1,1.00,0.08,6.82,
bactoprenol-linked glycose transferase CDS,PP_0035,12.46,15.97,NP_742205.1,1.00,0.18,15.97,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,4.06,5.20,NP_742207.1,1.00,0.06,5.20,oprP
hypothetical protein CDS,PP_0039,51.02,65.39,NP_742209.1,10.00,0.73,65.39,
hypothetical protein CDS,PP_0040,372.23,477.10,NP_742210.1,16.00,5.33,477.10,
cadA-I CDS,PP_0041,26.20,33.58,NP_742211.1,10.00,0.38,33.58,cadA-I
