Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,191.23,233.12,NP_742171.1,400.00,34.56,233.12,parB
parA CDS,PP_0002,413.66,504.29,NP_742172.1,785.00,74.77,504.29,parA
rsmG CDS,PP_0003,273.11,332.94,NP_742173.1,426.00,49.36,332.94,rsmG
trmF CDS,PP_0004,311.25,379.44,NP_742174.1,1414.00,56.26,379.44,trmF
trmE CDS,PP_0005,58.75,71.62,NP_742175.1,193.00,10.62,71.62,trmE
oxaA CDS,PP_0006,547.54,667.50,NP_742176.1,2208.00,98.97,667.50,oxaA
yidD CDS,PP_0007,684.56,834.54,NP_742177.1,403.50,123.73,834.54,yidD
rnpA CDS,PP_0008,1541.63,1879.38,NP_742178.1,1496.00,278.65,1879.38,rnpA
rpmH CDS,PP_0009,4713.00,5745.54,NP_742179.1,1524.50,851.87,5745.54,rpmH
dnaA CDS,PP_0010,301.97,368.13,NP_742180.1,1100.50,54.58,368.13,dnaA
dnaN CDS,PP_0011,362.16,441.50,NP_742181.1,958.00,65.46,441.50,dnaN
recF CDS,PP_0012,311.50,379.75,NP_742182.1,824.00,56.30,379.75,recF
gyrB CDS,PP_0013,288.84,352.12,NP_742183.1,1675.50,52.21,352.12,gyrB
transposase CDS,PP_0014,2.66,3.25,NP_742184.2,12.50,0.48,3.25,
transposon protein CDS,PP_0015,10.43,12.72,NP_742185.1,24.00,1.89,12.72,
hypothetical protein CDS,PP_0016,25.15,30.65,NP_742186.1,115.50,4.55,30.65,
transcriptional regulator CDS,PP_0017,193.03,235.31,NP_742187.1,166.50,34.89,235.31,
hypothetical protein CDS,PP_0018,197.04,240.21,NP_742188.1,398.00,35.62,240.21,
hypothetical protein CDS,PP_0019,193.75,236.20,NP_742189.1,324.50,35.02,236.20,
hypothetical protein CDS,PP_0020,139.83,170.47,NP_742190.1,293.50,25.27,170.47,
hypothetical protein CDS,PP_0021,48.33,58.92,NP_742191.1,107.00,8.74,58.92,
hypothetical protein CDS,PP_0022,37.94,46.25,NP_742192.2,15.00,6.86,46.25,
hypothetical protein CDS,PP_0023,71.18,86.77,NP_742193.1,22.00,12.87,86.77,
membrane-associated metal-dependent hydrolase CDS,PP_0024,1.72,2.10,NP_742194.1,7.00,0.31,2.10,
hypothetical protein CDS,PP_0025,13.64,16.63,NP_742195.1,5.00,2.47,16.63,
cobalt/cadmium/zinc exporter CDS,PP_0026,38.70,47.17,NP_742196.1,84.00,6.99,47.17,
membrane protein CDS,PP_0027,12.30,15.00,NP_742197.1,13.00,2.22,15.00,
hypothetical protein CDS,PP_0028,2.55,3.11,NP_742198.1,2.00,0.46,3.11,
czcR-I CDS,PP_0029,23.80,29.02,NP_742199.1,38.50,4.30,29.02,czcR-I
czrSA CDS,PP_0030,22.21,27.07,NP_742200.1,75.50,4.01,27.07,czrSA
hypothetical protein CDS,PP_0031,2.13,2.60,NP_742201.1,3.00,0.38,2.60,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.74,6.99,NP_742203.1,20.00,1.04,6.99,
bactoprenol glycosyl-transferase CDS,PP_0034,3.39,4.14,NP_742204.1,8.00,0.61,4.14,
bactoprenol-linked glycose transferase CDS,PP_0035,3.97,4.85,NP_742205.1,4.00,0.72,4.85,
transcriptional regulator CDS,PP_0036,1.72,2.10,NP_742206.1,4.00,0.31,2.10,
oprP CDS,PP_0037,6.47,7.89,NP_742207.1,20.00,1.17,7.89,oprP
hypothetical protein CDS,PP_0039,25.63,31.24,NP_742209.1,63.00,4.63,31.24,
hypothetical protein CDS,PP_0040,59.36,72.36,NP_742210.1,32.00,10.73,72.36,
cadA-I CDS,PP_0041,7.52,9.17,NP_742211.1,36.00,1.36,9.17,cadA-I
hypothetical protein CDS,PP_0042,3.86,4.71,NP_742212.2,3.00,0.70,4.71,
czcA-I CDS,PP_0043,3.96,4.83,NP_742213.1,30.00,0.72,4.83,czcA-I
czcB-I CDS,PP_0044,9.34,11.39,NP_742214.1,28.00,1.69,11.39,czcB-I
czcC-I CDS,PP_0045,4.59,5.60,NP_742215.1,14.00,0.83,5.60,czcC-I
opdT-I CDS,PP_0046,4.66,5.68,NP_742216.1,15.00,0.84,5.68,opdT-I
czcR-II CDS,PP_0047,2.47,3.02,NP_742217.1,4.00,0.45,3.02,czcR-II
hypothetical protein CDS,PP_0048,2.58,3.14,NP_742218.1,2.00,0.47,3.14,
hypothetical protein CDS,PP_0049,32.43,39.54,NP_742219.1,114.00,5.86,39.54,
hypothetical protein CDS,PP_0050,31.71,38.66,NP_742220.1,31.00,5.73,38.66,
sigma-54 dependent transcriptional regulator CDS,PP_0051,45.19,55.09,NP_742221.1,140.00,8.17,55.09,
