Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,242.42,289.42,NP_742171.1,856.50,74.11,289.42,parB
parA CDS,PP_0002,423.37,505.43,NP_742172.1,1357.00,129.43,505.43,parA
rsmG CDS,PP_0003,385.63,460.39,NP_742173.1,1016.00,117.89,460.39,rsmG
trmF CDS,PP_0004,393.77,470.10,NP_742174.1,3021.50,120.38,470.10,trmF
trmE CDS,PP_0005,67.95,81.12,NP_742175.1,377.00,20.77,81.12,trmE
oxaA CDS,PP_0006,425.62,508.13,NP_742176.1,2899.00,130.12,508.13,oxaA
yidD CDS,PP_0007,564.00,673.32,NP_742177.1,561.50,172.42,673.32,yidD
rnpA CDS,PP_0008,1269.63,1515.74,NP_742178.1,2081.00,388.14,1515.74,rnpA
rpmH CDS,PP_0009,3216.79,3840.35,NP_742179.1,1757.50,983.40,3840.35,rpmH
dnaA CDS,PP_0010,389.65,465.18,NP_742180.1,2398.50,119.12,465.18,dnaA
dnaN CDS,PP_0011,445.39,531.73,NP_742181.1,1990.00,136.16,531.73,dnaN
recF CDS,PP_0012,279.32,333.47,NP_742182.1,1248.00,85.39,333.47,recF
gyrB CDS,PP_0013,397.89,475.02,NP_742183.1,3898.50,121.64,475.02,gyrB
transposase CDS,PP_0014,5.05,6.02,NP_742184.2,40.00,1.54,6.02,
transposon protein CDS,PP_0015,15.44,18.44,NP_742185.1,60.00,4.72,18.44,
hypothetical protein CDS,PP_0016,27.97,33.39,NP_742186.1,217.00,8.55,33.39,
transcriptional regulator CDS,PP_0017,197.67,235.99,NP_742187.1,288.00,60.43,235.99,
hypothetical protein CDS,PP_0018,271.13,323.69,NP_742188.1,925.00,82.89,323.69,
hypothetical protein CDS,PP_0019,313.73,374.54,NP_742189.1,887.50,95.91,374.54,
hypothetical protein CDS,PP_0020,173.05,206.59,NP_742190.1,613.50,52.90,206.59,
hypothetical protein CDS,PP_0021,52.68,62.89,NP_742191.1,197.00,16.11,62.89,
hypothetical protein CDS,PP_0022,61.40,73.30,NP_742192.2,41.00,18.77,73.30,
hypothetical protein CDS,PP_0023,57.46,68.60,NP_742193.1,30.00,17.57,68.60,
membrane-associated metal-dependent hydrolase CDS,PP_0024,4.07,4.86,NP_742194.1,28.00,1.25,4.86,
hypothetical protein CDS,PP_0025,8.07,9.64,NP_742195.1,5.00,2.47,9.64,
cobalt/cadmium/zinc exporter CDS,PP_0026,40.77,48.68,NP_742196.1,149.50,12.46,48.68,
membrane protein CDS,PP_0027,14.29,17.06,NP_742197.1,25.50,4.37,17.06,
hypothetical protein CDS,PP_0028,0.76,0.90,NP_742198.1,1.00,0.23,0.90,
czcR-I CDS,PP_0029,42.28,50.48,NP_742199.1,115.50,12.93,50.48,czcR-I
czrSA CDS,PP_0030,37.70,45.01,NP_742200.1,216.50,11.53,45.01,czrSA
hypothetical protein CDS,PP_0031,4.62,5.52,NP_742201.1,11.00,1.41,5.52,
hypothetical protein CDS,PP_0032,1.11,1.33,NP_742202.1,1.00,0.34,1.33,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.52,6.59,NP_742203.1,32.50,1.69,6.59,
bactoprenol glycosyl-transferase CDS,PP_0034,2.51,3.00,NP_742204.1,10.00,0.77,3.00,
bactoprenol-linked glycose transferase CDS,PP_0035,3.24,3.86,NP_742205.1,5.50,0.99,3.86,
transcriptional regulator CDS,PP_0036,2.29,2.74,NP_742206.1,9.00,0.70,2.74,
oprP CDS,PP_0037,6.70,8.00,NP_742207.1,35.00,2.05,8.00,oprP
hypothetical protein CDS,PP_0039,31.79,37.95,NP_742209.1,132.00,9.72,37.95,
hypothetical protein CDS,PP_0040,52.71,62.93,NP_742210.1,48.00,16.11,62.93,
cadA-I CDS,PP_0041,9.03,10.78,NP_742211.1,73.00,2.76,10.78,cadA-I
hypothetical protein CDS,PP_0042,1.53,1.82,NP_742212.2,2.00,0.47,1.82,
czcA-I CDS,PP_0043,5.78,6.90,NP_742213.1,74.00,1.77,6.90,czcA-I
czcB-I CDS,PP_0044,10.67,12.73,NP_742214.1,54.00,3.26,12.73,czcB-I
czcC-I CDS,PP_0045,5.83,6.96,NP_742215.1,30.00,1.78,6.96,czcC-I
opdT-I CDS,PP_0046,4.60,5.49,NP_742216.1,25.00,1.41,5.49,opdT-I
czcR-II CDS,PP_0047,1.46,1.75,NP_742217.1,4.00,0.45,1.75,czcR-II
hypothetical protein CDS,PP_0048,0.76,0.91,NP_742218.1,1.00,0.23,0.91,
hypothetical protein CDS,PP_0049,51.20,61.13,NP_742219.1,304.00,15.65,61.13,
hypothetical protein CDS,PP_0050,20.59,24.58,NP_742220.1,34.00,6.29,24.58,
sigma-54 dependent transcriptional regulator CDS,PP_0051,63.25,75.52,NP_742221.1,331.00,19.34,75.52,
beta-lactamase domain-containing protein CDS,PP_0052,63.52,75.83,NP_742222.1,227.50,19.42,75.83,
sulfide:quinone oxidoreductase CDS,PP_0053,62.60,74.74,NP_742223.1,321.50,19.14,74.74,
membrane protein CDS,PP_0054,54.86,65.50,NP_742224.1,190.50,16.77,65.50,
transcriptional regulator CDS,PP_0055,66.92,79.89,NP_742225.1,240.50,20.46,79.89,
betA-I CDS,PP_0056,40.21,48.01,NP_742226.1,269.00,12.29,48.01,betA-I
major facilitator family transporter CDS,PP_0057,12.81,15.30,NP_742227.1,84.00,3.92,15.30,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,40.55,48.41,NP_742228.1,129.00,12.40,48.41,
gmhB CDS,PP_0059,109.74,131.01,NP_742229.1,234.50,33.55,131.01,gmhB
glyS CDS,PP_0060,276.25,329.80,NP_742230.1,2297.50,84.45,329.80,glyS
glyQ CDS,PP_0061,381.59,455.56,NP_742231.1,1464.00,116.65,455.56,glyQ
tag CDS,PP_0062,167.41,199.87,NP_742232.1,374.00,51.18,199.87,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,135.51,161.78,NP_742233.1,487.00,41.43,161.78,
hypothetical protein CDS,PP_0064,58.05,69.30,NP_742234.1,74.00,17.75,69.30,
trkA CDS,PP_0065,84.52,100.91,NP_742235.1,470.00,25.84,100.91,trkA
rsmB CDS,PP_0066,71.72,85.62,NP_742236.1,380.50,21.92,85.62,rsmB
fmt CDS,PP_0067,83.95,100.23,NP_742237.1,317.00,25.67,100.23,fmt
def-I CDS,PP_0068,254.65,304.01,NP_742238.1,522.50,77.85,304.01,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,15.19,18.13,NP_742239.1,67.50,4.64,18.13,
