Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,42.88,50.72,NP_742171.1,119.50,10.34,50.72,parB
parA CDS,PP_0002,92.35,109.24,NP_742172.1,233.50,22.27,109.24,parA
rsmG CDS,PP_0003,43.78,51.80,NP_742173.1,91.00,10.56,51.80,rsmG
trmF CDS,PP_0004,63.27,74.85,NP_742174.1,383.00,15.26,74.85,trmF
trmE CDS,PP_0005,138.68,164.05,NP_742175.1,607.00,33.45,164.05,trmE
oxaA CDS,PP_0006,12.38,14.64,NP_742176.1,66.50,2.98,14.64,oxaA
yidD CDS,PP_0007,26.74,31.63,NP_742177.1,21.00,6.45,31.63,yidD
rnpA CDS,PP_0008,47.95,56.72,NP_742178.1,62.00,11.56,56.72,rnpA
rpmH CDS,PP_0009,54.52,64.50,NP_742179.1,23.50,13.15,64.50,rpmH
dnaA CDS,PP_0010,55.09,65.17,NP_742180.1,267.50,13.29,65.17,dnaA
dnaN CDS,PP_0011,62.70,74.18,NP_742181.1,221.00,15.12,74.18,dnaN
recF CDS,PP_0012,58.87,69.64,NP_742182.1,207.50,14.20,69.64,recF
gyrB CDS,PP_0013,33.38,39.49,NP_742183.1,258.00,8.05,39.49,gyrB
transposase CDS,PP_0014,5.92,7.00,NP_742184.2,37.00,1.43,7.00,
transposon protein CDS,PP_0015,8.16,9.65,NP_742185.1,25.00,1.97,9.65,
hypothetical protein CDS,PP_0016,27.37,32.38,NP_742186.1,167.50,6.60,32.38,
transcriptional regulator CDS,PP_0017,97.88,115.79,NP_742187.1,112.50,23.61,115.79,
hypothetical protein CDS,PP_0018,217.55,257.36,NP_742188.1,585.50,52.47,257.36,
hypothetical protein CDS,PP_0019,822.71,973.27,NP_742189.1,1836.00,198.42,973.27,
hypothetical protein CDS,PP_0020,397.43,470.16,NP_742190.1,1111.50,95.85,470.16,
hypothetical protein CDS,PP_0021,21.02,24.86,NP_742191.1,62.00,5.07,24.86,
hypothetical protein CDS,PP_0022,180.34,213.34,NP_742192.2,95.00,43.49,213.34,
hypothetical protein CDS,PP_0023,208.81,247.03,NP_742193.1,86.00,50.36,247.03,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.21,2.62,NP_742194.1,12.00,0.53,2.62,
hypothetical protein CDS,PP_0025,2.05,2.42,NP_742195.1,1.00,0.49,2.42,
cobalt/cadmium/zinc exporter CDS,PP_0026,93.17,110.22,NP_742196.1,269.50,22.47,110.22,
membrane protein CDS,PP_0027,52.56,62.18,NP_742197.1,74.00,12.68,62.18,
hypothetical protein CDS,PP_0028,7.18,8.50,NP_742198.1,7.50,1.73,8.50,
czcR-I CDS,PP_0029,150.81,178.41,NP_742199.1,325.00,36.37,178.41,czcR-I
czrSA CDS,PP_0030,53.20,62.93,NP_742200.1,241.00,12.83,62.93,czrSA
hypothetical protein CDS,PP_0031,9.06,10.71,NP_742201.1,17.00,2.18,10.71,
hypothetical protein CDS,PP_0032,7.05,8.35,NP_742202.1,5.00,1.70,8.35,
undecaprenyl-glycosyl transferase CDS,PP_0033,4.95,5.86,NP_742203.1,23.00,1.19,5.86,
bactoprenol glycosyl-transferase CDS,PP_0034,2.39,2.82,NP_742204.1,7.50,0.58,2.82,
bactoprenol-linked glycose transferase CDS,PP_0035,1.86,2.21,NP_742205.1,2.50,0.45,2.21,
transcriptional regulator CDS,PP_0036,2.59,3.06,NP_742206.1,8.00,0.62,3.06,
oprP CDS,PP_0037,5.58,6.61,NP_742207.1,23.00,1.35,6.61,oprP
hypothetical protein CDS,PP_0039,23.51,27.81,NP_742209.1,77.00,5.67,27.81,
hypothetical protein CDS,PP_0040,32.02,37.88,NP_742210.1,23.00,7.72,37.88,
cadA-I CDS,PP_0041,10.82,12.80,NP_742211.1,69.00,2.61,12.80,cadA-I
hypothetical protein CDS,PP_0042,10.63,12.58,NP_742212.2,11.00,2.56,12.58,
czcA-I CDS,PP_0043,3.07,3.63,NP_742213.1,31.00,0.74,3.63,czcA-I
czcB-I CDS,PP_0044,16.27,19.25,NP_742214.1,65.00,3.93,19.25,czcB-I
czcC-I CDS,PP_0045,9.11,10.78,NP_742215.1,37.00,2.20,10.78,czcC-I
opdT-I CDS,PP_0046,4.19,4.96,NP_742216.1,18.00,1.01,4.96,opdT-I
czcR-II CDS,PP_0047,3.71,4.39,NP_742217.1,8.00,0.90,4.39,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,86.15,101.92,NP_742219.1,403.50,20.78,101.92,
hypothetical protein CDS,PP_0050,29.94,35.42,NP_742220.1,39.00,7.22,35.42,
sigma-54 dependent transcriptional regulator CDS,PP_0051,21.56,25.51,NP_742221.1,89.00,5.20,25.51,
beta-lactamase domain-containing protein CDS,PP_0052,230.40,272.57,NP_742222.1,651.00,55.57,272.57,
sulfide:quinone oxidoreductase CDS,PP_0053,117.49,138.99,NP_742223.1,476.00,28.34,138.99,
membrane protein CDS,PP_0054,103.86,122.87,NP_742224.1,284.50,25.05,122.87,
transcriptional regulator CDS,PP_0055,43.91,51.95,NP_742225.1,124.50,10.59,51.95,
betA-I CDS,PP_0056,1572.93,1860.77,NP_742226.1,8301.00,379.36,1860.77,betA-I
major facilitator family transporter CDS,PP_0057,2355.93,2787.06,NP_742227.1,12185.00,568.21,2787.06,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,15.54,18.39,NP_742228.1,39.00,3.75,18.39,
gmhB CDS,PP_0059,15.42,18.25,NP_742229.1,26.00,3.72,18.25,gmhB
glyS CDS,PP_0060,31.63,37.41,NP_742230.1,207.50,7.63,37.41,glyS
glyQ CDS,PP_0061,36.51,43.19,NP_742231.1,110.50,8.81,43.19,glyQ
tag CDS,PP_0062,30.36,35.91,NP_742232.1,53.50,7.32,35.91,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,16.05,18.99,NP_742233.1,45.50,3.87,18.99,
hypothetical protein CDS,PP_0064,45.74,54.11,NP_742234.1,46.00,11.03,54.11,
trkA CDS,PP_0065,25.76,30.47,NP_742235.1,113.00,6.21,30.47,trkA
rsmB CDS,PP_0066,8.24,9.75,NP_742236.1,34.50,1.99,9.75,rsmB
fmt CDS,PP_0067,11.08,13.11,NP_742237.1,33.00,2.67,13.11,fmt
def-I CDS,PP_0068,110.28,130.46,NP_742238.1,178.50,26.60,130.46,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,50.78,60.07,NP_742239.1,178.00,12.25,60.07,
tsaC CDS,PP_0070,77.46,91.64,NP_742240.1,138.00,18.68,91.64,tsaC
hypothetical protein CDS,PP_0071,50.79,60.09,NP_742241.2,54.00,12.25,60.09,
qor-I CDS,PP_0072,159.49,188.68,NP_742242.1,498.00,38.47,188.68,qor-I
hemF CDS,PP_0073,32.28,38.19,NP_742243.1,94.00,7.79,38.19,hemF
aroE CDS,PP_0074,29.99,35.48,NP_742244.1,79.00,7.23,35.48,aroE
choline sulfate transporter CDS,PP_0075,17.40,20.59,NP_742245.1,87.00,4.20,20.59,
choline betaine-binding protein CDS,PP_0076,119.15,140.96,NP_742246.2,351.50,28.74,140.96,
betC CDS,PP_0077,8.15,9.64,NP_742247.1,39.50,1.97,9.64,betC
transcriptional regulator CDS,PP_0079,16.71,19.76,NP_742249.1,48.00,4.03,19.76,
