Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,244.11,330.55,NP_742171.1,45.50,3.90,330.55,parB
parA CDS,PP_0002,289.78,392.38,NP_742172.1,49.00,4.63,392.38,parA
rsmG CDS,PP_0003,410.10,555.30,NP_742173.1,57.00,6.56,555.30,rsmG
trmF CDS,PP_0004,151.93,205.72,NP_742174.1,61.50,2.43,205.72,trmF
trmE CDS,PP_0005,30.75,41.63,NP_742175.1,9.00,0.49,41.63,trmE
oxaA CDS,PP_0006,339.52,459.74,NP_742176.1,122.00,5.43,459.74,oxaA
yidD CDS,PP_0007,618.79,837.88,NP_742177.1,32.50,9.89,837.88,yidD
rnpA CDS,PP_0008,1289.47,1746.04,NP_742178.1,111.50,20.62,1746.04,rnpA
rpmH CDS,PP_0009,2983.72,4040.16,NP_742179.1,86.00,47.71,4040.16,rpmH
dnaA CDS,PP_0010,381.84,517.04,NP_742180.1,124.00,6.11,517.04,dnaA
dnaN CDS,PP_0011,267.28,361.91,NP_742181.1,63.00,4.27,361.91,dnaN
recF CDS,PP_0012,301.22,407.87,NP_742182.1,71.00,4.82,407.87,recF
gyrB CDS,PP_0013,367.58,497.73,NP_742183.1,190.00,5.88,497.73,gyrB
transposase CDS,PP_0014,0.00,0.00,NP_742184.2,0.00,0.00,0.00,
transposon protein CDS,PP_0015,19.52,26.43,NP_742185.1,4.00,0.31,26.43,
hypothetical protein CDS,PP_0016,31.76,43.01,NP_742186.1,13.00,0.51,43.01,
transcriptional regulator CDS,PP_0017,299.24,405.19,NP_742187.1,23.00,4.78,405.19,
hypothetical protein CDS,PP_0018,155.57,210.65,NP_742188.1,28.00,2.49,210.65,
hypothetical protein CDS,PP_0019,331.68,449.12,NP_742189.1,49.50,5.30,449.12,
hypothetical protein CDS,PP_0020,179.12,242.54,NP_742190.1,33.50,2.86,242.54,
hypothetical protein CDS,PP_0021,25.34,34.32,NP_742191.1,5.00,0.41,34.32,
