Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,229.67,277.78,NP_742171.1,632.00,54.70,277.78,parB
parA CDS,PP_0002,430.61,520.82,NP_742172.1,1075.00,102.56,520.82,parA
rsmG CDS,PP_0003,288.99,349.52,NP_742173.1,593.00,68.83,349.52,rsmG
trmF CDS,PP_0004,345.86,418.31,NP_742174.1,2067.00,82.37,418.31,trmF
trmE CDS,PP_0005,69.65,84.24,NP_742175.1,301.00,16.59,84.24,trmE
oxaA CDS,PP_0006,584.45,706.88,NP_742176.1,3100.50,139.20,706.88,oxaA
yidD CDS,PP_0007,951.75,1151.12,NP_742177.1,738.00,226.67,1151.12,yidD
rnpA CDS,PP_0008,1934.84,2340.14,NP_742178.1,2470.00,460.81,2340.14,rnpA
rpmH CDS,PP_0009,1815.38,2195.66,NP_742179.1,772.50,432.36,2195.66,rpmH
dnaA CDS,PP_0010,358.65,433.78,NP_742180.1,1719.50,85.42,433.78,dnaA
dnaN CDS,PP_0011,422.71,511.26,NP_742181.1,1471.00,100.67,511.26,dnaN
recF CDS,PP_0012,286.50,346.52,NP_742182.1,997.00,68.23,346.52,recF
gyrB CDS,PP_0013,354.79,429.12,NP_742183.1,2707.50,84.50,429.12,gyrB
transposase CDS,PP_0014,2.67,3.23,NP_742184.2,16.50,0.64,3.23,
transposon protein CDS,PP_0015,11.24,13.59,NP_742185.1,34.00,2.68,13.59,
hypothetical protein CDS,PP_0016,28.71,34.73,NP_742186.1,173.50,6.84,34.73,
transcriptional regulator CDS,PP_0017,183.74,222.23,NP_742187.1,208.50,43.76,222.23,
hypothetical protein CDS,PP_0018,222.98,269.69,NP_742188.1,592.50,53.11,269.69,
hypothetical protein CDS,PP_0019,255.53,309.05,NP_742189.1,563.00,60.86,309.05,
hypothetical protein CDS,PP_0020,198.64,240.26,NP_742190.1,548.50,47.31,240.26,
hypothetical protein CDS,PP_0021,46.35,56.06,NP_742191.1,135.00,11.04,56.06,
hypothetical protein CDS,PP_0022,36.53,44.18,NP_742192.2,19.00,8.70,44.18,
hypothetical protein CDS,PP_0023,54.10,65.44,NP_742193.1,22.00,12.89,65.44,
membrane-associated metal-dependent hydrolase CDS,PP_0024,1.87,2.26,NP_742194.1,10.00,0.44,2.26,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,29.41,35.58,NP_742196.1,84.00,7.01,35.58,
membrane protein CDS,PP_0027,19.42,23.49,NP_742197.1,27.00,4.63,23.49,
hypothetical protein CDS,PP_0028,4.85,5.87,NP_742198.1,5.00,1.16,5.87,
czcR-I CDS,PP_0029,38.07,46.04,NP_742199.1,81.00,9.07,46.04,czcR-I
czrSA CDS,PP_0030,26.83,32.45,NP_742200.1,120.00,6.39,32.45,czrSA
hypothetical protein CDS,PP_0031,5.93,7.18,NP_742201.1,11.00,1.41,7.18,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,4.58,5.54,NP_742203.1,21.00,1.09,5.54,
bactoprenol glycosyl-transferase CDS,PP_0034,2.26,2.73,NP_742204.1,7.00,0.54,2.73,
bactoprenol-linked glycose transferase CDS,PP_0035,1.51,1.83,NP_742205.1,2.00,0.36,1.83,
transcriptional regulator CDS,PP_0036,0.98,1.19,NP_742206.1,3.00,0.23,1.19,
oprP CDS,PP_0037,3.44,4.16,NP_742207.1,14.00,0.82,4.16,oprP
hypothetical protein CDS,PP_0039,21.03,25.43,NP_742209.1,68.00,5.01,25.43,
hypothetical protein CDS,PP_0040,73.32,88.68,NP_742210.1,52.00,17.46,88.68,
cadA-I CDS,PP_0041,10.64,12.87,NP_742211.1,67.00,2.53,12.87,cadA-I
hypothetical protein CDS,PP_0042,0.98,1.18,NP_742212.2,1.00,0.23,1.18,
czcA-I CDS,PP_0043,6.02,7.28,NP_742213.1,60.00,1.43,7.28,czcA-I
czcB-I CDS,PP_0044,12.17,14.72,NP_742214.1,48.00,2.90,14.72,czcB-I
czcC-I CDS,PP_0045,6.48,7.84,NP_742215.1,26.00,1.54,7.84,czcC-I
opdT-I CDS,PP_0046,3.07,3.71,NP_742216.1,13.00,0.73,3.71,opdT-I
czcR-II CDS,PP_0047,0.47,0.57,NP_742217.1,1.00,0.11,0.57,czcR-II
hypothetical protein CDS,PP_0048,3.92,4.74,NP_742218.1,4.00,0.93,4.74,
hypothetical protein CDS,PP_0049,31.90,38.58,NP_742219.1,147.50,7.60,38.58,
hypothetical protein CDS,PP_0050,20.22,24.45,NP_742220.1,26.00,4.81,24.45,
sigma-54 dependent transcriptional regulator CDS,PP_0051,40.48,48.97,NP_742221.1,165.00,9.64,48.97,
beta-lactamase domain-containing protein CDS,PP_0052,51.98,62.87,NP_742222.1,145.00,12.38,62.87,
sulfide:quinone oxidoreductase CDS,PP_0053,44.63,53.97,NP_742223.1,178.50,10.63,53.97,
membrane protein CDS,PP_0054,58.98,71.33,NP_742224.1,159.50,14.05,71.33,
transcriptional regulator CDS,PP_0055,66.45,80.37,NP_742225.1,186.00,15.83,80.37,
betA-I CDS,PP_0056,45.68,55.25,NP_742226.1,238.00,10.88,55.25,betA-I
major facilitator family transporter CDS,PP_0057,11.95,14.45,NP_742227.1,61.00,2.85,14.45,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,54.69,66.15,NP_742228.1,135.50,13.03,66.15,
gmhB CDS,PP_0059,146.01,176.59,NP_742229.1,243.00,34.77,176.59,gmhB
glyS CDS,PP_0060,264.68,320.13,NP_742230.1,1714.50,63.04,320.13,glyS
glyQ CDS,PP_0061,357.41,432.28,NP_742231.1,1068.00,85.12,432.28,glyQ
tag CDS,PP_0062,93.97,113.65,NP_742232.1,163.50,22.38,113.65,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,142.37,172.19,NP_742233.1,398.50,33.91,172.19,
hypothetical protein CDS,PP_0064,78.05,94.40,NP_742234.1,77.50,18.59,94.40,
trkA CDS,PP_0065,69.96,84.62,NP_742235.1,303.00,16.66,84.62,trkA
rsmB CDS,PP_0066,76.59,92.63,NP_742236.1,316.50,18.24,92.63,rsmB
fmt CDS,PP_0067,111.87,135.31,NP_742237.1,329.00,26.64,135.31,fmt
def-I CDS,PP_0068,260.93,315.59,NP_742238.1,417.00,62.14,315.59,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,8.67,10.48,NP_742239.1,30.00,2.06,10.48,
tsaC CDS,PP_0070,88.13,106.59,NP_742240.1,155.00,20.99,106.59,tsaC
hypothetical protein CDS,PP_0071,91.46,110.62,NP_742241.2,96.00,21.78,110.62,
qor-I CDS,PP_0072,344.82,417.06,NP_742242.1,1063.00,82.12,417.06,qor-I
hemF CDS,PP_0073,117.58,142.21,NP_742243.1,338.00,28.00,142.21,hemF
aroE CDS,PP_0074,88.06,106.51,NP_742244.1,229.00,20.97,106.51,aroE
choline sulfate transporter CDS,PP_0075,23.30,28.18,NP_742245.1,115.00,5.55,28.18,
choline betaine-binding protein CDS,PP_0076,41.20,49.83,NP_742246.2,120.00,9.81,49.83,
betC CDS,PP_0077,10.03,12.13,NP_742247.1,48.00,2.39,12.13,betC
transcriptional regulator CDS,PP_0079,26.44,31.98,NP_742249.1,75.00,6.30,31.98,
