Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,261.25,350.18,NP_742171.1,62.50,5.29,350.18,parB
parA CDS,PP_0002,221.16,296.44,NP_742172.1,48.00,4.47,296.44,parA
rsmG CDS,PP_0003,266.25,356.89,NP_742173.1,47.50,5.39,356.89,rsmG
trmF CDS,PP_0004,159.74,214.13,NP_742174.1,83.00,3.23,214.13,trmF
trmE CDS,PP_0005,23.95,32.11,NP_742175.1,9.00,0.48,32.11,trmE
oxaA CDS,PP_0006,330.65,443.21,NP_742176.1,152.50,6.69,443.21,oxaA
yidD CDS,PP_0007,393.09,526.91,NP_742177.1,26.50,7.95,526.91,yidD
rnpA CDS,PP_0008,1216.36,1630.45,NP_742178.1,135.00,24.61,1630.45,rnpA
rpmH CDS,PP_0009,1946.17,2608.71,NP_742179.1,72.00,39.37,2608.71,rpmH
dnaA CDS,PP_0010,278.30,373.04,NP_742180.1,116.00,5.63,373.04,dnaA
dnaN CDS,PP_0011,246.25,330.08,NP_742181.1,74.50,4.98,330.08,dnaN
recF CDS,PP_0012,209.89,281.34,NP_742182.1,63.50,4.25,281.34,recF
gyrB CDS,PP_0013,352.70,472.77,NP_742183.1,234.00,7.14,472.77,gyrB
transposase CDS,PP_0014,14.90,19.97,NP_742184.2,8.00,0.30,19.97,
transposon protein CDS,PP_0015,41.81,56.05,NP_742185.1,11.00,0.85,56.05,
hypothetical protein CDS,PP_0016,22.84,30.62,NP_742186.1,12.00,0.46,30.62,
transcriptional regulator CDS,PP_0017,243.27,326.09,NP_742187.1,24.00,4.92,326.09,
hypothetical protein CDS,PP_0018,463.17,620.85,NP_742188.1,107.00,9.37,620.85,
hypothetical protein CDS,PP_0019,605.57,811.72,NP_742189.1,116.00,12.25,811.72,
hypothetical protein CDS,PP_0020,379.07,508.12,NP_742190.1,91.00,7.67,508.12,
hypothetical protein CDS,PP_0021,63.19,84.70,NP_742191.1,16.00,1.28,84.70,
hypothetical protein CDS,PP_0022,66.35,88.93,NP_742192.2,3.00,1.34,88.93,
hypothetical protein CDS,PP_0023,1470.94,1971.70,NP_742193.1,52.00,29.76,1971.70,
membrane-associated metal-dependent hydrolase CDS,PP_0024,6.45,8.64,NP_742194.1,3.00,0.13,8.64,
hypothetical protein CDS,PP_0025,23.85,31.97,NP_742195.1,1.00,0.48,31.97,
cobalt/cadmium/zinc exporter CDS,PP_0026,24.17,32.39,NP_742196.1,6.00,0.49,32.39,
membrane protein CDS,PP_0027,8.27,11.09,NP_742197.1,1.00,0.17,11.09,
hypothetical protein CDS,PP_0028,0.00,0.00,NP_742198.1,0.00,0.00,0.00,
czcR-I CDS,PP_0029,81.09,108.70,NP_742199.1,15.00,1.64,108.70,czcR-I
czrSA CDS,PP_0030,25.72,34.47,NP_742200.1,10.00,0.52,34.47,czrSA
hypothetical protein CDS,PP_0031,6.21,8.32,NP_742201.1,1.00,0.13,8.32,
hypothetical protein CDS,PP_0032,16.44,22.03,NP_742202.1,1.00,0.33,22.03,
undecaprenyl-glycosyl transferase CDS,PP_0033,7.52,10.09,NP_742203.1,3.00,0.15,10.09,
bactoprenol glycosyl-transferase CDS,PP_0034,7.42,9.94,NP_742204.1,2.00,0.15,9.94,
bactoprenol-linked glycose transferase CDS,PP_0035,17.38,23.29,NP_742205.1,2.00,0.35,23.29,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,2.83,3.79,NP_742207.1,1.00,0.06,3.79,oprP
