Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,51.41,63.48,NP_742171.1,137.50,11.88,63.48,parB
parA CDS,PP_0002,107.15,132.32,NP_742172.1,260.00,24.76,132.32,parA
rsmG CDS,PP_0003,53.90,66.56,NP_742173.1,107.50,12.45,66.56,rsmG
trmF CDS,PP_0004,70.75,87.37,NP_742174.1,411.00,16.35,87.37,trmF
trmE CDS,PP_0005,119.75,147.87,NP_742175.1,503.00,27.67,147.87,trmE
oxaA CDS,PP_0006,18.13,22.39,NP_742176.1,93.50,4.19,22.39,oxaA
yidD CDS,PP_0007,37.15,45.88,NP_742177.1,28.00,8.58,45.88,yidD
rnpA CDS,PP_0008,36.67,45.28,NP_742178.1,45.50,8.47,45.28,rnpA
rpmH CDS,PP_0009,29.01,35.83,NP_742179.1,12.00,6.70,35.83,rpmH
dnaA CDS,PP_0010,76.61,94.60,NP_742180.1,357.00,17.70,94.60,dnaA
dnaN CDS,PP_0011,85.30,105.33,NP_742181.1,288.50,19.71,105.33,dnaN
recF CDS,PP_0012,55.43,68.45,NP_742182.1,187.50,12.81,68.45,recF
gyrB CDS,PP_0013,29.66,36.63,NP_742183.1,220.00,6.85,36.63,gyrB
transposase CDS,PP_0014,5.08,6.28,NP_742184.2,30.50,1.17,6.28,
transposon protein CDS,PP_0015,13.77,17.00,NP_742185.1,40.50,3.18,17.00,
hypothetical protein CDS,PP_0016,42.48,52.46,NP_742186.1,249.50,9.82,52.46,
transcriptional regulator CDS,PP_0017,121.04,149.47,NP_742187.1,133.50,27.97,149.47,
hypothetical protein CDS,PP_0018,344.98,426.00,NP_742188.1,891.00,79.71,426.00,
hypothetical protein CDS,PP_0019,1628.03,2010.36,NP_742189.1,3486.50,376.18,2010.36,
hypothetical protein CDS,PP_0020,733.84,906.18,NP_742190.1,1969.50,169.56,906.18,
hypothetical protein CDS,PP_0021,15.19,18.76,NP_742191.1,43.00,3.51,18.76,
hypothetical protein CDS,PP_0022,288.81,356.64,NP_742192.2,146.00,66.73,356.64,
hypothetical protein CDS,PP_0023,356.76,440.55,NP_742193.1,141.00,82.44,440.55,
membrane-associated metal-dependent hydrolase CDS,PP_0024,5.00,6.17,NP_742194.1,26.00,1.15,6.17,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,74.03,91.42,NP_742196.1,205.50,17.11,91.42,
membrane protein CDS,PP_0027,31.46,38.84,NP_742197.1,42.50,7.27,38.84,
hypothetical protein CDS,PP_0028,5.99,7.40,NP_742198.1,6.00,1.38,7.40,
czcR-I CDS,PP_0029,143.13,176.75,NP_742199.1,296.00,33.07,176.75,czcR-I
czrSA CDS,PP_0030,50.14,61.92,NP_742200.1,218.00,11.59,61.92,czrSA
hypothetical protein CDS,PP_0031,23.31,28.79,NP_742201.1,42.00,5.39,28.79,
hypothetical protein CDS,PP_0032,13.23,16.34,NP_742202.1,9.00,3.06,16.34,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.06,7.48,NP_742203.1,27.00,1.40,7.48,
bactoprenol glycosyl-transferase CDS,PP_0034,5.14,6.35,NP_742204.1,15.50,1.19,6.35,
bactoprenol-linked glycose transferase CDS,PP_0035,1.94,2.40,NP_742205.1,2.50,0.45,2.40,
transcriptional regulator CDS,PP_0036,2.69,3.33,NP_742206.1,8.00,0.62,3.33,
oprP CDS,PP_0037,6.58,8.12,NP_742207.1,26.00,1.52,8.12,oprP
hypothetical protein CDS,PP_0039,73.81,91.14,NP_742209.1,232.00,17.05,91.14,
hypothetical protein CDS,PP_0040,82.69,102.11,NP_742210.1,57.00,19.11,102.11,
cadA-I CDS,PP_0041,14.38,17.75,NP_742211.1,88.00,3.32,17.75,cadA-I
hypothetical protein CDS,PP_0042,5.04,6.22,NP_742212.2,5.00,1.16,6.22,
czcA-I CDS,PP_0043,6.19,7.65,NP_742213.1,60.00,1.43,7.65,czcA-I
czcB-I CDS,PP_0044,15.65,19.33,NP_742214.1,60.00,3.62,19.33,czcB-I
czcC-I CDS,PP_0045,12.06,14.89,NP_742215.1,47.00,2.79,14.89,czcC-I
opdT-I CDS,PP_0046,4.61,5.70,NP_742216.1,19.00,1.07,5.70,opdT-I
czcR-II CDS,PP_0047,1.45,1.79,NP_742217.1,3.00,0.34,1.79,czcR-II
hypothetical protein CDS,PP_0048,8.06,9.95,NP_742218.1,8.00,1.86,9.95,
hypothetical protein CDS,PP_0049,64.30,79.40,NP_742219.1,289.00,14.86,79.40,
hypothetical protein CDS,PP_0050,12.00,14.82,NP_742220.1,15.00,2.77,14.82,
sigma-54 dependent transcriptional regulator CDS,PP_0051,15.40,19.01,NP_742221.1,61.00,3.56,19.01,
beta-lactamase domain-containing protein CDS,PP_0052,269.42,332.69,NP_742222.1,730.50,62.25,332.69,
sulfide:quinone oxidoreductase CDS,PP_0053,161.01,198.83,NP_742223.1,626.00,37.20,198.83,
membrane protein CDS,PP_0054,82.36,101.70,NP_742224.1,216.50,19.03,101.70,
transcriptional regulator CDS,PP_0055,30.51,37.67,NP_742225.1,83.00,7.05,37.67,
betA-I CDS,PP_0056,100.90,124.60,NP_742226.1,511.00,23.31,124.60,betA-I
major facilitator family transporter CDS,PP_0057,97.92,120.92,NP_742227.1,486.00,22.63,120.92,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,30.31,37.43,NP_742228.1,73.00,7.00,37.43,
gmhB CDS,PP_0059,16.69,20.61,NP_742229.1,27.00,3.86,20.61,gmhB
glyS CDS,PP_0060,26.76,33.05,NP_742230.1,168.50,6.18,33.05,glyS
glyQ CDS,PP_0061,38.73,47.83,NP_742231.1,112.50,8.95,47.83,glyQ
tag CDS,PP_0062,50.26,62.06,NP_742232.1,85.00,11.61,62.06,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,21.69,26.78,NP_742233.1,59.00,5.01,26.78,
hypothetical protein CDS,PP_0064,76.68,94.69,NP_742234.1,74.00,17.72,94.69,
trkA CDS,PP_0065,44.90,55.44,NP_742235.1,189.00,10.37,55.44,trkA
rsmB CDS,PP_0066,12.45,15.37,NP_742236.1,50.00,2.88,15.37,rsmB
fmt CDS,PP_0067,17.84,22.03,NP_742237.1,51.00,4.12,22.03,fmt
def-I CDS,PP_0068,159.02,196.36,NP_742238.1,247.00,36.74,196.36,def-I
