Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,23.80,28.74,NP_742171.1,68.00,5.89,28.74,parB
parA CDS,PP_0002,47.27,57.08,NP_742172.1,122.50,11.69,57.08,parA
rsmG CDS,PP_0003,44.60,53.85,NP_742173.1,95.00,11.03,53.85,rsmG
trmF CDS,PP_0004,34.73,41.94,NP_742174.1,215.50,8.59,41.94,trmF
trmE CDS,PP_0005,88.94,107.40,NP_742175.1,399.00,21.99,107.40,trmE
oxaA CDS,PP_0006,14.62,17.65,NP_742176.1,80.50,3.61,17.65,oxaA
yidD CDS,PP_0007,32.30,39.00,NP_742177.1,26.00,7.99,39.00,yidD
rnpA CDS,PP_0008,33.58,40.55,NP_742178.1,44.50,8.30,40.55,rnpA
rpmH CDS,PP_0009,27.16,32.80,NP_742179.1,12.00,6.72,32.80,rpmH
dnaA CDS,PP_0010,29.43,35.54,NP_742180.1,146.50,7.28,35.54,dnaA
dnaN CDS,PP_0011,30.03,36.27,NP_742181.1,108.50,7.43,36.27,dnaN
recF CDS,PP_0012,33.63,40.61,NP_742182.1,121.50,8.32,40.61,recF
gyrB CDS,PP_0013,22.66,27.36,NP_742183.1,179.50,5.60,27.36,gyrB
transposase CDS,PP_0014,7.64,9.23,NP_742184.2,49.00,1.89,9.23,
transposon protein CDS,PP_0015,24.99,30.18,NP_742185.1,78.50,6.18,30.18,
hypothetical protein CDS,PP_0016,36.67,44.28,NP_742186.1,230.00,9.07,44.28,
transcriptional regulator CDS,PP_0017,107.81,130.19,NP_742187.1,127.00,26.66,130.19,
hypothetical protein CDS,PP_0018,127.97,154.53,NP_742188.1,353.00,31.65,154.53,
hypothetical protein CDS,PP_0019,1743.08,2104.89,NP_742189.1,3987.00,431.06,2104.89,
hypothetical protein CDS,PP_0020,817.71,987.45,NP_742190.1,2344.00,202.22,987.45,
hypothetical protein CDS,PP_0021,15.88,19.17,NP_742191.1,48.00,3.93,19.17,
