Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,340.08,460.79,NP_742171.1,63.00,5.40,460.79,parB
parA CDS,PP_0002,309.41,419.24,NP_742172.1,52.00,4.92,419.24,parA
rsmG CDS,PP_0003,488.63,662.07,NP_742173.1,67.50,7.76,662.07,rsmG
trmF CDS,PP_0004,247.31,335.09,NP_742174.1,99.50,3.93,335.09,trmF
trmE CDS,PP_0005,27.50,37.26,NP_742175.1,8.00,0.44,37.26,trmE
oxaA CDS,PP_0006,333.21,451.49,NP_742176.1,119.00,5.29,451.49,oxaA
yidD CDS,PP_0007,727.96,986.35,NP_742177.1,38.00,11.56,986.35,yidD
rnpA CDS,PP_0008,1489.42,2018.07,NP_742178.1,128.00,23.66,2018.07,rnpA
rpmH CDS,PP_0009,3071.92,4162.26,NP_742179.1,88.00,48.80,4162.26,rpmH
dnaA CDS,PP_0010,426.02,577.24,NP_742180.1,137.50,6.77,577.24,dnaA
dnaN CDS,PP_0011,224.10,303.65,NP_742181.1,52.50,3.56,303.65,dnaN
recF CDS,PP_0012,271.06,367.27,NP_742182.1,63.50,4.31,367.27,recF
gyrB CDS,PP_0013,398.07,539.36,NP_742183.1,204.50,6.32,539.36,gyrB
transposase CDS,PP_0014,8.42,11.41,NP_742184.2,3.50,0.13,11.41,
transposon protein CDS,PP_0015,46.64,63.19,NP_742185.1,9.50,0.74,63.19,
hypothetical protein CDS,PP_0016,27.04,36.64,NP_742186.1,11.00,0.43,36.64,
transcriptional regulator CDS,PP_0017,235.63,319.26,NP_742187.1,18.00,3.74,319.26,
hypothetical protein CDS,PP_0018,212.43,287.83,NP_742188.1,38.00,3.37,287.83,
hypothetical protein CDS,PP_0019,320.24,433.91,NP_742189.1,47.50,5.09,433.91,
hypothetical protein CDS,PP_0020,169.46,229.61,NP_742190.1,31.50,2.69,229.61,
hypothetical protein CDS,PP_0021,91.80,124.39,NP_742191.1,18.00,1.46,124.39,
hypothetical protein CDS,PP_0022,0.00,0.00,NP_742192.2,0.00,0.00,0.00,
hypothetical protein CDS,PP_0023,255.72,346.49,NP_742193.1,7.00,4.06,346.49,
membrane-associated metal-dependent hydrolase CDS,PP_0024,0.00,0.00,NP_742194.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0025,30.80,41.73,NP_742195.1,1.00,0.49,41.73,
cobalt/cadmium/zinc exporter CDS,PP_0026,62.42,84.57,NP_742196.1,12.00,0.99,84.57,
membrane protein CDS,PP_0027,26.72,36.20,NP_742197.1,2.50,0.42,36.20,
hypothetical protein CDS,PP_0028,7.21,9.76,NP_742198.1,0.50,0.11,9.76,
czcR-I CDS,PP_0029,48.87,66.22,NP_742199.1,7.00,0.78,66.22,czcR-I
czrSA CDS,PP_0030,19.93,27.00,NP_742200.1,6.00,0.32,27.00,czrSA
hypothetical protein CDS,PP_0031,0.00,0.00,NP_742201.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,11.34,15.36,NP_742203.1,3.50,0.18,15.36,
bactoprenol glycosyl-transferase CDS,PP_0034,11.97,16.22,NP_742204.1,2.50,0.19,16.22,
bactoprenol-linked glycose transferase CDS,PP_0035,11.22,15.20,NP_742205.1,1.00,0.18,15.20,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,0.00,0.00,NP_742207.1,0.00,0.00,0.00,oprP
hypothetical protein CDS,PP_0039,27.56,37.34,NP_742209.1,6.00,0.44,37.34,
hypothetical protein CDS,PP_0040,188.50,255.41,NP_742210.1,9.00,2.99,255.41,
cadA-I CDS,PP_0041,14.15,19.18,NP_742211.1,6.00,0.22,19.18,cadA-I
hypothetical protein CDS,PP_0042,43.64,59.12,NP_742212.2,3.00,0.69,59.12,
czcA-I CDS,PP_0043,4.47,6.06,NP_742213.1,3.00,0.07,6.06,czcA-I
czcB-I CDS,PP_0044,15.07,20.42,NP_742214.1,4.00,0.24,20.42,czcB-I
czcC-I CDS,PP_0045,3.70,5.02,NP_742215.1,1.00,0.06,5.02,czcC-I
opdT-I CDS,PP_0046,0.00,0.00,NP_742216.1,0.00,0.00,0.00,opdT-I
czcR-II CDS,PP_0047,0.00,0.00,NP_742217.1,0.00,0.00,0.00,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,25.70,34.82,NP_742219.1,8.00,0.41,34.82,
hypothetical protein CDS,PP_0050,0.00,0.00,NP_742220.1,0.00,0.00,0.00,
sigma-54 dependent transcriptional regulator CDS,PP_0051,29.16,39.51,NP_742221.1,8.00,0.46,39.51,
beta-lactamase domain-containing protein CDS,PP_0052,58.57,79.37,NP_742222.1,11.00,0.93,79.37,
sulfide:quinone oxidoreductase CDS,PP_0053,53.85,72.96,NP_742223.1,14.50,0.86,72.96,
membrane protein CDS,PP_0054,8.24,11.16,NP_742224.1,1.50,0.13,11.16,
transcriptional regulator CDS,PP_0055,47.76,64.72,NP_742225.1,9.00,0.76,64.72,
betA-I CDS,PP_0056,25.66,34.77,NP_742226.1,9.00,0.41,34.77,betA-I
major facilitator family transporter CDS,PP_0057,2.91,3.94,NP_742227.1,1.00,0.05,3.94,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,95.93,129.98,NP_742228.1,16.00,1.52,129.98,
gmhB CDS,PP_0059,84.79,114.89,NP_742229.1,9.50,1.35,114.89,gmhB
glyS CDS,PP_0060,133.01,180.22,NP_742230.1,58.00,2.11,180.22,glyS
glyQ CDS,PP_0061,300.75,407.50,NP_742231.1,60.50,4.78,407.50,glyQ
tag CDS,PP_0062,59.76,80.97,NP_742232.1,7.00,0.95,80.97,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,74.30,100.67,NP_742233.1,14.00,1.18,100.67,
hypothetical protein CDS,PP_0064,89.76,121.62,NP_742234.1,6.00,1.43,121.62,
trkA CDS,PP_0065,87.46,118.50,NP_742235.1,25.50,1.39,118.50,trkA
rsmB CDS,PP_0066,52.12,70.62,NP_742236.1,14.50,0.83,70.62,rsmB
fmt CDS,PP_0067,70.71,95.81,NP_742237.1,14.00,1.12,95.81,fmt
def-I CDS,PP_0068,232.38,314.86,NP_742238.1,25.00,3.69,314.86,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,0.00,0.00,NP_742239.1,0.00,0.00,0.00,
tsaC CDS,PP_0070,42.23,57.22,NP_742240.1,5.00,0.67,57.22,tsaC
hypothetical protein CDS,PP_0071,28.30,38.35,NP_742241.2,2.00,0.45,38.35,
qor-I CDS,PP_0072,212.02,287.27,NP_742242.1,44.00,3.37,287.27,qor-I
hemF CDS,PP_0073,64.59,87.52,NP_742243.1,12.50,1.03,87.52,hemF
aroE CDS,PP_0074,31.42,42.57,NP_742244.1,5.50,0.50,42.57,aroE
choline sulfate transporter CDS,PP_0075,9.03,12.23,NP_742245.1,3.00,0.14,12.23,
choline betaine-binding protein CDS,PP_0076,35.70,48.37,NP_742246.2,7.00,0.57,48.37,
betC CDS,PP_0077,6.21,8.41,NP_742247.1,2.00,0.10,8.41,betC
transcriptional regulator CDS,PP_0079,20.94,28.38,NP_742249.1,4.00,0.33,28.38,
hypothetical protein CDS,PP_0080,53.38,72.33,NP_742250.1,7.00,0.85,72.33,
hypothetical protein CDS,PP_0081,76.01,102.99,NP_742251.1,6.00,1.21,102.99,
trpA CDS,PP_0082,58.18,78.83,NP_742252.1,10.00,0.92,78.83,trpA
trpB CDS,PP_0083,123.81,167.76,NP_742253.1,32.00,1.97,167.76,trpB
trpI CDS,PP_0084,10.51,14.24,NP_742254.1,2.00,0.17,14.24,trpI
hypothetical protein CDS,PP_0085,255.39,346.03,NP_742255.1,26.50,4.06,346.03,
hypothetical protein CDS,PP_0086,152.72,206.93,NP_742256.1,7.00,2.43,206.93,
hypothetical protein CDS,PP_0087,258.84,350.71,NP_742257.1,14.50,4.11,350.71,
alkanal monooxygenase CDS,PP_0088,84.40,114.36,NP_742258.1,18.00,1.34,114.36,
osmC CDS,PP_0089,132.75,179.87,NP_742259.1,12.00,2.11,179.87,osmC
hypothetical protein CDS,PP_0090,349.08,472.98,NP_742260.1,22.00,5.55,472.98,
putative lipoprotein CDS,PP_0091,102.45,138.81,NP_742261.1,9.00,1.63,138.81,
putative lipoprotein CDS,PP_0092,91.06,123.39,NP_742262.1,8.00,1.45,123.39,
zinc protease CDS,PP_0093,43.76,59.29,NP_742263.2,10.00,0.70,59.29,
5'-nucleotidase CDS,PP_0094,101.35,137.32,NP_742264.1,14.00,1.61,137.32,
hypothetical protein CDS,PP_0095,94.42,127.94,NP_742265.1,11.00,1.50,127.94,
prlC CDS,PP_0096,259.51,351.63,NP_742266.1,113.00,4.12,351.63,prlC
hypothetical protein CDS,PP_0097,376.01,509.46,NP_742267.1,22.50,5.97,509.46,
hypothetical protein CDS,PP_0098,67.71,91.74,NP_742268.1,2.50,1.08,91.74,
hypothetical protein CDS,PP_0099,17.80,24.12,NP_742269.1,4.00,0.28,24.12,
cynT CDS,PP_0100,850.89,1152.90,NP_742270.1,130.00,13.52,1152.90,cynT
sulfate transporter CDS,PP_0101,31.04,42.06,NP_742271.1,10.00,0.49,42.06,
cytochrome c oxidase subunit 2 CDS,PP_0103,8.36,11.32,NP_742273.1,2.00,0.13,11.32,
ctaD CDS,PP_0104,8.89,12.05,NP_742274.1,3.00,0.14,12.05,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,8.31,11.26,NP_742275.1,1.00,0.13,11.26,
cytochrome c oxidase subunit 3 CDS,PP_0106,5.31,7.19,NP_742276.1,1.00,0.08,7.19,
hypothetical protein CDS,PP_0107,0.00,0.00,NP_742277.2,0.00,0.00,0.00,
hypothetical protein CDS,PP_0108,8.10,10.97,NP_742278.1,1.00,0.13,10.97,
membrane protein CDS,PP_0109,4.36,5.91,NP_742279.1,1.00,0.07,5.91,
CyoE-like protoheme IX farnesyltransferase CDS,PP_0110,42.17,57.14,NP_742280.1,8.00,0.67,57.14,
electron transport protein SCO1/SenC CDS,PP_0111,186.12,252.18,NP_742281.1,25.00,2.96,252.18,
metQ CDS,PP_0112,189.48,256.74,NP_742282.1,31.00,3.01,256.74,metQ
metI CDS,PP_0113,35.06,47.51,NP_742283.1,5.00,0.56,47.51,metI
metN CDS,PP_0114,51.43,69.68,NP_742284.1,11.00,0.82,69.68,metN
katE CDS,PP_0115,59.57,80.71,NP_742285.1,27.00,0.95,80.71,katE
putative lipoprotein CDS,PP_0116,66.56,90.19,NP_742286.1,10.00,1.06,90.19,
znuB CDS,PP_0117,48.15,65.24,NP_742287.1,8.00,0.76,65.24,znuB
znuC CDS,PP_0118,60.89,82.50,NP_742288.1,10.00,0.97,82.50,znuC
zinc uptake regulation protein Zur CDS,PP_0119,48.48,65.69,NP_742289.2,5.00,0.77,65.69,
zinc ABC transporter CDS,PP_0120,134.79,182.64,NP_742290.1,26.00,2.14,182.64,
thrB CDS,PP_0121,84.24,114.14,NP_742291.1,17.00,1.34,114.14,thrB
hypothetical protein CDS,PP_0122,212.72,288.22,NP_742292.1,13.00,3.38,288.22,
polA CDS,PP_0123,96.04,130.12,NP_742293.1,56.00,1.53,130.12,polA
engB CDS,PP_0124,275.46,373.23,NP_742294.1,37.00,4.38,373.23,engB
cytochrome c-type protein CDS,PP_0125,357.72,484.69,NP_742295.1,23.00,5.68,484.69,
cc CDS,PP_0126,83.88,113.65,NP_742296.1,11.00,1.33,113.65,cc
dsbA CDS,PP_0127,472.75,640.55,NP_742297.1,63.50,7.51,640.55,dsbA
hypothetical protein CDS,PP_0128,77.17,104.55,NP_742298.1,14.00,1.23,104.55,
GGDEF domain-containing protein CDS,PP_0129,42.55,57.66,NP_742299.1,17.50,0.68,57.66,
amiD CDS,PP_0130,53.76,72.84,NP_742300.1,9.00,0.85,72.84,amiD
membrane-anchored phosphodiesterase CDS,PP_0131,23.45,31.77,NP_742301.1,8.00,0.37,31.77,
kinB CDS,PP_0132,47.60,64.50,NP_742302.1,18.00,0.76,64.50,kinB
algB CDS,PP_0133,150.44,203.84,NP_742303.1,43.00,2.39,203.84,algB
hypothetical protein CDS,PP_0134,17.20,23.30,NP_742304.1,3.00,0.27,23.30,
hypothetical protein CDS,PP_0135,58.18,78.83,NP_742305.1,2.00,0.92,78.83,
hypothetical protein CDS,PP_0136,120.07,162.68,NP_742306.1,12.00,1.91,162.68,
gltP CDS,PP_0137,177.30,240.23,NP_742307.1,50.00,2.82,240.23,gltP
membrane protein CDS,PP_0138,30.65,41.53,NP_742308.1,8.00,0.49,41.53,
lipoprotein CDS,PP_0139,11.11,15.06,NP_742309.1,1.50,0.18,15.06,
hypothetical protein CDS,PP_0140,47.68,64.60,NP_742310.1,9.50,0.76,64.60,
ABC transporter ATP-binding protein CDS,PP_0141,32.73,44.34,NP_742311.1,5.50,0.52,44.34,
ABC transporter permease CDS,PP_0142,35.32,47.86,NP_742312.1,8.50,0.56,47.86,
membrane protein CDS,PP_0143,41.34,56.01,NP_742313.1,9.00,0.66,56.01,
insulinase family metalloprotease CDS,PP_0144,16.75,22.69,NP_742314.1,5.00,0.27,22.69,
yjbB CDS,PP_0145,19.88,26.94,NP_742315.1,7.00,0.32,26.94,yjbB
ygdQ CDS,PP_0146,91.54,124.03,NP_742316.1,15.50,1.45,124.03,ygdQ
citN CDS,PP_0147,63.05,85.43,NP_742317.1,17.50,1.00,85.43,citN
hypothetical protein CDS,PP_0148,58.18,78.83,NP_742318.1,5.00,0.92,78.83,
hypothetical protein CDS,PP_0149,18.07,24.48,NP_742319.1,7.50,0.29,24.48,
hypothetical protein CDS,PP_0150,139.47,188.97,NP_742320.1,9.50,2.22,188.97,
hypothetical protein CDS,PP_0151,128.23,173.75,NP_742321.1,8.00,2.04,173.75,
hypothetical protein CDS,PP_0152,383.44,519.54,NP_742322.1,31.00,6.09,519.54,
hypothetical protein CDS,PP_0153,741.80,1005.09,NP_742323.1,34.00,11.78,1005.09,
scpC CDS,PP_0154,88.32,119.67,NP_742324.1,28.00,1.40,119.67,scpC
pntB CDS,PP_0155,16.40,22.22,NP_742325.1,5.00,0.26,22.22,pntB
pntAA CDS,PP_0156,21.00,28.45,YP_009236895.1,5.00,0.33,28.45,pntAA
gcdR CDS,PP_0157,20.53,27.82,NP_742326.1,4.00,0.33,27.82,gcdR
gcdH CDS,PP_0158,163.47,221.49,NP_742327.1,41.00,2.60,221.49,gcdH
family III CoA-transferase CDS,PP_0159,131.23,177.80,NP_742328.1,34.00,2.08,177.80,
ferrioxamine receptor CDS,PP_0160,20.84,28.24,NP_742329.1,11.00,0.33,28.24,
putative transmembrane sensor CDS,PP_0161,17.24,23.35,NP_742330.1,3.50,0.27,23.35,
ECF family RNA polymerase sigma-70 factor CDS,PP_0162,103.82,140.67,NP_742331.1,11.50,1.65,140.67,
transcriptional regulator CDS,PP_0163,6.83,9.25,NP_742332.1,1.00,0.11,9.25,
hypothetical protein CDS,PP_0164,44.20,59.89,NP_742333.2,6.50,0.70,59.89,
GGDEF domain-containing protein CDS,PP_0165,42.36,57.39,NP_742334.1,17.50,0.67,57.39,
HlyD family secretion protein CDS,PP_0166,184.81,250.40,NP_742335.1,54.00,2.94,250.40,
paxB CDS,PP_0167,131.09,177.62,NP_742336.1,60.00,2.08,177.62,paxB
putative surface adhesion protein CDS,PP_0168,532.97,722.14,NP_742337.1,2946.00,8.47,722.14,
TauD/TfdA family dioxygenase CDS,PP_0169,10.47,14.19,NP_742338.1,2.00,0.17,14.19,
ABC transporter substrate-binding protein CDS,PP_0170,13.86,18.78,NP_742339.1,3.00,0.22,18.78,
ABC transporter ATP-binding protein CDS,PP_0171,0.00,0.00,NP_742340.1,0.00,0.00,0.00,
ABC transporter permease CDS,PP_0172,21.82,29.56,NP_742341.1,4.00,0.35,29.56,
transcriptional factor-like protein CDS,PP_0173,157.09,212.84,NP_742342.1,21.00,2.50,212.84,
hypothetical protein CDS,PP_0174,17.26,23.39,NP_742343.1,3.00,0.27,23.39,
transcriptional regulator CDS,PP_0175,31.21,42.29,NP_742344.1,3.00,0.50,42.29,
putative efflux transporter CDS,PP_0176,15.80,21.41,NP_742345.1,7.00,0.25,21.41,
hypothetical protein CDS,PP_0177,33.19,44.97,NP_742346.1,1.50,0.53,44.97,
efflux pump CDS,PP_0178,21.52,29.16,NP_742347.1,4.00,0.34,29.16,
putative efflux transporter CDS,PP_0179,31.55,42.75,NP_742348.1,9.50,0.50,42.75,
cytochrome c family protein CDS,PP_0180,41.92,56.80,NP_742349.1,17.00,0.67,56.80,
hypothetical protein CDS,PP_0181,450.19,609.98,NP_742350.1,23.50,7.15,609.98,
hypothetical protein CDS,PP_0182,163.31,221.27,NP_742351.1,10.50,2.59,221.27,
glutathione S-transferase CDS,PP_0183,49.76,67.42,NP_742352.1,7.00,0.79,67.42,
argH CDS,PP_0184,154.07,208.76,NP_742353.1,46.00,2.45,208.76,argH
algR CDS,PP_0185,120.35,163.07,NP_742354.1,19.00,1.91,163.07,algR
hemC CDS,PP_0186,100.06,135.57,NP_742355.1,20.00,1.59,135.57,hemC
hemD CDS,PP_0187,52.16,70.67,NP_742356.1,8.50,0.83,70.67,hemD
uroporphyrin-III C-methyltransferase CDS,PP_0188,100.27,135.86,NP_742357.1,24.00,1.59,135.86,
heme biosynthesis protein CDS,PP_0189,81.78,110.80,NP_742358.1,21.50,1.30,110.80,
disulfide bond formation protein B CDS,PP_0190,9.30,12.59,NP_742359.1,1.00,0.15,12.59,
algQ CDS,PP_0191,770.43,1043.88,NP_742360.1,77.00,12.24,1043.88,algQ
fkl CDS,PP_0192,71.08,96.31,NP_742361.1,10.00,1.13,96.31,fkl
algP CDS,PP_0194,395.10,535.33,NP_742363.1,83.00,6.28,535.33,algP
hypothetical protein CDS,PP_0195,9.82,13.30,NP_742364.1,1.00,0.16,13.30,
yheS CDS,PP_0196,55.49,75.18,NP_742365.1,22.50,0.88,75.18,yheS
hypothetical protein CDS,PP_0197,28.05,38.01,NP_742366.1,3.50,0.45,38.01,
putative transporter CDS,PP_0198,81.89,110.96,NP_742367.1,11.00,1.30,110.96,
qmcA CDS,PP_0199,18.93,25.64,NP_742368.1,3.00,0.30,25.64,qmcA
nfeD CDS,PP_0200,24.49,33.18,NP_742369.1,7.00,0.39,33.18,nfeD
hypothetical protein CDS,PP_0201,100.57,136.27,NP_742370.1,10.50,1.60,136.27,
CBS domain-containing protein CDS,PP_0202,53.80,72.89,NP_742371.1,5.00,0.85,72.89,
dipeptidase CDS,PP_0203,84.40,114.35,NP_742372.1,31.00,1.34,114.35,
GntR family transcriptional regulator CDS,PP_0204,6.28,8.51,NP_742373.1,1.00,0.10,8.51,
oxidoreductase CDS,PP_0205,0.00,0.00,NP_742374.1,0.00,0.00,0.00,
4Fe-4S ferredoxin CDS,PP_0206,0.00,0.00,NP_742375.1,0.00,0.00,0.00,
nitrate ABC transporter substrate-binding protein CDS,PP_0207,6.70,9.08,NP_742376.1,2.00,0.11,9.08,
nitrate ABC transporter permease CDS,PP_0208,0.00,0.00,NP_742377.1,0.00,0.00,0.00,
tauB-I CDS,PP_0209,0.00,0.00,NP_742378.1,0.00,0.00,0.00,tauB-I
phycobiliprotein CDS,PP_0210,0.00,0.00,NP_742379.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0211,0.00,0.00,NP_742380.1,0.00,0.00,0.00,
gabD-I CDS,PP_0213,372.31,504.45,NP_742381.1,114.00,5.91,504.45,gabD-I
gabT CDS,PP_0214,342.94,464.66,NP_742382.1,93.00,5.45,464.66,gabT
two-component system response regulator CDS,PP_0215,86.02,116.56,NP_742383.1,23.00,1.37,116.56,
sensory box/GGDEF family protein CDS,PP_0216,50.38,68.26,NP_742384.2,11.00,0.80,68.26,
desA CDS,PP_0217,15.91,21.55,NP_742385.1,4.00,0.25,21.55,desA
sensory box protein CDS,PP_0218,32.31,43.78,NP_742386.1,13.00,0.51,43.78,
metP CDS,PP_0219,14.61,19.80,NP_742387.1,2.00,0.23,19.80,metP
metNB CDS,PP_0220,0.00,0.00,NP_742388.1,0.00,0.00,0.00,metNB
methionine ABC transporter substrate-binding protein CDS,PP_0221,2.94,3.99,NP_742389.1,0.50,0.05,3.99,
DszA family monooxygenase CDS,PP_0222,8.50,11.52,NP_742390.1,2.50,0.14,11.52,
DszC family monooxygenase CDS,PP_0223,3.86,5.23,NP_742391.1,1.00,0.06,5.23,
DszC family monooxygenase CDS,PP_0224,0.00,0.00,NP_742392.1,0.00,0.00,0.00,
sctC CDS,PP_0225,86.93,117.78,NP_742393.1,14.00,1.38,117.78,sctC
sctS CDS,PP_0226,119.75,162.26,NP_742394.1,17.00,1.90,162.26,sctS
