Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,230.38,270.45,NP_742171.1,815.50,70.44,270.45,parB
parA CDS,PP_0002,324.78,381.27,NP_742172.1,1043.00,99.31,381.27,parA
rsmG CDS,PP_0003,225.41,264.61,NP_742173.1,595.00,68.92,264.61,rsmG
trmF CDS,PP_0004,202.72,237.98,NP_742174.1,1558.50,61.99,237.98,trmF
trmE CDS,PP_0005,55.94,65.67,NP_742175.1,311.00,17.11,65.67,trmE
oxaA CDS,PP_0006,395.57,464.38,NP_742176.1,2699.50,120.96,464.38,oxaA
yidD CDS,PP_0007,560.91,658.48,NP_742177.1,559.50,171.52,658.48,yidD
rnpA CDS,PP_0008,1201.43,1410.41,NP_742178.1,1973.00,367.38,1410.41,rnpA
rpmH CDS,PP_0009,1331.75,1563.39,NP_742179.1,729.00,407.22,1563.39,rpmH
dnaA CDS,PP_0010,284.80,334.34,NP_742180.1,1756.50,87.09,334.34,dnaA
dnaN CDS,PP_0011,365.02,428.51,NP_742181.1,1634.00,111.61,428.51,dnaN
recF CDS,PP_0012,197.47,231.82,NP_742182.1,884.00,60.38,231.82,recF
gyrB CDS,PP_0013,300.35,352.60,NP_742183.1,2948.50,91.84,352.60,gyrB
transposase CDS,PP_0014,6.80,7.98,NP_742184.2,54.00,2.08,7.98,
transposon protein CDS,PP_0015,18.24,21.41,NP_742185.1,71.00,5.58,21.41,
hypothetical protein CDS,PP_0016,27.08,31.79,NP_742186.1,210.50,8.28,31.79,
transcriptional regulator CDS,PP_0017,148.31,174.11,NP_742187.1,216.50,45.35,174.11,
hypothetical protein CDS,PP_0018,329.12,386.37,NP_742188.1,1125.00,100.64,386.37,
hypothetical protein CDS,PP_0019,406.27,476.94,NP_742189.1,1151.50,124.23,476.94,
hypothetical protein CDS,PP_0020,283.36,332.65,NP_742190.1,1006.50,86.65,332.65,
hypothetical protein CDS,PP_0021,43.24,50.76,NP_742191.1,162.00,13.22,50.76,
hypothetical protein CDS,PP_0022,56.80,66.68,NP_742192.2,38.00,17.37,66.68,
hypothetical protein CDS,PP_0023,430.15,504.97,NP_742193.1,225.00,131.53,504.97,
membrane-associated metal-dependent hydrolase CDS,PP_0024,5.23,6.14,NP_742194.1,36.00,1.60,6.14,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,40.01,46.97,NP_742196.1,147.00,12.24,46.97,
membrane protein CDS,PP_0027,27.12,31.84,NP_742197.1,48.50,8.29,31.84,
hypothetical protein CDS,PP_0028,4.15,4.87,NP_742198.1,5.50,1.27,4.87,
czcR-I CDS,PP_0029,71.79,84.28,NP_742199.1,196.50,21.95,84.28,czcR-I
czrSA CDS,PP_0030,43.54,51.11,NP_742200.1,250.50,13.31,51.11,czrSA
hypothetical protein CDS,PP_0031,9.65,11.32,NP_742201.1,23.00,2.95,11.32,
hypothetical protein CDS,PP_0032,2.22,2.61,NP_742202.1,2.00,0.68,2.61,
undecaprenyl-glycosyl transferase CDS,PP_0033,5.34,6.27,NP_742203.1,31.50,1.63,6.27,
bactoprenol glycosyl-transferase CDS,PP_0034,3.63,4.27,NP_742204.1,14.50,1.11,4.27,
bactoprenol-linked glycose transferase CDS,PP_0035,4.70,5.51,NP_742205.1,8.00,1.44,5.51,
transcriptional regulator CDS,PP_0036,3.56,4.18,NP_742206.1,14.00,1.09,4.18,
oprP CDS,PP_0037,4.01,4.71,NP_742207.1,21.00,1.23,4.71,oprP
hypothetical protein CDS,PP_0039,27.40,32.17,NP_742209.1,114.00,8.38,32.17,
hypothetical protein CDS,PP_0040,41.65,48.90,NP_742210.1,38.00,12.74,48.90,
cadA-I CDS,PP_0041,6.79,7.97,NP_742211.1,55.00,2.08,7.97,cadA-I
hypothetical protein CDS,PP_0042,0.76,0.89,NP_742212.2,1.00,0.23,0.89,
czcA-I CDS,PP_0043,5.38,6.32,NP_742213.1,69.00,1.65,6.32,czcA-I
czcB-I CDS,PP_0044,8.08,9.49,NP_742214.1,41.00,2.47,9.49,czcB-I
czcC-I CDS,PP_0045,5.04,5.92,NP_742215.1,26.00,1.54,5.92,czcC-I
opdT-I CDS,PP_0046,2.94,3.45,NP_742216.1,16.00,0.90,3.45,opdT-I
czcR-II CDS,PP_0047,1.46,1.72,NP_742217.1,4.00,0.45,1.72,czcR-II
hypothetical protein CDS,PP_0048,6.09,7.15,NP_742218.1,8.00,1.86,7.15,
hypothetical protein CDS,PP_0049,72.62,85.26,NP_742219.1,432.00,22.21,85.26,
hypothetical protein CDS,PP_0050,35.66,41.87,NP_742220.1,59.00,10.91,41.87,
sigma-54 dependent transcriptional regulator CDS,PP_0051,41.39,48.59,NP_742221.1,217.00,12.66,48.59,
beta-lactamase domain-containing protein CDS,PP_0052,38.46,45.15,NP_742222.1,138.00,11.76,45.15,
sulfide:quinone oxidoreductase CDS,PP_0053,33.62,39.47,NP_742223.1,173.00,10.28,39.47,
membrane protein CDS,PP_0054,33.77,39.65,NP_742224.1,117.50,10.33,39.65,
transcriptional regulator CDS,PP_0055,55.41,65.04,NP_742225.1,199.50,16.94,65.04,
betA-I CDS,PP_0056,328.53,385.67,NP_742226.1,2202.00,100.46,385.67,betA-I
major facilitator family transporter CDS,PP_0057,85.71,100.62,NP_742227.1,563.00,26.21,100.62,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,65.89,77.35,NP_742228.1,210.00,20.15,77.35,
gmhB CDS,PP_0059,146.20,171.63,NP_742229.1,313.00,44.70,171.63,gmhB
glyS CDS,PP_0060,241.22,283.18,NP_742230.1,2010.00,73.76,283.18,glyS
glyQ CDS,PP_0061,356.14,418.09,NP_742231.1,1369.00,108.90,418.09,glyQ
tag CDS,PP_0062,91.14,107.00,NP_742232.1,204.00,27.87,107.00,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,76.93,90.31,NP_742233.1,277.00,23.52,90.31,
hypothetical protein CDS,PP_0064,61.85,72.61,NP_742234.1,79.00,18.91,72.61,
trkA CDS,PP_0065,51.15,60.05,NP_742235.1,285.00,15.64,60.05,trkA
rsmB CDS,PP_0066,41.57,48.80,NP_742236.1,221.00,12.71,48.80,rsmB
fmt CDS,PP_0067,57.23,67.18,NP_742237.1,216.50,17.50,67.18,fmt
def-I CDS,PP_0068,171.95,201.86,NP_742238.1,353.50,52.58,201.86,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,19.43,22.81,NP_742239.1,86.50,5.94,22.81,
tsaC CDS,PP_0070,80.22,94.17,NP_742240.1,181.50,24.53,94.17,tsaC
hypothetical protein CDS,PP_0071,72.58,85.20,NP_742241.2,98.00,22.19,85.20,
qor-I CDS,PP_0072,209.05,245.41,NP_742242.1,829.00,63.92,245.41,qor-I
hemF CDS,PP_0073,90.59,106.35,NP_742243.1,335.00,27.70,106.35,hemF
aroE CDS,PP_0074,78.02,91.59,NP_742244.1,261.00,23.86,91.59,aroE
choline sulfate transporter CDS,PP_0075,13.86,16.27,NP_742245.1,88.00,4.24,16.27,
choline betaine-binding protein CDS,PP_0076,30.03,35.25,NP_742246.2,112.50,9.18,35.25,
betC CDS,PP_0077,7.72,9.06,NP_742247.1,47.50,2.36,9.06,betC
transcriptional regulator CDS,PP_0079,16.17,18.98,NP_742249.1,59.00,4.94,18.98,
hypothetical protein CDS,PP_0080,20.75,24.36,NP_742250.1,52.00,6.35,24.36,
hypothetical protein CDS,PP_0081,81.54,95.73,NP_742251.1,123.00,24.93,95.73,
trpA CDS,PP_0082,218.46,256.46,NP_742252.1,717.50,66.80,256.46,trpA
trpB CDS,PP_0083,292.89,343.83,NP_742253.1,1446.50,89.56,343.83,trpB
trpI CDS,PP_0084,11.96,14.04,NP_742254.1,43.50,3.66,14.04,trpI
hypothetical protein CDS,PP_0085,15.13,17.76,NP_742255.1,30.00,4.63,17.76,
hypothetical protein CDS,PP_0086,153.57,180.28,NP_742256.1,134.50,46.96,180.28,
hypothetical protein CDS,PP_0087,364.32,427.70,NP_742257.1,390.00,111.40,427.70,
alkanal monooxygenase CDS,PP_0088,110.43,129.63,NP_742258.1,450.00,33.77,129.63,
osmC CDS,PP_0089,11.58,13.59,NP_742259.1,20.00,3.54,13.59,osmC
hypothetical protein CDS,PP_0090,124.14,145.73,NP_742260.1,149.50,37.96,145.73,
putative lipoprotein CDS,PP_0091,85.48,100.35,NP_742261.1,143.50,26.14,100.35,
putative lipoprotein CDS,PP_0092,30.38,35.67,NP_742262.1,51.00,9.29,35.67,
zinc protease CDS,PP_0093,29.31,34.41,NP_742263.2,128.00,8.96,34.41,
5'-nucleotidase CDS,PP_0094,61.75,72.49,NP_742264.1,163.00,18.88,72.49,
hypothetical protein CDS,PP_0095,52.56,61.70,NP_742265.1,117.00,16.07,61.70,
prlC CDS,PP_0096,171.50,201.34,NP_742266.1,1427.00,52.44,201.34,prlC
hypothetical protein CDS,PP_0097,210.33,246.91,NP_742267.1,240.50,64.31,246.91,
hypothetical protein CDS,PP_0098,105.59,123.96,NP_742268.1,74.50,32.29,123.96,
hypothetical protein CDS,PP_0099,12.34,14.49,NP_742269.1,53.00,3.77,14.49,
cynT CDS,PP_0100,435.01,510.68,NP_742270.1,1270.00,133.02,510.68,cynT
sulfate transporter CDS,PP_0101,51.83,60.84,NP_742271.1,319.00,15.85,60.84,
cytochrome c oxidase subunit 2 CDS,PP_0103,29.73,34.91,NP_742273.1,136.00,9.09,34.91,
ctaD CDS,PP_0104,11.01,12.93,NP_742274.1,71.00,3.37,12.93,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,9.57,11.23,NP_742275.1,22.00,2.93,11.23,
cytochrome c oxidase subunit 3 CDS,PP_0106,11.53,13.53,NP_742276.1,41.50,3.52,13.53,
hypothetical protein CDS,PP_0107,6.02,7.06,NP_742277.2,18.00,1.84,7.06,
hypothetical protein CDS,PP_0108,2.75,3.23,NP_742278.1,6.50,0.84,3.23,
membrane protein CDS,PP_0109,5.02,5.90,NP_742279.1,22.00,1.54,5.90,
CyoE-like protoheme IX farnesyltransferase CDS,PP_0110,14.07,16.52,NP_742280.1,51.00,4.30,16.52,
