Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,246.03,312.43,NP_742171.1,886.00,76.40,312.43,parB
parA CDS,PP_0002,383.98,487.62,NP_742172.1,1254.50,119.24,487.62,parA
rsmG CDS,PP_0003,308.70,392.02,NP_742173.1,829.00,95.86,392.02,rsmG
trmF CDS,PP_0004,276.62,351.28,NP_742174.1,2163.50,85.90,351.28,trmF
trmE CDS,PP_0005,54.99,69.83,NP_742175.1,311.00,17.08,69.83,trmE
oxaA CDS,PP_0006,642.48,815.89,NP_742176.1,4460.50,199.51,815.89,oxaA
yidD CDS,PP_0007,887.38,1126.89,NP_742177.1,900.50,275.56,1126.89,yidD
rnpA CDS,PP_0008,1806.16,2293.64,NP_742178.1,3017.50,560.86,2293.64,rnpA
rpmH CDS,PP_0009,4333.88,5503.59,NP_742179.1,2413.50,1345.78,5503.59,rpmH
dnaA CDS,PP_0010,335.65,426.25,NP_742180.1,2106.00,104.23,426.25,dnaA
dnaN CDS,PP_0011,388.88,493.83,NP_742181.1,1771.00,120.76,493.83,dnaN
recF CDS,PP_0012,259.11,329.04,NP_742182.1,1180.00,80.46,329.04,recF
gyrB CDS,PP_0013,331.93,421.52,NP_742183.1,3315.00,103.07,421.52,gyrB
transposase CDS,PP_0014,6.37,8.09,NP_742184.2,51.50,1.98,8.09,
transposon protein CDS,PP_0015,13.13,16.67,NP_742185.1,52.00,4.08,16.67,
hypothetical protein CDS,PP_0016,24.91,31.64,NP_742186.1,197.00,7.74,31.64,
transcriptional regulator CDS,PP_0017,198.65,252.26,NP_742187.1,295.00,61.69,252.26,
hypothetical protein CDS,PP_0018,293.17,372.30,NP_742188.1,1019.50,91.04,372.30,
hypothetical protein CDS,PP_0019,381.66,484.67,NP_742189.1,1100.50,118.51,484.67,
hypothetical protein CDS,PP_0020,268.71,341.23,NP_742190.1,971.00,83.44,341.23,
hypothetical protein CDS,PP_0021,40.40,51.31,NP_742191.1,154.00,12.55,51.31,
hypothetical protein CDS,PP_0022,60.24,76.49,NP_742192.2,41.00,18.71,76.49,
hypothetical protein CDS,PP_0023,78.93,100.23,NP_742193.1,42.00,24.51,100.23,
membrane-associated metal-dependent hydrolase CDS,PP_0024,4.00,5.08,NP_742194.1,28.00,1.24,5.08,
hypothetical protein CDS,PP_0025,3.17,4.02,NP_742195.1,2.00,0.98,4.02,
cobalt/cadmium/zinc exporter CDS,PP_0026,26.49,33.64,NP_742196.1,99.00,8.23,33.64,
membrane protein CDS,PP_0027,14.84,18.85,NP_742197.1,27.00,4.61,18.85,
hypothetical protein CDS,PP_0028,6.67,8.47,NP_742198.1,9.00,2.07,8.47,
czcR-I CDS,PP_0029,21.37,27.14,NP_742199.1,59.50,6.64,27.14,czcR-I
czrSA CDS,PP_0030,22.29,28.31,NP_742200.1,130.50,6.92,28.31,czrSA
hypothetical protein CDS,PP_0031,2.06,2.62,NP_742201.1,5.00,0.64,2.62,
hypothetical protein CDS,PP_0032,2.18,2.77,NP_742202.1,2.00,0.68,2.77,
undecaprenyl-glycosyl transferase CDS,PP_0033,6.16,7.83,NP_742203.1,37.00,1.91,7.83,
bactoprenol glycosyl-transferase CDS,PP_0034,2.83,3.60,NP_742204.1,11.50,0.88,3.60,
bactoprenol-linked glycose transferase CDS,PP_0035,3.75,4.76,NP_742205.1,6.50,1.16,4.76,
transcriptional regulator CDS,PP_0036,2.50,3.18,NP_742206.1,10.00,0.78,3.18,
oprP CDS,PP_0037,6.01,7.64,NP_742207.1,32.00,1.87,7.64,oprP
hypothetical protein CDS,PP_0039,20.56,26.10,NP_742209.1,87.00,6.38,26.10,
hypothetical protein CDS,PP_0040,50.64,64.31,NP_742210.1,47.00,15.72,64.31,
cadA-I CDS,PP_0041,8.25,10.48,NP_742211.1,68.00,2.56,10.48,cadA-I
hypothetical protein CDS,PP_0042,2.99,3.80,NP_742212.2,4.00,0.93,3.80,
czcA-I CDS,PP_0043,3.64,4.62,NP_742213.1,47.50,1.13,4.62,czcA-I
czcB-I CDS,PP_0044,7.65,9.72,NP_742214.1,39.50,2.38,9.72,czcB-I
czcC-I CDS,PP_0045,4.19,5.32,NP_742215.1,22.00,1.30,5.32,czcC-I
opdT-I CDS,PP_0046,6.13,7.79,NP_742216.1,34.00,1.90,7.79,opdT-I
czcR-II CDS,PP_0047,2.15,2.74,NP_742217.1,6.00,0.67,2.74,czcR-II
hypothetical protein CDS,PP_0048,4.49,5.70,NP_742218.1,6.00,1.39,5.70,
hypothetical protein CDS,PP_0049,28.75,36.51,NP_742219.1,174.00,8.93,36.51,
hypothetical protein CDS,PP_0050,132.50,168.26,NP_742220.1,223.00,41.14,168.26,
sigma-54 dependent transcriptional regulator CDS,PP_0051,39.00,49.52,NP_742221.1,208.00,12.11,49.52,
beta-lactamase domain-containing protein CDS,PP_0052,13.83,17.57,NP_742222.1,50.50,4.30,17.57,
sulfide:quinone oxidoreductase CDS,PP_0053,12.61,16.01,NP_742223.1,66.00,3.92,16.01,
membrane protein CDS,PP_0054,17.23,21.89,NP_742224.1,61.00,5.35,21.89,
transcriptional regulator CDS,PP_0055,31.26,39.69,NP_742225.1,114.50,9.71,39.69,
betA-I CDS,PP_0056,11.88,15.08,NP_742226.1,81.00,3.69,15.08,betA-I
major facilitator family transporter CDS,PP_0057,8.08,10.26,NP_742227.1,54.00,2.51,10.26,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,79.26,100.66,NP_742228.1,257.00,24.61,100.66,
gmhB CDS,PP_0059,161.61,205.23,NP_742229.1,352.00,50.18,205.23,gmhB
glyS CDS,PP_0060,356.67,452.93,NP_742230.1,3023.50,110.75,452.93,glyS
glyQ CDS,PP_0061,497.75,632.09,NP_742231.1,1946.50,154.56,632.09,glyQ
tag CDS,PP_0062,87.61,111.26,NP_742232.1,199.50,27.21,111.26,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,98.14,124.63,NP_742233.1,359.50,30.48,124.63,
hypothetical protein CDS,PP_0064,41.56,52.77,NP_742234.1,54.00,12.90,52.77,
trkA CDS,PP_0065,63.43,80.55,NP_742235.1,359.50,19.70,80.55,trkA
rsmB CDS,PP_0066,73.04,92.75,NP_742236.1,395.00,22.68,92.75,rsmB
fmt CDS,PP_0067,99.64,126.54,NP_742237.1,383.50,30.94,126.54,fmt
def-I CDS,PP_0068,261.06,331.53,NP_742238.1,546.00,81.07,331.53,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,10.82,13.74,NP_742239.1,49.00,3.36,13.74,
tsaC CDS,PP_0070,100.36,127.44,NP_742240.1,231.00,31.16,127.44,tsaC
hypothetical protein CDS,PP_0071,44.41,56.39,NP_742241.2,61.00,13.79,56.39,
qor-I CDS,PP_0072,136.82,173.75,NP_742242.1,552.00,42.49,173.75,qor-I
hemF CDS,PP_0073,152.44,193.58,NP_742243.1,573.50,47.34,193.58,hemF
aroE CDS,PP_0074,96.23,122.21,NP_742244.1,327.50,29.88,122.21,aroE
choline sulfate transporter CDS,PP_0075,15.63,19.85,NP_742245.1,101.00,4.86,19.85,
choline betaine-binding protein CDS,PP_0076,22.04,27.99,NP_742246.2,84.00,6.84,27.99,
betC CDS,PP_0077,7.35,9.33,NP_742247.1,46.00,2.28,9.33,betC
transcriptional regulator CDS,PP_0079,14.01,17.79,NP_742249.1,52.00,4.35,17.79,
hypothetical protein CDS,PP_0080,36.09,45.83,NP_742250.1,92.00,11.21,45.83,
hypothetical protein CDS,PP_0081,77.55,98.48,NP_742251.1,119.00,24.08,98.48,
trpA CDS,PP_0082,201.27,255.59,NP_742252.1,672.50,62.50,255.59,trpA
trpB CDS,PP_0083,305.61,388.09,NP_742253.1,1535.50,94.90,388.09,trpB
trpI CDS,PP_0084,22.16,28.14,NP_742254.1,82.00,6.88,28.14,trpI
hypothetical protein CDS,PP_0085,18.09,22.98,NP_742255.1,36.50,5.62,22.98,
hypothetical protein CDS,PP_0086,49.94,63.42,NP_742256.1,44.50,15.51,63.42,
hypothetical protein CDS,PP_0087,222.22,282.19,NP_742257.1,242.00,69.00,282.19,
alkanal monooxygenase CDS,PP_0088,45.11,57.28,NP_742258.1,187.00,14.01,57.28,
osmC CDS,PP_0089,12.23,15.54,NP_742259.1,21.50,3.80,15.54,osmC
hypothetical protein CDS,PP_0090,118.76,150.81,NP_742260.1,145.50,36.88,150.81,
putative lipoprotein CDS,PP_0091,61.19,77.70,NP_742261.1,104.50,19.00,77.70,
