Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,187.11,210.65,NP_742171.1,407.50,35.22,210.65,parB
parA CDS,PP_0002,328.74,370.08,NP_742172.1,649.50,61.88,370.08,parA
rsmG CDS,PP_0003,281.10,316.45,NP_742173.1,456.50,52.91,316.45,rsmG
trmF CDS,PP_0004,218.08,245.52,NP_742174.1,1031.50,41.05,245.52,trmF
trmE CDS,PP_0005,120.46,135.61,NP_742175.1,412.00,22.68,135.61,trmE
oxaA CDS,PP_0006,98.97,111.41,NP_742176.1,415.50,18.63,111.41,oxaA
yidD CDS,PP_0007,168.66,189.87,NP_742177.1,103.50,31.75,189.87,yidD
rnpA CDS,PP_0008,216.27,243.47,NP_742178.1,218.50,40.71,243.47,rnpA
rpmH CDS,PP_0009,699.28,787.24,NP_742179.1,235.50,131.63,787.24,rpmH
dnaA CDS,PP_0010,294.65,331.71,NP_742180.1,1118.00,55.46,331.71,dnaA
dnaN CDS,PP_0011,362.01,407.54,NP_742181.1,997.00,68.14,407.54,dnaN
recF CDS,PP_0012,188.09,211.74,NP_742182.1,518.00,35.40,211.74,recF
gyrB CDS,PP_0013,228.99,257.80,NP_742183.1,1383.00,43.10,257.80,gyrB
transposase CDS,PP_0014,9.00,10.14,NP_742184.2,44.00,1.69,10.14,
transposon protein CDS,PP_0015,32.57,36.67,NP_742185.1,78.00,6.13,36.67,
hypothetical protein CDS,PP_0016,50.92,57.32,NP_742186.1,243.50,9.58,57.32,
transcriptional regulator CDS,PP_0017,311.22,350.37,NP_742187.1,279.50,58.58,350.37,
hypothetical protein CDS,PP_0018,514.04,578.69,NP_742188.1,1081.00,96.76,578.69,
hypothetical protein CDS,PP_0019,850.76,957.76,NP_742189.1,1483.50,160.14,957.76,
hypothetical protein CDS,PP_0020,388.28,437.11,NP_742190.1,848.50,73.09,437.11,
hypothetical protein CDS,PP_0021,39.91,44.93,NP_742191.1,92.00,7.51,44.93,
hypothetical protein CDS,PP_0022,208.93,235.21,NP_742192.2,86.00,39.33,235.21,
hypothetical protein CDS,PP_0023,3663.69,4124.50,NP_742193.1,1179.00,689.63,4124.50,
membrane-associated metal-dependent hydrolase CDS,PP_0024,5.90,6.64,NP_742194.1,25.00,1.11,6.64,
hypothetical protein CDS,PP_0025,2.62,2.95,NP_742195.1,1.00,0.49,2.95,
cobalt/cadmium/zinc exporter CDS,PP_0026,168.13,189.28,NP_742196.1,380.00,31.65,189.28,
membrane protein CDS,PP_0027,49.54,55.77,NP_742197.1,54.50,9.33,55.77,
hypothetical protein CDS,PP_0028,10.42,11.73,NP_742198.1,8.50,1.96,11.73,
czcR-I CDS,PP_0029,119.07,134.05,NP_742199.1,200.50,22.41,134.05,czcR-I
czrSA CDS,PP_0030,81.08,91.27,NP_742200.1,287.00,15.26,91.27,czrSA
hypothetical protein CDS,PP_0031,11.25,12.66,NP_742201.1,16.50,2.12,12.66,
hypothetical protein CDS,PP_0032,3.61,4.07,NP_742202.1,2.00,0.68,4.07,
undecaprenyl-glycosyl transferase CDS,PP_0033,8.13,9.15,NP_742203.1,29.50,1.53,9.15,
bactoprenol glycosyl-transferase CDS,PP_0034,5.09,5.73,NP_742204.1,12.50,0.96,5.73,
bactoprenol-linked glycose transferase CDS,PP_0035,9.54,10.74,NP_742205.1,10.00,1.80,10.74,
transcriptional regulator CDS,PP_0036,1.65,1.86,NP_742206.1,4.00,0.31,1.86,
oprP CDS,PP_0037,8.08,9.10,NP_742207.1,26.00,1.52,9.10,oprP
hypothetical protein CDS,PP_0039,36.73,41.35,NP_742209.1,94.00,6.91,41.35,
hypothetical protein CDS,PP_0040,122.93,138.39,NP_742210.1,69.00,23.14,138.39,
cadA-I CDS,PP_0041,10.03,11.29,NP_742211.1,50.00,1.89,11.29,cadA-I
hypothetical protein CDS,PP_0042,8.66,9.75,NP_742212.2,7.00,1.63,9.75,
czcA-I CDS,PP_0043,6.91,7.78,NP_742213.1,54.50,1.30,7.78,czcA-I
czcB-I CDS,PP_0044,12.02,13.53,NP_742214.1,37.50,2.26,13.53,czcB-I
czcC-I CDS,PP_0045,5.99,6.74,NP_742215.1,19.00,1.13,6.74,czcC-I
opdT-I CDS,PP_0046,5.07,5.71,NP_742216.1,17.00,0.95,5.71,opdT-I
czcR-II CDS,PP_0047,3.56,4.01,NP_742217.1,6.00,0.67,4.01,czcR-II
hypothetical protein CDS,PP_0048,2.47,2.79,NP_742218.1,2.00,0.47,2.79,
hypothetical protein CDS,PP_0049,176.66,198.88,NP_742219.1,646.50,33.25,198.88,
hypothetical protein CDS,PP_0050,18.67,21.02,NP_742220.1,19.00,3.51,21.02,
sigma-54 dependent transcriptional regulator CDS,PP_0051,58.90,66.31,NP_742221.1,190.00,11.09,66.31,
beta-lactamase domain-containing protein CDS,PP_0052,184.12,207.28,NP_742222.1,406.50,34.66,207.28,
sulfide:quinone oxidoreductase CDS,PP_0053,120.51,135.67,NP_742223.1,381.50,22.68,135.67,
membrane protein CDS,PP_0054,63.54,71.53,NP_742224.1,136.00,11.96,71.53,
transcriptional regulator CDS,PP_0055,55.07,62.00,NP_742225.1,122.00,10.37,62.00,
betA-I CDS,PP_0056,235.47,265.09,NP_742226.1,971.00,44.32,265.09,betA-I
major facilitator family transporter CDS,PP_0057,46.02,51.81,NP_742227.1,186.00,8.66,51.81,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,48.96,55.12,NP_742228.1,96.00,9.22,55.12,
gmhB CDS,PP_0059,64.91,73.08,NP_742229.1,85.50,12.22,73.08,gmhB
glyS CDS,PP_0060,150.01,168.87,NP_742230.1,769.00,28.24,168.87,glyS
glyQ CDS,PP_0061,258.57,291.10,NP_742231.1,611.50,48.67,291.10,glyQ
tag CDS,PP_0062,123.82,139.39,NP_742232.1,170.50,23.31,139.39,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,75.61,85.12,NP_742233.1,167.50,14.23,85.12,
hypothetical protein CDS,PP_0064,73.17,82.38,NP_742234.1,57.50,13.77,82.38,
trkA CDS,PP_0065,62.29,70.12,NP_742235.1,213.50,11.72,70.12,trkA
rsmB CDS,PP_0066,36.85,41.48,NP_742236.1,120.50,6.94,41.48,rsmB
