Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,259.21,324.95,NP_742171.1,850.50,73.59,324.95,parB
parA CDS,PP_0002,393.38,493.17,NP_742172.1,1171.00,111.68,493.17,parA
rsmG CDS,PP_0003,323.89,406.05,NP_742173.1,792.50,91.95,406.05,rsmG
trmF CDS,PP_0004,282.06,353.61,NP_742174.1,2010.00,80.07,353.61,trmF
trmE CDS,PP_0005,50.46,63.26,NP_742175.1,260.00,14.32,63.26,trmE
oxaA CDS,PP_0006,447.86,561.47,NP_742176.1,2833.00,127.14,561.47,oxaA
yidD CDS,PP_0007,841.99,1055.56,NP_742177.1,778.50,239.03,1055.56,yidD
rnpA CDS,PP_0008,1706.75,2139.66,NP_742178.1,2598.00,484.53,2139.66,rnpA
rpmH CDS,PP_0009,2334.46,2926.60,NP_742179.1,1184.50,662.73,2926.60,rpmH
dnaA CDS,PP_0010,320.90,402.30,NP_742180.1,1834.50,91.10,402.30,dnaA
dnaN CDS,PP_0011,371.86,466.18,NP_742181.1,1543.00,105.57,466.18,dnaN
recF CDS,PP_0012,238.23,298.65,NP_742182.1,988.50,67.63,298.65,recF
gyrB CDS,PP_0013,384.64,482.21,NP_742183.1,3500.00,109.20,482.21,gyrB
transposase CDS,PP_0014,4.69,5.87,NP_742184.2,34.50,1.33,5.87,
transposon protein CDS,PP_0015,10.12,12.68,NP_742185.1,36.50,2.87,12.68,
hypothetical protein CDS,PP_0016,19.43,24.36,NP_742186.1,140.00,5.52,24.36,
transcriptional regulator CDS,PP_0017,173.68,217.73,NP_742187.1,235.00,49.31,217.73,
hypothetical protein CDS,PP_0018,137.92,172.91,NP_742188.1,437.00,39.16,172.91,
hypothetical protein CDS,PP_0019,215.82,270.56,NP_742189.1,567.00,61.27,270.56,
hypothetical protein CDS,PP_0020,172.52,216.27,NP_742190.1,568.00,48.98,216.27,
hypothetical protein CDS,PP_0021,42.62,53.43,NP_742191.1,148.00,12.10,53.43,
hypothetical protein CDS,PP_0022,35.48,44.47,NP_742192.2,22.00,10.07,44.47,
hypothetical protein CDS,PP_0023,90.75,113.77,NP_742193.1,44.00,25.76,113.77,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.98,3.73,NP_742194.1,19.00,0.85,3.73,
hypothetical protein CDS,PP_0025,6.96,8.72,NP_742195.1,4.00,1.97,8.72,
cobalt/cadmium/zinc exporter CDS,PP_0026,42.29,53.01,NP_742196.1,144.00,12.01,53.01,
membrane protein CDS,PP_0027,18.40,23.07,NP_742197.1,30.50,5.22,23.07,
hypothetical protein CDS,PP_0028,5.29,6.63,NP_742198.1,6.50,1.50,6.63,
czcR-I CDS,PP_0029,37.64,47.19,NP_742199.1,95.50,10.69,47.19,czcR-I
czrSA CDS,PP_0030,20.34,25.50,NP_742200.1,108.50,5.78,25.50,czrSA
hypothetical protein CDS,PP_0031,2.71,3.40,NP_742201.1,6.00,0.77,3.40,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,8.41,10.55,NP_742203.1,46.00,2.39,10.55,
bactoprenol glycosyl-transferase CDS,PP_0034,3.79,4.75,NP_742204.1,14.00,1.07,4.75,
bactoprenol-linked glycose transferase CDS,PP_0035,7.60,9.53,NP_742205.1,12.00,2.16,9.53,
transcriptional regulator CDS,PP_0036,2.20,2.75,NP_742206.1,8.00,0.62,2.75,
oprP CDS,PP_0037,9.08,11.38,NP_742207.1,44.00,2.58,11.38,oprP
hypothetical protein CDS,PP_0039,34.49,43.24,NP_742209.1,133.00,9.79,43.24,
