Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,354.00,440.98,NP_742171.1,36.50,3.10,440.98,parB
parA CDS,PP_0002,176.39,219.73,NP_742172.1,16.50,1.55,219.73,parA
rsmG CDS,PP_0003,364.16,453.64,NP_742173.1,28.00,3.19,453.64,rsmG
trmF CDS,PP_0004,138.43,172.45,NP_742174.1,31.00,1.21,172.45,trmF
trmE CDS,PP_0005,24.70,30.77,NP_742175.1,4.00,0.22,30.77,trmE
oxaA CDS,PP_0006,216.32,269.48,NP_742176.1,43.00,1.90,269.48,oxaA
yidD CDS,PP_0007,395.81,493.06,NP_742177.1,11.50,3.47,493.06,yidD
rnpA CDS,PP_0008,836.23,1041.70,NP_742178.1,40.00,7.33,1041.70,rnpA
rpmH CDS,PP_0009,2414.62,3007.90,NP_742179.1,38.50,21.17,3007.90,rpmH
dnaA CDS,PP_0010,308.95,384.86,NP_742180.1,55.50,2.71,384.86,dnaA
dnaN CDS,PP_0011,279.93,348.71,NP_742181.1,36.50,2.45,348.71,dnaN
recF CDS,PP_0012,360.45,449.02,NP_742182.1,47.00,3.16,449.02,recF
gyrB CDS,PP_0013,391.69,487.93,NP_742183.1,112.00,3.43,487.93,gyrB
transposase CDS,PP_0014,8.64,10.77,NP_742184.2,2.00,0.08,10.77,
transposon protein CDS,PP_0015,17.64,21.97,NP_742185.1,2.00,0.15,21.97,
hypothetical protein CDS,PP_0016,22.08,27.51,NP_742186.1,5.00,0.19,27.51,
transcriptional regulator CDS,PP_0017,282.23,351.57,NP_742187.1,12.00,2.47,351.57,
hypothetical protein CDS,PP_0018,542.36,675.62,NP_742188.1,54.00,4.76,675.62,
hypothetical protein CDS,PP_0019,448.17,558.29,NP_742189.1,37.00,3.93,558.29,
hypothetical protein CDS,PP_0020,376.95,469.57,NP_742190.1,39.00,3.30,469.57,
hypothetical protein CDS,PP_0021,64.14,79.90,NP_742191.1,7.00,0.56,79.90,
hypothetical protein CDS,PP_0022,205.26,255.69,NP_742192.2,4.00,1.80,255.69,
hypothetical protein CDS,PP_0023,3216.08,4006.30,NP_742193.1,49.00,28.20,4006.30,
membrane-associated metal-dependent hydrolase CDS,PP_0024,0.00,0.00,NP_742194.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,18.69,23.28,NP_742196.1,2.00,0.16,23.28,
membrane protein CDS,PP_0027,0.00,0.00,NP_742197.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0028,0.00,0.00,NP_742198.1,0.00,0.00,0.00,
czcR-I CDS,PP_0029,25.09,31.25,NP_742199.1,2.00,0.22,31.25,czcR-I
czrSA CDS,PP_0030,11.93,14.87,NP_742200.1,2.00,0.10,14.87,czrSA
hypothetical protein CDS,PP_0031,0.00,0.00,NP_742201.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0032,0.00,0.00,NP_742202.1,0.00,0.00,0.00,
undecaprenyl-glycosyl transferase CDS,PP_0033,11.64,14.50,NP_742203.1,2.00,0.10,14.50,
bactoprenol glycosyl-transferase CDS,PP_0034,8.60,10.72,NP_742204.1,1.00,0.08,10.72,
bactoprenol-linked glycose transferase CDS,PP_0035,0.00,0.00,NP_742205.1,0.00,0.00,0.00,
transcriptional regulator CDS,PP_0036,0.00,0.00,NP_742206.1,0.00,0.00,0.00,
oprP CDS,PP_0037,6.56,8.18,NP_742207.1,1.00,0.06,8.18,oprP
hypothetical protein CDS,PP_0039,0.00,0.00,NP_742209.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0040,150.52,187.51,NP_742210.1,4.00,1.32,187.51,
cadA-I CDS,PP_0041,8.48,10.56,NP_742211.1,2.00,0.07,10.56,cadA-I
hypothetical protein CDS,PP_0042,0.00,0.00,NP_742212.2,0.00,0.00,0.00,
czcA-I CDS,PP_0043,5.36,6.67,NP_742213.1,2.00,0.05,6.67,czcA-I
czcB-I CDS,PP_0044,20.30,25.29,NP_742214.1,3.00,0.18,25.29,czcB-I
czcC-I CDS,PP_0045,6.66,8.29,NP_742215.1,1.00,0.06,8.29,czcC-I
opdT-I CDS,PP_0046,0.00,0.00,NP_742216.1,0.00,0.00,0.00,opdT-I
czcR-II CDS,PP_0047,0.00,0.00,NP_742217.1,0.00,0.00,0.00,czcR-II
hypothetical protein CDS,PP_0048,0.00,0.00,NP_742218.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0049,37.51,46.73,NP_742219.1,6.50,0.33,46.73,
hypothetical protein CDS,PP_0050,20.75,25.85,NP_742220.1,1.00,0.18,25.85,
sigma-54 dependent transcriptional regulator CDS,PP_0051,52.39,65.26,NP_742221.1,8.00,0.46,65.26,
beta-lactamase domain-containing protein CDS,PP_0052,0.00,0.00,NP_742222.1,0.00,0.00,0.00,
sulfide:quinone oxidoreductase CDS,PP_0053,20.02,24.93,NP_742223.1,3.00,0.18,24.93,
membrane protein CDS,PP_0054,0.00,0.00,NP_742224.1,0.00,0.00,0.00,
transcriptional regulator CDS,PP_0055,47.67,59.39,NP_742225.1,5.00,0.42,59.39,
betA-I CDS,PP_0056,15.37,19.14,NP_742226.1,3.00,0.13,19.14,betA-I
major facilitator family transporter CDS,PP_0057,10.45,13.02,NP_742227.1,2.00,0.09,13.02,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,64.63,80.51,NP_742228.1,6.00,0.57,80.51,
gmhB CDS,PP_0059,40.09,49.94,NP_742229.1,2.50,0.35,49.94,gmhB
glyS CDS,PP_0060,257.51,320.78,NP_742230.1,62.50,2.26,320.78,glyS
glyQ CDS,PP_0061,214.35,267.02,NP_742231.1,24.00,1.88,267.02,glyQ
tag CDS,PP_0062,76.69,95.54,NP_742232.1,5.00,0.67,95.54,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,38.14,47.51,NP_742233.1,4.00,0.33,47.51,
hypothetical protein CDS,PP_0064,107.52,133.93,NP_742234.1,4.00,0.94,133.93,
trkA CDS,PP_0065,49.30,61.41,NP_742235.1,8.00,0.43,61.41,trkA
rsmB CDS,PP_0066,35.52,44.25,NP_742236.1,5.50,0.31,44.25,rsmB
fmt CDS,PP_0067,49.91,62.18,NP_742237.1,5.50,0.44,62.18,fmt
def-I CDS,PP_0068,100.20,124.82,NP_742238.1,6.00,0.88,124.82,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,19.28,24.01,NP_742239.1,2.50,0.17,24.01,
tsaC CDS,PP_0070,83.45,103.96,NP_742240.1,5.50,0.73,103.96,tsaC
hypothetical protein CDS,PP_0071,76.28,95.02,NP_742241.2,3.00,0.67,95.02,
qor-I CDS,PP_0072,207.78,258.83,NP_742242.1,24.00,1.82,258.83,qor-I
hemF CDS,PP_0073,92.84,115.65,NP_742243.1,10.00,0.81,115.65,hemF
aroE CDS,PP_0074,71.84,89.49,NP_742244.1,7.00,0.63,89.49,aroE
choline sulfate transporter CDS,PP_0075,27.03,33.68,NP_742245.1,5.00,0.24,33.68,
choline betaine-binding protein CDS,PP_0076,9.16,11.41,NP_742246.2,1.00,0.08,11.41,
betC CDS,PP_0077,5.58,6.95,NP_742247.1,1.00,0.05,6.95,betC
transcriptional regulator CDS,PP_0079,9.41,11.72,NP_742249.1,1.00,0.08,11.72,
hypothetical protein CDS,PP_0080,27.40,34.13,NP_742250.1,2.00,0.24,34.13,
hypothetical protein CDS,PP_0081,91.04,113.41,NP_742251.1,4.00,0.80,113.41,
trpA CDS,PP_0082,344.95,429.70,NP_742252.1,33.00,3.02,429.70,trpA
trpB CDS,PP_0083,674.29,839.96,NP_742253.1,97.00,5.91,839.96,trpB
trpI CDS,PP_0084,9.44,11.76,NP_742254.1,1.00,0.08,11.76,trpI
hypothetical protein CDS,PP_0085,60.60,75.49,NP_742255.1,3.50,0.53,75.49,
hypothetical protein CDS,PP_0086,58.80,73.24,NP_742256.1,1.50,0.52,73.24,
hypothetical protein CDS,PP_0087,641.43,799.03,NP_742257.1,20.00,5.62,799.03,
alkanal monooxygenase CDS,PP_0088,92.67,115.44,NP_742258.1,11.00,0.81,115.44,
osmC CDS,PP_0089,0.00,0.00,NP_742259.1,0.00,0.00,0.00,osmC
hypothetical protein CDS,PP_0090,228.06,284.10,NP_742260.1,8.00,2.00,284.10,
putative lipoprotein CDS,PP_0091,20.45,25.48,NP_742261.1,1.00,0.18,25.48,
putative lipoprotein CDS,PP_0092,0.00,0.00,NP_742262.1,0.00,0.00,0.00,
zinc protease CDS,PP_0093,7.86,9.79,NP_742263.2,1.00,0.07,9.79,
5'-nucleotidase CDS,PP_0094,78.04,97.21,NP_742264.1,6.00,0.68,97.21,
hypothetical protein CDS,PP_0095,30.84,38.42,NP_742265.1,2.00,0.27,38.42,
prlC CDS,PP_0096,167.11,208.17,NP_742266.1,40.50,1.47,208.17,prlC
hypothetical protein CDS,PP_0097,225.18,280.51,NP_742267.1,7.50,1.97,280.51,
hypothetical protein CDS,PP_0098,97.32,121.23,NP_742268.1,2.00,0.85,121.23,
hypothetical protein CDS,PP_0099,8.00,9.96,NP_742269.1,1.00,0.07,9.96,
cynT CDS,PP_0100,235.19,292.98,NP_742270.1,20.00,2.06,292.98,cynT
sulfate transporter CDS,PP_0101,11.16,13.90,NP_742271.1,2.00,0.10,13.90,
cytochrome c oxidase subunit 2 CDS,PP_0103,0.00,0.00,NP_742273.1,0.00,0.00,0.00,
ctaD CDS,PP_0104,10.65,13.27,NP_742274.1,2.00,0.09,13.27,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,0.00,0.00,NP_742275.1,0.00,0.00,0.00,
cytochrome c oxidase subunit 3 CDS,PP_0106,9.53,11.88,NP_742276.1,1.00,0.08,11.88,
hypothetical protein CDS,PP_0107,0.00,0.00,NP_742277.2,0.00,0.00,0.00,
