Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,200.63,226.84,NP_742171.1,449.00,38.82,226.84,parB
parA CDS,PP_0002,334.92,378.67,NP_742172.1,680.00,64.81,378.67,parA
rsmG CDS,PP_0003,266.35,301.14,NP_742173.1,444.50,51.54,301.14,rsmG
trmF CDS,PP_0004,191.65,216.68,NP_742174.1,931.50,37.09,216.68,trmF
trmE CDS,PP_0005,113.24,128.03,NP_742175.1,398.00,21.91,128.03,trmE
oxaA CDS,PP_0006,99.32,112.29,NP_742176.1,428.50,19.22,112.29,oxaA
yidD CDS,PP_0007,156.99,177.49,NP_742177.1,99.00,30.38,177.49,yidD
rnpA CDS,PP_0008,281.73,318.53,NP_742178.1,292.50,54.52,318.53,rnpA
rpmH CDS,PP_0009,346.74,392.04,NP_742179.1,120.00,67.10,392.04,rpmH
dnaA CDS,PP_0010,275.83,311.86,NP_742180.1,1075.50,53.38,311.86,dnaA
dnaN CDS,PP_0011,370.65,419.07,NP_742181.1,1049.00,71.73,419.07,dnaN
recF CDS,PP_0012,180.91,204.54,NP_742182.1,512.00,35.01,204.54,recF
gyrB CDS,PP_0013,238.22,269.34,NP_742183.1,1478.50,46.10,269.34,gyrB
transposase CDS,PP_0014,6.27,7.09,NP_742184.2,31.50,1.21,7.09,
transposon protein CDS,PP_0015,30.27,34.23,NP_742185.1,74.50,5.86,34.23,
hypothetical protein CDS,PP_0016,43.55,49.23,NP_742186.1,214.00,8.43,49.23,
transcriptional regulator CDS,PP_0017,281.73,318.53,NP_742187.1,260.00,54.52,318.53,
hypothetical protein CDS,PP_0018,455.79,515.33,NP_742188.1,985.00,88.20,515.33,
hypothetical protein CDS,PP_0019,821.75,929.09,NP_742189.1,1472.50,159.02,929.09,
hypothetical protein CDS,PP_0020,503.42,569.18,NP_742190.1,1130.50,97.42,569.18,
hypothetical protein CDS,PP_0021,54.88,62.05,NP_742191.1,130.00,10.62,62.05,
hypothetical protein CDS,PP_0022,75.65,85.54,NP_742192.2,32.00,14.64,85.54,
hypothetical protein CDS,PP_0023,3628.71,4102.72,NP_742193.1,1200.00,702.22,4102.72,
membrane-associated metal-dependent hydrolase CDS,PP_0024,4.14,4.68,NP_742194.1,18.00,0.80,4.68,
hypothetical protein CDS,PP_0025,10.20,11.53,NP_742195.1,4.00,1.97,11.53,
cobalt/cadmium/zinc exporter CDS,PP_0026,156.72,177.20,NP_742196.1,364.00,30.33,177.20,
membrane protein CDS,PP_0027,69.88,79.01,NP_742197.1,79.00,13.52,79.01,
hypothetical protein CDS,PP_0028,25.05,28.32,NP_742198.1,21.00,4.85,28.32,
czcR-I CDS,PP_0029,141.30,159.76,NP_742199.1,244.50,27.34,159.76,czcR-I
czrSA CDS,PP_0030,83.02,93.87,NP_742200.1,302.00,16.07,93.87,czrSA
hypothetical protein CDS,PP_0031,12.27,13.88,NP_742201.1,18.50,2.38,13.88,
