Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,195.26,237.83,NP_742171.1,407.50,35.21,237.83,parB
parA CDS,PP_0002,410.39,499.86,NP_742172.1,777.00,74.01,499.86,parA
rsmG CDS,PP_0003,260.88,317.76,NP_742173.1,406.00,47.05,317.76,rsmG
trmF CDS,PP_0004,291.56,355.13,NP_742174.1,1321.50,52.58,355.13,trmF
trmE CDS,PP_0005,63.77,77.67,NP_742175.1,209.00,11.50,77.67,trmE
oxaA CDS,PP_0006,565.83,689.19,NP_742176.1,2276.50,102.04,689.19,oxaA
yidD CDS,PP_0007,728.65,887.51,NP_742177.1,428.50,131.40,887.51,yidD
rnpA CDS,PP_0008,1464.62,1783.93,NP_742178.1,1418.00,264.12,1783.93,rnpA
rpmH CDS,PP_0009,4824.57,5876.39,NP_742179.1,1557.00,870.04,5876.39,rpmH
dnaA CDS,PP_0010,305.14,371.67,NP_742180.1,1109.50,55.03,371.67,dnaA
dnaN CDS,PP_0011,366.03,445.82,NP_742181.1,966.00,66.01,445.82,dnaN
recF CDS,PP_0012,297.44,362.29,NP_742182.1,785.00,53.64,362.29,recF
gyrB CDS,PP_0013,286.91,349.46,NP_742183.1,1660.50,51.74,349.46,gyrB
transposase CDS,PP_0014,4.16,5.07,NP_742184.2,19.50,0.75,5.07,
transposon protein CDS,PP_0015,10.46,12.74,NP_742185.1,24.00,1.89,12.74,
hypothetical protein CDS,PP_0016,18.11,22.06,NP_742186.1,83.00,3.27,22.06,
transcriptional regulator CDS,PP_0017,170.81,208.05,NP_742187.1,147.00,30.80,208.05,
hypothetical protein CDS,PP_0018,209.65,255.36,NP_742188.1,422.50,37.81,255.36,
hypothetical protein CDS,PP_0019,217.24,264.60,NP_742189.1,363.00,39.18,264.60,
hypothetical protein CDS,PP_0020,139.68,170.13,NP_742190.1,292.50,25.19,170.13,
hypothetical protein CDS,PP_0021,34.86,42.46,NP_742191.1,77.00,6.29,42.46,
hypothetical protein CDS,PP_0022,48.17,58.67,NP_742192.2,19.00,8.69,58.67,
hypothetical protein CDS,PP_0023,61.61,75.04,NP_742193.1,19.00,11.11,75.04,
membrane-associated metal-dependent hydrolase CDS,PP_0024,0.99,1.20,NP_742194.1,4.00,0.18,1.20,
hypothetical protein CDS,PP_0025,5.47,6.66,NP_742195.1,2.00,0.99,6.66,
cobalt/cadmium/zinc exporter CDS,PP_0026,42.25,51.46,NP_742196.1,91.50,7.62,51.46,
membrane protein CDS,PP_0027,14.70,17.91,NP_742197.1,15.50,2.65,17.91,
hypothetical protein CDS,PP_0028,5.12,6.23,NP_742198.1,4.00,0.92,6.23,
czcR-I CDS,PP_0029,21.07,25.66,NP_742199.1,34.00,3.80,25.66,czcR-I
czrSA CDS,PP_0030,15.18,18.49,NP_742200.1,51.50,2.74,18.49,czrSA
hypothetical protein CDS,PP_0031,3.91,4.77,NP_742201.1,5.50,0.71,4.77,
hypothetical protein CDS,PP_0032,1.88,2.30,NP_742202.1,1.00,0.34,2.30,
undecaprenyl-glycosyl transferase CDS,PP_0033,3.74,4.55,NP_742203.1,13.00,0.67,4.55,
bactoprenol glycosyl-transferase CDS,PP_0034,2.76,3.37,NP_742204.1,6.50,0.50,3.37,
bactoprenol-linked glycose transferase CDS,PP_0035,3.49,4.25,NP_742205.1,3.50,0.63,4.25,
transcriptional regulator CDS,PP_0036,0.43,0.53,NP_742206.1,1.00,0.08,0.53,
oprP CDS,PP_0037,5.51,6.71,NP_742207.1,17.00,0.99,6.71,oprP
hypothetical protein CDS,PP_0039,19.16,23.34,NP_742209.1,47.00,3.46,23.34,
hypothetical protein CDS,PP_0040,65.07,79.26,NP_742210.1,35.00,11.73,79.26,
cadA-I CDS,PP_0041,9.00,10.97,NP_742211.1,43.00,1.62,10.97,cadA-I
hypothetical protein CDS,PP_0042,6.46,7.86,NP_742212.2,5.00,1.16,7.86,
czcA-I CDS,PP_0043,4.76,5.80,NP_742213.1,36.00,0.86,5.80,czcA-I
czcB-I CDS,PP_0044,7.69,9.37,NP_742214.1,23.00,1.39,9.37,czcB-I
czcC-I CDS,PP_0045,2.96,3.61,NP_742215.1,9.00,0.53,3.61,czcC-I
opdT-I CDS,PP_0046,4.36,5.31,NP_742216.1,14.00,0.79,5.31,opdT-I
czcR-II CDS,PP_0047,1.24,1.51,NP_742217.1,2.00,0.22,1.51,czcR-II
hypothetical protein CDS,PP_0048,2.58,3.15,NP_742218.1,2.00,0.47,3.15,
hypothetical protein CDS,PP_0049,34.50,42.03,NP_742219.1,121.00,6.22,42.03,
hypothetical protein CDS,PP_0050,20.51,24.98,NP_742220.1,20.00,3.70,24.98,
sigma-54 dependent transcriptional regulator CDS,PP_0051,43.68,53.20,NP_742221.1,135.00,7.88,53.20,
beta-lactamase domain-containing protein CDS,PP_0052,127.62,155.44,NP_742222.1,270.00,23.01,155.44,
sulfide:quinone oxidoreductase CDS,PP_0053,62.96,76.69,NP_742223.1,191.00,11.35,76.69,
membrane protein CDS,PP_0054,72.64,88.48,NP_742224.1,149.00,13.10,88.48,
transcriptional regulator CDS,PP_0055,57.00,69.43,NP_742225.1,121.00,10.28,69.43,
betA-I CDS,PP_0056,30.87,37.60,NP_742226.1,122.00,5.57,37.60,betA-I
major facilitator family transporter CDS,PP_0057,7.49,9.12,NP_742227.1,29.00,1.35,9.12,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,58.54,71.31,NP_742228.1,110.00,10.56,71.31,
gmhB CDS,PP_0059,144.98,176.59,NP_742229.1,183.00,26.15,176.59,gmhB
glyS CDS,PP_0060,292.31,356.04,NP_742230.1,1436.00,52.71,356.04,glyS
glyQ CDS,PP_0061,414.79,505.21,NP_742231.1,940.00,74.80,505.21,glyQ
tag CDS,PP_0062,115.57,140.76,NP_742232.1,152.50,20.84,140.76,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,128.37,156.35,NP_742233.1,272.50,23.15,156.35,
hypothetical protein CDS,PP_0064,55.11,67.13,NP_742234.1,41.50,9.94,67.13,
trkA CDS,PP_0065,75.50,91.96,NP_742235.1,248.00,13.62,91.96,trkA
rsmB CDS,PP_0066,96.36,117.37,NP_742236.1,302.00,17.38,117.37,rsmB
fmt CDS,PP_0067,115.45,140.62,NP_742237.1,257.50,20.82,140.62,fmt
def-I CDS,PP_0068,343.23,418.06,NP_742238.1,416.00,61.90,418.06,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,12.00,14.62,NP_742239.1,31.50,2.16,14.62,
tsaC CDS,PP_0070,115.07,140.16,NP_742240.1,153.50,20.75,140.16,tsaC
hypothetical protein CDS,PP_0071,47.74,58.14,NP_742241.2,38.00,8.61,58.14,
qor-I CDS,PP_0072,359.29,437.62,NP_742242.1,840.00,64.79,437.62,qor-I
hemF CDS,PP_0073,132.79,161.74,NP_742243.1,289.50,23.95,161.74,hemF
aroE CDS,PP_0074,78.85,96.04,NP_742244.1,155.50,14.22,96.04,aroE
choline sulfate transporter CDS,PP_0075,23.77,28.96,NP_742245.1,89.00,4.29,28.96,
choline betaine-binding protein CDS,PP_0076,43.23,52.66,NP_742246.2,95.50,7.80,52.66,
betC CDS,PP_0077,11.99,14.60,NP_742247.1,43.50,2.16,14.60,betC
transcriptional regulator CDS,PP_0079,26.49,32.27,NP_742249.1,57.00,4.78,32.27,
hypothetical protein CDS,PP_0080,47.38,57.71,NP_742250.1,70.00,8.54,57.71,
hypothetical protein CDS,PP_0081,77.59,94.51,NP_742251.1,69.00,13.99,94.51,
trpA CDS,PP_0082,101.22,123.29,NP_742252.1,196.00,18.25,123.29,trpA
trpB CDS,PP_0083,158.33,192.85,NP_742253.1,461.00,28.55,192.85,trpB
trpI CDS,PP_0084,51.53,62.77,NP_742254.1,110.50,9.29,62.77,trpI
hypothetical protein CDS,PP_0085,266.47,324.57,NP_742255.1,311.50,48.05,324.57,
hypothetical protein CDS,PP_0086,88.12,107.33,NP_742256.1,45.50,15.89,107.33,
hypothetical protein CDS,PP_0087,188.56,229.67,NP_742257.1,119.00,34.00,229.67,
alkanal monooxygenase CDS,PP_0088,106.35,129.53,NP_742258.1,255.50,19.18,129.53,
osmC CDS,PP_0089,158.10,192.56,NP_742259.1,161.00,28.51,192.56,osmC
hypothetical protein CDS,PP_0090,424.65,517.23,NP_742260.1,301.50,76.58,517.23,
putative lipoprotein CDS,PP_0091,146.51,178.45,NP_742261.1,145.00,26.42,178.45,
putative lipoprotein CDS,PP_0092,125.80,153.22,NP_742262.1,124.50,22.69,153.22,
zinc protease CDS,PP_0093,62.15,75.69,NP_742263.2,160.00,11.21,75.69,
5'-nucleotidase CDS,PP_0094,91.89,111.92,NP_742264.1,143.00,16.57,111.92,
hypothetical protein CDS,PP_0095,89.15,108.58,NP_742265.1,117.00,16.08,108.58,
prlC CDS,PP_0096,402.82,490.64,NP_742266.1,1976.00,72.64,490.64,prlC
hypothetical protein CDS,PP_0097,361.95,440.86,NP_742267.1,244.00,65.27,440.86,
hypothetical protein CDS,PP_0098,96.16,117.13,NP_742268.1,40.00,17.34,117.13,
hypothetical protein CDS,PP_0099,22.52,27.42,NP_742269.1,57.00,4.06,27.42,
cynT CDS,PP_0100,955.15,1163.39,NP_742270.1,1644.00,172.25,1163.39,cynT
sulfate transporter CDS,PP_0101,152.67,185.95,NP_742271.1,554.00,27.53,185.95,
cytochrome c oxidase subunit 2 CDS,PP_0103,18.54,22.58,NP_742273.1,50.00,3.34,22.58,
ctaD CDS,PP_0104,8.29,10.09,NP_742274.1,31.50,1.49,10.09,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,10.33,12.58,NP_742275.1,14.00,1.86,12.58,
cytochrome c oxidase subunit 3 CDS,PP_0106,11.31,13.77,NP_742276.1,24.00,2.04,13.77,
hypothetical protein CDS,PP_0107,9.64,11.74,NP_742277.2,17.00,1.74,11.74,
hypothetical protein CDS,PP_0108,2.88,3.50,NP_742278.1,4.00,0.52,3.50,
membrane protein CDS,PP_0109,9.49,11.56,NP_742279.1,24.50,1.71,11.56,
