Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,262.93,313.85,NP_742171.1,959.50,83.06,313.85,parB
parA CDS,PP_0002,444.93,531.09,NP_742172.1,1473.00,140.56,531.09,parA
rsmG CDS,PP_0003,342.86,409.25,NP_742173.1,933.00,108.31,409.25,rsmG
trmF CDS,PP_0004,374.18,446.63,NP_742174.1,2965.50,118.20,446.63,trmF
trmE CDS,PP_0005,69.80,83.31,NP_742175.1,400.00,22.05,83.31,trmE
oxaA CDS,PP_0006,453.94,541.84,NP_742176.1,3193.50,143.40,541.84,oxaA
yidD CDS,PP_0007,708.94,846.22,NP_742177.1,729.00,223.96,846.22,yidD
rnpA CDS,PP_0008,1609.04,1920.62,NP_742178.1,2724.00,508.30,1920.62,rnpA
rpmH CDS,PP_0009,1531.96,1828.61,NP_742179.1,864.50,483.95,1828.61,rpmH
dnaA CDS,PP_0010,371.58,443.54,NP_742180.1,2362.50,117.39,443.54,dnaA
dnaN CDS,PP_0011,450.07,537.23,NP_742181.1,2077.00,142.18,537.23,dnaN
recF CDS,PP_0012,267.62,319.44,NP_742182.1,1235.00,84.54,319.44,recF
gyrB CDS,PP_0013,414.97,495.33,NP_742183.1,4199.50,131.09,495.33,gyrB
transposase CDS,PP_0014,4.27,5.10,NP_742184.2,35.00,1.35,5.10,
transposon protein CDS,PP_0015,12.21,14.58,NP_742185.1,49.00,3.86,14.58,
hypothetical protein CDS,PP_0016,22.84,27.26,NP_742186.1,183.00,7.21,27.26,
transcriptional regulator CDS,PP_0017,188.73,225.27,NP_742187.1,284.00,59.62,225.27,
hypothetical protein CDS,PP_0018,235.26,280.81,NP_742188.1,829.00,74.32,280.81,
hypothetical protein CDS,PP_0019,308.36,368.08,NP_742189.1,901.00,97.41,368.08,
hypothetical protein CDS,PP_0020,220.93,263.71,NP_742190.1,809.00,69.79,263.71,
hypothetical protein CDS,PP_0021,51.00,60.88,NP_742191.1,197.00,16.11,60.88,
hypothetical protein CDS,PP_0022,29.00,34.61,NP_742192.2,20.00,9.16,34.61,
hypothetical protein CDS,PP_0023,87.16,104.04,NP_742193.1,47.00,27.53,104.04,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.96,3.53,NP_742194.1,21.00,0.93,3.53,
hypothetical protein CDS,PP_0025,4.69,5.60,NP_742195.1,3.00,1.48,5.60,
cobalt/cadmium/zinc exporter CDS,PP_0026,38.55,46.02,NP_742196.1,146.00,12.18,46.02,
membrane protein CDS,PP_0027,20.34,24.28,NP_742197.1,37.50,6.43,24.28,
hypothetical protein CDS,PP_0028,3.29,3.93,NP_742198.1,4.50,1.04,3.93,
