Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,259.74,337.22,NP_742171.1,757.50,65.42,337.22,parB
parA CDS,PP_0002,376.82,489.23,NP_742172.1,997.00,94.91,489.23,parA
rsmG CDS,PP_0003,367.86,477.58,NP_742173.1,800.00,92.65,477.58,rsmG
trmF CDS,PP_0004,275.27,357.37,NP_742174.1,1743.50,69.33,357.37,trmF
trmE CDS,PP_0005,47.38,61.51,NP_742175.1,217.00,11.93,61.51,trmE
oxaA CDS,PP_0006,413.44,536.77,NP_742176.1,2324.50,104.13,536.77,oxaA
yidD CDS,PP_0007,780.00,1012.66,NP_742177.1,641.00,196.46,1012.66,yidD
rnpA CDS,PP_0008,1323.76,1718.62,NP_742178.1,1791.00,333.41,1718.62,rnpA
rpmH CDS,PP_0009,3897.00,5059.44,NP_742179.1,1757.50,981.53,5059.44,rpmH
dnaA CDS,PP_0010,335.06,435.01,NP_742180.1,1702.50,84.39,435.01,dnaA
dnaN CDS,PP_0011,436.14,566.23,NP_742181.1,1608.50,109.85,566.23,dnaN
recF CDS,PP_0012,285.38,370.50,NP_742182.1,1052.50,71.88,370.50,recF
gyrB CDS,PP_0013,354.92,460.79,NP_742183.1,2870.50,89.39,460.79,gyrB
transposase CDS,PP_0014,8.86,11.51,NP_742184.2,58.00,2.23,11.51,
transposon protein CDS,PP_0015,19.18,24.90,NP_742185.1,61.50,4.83,24.90,
hypothetical protein CDS,PP_0016,25.84,33.55,NP_742186.1,165.50,6.51,33.55,
transcriptional regulator CDS,PP_0017,232.41,301.73,NP_742187.1,279.50,58.54,301.73,
hypothetical protein CDS,PP_0018,485.94,630.90,NP_742188.1,1368.50,122.39,630.90,
hypothetical protein CDS,PP_0019,558.00,724.45,NP_742189.1,1303.00,140.54,724.45,
hypothetical protein CDS,PP_0020,338.13,438.99,NP_742190.1,989.50,85.16,438.99,
hypothetical protein CDS,PP_0021,48.92,63.51,NP_742191.1,151.00,12.32,63.51,
hypothetical protein CDS,PP_0022,65.31,84.79,NP_742192.2,36.00,16.45,84.79,
hypothetical protein CDS,PP_0023,461.78,599.52,NP_742193.1,199.00,116.31,599.52,
membrane-associated metal-dependent hydrolase CDS,PP_0024,2.64,3.43,NP_742194.1,15.00,0.67,3.43,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,19.66,25.52,NP_742196.1,59.50,4.95,25.52,
membrane protein CDS,PP_0027,9.16,11.90,NP_742197.1,13.50,2.31,11.90,
hypothetical protein CDS,PP_0028,6.41,8.32,NP_742198.1,7.00,1.61,8.32,
czcR-I CDS,PP_0029,32.37,42.03,NP_742199.1,73.00,8.15,42.03,czcR-I
czrSA CDS,PP_0030,41.77,54.23,NP_742200.1,198.00,10.52,54.23,czrSA
hypothetical protein CDS,PP_0031,7.13,9.25,NP_742201.1,14.00,1.80,9.25,
hypothetical protein CDS,PP_0032,2.70,3.50,NP_742202.1,2.00,0.68,3.50,
undecaprenyl-glycosyl transferase CDS,PP_0033,4.94,6.41,NP_742203.1,24.00,1.24,6.41,
bactoprenol glycosyl-transferase CDS,PP_0034,3.80,4.94,NP_742204.1,12.50,0.96,4.94,
bactoprenol-linked glycose transferase CDS,PP_0035,3.21,4.16,NP_742205.1,4.50,0.81,4.16,
transcriptional regulator CDS,PP_0036,3.09,4.01,NP_742206.1,10.00,0.78,4.01,
oprP CDS,PP_0037,8.12,10.54,NP_742207.1,35.00,2.05,10.54,oprP
hypothetical protein CDS,PP_0039,24.51,31.82,NP_742209.1,84.00,6.17,31.82,
hypothetical protein CDS,PP_0040,90.47,117.45,NP_742210.1,68.00,22.79,117.45,
cadA-I CDS,PP_0041,7.79,10.11,NP_742211.1,52.00,1.96,10.11,cadA-I
hypothetical protein CDS,PP_0042,3.70,4.80,NP_742212.2,4.00,0.93,4.80,
czcA-I CDS,PP_0043,5.16,6.70,NP_742213.1,54.50,1.30,6.70,czcA-I
czcB-I CDS,PP_0044,9.93,12.89,NP_742214.1,41.50,2.50,12.89,czcB-I
czcC-I CDS,PP_0045,4.71,6.11,NP_742215.1,20.00,1.19,6.11,czcC-I
opdT-I CDS,PP_0046,6.68,8.67,NP_742216.1,30.00,1.68,8.67,opdT-I
czcR-II CDS,PP_0047,1.77,2.30,NP_742217.1,4.00,0.45,2.30,czcR-II
hypothetical protein CDS,PP_0048,7.39,9.60,NP_742218.1,8.00,1.86,9.60,
hypothetical protein CDS,PP_0049,41.22,53.51,NP_742219.1,202.00,10.38,53.51,
hypothetical protein CDS,PP_0050,34.48,44.77,NP_742220.1,47.00,8.69,44.77,
sigma-54 dependent transcriptional regulator CDS,PP_0051,41.21,53.50,NP_742221.1,178.00,10.38,53.50,
beta-lactamase domain-containing protein CDS,PP_0052,50.40,65.43,NP_742222.1,149.00,12.69,65.43,
sulfide:quinone oxidoreductase CDS,PP_0053,44.82,58.19,NP_742223.1,190.00,11.29,58.19,
membrane protein CDS,PP_0054,29.13,37.82,NP_742224.1,83.50,7.34,37.82,
transcriptional regulator CDS,PP_0055,28.48,36.98,NP_742225.1,84.50,7.17,36.98,
betA-I CDS,PP_0056,6.70,8.70,NP_742226.1,37.00,1.69,8.70,betA-I
major facilitator family transporter CDS,PP_0057,8.87,11.52,NP_742227.1,48.00,2.23,11.52,
1-acyl-sn-glycerol-3-phosphate acyltransferase CDS,PP_0058,71.41,92.71,NP_742228.1,187.50,17.99,92.71,
gmhB CDS,PP_0059,108.57,140.95,NP_742229.1,191.50,27.34,140.95,gmhB
glyS CDS,PP_0060,252.73,328.12,NP_742230.1,1735.00,63.65,328.12,glyS
glyQ CDS,PP_0061,426.60,553.84,NP_742231.1,1351.00,107.45,553.84,glyQ
tag CDS,PP_0062,108.46,140.81,NP_742232.1,200.00,27.32,140.81,tag
lipid A biosynthesis lauroyl acyltransferase CDS,PP_0063,88.66,115.10,NP_742233.1,263.00,22.33,115.10,
hypothetical protein CDS,PP_0064,45.61,59.22,NP_742234.1,48.00,11.49,59.22,
trkA CDS,PP_0065,56.32,73.12,NP_742235.1,258.50,14.18,73.12,trkA
rsmB CDS,PP_0066,48.63,63.14,NP_742236.1,213.00,12.25,63.14,rsmB
fmt CDS,PP_0067,68.50,88.93,NP_742237.1,213.50,17.25,88.93,fmt
def-I CDS,PP_0068,269.23,349.54,NP_742238.1,456.00,67.81,349.54,def-I
rossmann fold nucleotide-binding protein CDS,PP_0069,8.72,11.33,NP_742239.1,32.00,2.20,11.33,
tsaC CDS,PP_0070,78.32,101.69,NP_742240.1,146.00,19.73,101.69,tsaC
hypothetical protein CDS,PP_0071,53.94,70.02,NP_742241.2,60.00,13.58,70.02,
qor-I CDS,PP_0072,160.38,208.23,NP_742242.1,524.00,40.40,208.23,qor-I
hemF CDS,PP_0073,120.46,156.39,NP_742243.1,367.00,30.34,156.39,hemF
aroE CDS,PP_0074,69.67,90.45,NP_742244.1,192.00,17.55,90.45,aroE
choline sulfate transporter CDS,PP_0075,11.28,14.64,NP_742245.1,59.00,2.84,14.64,
choline betaine-binding protein CDS,PP_0076,29.97,38.91,NP_742246.2,92.50,7.55,38.91,
betC CDS,PP_0077,7.20,9.34,NP_742247.1,36.50,1.81,9.34,betC
transcriptional regulator CDS,PP_0079,9.65,12.52,NP_742249.1,29.00,2.43,12.52,
hypothetical protein CDS,PP_0080,19.86,25.78,NP_742250.1,41.00,5.00,25.78,
hypothetical protein CDS,PP_0081,62.77,81.49,NP_742251.1,78.00,15.81,81.49,
trpA CDS,PP_0082,206.58,268.21,NP_742252.1,559.00,52.03,268.21,trpA
trpB CDS,PP_0083,313.11,406.50,NP_742253.1,1274.00,78.86,406.50,trpB
trpI CDS,PP_0084,11.35,14.73,NP_742254.1,34.00,2.86,14.73,trpI
hypothetical protein CDS,PP_0085,22.65,29.41,NP_742255.1,37.00,5.70,29.41,
hypothetical protein CDS,PP_0086,88.69,115.15,NP_742256.1,64.00,22.34,115.15,
hypothetical protein CDS,PP_0087,305.01,395.99,NP_742257.1,269.00,76.82,395.99,
alkanal monooxygenase CDS,PP_0088,70.29,91.26,NP_742258.1,236.00,17.70,91.26,
osmC CDS,PP_0089,13.70,17.79,NP_742259.1,19.50,3.45,17.79,osmC
hypothetical protein CDS,PP_0090,94.74,123.00,NP_742260.1,94.00,23.86,123.00,
putative lipoprotein CDS,PP_0091,37.96,49.28,NP_742261.1,52.50,9.56,49.28,
putative lipoprotein CDS,PP_0092,25.31,32.86,NP_742262.1,35.00,6.37,32.86,
zinc protease CDS,PP_0093,34.74,45.11,NP_742263.2,125.00,8.75,45.11,
5'-nucleotidase CDS,PP_0094,56.10,72.83,NP_742264.1,122.00,14.13,72.83,
hypothetical protein CDS,PP_0095,54.53,70.79,NP_742265.1,100.00,13.73,70.79,
prlC CDS,PP_0096,177.02,229.83,NP_742266.1,1213.50,44.59,229.83,prlC
hypothetical protein CDS,PP_0097,159.22,206.72,NP_742267.1,150.00,40.10,206.72,
hypothetical protein CDS,PP_0098,83.44,108.33,NP_742268.1,48.50,21.02,108.33,
hypothetical protein CDS,PP_0099,11.02,14.31,NP_742269.1,39.00,2.78,14.31,
cynT CDS,PP_0100,329.28,427.50,NP_742270.1,792.00,82.93,427.50,cynT
sulfate transporter CDS,PP_0101,5.72,7.42,NP_742271.1,29.00,1.44,7.42,
cytochrome c oxidase subunit 2 CDS,PP_0103,9.82,12.75,NP_742273.1,37.00,2.47,12.75,
ctaD CDS,PP_0104,5.08,6.60,NP_742274.1,27.00,1.28,6.60,ctaD
cytochrome c oxidase assembly protein CDS,PP_0105,4.22,5.48,NP_742275.1,8.00,1.06,5.48,
cytochrome c oxidase subunit 3 CDS,PP_0106,4.72,6.13,NP_742276.1,14.00,1.19,6.13,
hypothetical protein CDS,PP_0107,4.46,5.79,NP_742277.2,11.00,1.12,5.79,
hypothetical protein CDS,PP_0108,0.51,0.67,NP_742278.1,1.00,0.13,0.67,
membrane protein CDS,PP_0109,1.80,2.34,NP_742279.1,6.50,0.45,2.34,
CyoE-like protoheme IX farnesyltransferase CDS,PP_0110,36.16,46.95,NP_742280.1,108.00,9.11,46.95,
electron transport protein SCO1/SenC CDS,PP_0111,120.35,156.25,NP_742281.1,254.50,30.31,156.25,
metQ CDS,PP_0112,300.51,390.15,NP_742282.1,774.00,75.69,390.15,metQ
metI CDS,PP_0113,151.01,196.05,NP_742283.1,339.00,38.03,196.05,metI
metN CDS,PP_0114,116.71,151.52,NP_742284.1,393.00,29.40,151.52,metN
katE CDS,PP_0115,14.86,19.29,NP_742285.1,106.00,3.74,19.29,katE
putative lipoprotein CDS,PP_0116,96.40,125.15,NP_742286.1,228.00,24.28,125.15,
znuB CDS,PP_0117,33.45,43.43,NP_742287.1,87.50,8.43,43.43,znuB
znuC CDS,PP_0118,38.29,49.71,NP_742288.1,99.00,9.64,49.71,znuC
zinc uptake regulation protein Zur CDS,PP_0119,48.97,63.57,NP_742289.2,79.50,12.33,63.57,
zinc ABC transporter CDS,PP_0120,61.75,80.16,NP_742290.1,187.50,15.55,80.16,
thrB CDS,PP_0121,113.16,146.91,NP_742291.1,359.50,28.50,146.91,thrB
hypothetical protein CDS,PP_0122,231.78,300.92,NP_742292.1,223.00,58.38,300.92,
polA CDS,PP_0123,71.68,93.06,NP_742293.1,658.00,18.05,93.06,polA
engB CDS,PP_0124,196.25,254.79,NP_742294.1,415.00,49.43,254.79,engB
cytochrome c-type protein CDS,PP_0125,608.57,790.09,NP_742295.1,616.00,153.28,790.09,
cc CDS,PP_0126,282.39,366.62,NP_742296.1,583.00,71.12,366.62,cc
dsbA CDS,PP_0127,361.77,469.68,NP_742297.1,765.00,91.12,469.68,dsbA
hypothetical protein CDS,PP_0128,100.83,130.91,NP_742298.1,288.00,25.40,130.91,
GGDEF domain-containing protein CDS,PP_0129,90.98,118.11,NP_742299.1,589.00,22.91,118.11,
amiD CDS,PP_0130,53.49,69.45,NP_742300.1,141.00,13.47,69.45,amiD
membrane-anchored phosphodiesterase CDS,PP_0131,15.73,20.42,NP_742301.1,84.50,3.96,20.42,
kinB CDS,PP_0132,36.54,47.43,NP_742302.1,217.50,9.20,47.43,kinB
algB CDS,PP_0133,79.56,103.29,NP_742303.1,358.00,20.04,103.29,algB
hypothetical protein CDS,PP_0134,13.47,17.49,NP_742304.1,37.00,3.39,17.49,
hypothetical protein CDS,PP_0135,14.78,19.19,NP_742305.1,8.00,3.72,19.19,
hypothetical protein CDS,PP_0136,24.79,32.18,NP_742306.1,39.00,6.24,32.18,
gltP CDS,PP_0137,161.05,209.08,NP_742307.1,715.00,40.56,209.08,gltP
membrane protein CDS,PP_0138,34.80,45.18,NP_742308.1,143.00,8.77,45.18,
lipoprotein CDS,PP_0139,52.48,68.13,NP_742309.1,111.50,13.22,68.13,
hypothetical protein CDS,PP_0140,45.43,58.98,NP_742310.1,142.50,11.44,58.98,
ABC transporter ATP-binding protein CDS,PP_0141,38.55,50.05,NP_742311.1,102.00,9.71,50.05,
ABC transporter permease CDS,PP_0142,45.67,59.29,NP_742312.1,173.00,11.50,59.29,
membrane protein CDS,PP_0143,37.05,48.11,NP_742313.1,127.00,9.33,48.11,
insulinase family metalloprotease CDS,PP_0144,20.11,26.10,NP_742314.1,94.50,5.06,26.10,
yjbB CDS,PP_0145,17.41,22.61,NP_742315.1,96.50,4.39,22.61,yjbB
ygdQ CDS,PP_0146,126.79,164.61,NP_742316.1,338.00,31.93,164.61,ygdQ
citN CDS,PP_0147,26.55,34.47,NP_742317.1,116.00,6.69,34.47,citN
hypothetical protein CDS,PP_0148,38.06,49.42,NP_742318.1,51.50,9.59,49.42,
hypothetical protein CDS,PP_0149,34.43,44.70,NP_742319.1,225.00,8.67,44.70,
hypothetical protein CDS,PP_0150,161.33,209.45,NP_742320.1,173.00,40.63,209.45,
hypothetical protein CDS,PP_0151,188.87,245.21,NP_742321.1,185.50,47.57,245.21,
