Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,30.95,37.40,NP_742171.1,88.00,7.62,37.40,parB
parA CDS,PP_0002,38.77,46.85,NP_742172.1,100.00,9.54,46.85,parA
rsmG CDS,PP_0003,41.98,50.73,NP_742173.1,89.00,10.33,50.73,rsmG
trmF CDS,PP_0004,35.79,43.25,NP_742174.1,221.00,8.81,43.25,trmF
trmE CDS,PP_0005,81.53,98.51,NP_742175.1,364.00,20.06,98.51,trmE
oxaA CDS,PP_0006,16.06,19.40,NP_742176.1,88.00,3.95,19.40,oxaA
yidD CDS,PP_0007,31.21,37.71,NP_742177.1,25.00,7.68,37.71,yidD
rnpA CDS,PP_0008,33.74,40.77,NP_742178.1,44.50,8.30,40.77,rnpA
rpmH CDS,PP_0009,19.33,23.36,NP_742179.1,8.50,4.76,23.36,rpmH
dnaA CDS,PP_0010,28.26,34.15,NP_742180.1,140.00,6.96,34.15,dnaA
dnaN CDS,PP_0011,29.90,36.13,NP_742181.1,107.50,7.36,36.13,dnaN
recF CDS,PP_0012,34.35,41.51,NP_742182.1,123.50,8.45,41.51,recF
gyrB CDS,PP_0013,19.03,22.99,NP_742183.1,150.00,4.68,22.99,gyrB
transposase CDS,PP_0014,6.82,8.24,NP_742184.2,43.50,1.68,8.24,
transposon protein CDS,PP_0015,15.03,18.17,NP_742185.1,47.00,3.70,18.17,
hypothetical protein CDS,PP_0016,38.36,46.36,NP_742186.1,239.50,9.44,46.36,
transcriptional regulator CDS,PP_0017,130.93,158.21,NP_742187.1,153.50,32.22,158.21,
hypothetical protein CDS,PP_0018,129.31,156.25,NP_742188.1,355.00,31.83,156.25,
hypothetical protein CDS,PP_0019,1763.79,2131.27,NP_742189.1,4015.00,434.09,2131.27,
hypothetical protein CDS,PP_0020,827.97,1000.48,NP_742190.1,2362.00,203.77,1000.48,
hypothetical protein CDS,PP_0021,12.30,14.86,NP_742191.1,37.00,3.03,14.86,
hypothetical protein CDS,PP_0022,204.71,247.37,NP_742192.2,110.00,50.38,247.37,
hypothetical protein CDS,PP_0023,437.99,529.25,NP_742193.1,184.00,107.80,529.25,
membrane-associated metal-dependent hydrolase CDS,PP_0024,3.07,3.71,NP_742194.1,17.00,0.76,3.71,
hypothetical protein CDS,PP_0025,2.01,2.43,NP_742195.1,1.00,0.49,2.43,
