Name,locus_tag,TPM,FPKM,protein_id,Raw Fragment Count,Raw Transcript Count,RPKM,gene
parB CDS,PP_0001,208.43,283.59,NP_742171.1,40.00,3.43,283.59,parB
parA CDS,PP_0002,379.08,515.77,NP_742172.1,66.00,6.25,515.77,parA
rsmG CDS,PP_0003,478.65,651.25,NP_742173.1,68.50,7.89,651.25,rsmG
trmF CDS,PP_0004,262.71,357.45,NP_742174.1,109.50,4.33,357.45,trmF
trmE CDS,PP_0005,26.54,36.12,NP_742175.1,8.00,0.44,36.12,trmE
oxaA CDS,PP_0006,370.29,503.82,NP_742176.1,137.00,6.10,503.82,oxaA
yidD CDS,PP_0007,721.17,981.23,NP_742177.1,39.00,11.88,981.23,yidD
rnpA CDS,PP_0008,1617.39,2200.63,NP_742178.1,144.00,26.65,2200.63,rnpA
rpmH CDS,PP_0009,2089.13,2842.48,NP_742179.1,62.00,34.42,2842.48,rpmH
dnaA CDS,PP_0010,305.06,415.06,NP_742180.1,102.00,5.03,415.06,dnaA
dnaN CDS,PP_0011,232.80,316.75,NP_742181.1,56.50,3.84,316.75,dnaN
recF CDS,PP_0012,267.83,364.40,NP_742182.1,65.00,4.41,364.40,recF
gyrB CDS,PP_0013,363.57,494.68,NP_742183.1,193.50,5.99,494.68,gyrB
transposase CDS,PP_0014,0.00,0.00,NP_742184.2,0.00,0.00,0.00,
transposon protein CDS,PP_0015,9.48,12.89,NP_742185.1,2.00,0.16,12.89,
hypothetical protein CDS,PP_0016,13.05,17.76,NP_742186.1,5.50,0.22,17.76,
transcriptional regulator CDS,PP_0017,183.22,249.29,NP_742187.1,14.50,3.02,249.29,
hypothetical protein CDS,PP_0018,164.58,223.93,NP_742188.1,30.50,2.71,223.93,
hypothetical protein CDS,PP_0019,237.53,323.19,NP_742189.1,36.50,3.91,323.19,
hypothetical protein CDS,PP_0020,186.94,254.35,NP_742190.1,36.00,3.08,254.35,
hypothetical protein CDS,PP_0021,83.69,113.87,NP_742191.1,17.00,1.38,113.87,
hypothetical protein CDS,PP_0022,27.57,37.51,NP_742192.2,1.00,0.45,37.51,
hypothetical protein CDS,PP_0023,493.68,671.70,NP_742193.1,14.00,8.13,671.70,
membrane-associated metal-dependent hydrolase CDS,PP_0024,10.72,14.58,NP_742194.1,4.00,0.18,14.58,
hypothetical protein CDS,PP_0025,0.00,0.00,NP_742195.1,0.00,0.00,0.00,
cobalt/cadmium/zinc exporter CDS,PP_0026,80.33,109.30,NP_742196.1,16.00,1.32,109.30,
membrane protein CDS,PP_0027,0.00,0.00,NP_742197.1,0.00,0.00,0.00,
hypothetical protein CDS,PP_0028,0.00,0.00,NP_742198.1,0.00,0.00,0.00,
czcR-I CDS,PP_0029,47.17,64.18,NP_742199.1,7.00,0.78,64.18,czcR-I
czrSA CDS,PP_0030,16.03,21.81,NP_742200.1,5.00,0.26,21.81,czrSA
hypothetical protein CDS,PP_0031,7.74,10.53,NP_742201.1,1.00,0.13,10.53,
